DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-15T11:44:00-05:00,64,30,58,42,46,25,30,50,38,34,38,42,34,38,,53,55,30,17,38
2023-05-15T11:44:30-05:00,64,34,55,46,50,30,30,53,34,34,38,42,34,38,,53,53,30,21,38
2023-05-15T11:45:00-05:00,64,34,55,55,50,25,30,46,34,34,38,34,38,42,,50,62,21,21,38
2023-05-15T11:45:30-05:00,64,34,55,38,50,30,30,42,30,34,38,34,38,38,,50,55,17,21,38
2023-05-15T11:46:00-05:00,64,34,53,34,46,25,34,42,34,34,38,34,38,42,,50,58,25,21,38
2023-05-15T11:46:30-05:00,64,34,53,34,50,25,34,42,38,34,38,34,34,38,,55,58,30,17,38
2023-05-15T11:47:00-05:00,64,34,55,34,42,25,30,42,38,34,38,34,34,38,,55,55,17,17,38
2023-05-15T11:47:30-05:00,64,34,53,34,42,25,34,42,34,34,38,38,34,42,,55,55,17,21,42
2023-05-15T11:48:00-05:00,64,34,58,30,50,25,25,42,38,34,38,38,34,46,,53,53,21,21,42
2023-05-15T11:48:30-05:00,64,30,55,30,42,25,30,46,34,34,38,34,34,42,,53,53,21,21,42
2023-05-15T11:49:00-05:00,64,34,50,34,46,30,30,42,34,34,38,34,34,50,,55,50,34,21,38
2023-05-15T11:49:30-05:00,64,34,53,38,42,25,30,42,34,34,38,38,38,46,,53,53,30,21,42
2023-05-15T11:50:00-05:00,64,38,53,34,38,30,30,42,34,34,38,38,34,46,,55,53,25,21,38
2023-05-15T11:50:30-05:00,64,34,55,34,34,25,25,42,34,34,38,34,38,46,,50,55,21,21,38
2023-05-15T11:51:00-05:00,64,34,55,30,34,25,34,42,34,34,38,34,38,42,,50,55,25,21,38
2023-05-15T11:51:30-05:00,64,34,53,25,38,25,30,46,34,34,38,38,34,46,,53,55,25,21,38
2023-05-15T11:52:00-05:00,64,34,53,34,38,25,30,42,34,34,38,34,34,42,,53,53,21,21,38
2023-05-15T11:52:30-05:00,64,34,53,38,34,25,30,42,34,34,38,38,34,42,,53,53,21,21,42
2023-05-15T11:53:00-05:00,64,30,53,42,38,25,30,42,34,34,42,38,38,34,,53,53,21,17,38
2023-05-15T11:53:30-05:00,64,30,53,34,34,25,30,42,34,34,42,38,38,42,,53,58,17,21,42
2023-05-15T11:54:00-05:00,64,34,53,30,34,25,30,42,34,34,42,38,38,42,,50,55,21,17,42
2023-05-15T11:54:30-05:00,64,34,50,34,34,30,34,42,30,34,42,38,34,38,,53,55,21,17,42
2023-05-15T11:55:00-05:00,64,30,53,38,34,25,34,38,34,34,42,34,34,38,,50,53,21,,38
2023-05-15T11:55:30-05:00,64,38,53,30,30,25,30,42,34,34,42,34,38,34,,50,50,17,17,42
2023-05-15T11:56:00-05:00,64,34,53,30,30,30,30,42,34,34,42,38,34,34,,50,50,21,17,42
2023-05-15T11:56:30-05:00,64,34,50,34,30,30,30,46,34,34,42,34,34,38,,50,50,21,25,42
2023-05-15T11:57:00-05:00,64,38,55,34,30,30,30,42,34,34,42,34,34,38,,50,55,21,21,42
2023-05-15T11:57:30-05:00,64,34,53,30,25,30,30,46,30,34,42,34,38,38,,53,53,17,21,38
2023-05-15T11:58:00-05:00,64,34,55,34,30,,30,42,30,34,42,34,34,42,,50,55,21,21,38
2023-05-15T11:58:30-05:00,64,34,50,38,25,25,25,42,30,34,38,38,38,34,,53,50,13,21,38
2023-05-15T11:59:00-05:00,64,34,55,30,25,,25,46,34,34,38,34,34,34,,50,53,13,21,38
2023-05-15T11:59:30-05:00,64,34,53,30,25,25,25,46,30,34,46,38,38,38,,50,55,21,21,38
2023-05-15T12:00:00-05:00,64,34,53,34,30,25,30,46,30,34,42,34,34,34,,50,53,17,25,34
2023-05-15T12:00:30-05:00,64,34,53,34,30,30,30,42,34,34,42,38,34,34,,53,55,13,21,38
2023-05-15T12:01:00-05:00,64,30,50,34,30,34,25,46,34,34,42,38,34,30,,53,55,21,25,38
2023-05-15T12:01:30-05:00,64,30,53,30,30,30,30,42,30,34,42,34,34,38,,53,55,21,21,34
2023-05-15T12:02:00-05:00,64,30,53,30,34,30,30,42,34,34,42,30,34,38,,55,53,21,21,42
2023-05-15T12:03:00-05:00,64,30,53,30,30,30,30,42,34,34,42,34,38,38,,50,53,17,25,42
2023-05-15T12:03:30-05:00,64,30,53,34,30,30,30,46,34,34,42,34,38,38,,50,53,17,21,42
2023-05-15T12:04:00-05:00,64,30,53,34,30,30,30,42,34,34,42,34,34,34,,53,53,25,17,38
2023-05-15T12:04:30-05:00,64,34,53,30,30,34,30,42,30,34,42,34,34,42,,53,55,25,17,38
2023-05-15T12:05:00-05:00,64,34,50,30,34,30,30,38,34,34,42,34,34,38,,53,55,30,21,38
2023-05-15T12:05:30-05:00,64,34,53,38,30,30,30,38,34,34,42,38,34,38,,53,55,21,21,42
2023-05-15T12:06:00-05:00,64,34,53,34,30,30,25,42,34,34,42,38,34,38,,53,53,17,21,42
2023-05-15T12:06:30-05:00,64,38,53,30,30,25,30,42,34,34,42,34,34,38,,50,58,17,21,42
2023-05-15T12:07:00-05:00,64,38,53,30,30,30,30,42,30,34,42,34,34,34,,50,58,21,21,42
2023-05-15T12:07:30-05:00,64,38,55,34,30,30,30,42,34,34,42,38,34,38,,50,58,21,,42
2023-05-15T12:08:00-05:00,64,34,55,34,34,30,25,42,34,34,42,34,34,38,,55,53,17,21,38
2023-05-15T12:08:30-05:00,64,38,55,38,30,30,30,42,34,34,42,38,34,34,,50,58,21,25,42
2023-05-15T12:09:00-05:00,64,38,50,34,30,30,25,42,30,34,42,38,42,38,,53,58,21,21,42
2023-05-15T12:09:30-05:00,64,38,53,34,34,30,30,42,30,34,42,38,34,38,,53,53,17,21,42
2023-05-15T12:10:00-05:00,64,38,53,30,30,30,30,42,34,34,42,38,34,34,,53,55,13,21,42
2023-05-15T12:10:30-05:00,64,38,50,30,30,30,30,46,34,34,42,34,38,34,,53,55,21,21,42
2023-05-15T12:11:00-05:00,64,38,53,30,30,30,25,42,34,34,42,38,34,38,,53,58,17,17,42
2023-05-15T12:11:30-05:00,64,38,53,30,30,30,30,42,30,34,42,42,34,38,,53,60,13,21,42
2023-05-15T12:12:00-05:00,64,34,55,34,30,30,30,50,34,34,42,34,38,53,,53,64,17,21,42
2023-05-15T12:12:30-05:00,64,38,53,38,30,30,30,46,30,34,46,42,34,46,,53,58,17,21,42
2023-05-15T12:13:00-05:00,64,38,55,30,30,25,30,46,30,34,46,38,38,42,,55,55,13,21,34
2023-05-15T12:13:30-05:00,64,38,53,,30,25,30,42,30,34,42,34,38,46,,55,55,13,17,34
2023-05-15T12:14:00-05:00,64,38,55,55,30,25,30,42,30,34,42,34,38,42,,53,58,17,17,38
2023-05-15T12:14:30-05:00,64,38,58,42,25,25,30,46,30,34,42,30,38,42,,55,55,21,21,34
2023-05-15T12:15:00-05:00,64,34,55,38,30,25,25,42,34,34,42,34,34,42,,55,58,21,21,38
2023-05-15T12:15:30-05:00,64,38,55,34,30,25,25,46,34,34,42,38,34,42,,55,55,17,21,38
2023-05-15T12:16:00-05:00,64,42,55,,30,25,30,42,30,34,42,34,34,42,,53,58,17,17,38
2023-05-15T12:16:30-05:00,64,46,55,34,30,25,30,42,34,34,42,42,34,42,,53,53,17,21,38
2023-05-15T12:17:00-05:00,64,38,55,,30,25,30,46,34,34,42,38,34,42,,53,53,21,21,38
2023-05-15T12:17:30-05:00,64,38,55,34,30,25,25,42,34,34,42,34,38,38,,55,53,21,21,38
2023-05-15T12:18:00-05:00,64,38,55,34,30,25,25,42,30,34,42,38,34,38,,53,55,13,21,34
2023-05-15T12:18:30-05:00,64,38,55,34,25,25,30,42,34,34,42,34,34,38,,58,53,17,21,34
2023-05-15T12:19:00-05:00,64,38,55,34,30,25,34,42,34,34,42,34,34,38,,55,60,25,25,30
2023-05-15T12:19:30-05:00,64,38,55,34,30,25,53,42,34,34,42,38,34,38,,53,60,17,21,38
2023-05-15T12:20:00-05:00,64,38,55,,25,30,,42,38,34,42,34,34,38,,53,60,13,21,34
2023-05-15T12:20:30-05:00,64,38,58,34,34,25,,42,38,34,42,34,34,34,,58,58,13,21,34
2023-05-15T12:21:00-05:00,64,34,55,30,25,,,38,34,34,42,34,34,38,,55,62,13,17,34
2023-05-15T12:21:30-05:00,64,38,58,34,30,25,50,38,38,34,42,34,34,38,,55,60,17,21,38
2023-05-15T12:22:00-05:00,64,34,53,34,30,25,53,42,34,34,42,34,34,34,,53,60,17,21,34
2023-05-15T12:22:30-05:00,64,38,55,,42,25,66,42,38,34,42,34,38,34,,55,55,13,17,34
2023-05-15T12:23:00-05:00,64,38,53,42,34,25,66,46,34,34,42,38,34,34,,55,55,17,17,38
2023-05-15T12:23:30-05:00,64,38,55,,34,25,42,46,34,34,42,38,38,38,,55,55,21,21,34
2023-05-15T12:24:00-05:00,64,34,58,34,34,25,53,42,34,34,42,38,34,42,,55,58,21,17,38
2023-05-15T12:24:30-05:00,64,34,55,34,42,25,38,42,34,34,42,38,38,42,,55,58,17,21,38
2023-05-15T12:25:00-05:00,64,34,55,34,38,25,34,42,34,34,42,34,38,42,,55,58,17,21,38
2023-05-15T12:25:30-05:00,64,34,55,30,30,25,30,42,38,34,42,34,34,38,,55,58,17,21,38
2023-05-15T12:26:00-05:00,64,34,53,30,38,25,34,38,34,34,42,34,38,42,,58,60,21,,42
2023-05-15T12:26:30-05:00,64,34,55,30,38,25,34,42,34,34,42,34,38,42,,55,55,17,21,
2023-05-15T12:27:00-05:00,64,34,58,30,38,25,34,46,34,34,42,38,34,42,,55,55,17,,42
2023-05-15T12:27:30-05:00,64,34,58,34,34,25,34,46,34,34,42,34,34,38,,55,55,21,21,38
2023-05-15T12:28:00-05:00,64,34,58,34,30,25,25,46,34,34,42,38,38,38,,55,58,21,17,34
2023-05-15T12:28:30-05:00,64,34,58,30,25,25,25,42,30,34,42,34,38,38,,55,58,13,17,38
2023-05-15T12:29:00-05:00,64,34,55,30,30,30,25,42,34,34,42,34,34,38,,55,58,21,21,38
2023-05-15T12:29:30-05:00,64,34,55,30,30,25,30,42,38,34,42,30,34,38,,58,60,17,21,38
2023-05-15T12:30:00-05:00,64,38,58,30,34,30,25,42,38,34,42,34,34,38,,60,58,17,17,38
2023-05-15T12:30:30-05:00,64,38,55,25,50,25,30,50,34,34,42,38,38,38,,58,58,17,17,42
2023-05-15T12:31:00-05:00,64,38,55,25,38,30,25,46,34,34,42,34,34,42,,60,55,13,17,38
2023-05-15T12:31:30-05:00,64,38,58,25,30,,30,46,38,34,42,38,38,42,,58,55,13,17,34
2023-05-15T12:32:00-05:00,64,38,55,30,30,25,25,46,34,34,42,50,38,38,,55,55,17,17,38
2023-05-15T12:32:30-05:00,64,38,55,30,30,25,30,42,34,34,42,42,34,38,,55,55,13,21,42
2023-05-15T12:33:00-05:00,64,34,55,30,25,25,25,42,34,34,42,38,38,42,,55,58,17,21,38
2023-05-15T12:33:30-05:00,64,38,55,30,25,25,25,46,34,34,42,42,34,38,,53,53,21,17,38
2023-05-15T12:34:00-05:00,64,42,58,30,30,25,30,46,34,34,42,50,38,38,,55,,21,21,42
2023-05-15T12:34:30-05:00,64,42,58,34,25,30,25,46,34,34,42,42,38,42,,58,53,17,21,42
2023-05-15T12:35:00-05:00,64,38,60,34,30,25,25,46,34,34,42,38,34,46,,55,55,17,21,42
2023-05-15T12:35:30-05:00,64,38,55,30,30,25,53,46,30,34,42,34,34,42,,55,55,25,21,46
2023-05-15T12:36:00-05:00,64,42,58,30,30,25,30,46,34,34,42,38,34,46,,58,53,17,21,42
2023-05-15T12:36:30-05:00,64,42,58,30,30,30,25,46,38,34,42,50,38,42,,55,53,17,17,46
2023-05-15T12:37:00-05:00,64,42,55,25,30,30,25,46,38,34,42,50,42,42,,55,50,13,17,42
2023-05-15T12:37:30-05:00,64,38,58,25,30,30,25,46,34,34,42,46,34,38,,55,55,21,21,42
2023-05-15T12:38:00-05:00,64,38,58,25,30,25,25,46,34,34,42,50,34,38,,53,53,13,21,42
2023-05-15T12:38:30-05:00,64,42,55,25,30,30,21,46,38,34,,46,34,38,,55,,13,21,42
2023-05-15T12:39:00-05:00,64,38,60,25,50,30,25,46,34,34,,42,34,38,,55,50,25,25,42
2023-05-15T12:39:30-05:00,64,42,55,30,46,30,25,46,34,34,,38,34,42,,58,50,17,25,42
2023-05-15T12:40:00-05:00,64,42,55,25,46,30,25,38,34,34,,55,38,42,,55,50,25,21,38
2023-05-15T12:40:30-05:00,64,38,55,34,38,25,25,42,34,34,,50,34,42,,55,46,25,17,42
2023-05-15T12:41:00-05:00,64,38,58,58,38,25,21,42,34,34,,46,34,38,,58,42,13,17,42
2023-05-15T12:41:30-05:00,64,,58,46,38,25,25,46,34,34,,42,38,42,,55,46,13,17,42
2023-05-15T12:42:00-05:00,64,38,60,38,38,21,25,42,38,34,,38,38,38,,55,50,17,21,46
2023-05-15T12:42:30-05:00,64,38,58,30,34,25,21,46,34,34,,38,38,42,,58,46,25,21,42
2023-05-15T12:43:00-05:00,64,38,60,25,34,25,30,42,34,34,,38,38,42,,55,50,25,21,42
2023-05-15T12:43:30-05:00,64,,58,38,30,25,25,42,34,34,,38,38,42,,58,46,25,21,42
2023-05-15T12:44:00-05:00,64,38,58,34,34,21,25,42,38,34,,38,34,42,,58,46,25,21,42
2023-05-15T12:44:30-05:00,64,34,58,34,38,21,25,46,34,34,,38,38,46,,58,46,30,17,46
2023-05-15T12:45:00-05:00,64,38,58,34,34,25,30,46,30,34,,34,38,46,,58,42,21,21,46
2023-05-15T12:45:30-05:00,64,34,60,34,30,21,30,42,34,34,,30,34,42,,58,,17,17,46
2023-05-15T12:46:00-05:00,64,34,58,34,30,21,25,42,34,34,,30,38,38,,55,42,25,21,42
2023-05-15T12:46:30-05:00,64,38,60,34,34,21,30,46,34,34,,34,34,38,,58,42,17,17,42
2023-05-15T12:47:00-05:00,64,38,55,34,34,25,30,42,34,34,,30,38,38,,58,42,25,17,42
2023-05-15T12:47:30-05:00,64,34,60,34,30,25,30,46,34,34,,30,38,42,,58,46,17,17,42
2023-05-15T12:48:00-05:00,64,38,58,30,30,21,25,42,30,34,,38,38,34,,58,46,17,17,46
2023-05-15T12:48:30-05:00,64,38,58,30,34,25,30,42,34,34,,38,38,38,,55,42,13,25,42
2023-05-15T12:49:00-05:00,64,38,58,34,25,21,30,38,34,34,53,38,34,34,,55,42,17,21,42
2023-05-15T12:49:30-05:00,64,38,60,30,30,21,25,38,38,34,53,38,38,34,,58,42,17,17,46
2023-05-15T12:50:00-05:00,64,38,60,34,30,25,30,42,38,34,53,34,42,38,,58,42,21,21,46
2023-05-15T12:50:30-05:00,64,38,58,38,30,25,25,38,38,34,53,30,42,34,,60,42,9,25,42
2023-05-15T12:51:00-05:00,64,42,58,38,30,25,30,38,38,34,53,34,38,38,,60,50,21,25,38
2023-05-15T12:51:30-05:00,64,42,62,34,30,25,25,42,38,34,53,34,38,34,,60,60,21,21,42
2023-05-15T12:52:00-05:00,64,38,62,30,25,25,25,46,34,34,53,30,38,38,,58,55,21,17,42
2023-05-15T12:52:30-05:00,64,38,62,30,25,25,30,42,34,34,53,34,38,38,,58,53,21,21,42
2023-05-15T12:53:00-05:00,64,38,58,30,30,25,30,42,42,34,,34,38,38,,58,46,17,21,42
2023-05-15T12:53:30-05:00,64,38,60,30,34,25,30,42,34,34,,30,42,42,,62,42,21,21,46
2023-05-15T12:54:00-05:00,64,34,60,30,25,21,38,46,34,34,,34,42,42,,60,42,17,25,46
2023-05-15T12:54:30-05:00,64,34,62,25,30,25,30,42,38,34,,38,38,42,,58,38,17,25,42
2023-05-15T12:55:00-05:00,64,34,60,30,30,,30,46,42,34,,42,38,50,,58,38,25,21,42
2023-05-15T12:55:30-05:00,64,38,58,25,34,21,30,46,34,34,,46,42,42,,58,42,21,,42
2023-05-15T12:56:00-05:00,64,38,60,21,38,25,30,46,34,34,,38,42,38,,58,,25,21,42
2023-05-15T12:56:30-05:00,64,38,62,21,38,25,30,42,38,34,,53,38,38,,58,38,30,21,46
2023-05-15T12:57:00-05:00,64,38,60,21,38,25,55,46,38,34,,46,38,42,,58,38,21,17,42
2023-05-15T12:57:30-05:00,64,38,58,25,30,25,30,42,38,34,,50,38,38,,60,38,25,21,42
2023-05-15T12:58:00-05:00,64,38,60,25,30,25,30,42,34,34,,42,42,42,,60,38,21,25,42
2023-05-15T12:58:30-05:00,64,34,60,25,30,21,30,42,34,34,,38,42,42,,55,38,21,30,46
2023-05-15T12:59:00-05:00,64,38,60,30,,,,42,,34,,,42,38,,58,38,,25,
2023-05-15T12:59:30-05:00,66,38,58,30,,,,42,,34,,,42,38,,58,38,,21,
2023-05-15T13:00:00-05:00,66,38,55,25,,,,42,,34,,,42,38,,58,38,,21,
2023-05-15T13:00:30-05:00,66,38,58,25,17,21,53,42,50,34,,38,42,38,,58,42,0,17,
2023-05-15T13:01:00-05:00,66,34,58,25,30,25,42,46,38,34,,42,38,38,,60,42,17,17,46
2023-05-15T13:01:30-05:00,66,38,58,25,30,21,30,42,38,34,,42,38,38,,60,38,21,21,46
2023-05-15T13:02:00-05:00,66,38,60,25,30,25,30,42,38,34,,38,38,42,,55,46,21,,42
2023-05-15T13:02:30-05:00,66,38,58,21,30,25,30,42,34,34,,38,38,34,,58,42,21,17,42
2023-05-15T13:03:00-05:00,66,34,58,25,30,25,30,46,38,34,,38,38,38,,58,42,21,21,42
2023-05-15T13:03:30-05:00,66,34,55,25,30,25,30,42,38,34,,50,38,38,,58,42,30,21,42
2023-05-15T13:04:00-05:00,66,34,58,25,34,25,30,46,38,34,,42,38,38,,55,38,21,17,42
2023-05-15T13:04:30-05:00,66,38,55,25,34,25,30,42,38,34,,42,42,38,,55,42,25,17,46
2023-05-15T13:05:00-05:00,66,38,55,25,34,21,30,42,38,34,,42,42,38,,55,38,17,17,46
2023-05-15T13:05:30-05:00,66,38,55,30,30,21,30,46,38,34,55,38,42,34,,58,38,17,17,46
2023-05-15T13:06:00-05:00,66,34,60,25,34,21,30,42,38,34,55,50,42,34,,60,38,21,17,46
2023-05-15T13:06:30-05:00,66,34,58,21,30,21,34,38,38,34,55,34,42,34,,55,38,21,13,42
2023-05-15T13:07:00-05:00,66,38,55,25,30,21,30,42,38,34,55,38,42,34,,58,,17,17,46
2023-05-15T13:07:30-05:00,66,38,55,21,34,21,30,42,38,34,55,34,42,38,,55,42,21,17,46
2023-05-15T13:08:00-05:00,66,34,58,30,34,21,30,46,46,34,55,30,42,34,,58,,25,21,46
2023-05-15T13:08:30-05:00,66,38,55,25,38,21,30,50,38,34,55,34,38,34,,58,38,25,17,46
2023-05-15T13:09:00-05:00,66,34,58,25,55,21,30,42,38,34,55,38,42,38,,55,34,13,17,42
2023-05-15T13:09:30-05:00,66,38,60,25,50,21,34,42,38,34,50,38,42,34,,58,,21,17,46
2023-05-15T13:10:00-05:00,66,38,55,25,50,21,25,46,38,34,50,34,38,42,,58,38,17,13,42
2023-05-15T13:10:30-05:00,66,38,60,25,58,21,30,42,42,34,50,34,42,42,,58,38,17,17,42
2023-05-15T13:11:00-05:00,66,38,58,25,55,21,30,46,38,34,50,30,42,38,,58,38,17,13,42
2023-05-15T13:11:30-05:00,66,38,58,25,50,21,34,46,38,34,50,38,42,34,,53,38,21,13,46
2023-05-15T13:12:00-05:00,66,38,60,25,55,21,42,42,38,34,50,34,42,34,,58,,17,13,42
2023-05-15T13:12:30-05:00,66,38,58,38,42,21,38,46,38,34,50,34,42,34,,58,34,21,17,38
2023-05-15T13:13:00-05:00,66,38,55,38,38,21,38,46,38,34,50,38,42,34,,60,38,9,17,38
2023-05-15T13:13:30-05:00,66,34,60,30,30,21,38,42,38,34,50,34,38,34,,60,38,21,17,38
2023-05-15T13:14:00-05:00,66,34,55,25,30,21,38,46,38,34,50,38,42,34,,58,38,13,17,38
2023-05-15T13:14:30-05:00,66,38,60,30,30,21,34,42,42,34,50,38,42,34,,55,34,17,21,42
2023-05-15T13:15:00-05:00,66,38,58,25,25,21,30,42,38,34,50,38,38,34,,58,38,17,17,46
2023-05-15T13:15:30-05:00,66,38,60,25,30,21,30,42,42,34,50,34,42,34,,55,34,25,13,38
2023-05-15T13:16:00-05:00,66,42,58,25,30,21,30,38,42,34,50,34,46,34,,58,38,21,17,42
2023-05-15T13:16:30-05:00,66,42,58,25,30,21,30,38,38,34,50,38,46,34,,58,38,17,17,42
2023-05-15T13:17:00-05:00,66,42,58,25,30,21,30,38,38,34,50,34,38,34,,58,42,21,17,46
2023-05-15T13:17:30-05:00,66,38,60,25,25,21,30,42,38,34,50,34,38,34,,55,38,21,21,60
2023-05-15T13:18:00-05:00,66,38,60,21,25,25,34,42,38,34,46,34,38,34,,58,42,21,21,46
2023-05-15T13:18:30-05:00,66,38,60,25,34,21,34,38,38,34,46,34,38,30,,58,42,17,17,46
2023-05-15T13:19:00-05:00,66,38,64,21,30,21,34,42,38,34,46,34,34,34,,62,38,17,17,50
2023-05-15T13:19:30-05:00,66,38,62,25,30,21,34,42,42,34,46,30,42,30,,60,42,,17,42
2023-05-15T13:20:00-05:00,66,38,58,25,30,21,25,42,38,34,46,30,38,34,,60,38,21,17,42
2023-05-15T13:20:30-05:00,66,38,60,25,25,17,30,42,42,34,46,30,38,34,,60,42,17,17,42
2023-05-15T13:21:00-05:00,66,38,58,25,25,21,30,38,42,34,46,25,38,34,,60,42,17,17,46
2023-05-15T13:21:30-05:00,66,38,62,34,25,25,25,38,38,34,46,34,38,38,,58,38,21,17,60
2023-05-15T13:22:00-05:00,66,38,60,30,25,25,21,42,42,34,46,30,38,34,,58,42,25,17,42
2023-05-15T13:22:30-05:00,66,38,60,30,30,21,21,42,46,34,46,25,38,34,,60,38,17,17,
2023-05-15T13:23:00-05:00,66,38,62,25,30,21,21,38,42,34,46,30,38,30,,58,34,17,17,42
2023-05-15T13:23:30-05:00,66,38,62,25,30,21,21,38,42,34,46,30,42,38,,60,42,17,13,42
2023-05-15T13:24:00-05:00,66,38,60,25,25,21,25,34,42,34,46,30,38,34,,60,38,13,21,42
2023-05-15T13:24:30-05:00,66,,60,25,25,21,25,38,42,34,46,34,38,38,,58,42,13,21,42
2023-05-15T13:25:00-05:00,66,38,64,25,25,21,25,38,38,34,46,34,42,34,,62,42,9,21,46
2023-05-15T13:25:30-05:00,66,38,62,25,25,21,21,38,42,34,46,30,38,34,,60,38,13,21,42
2023-05-15T13:26:00-05:00,66,38,62,25,25,21,25,38,42,34,46,30,38,34,,60,38,17,17,42
2023-05-15T13:26:30-05:00,66,,64,21,25,21,25,38,42,34,46,30,38,34,,60,42,17,17,42
2023-05-15T13:27:00-05:00,66,38,60,21,25,21,25,38,42,34,46,34,38,34,,60,38,21,17,42
2023-05-15T13:27:30-05:00,66,38,64,25,25,21,25,42,42,34,46,30,38,34,,60,38,13,17,42
2023-05-15T13:28:00-05:00,66,34,62,21,25,25,25,38,42,34,46,30,38,34,,60,38,13,17,42
2023-05-15T13:28:30-05:00,66,,60,21,30,21,30,38,42,34,46,30,34,34,,58,38,13,17,50
2023-05-15T13:29:00-05:00,66,38,58,25,38,25,25,42,38,34,46,30,34,30,,60,38,13,17,50
2023-05-15T13:29:30-05:00,66,38,60,30,34,21,21,38,38,34,46,34,38,34,,58,38,17,17,42
2023-05-15T13:30:00-05:00,66,,60,25,30,25,30,38,38,34,46,34,38,38,,58,38,21,21,50
2023-05-15T13:30:30-05:00,66,38,60,25,30,21,25,42,38,34,46,30,42,34,,58,38,13,17,50
2023-05-15T13:31:30-05:00,66,38,58,38,30,25,25,38,38,34,46,34,34,34,,60,34,17,17,38
2023-05-15T13:32:30-05:00,66,38,60,30,30,25,30,42,38,34,46,30,34,34,,60,38,13,17,46
2023-05-15T13:33:00-05:00,66,38,58,,30,25,30,38,38,34,46,30,34,34,,58,38,9,17,46
2023-05-15T13:33:30-05:00,66,38,58,25,30,25,30,38,38,34,46,30,34,34,,58,38,13,17,50
2023-05-15T13:34:00-05:00,66,38,60,30,34,25,25,38,38,34,42,34,34,34,,60,34,17,13,46
2023-05-15T13:34:30-05:00,66,38,60,34,34,30,25,42,38,34,42,34,34,38,,58,34,13,17,46
2023-05-15T13:35:00-05:00,66,42,60,34,34,25,30,46,38,34,42,38,34,38,,58,42,9,17,46
2023-05-15T13:35:30-05:00,66,42,58,30,38,25,30,42,34,34,42,34,34,42,,58,42,17,21,46
2023-05-15T13:36:00-05:00,66,34,58,34,38,34,30,42,38,34,42,30,34,,,58,38,13,21,42
2023-05-15T13:36:30-05:00,66,34,58,38,34,30,25,42,42,34,42,30,34,,,58,46,21,21,42
2023-05-15T13:37:00-05:00,66,34,60,38,34,30,25,38,42,34,42,30,38,,,58,50,13,21,46
2023-05-15T13:37:30-05:00,66,38,60,34,30,30,30,38,38,34,42,30,38,53,,58,50,13,25,53
2023-05-15T13:38:00-05:00,66,38,60,38,25,30,25,38,38,34,42,30,34,42,,58,50,21,25,53
2023-05-15T13:38:30-05:00,66,34,55,42,25,25,25,38,38,34,42,30,34,42,,58,46,21,25,46
2023-05-15T13:39:00-05:00,66,30,58,42,30,30,25,38,38,34,42,30,34,46,,58,50,21,25,46
2023-05-15T13:39:30-05:00,66,34,58,38,25,30,25,38,38,34,42,34,34,46,,58,50,9,21,46
2023-05-15T13:40:00-05:00,66,34,60,38,21,30,25,38,38,34,42,38,34,46,,58,50,13,21,42
2023-05-15T13:40:30-05:00,66,34,58,34,30,30,30,38,38,34,42,38,34,42,,58,46,13,25,42
2023-05-15T13:41:00-05:00,66,34,58,38,30,25,30,34,38,34,42,,34,42,,58,42,25,21,46
2023-05-15T13:41:30-05:00,66,34,60,34,25,30,30,38,38,34,42,46,34,38,,55,42,25,25,42
2023-05-15T13:42:00-05:00,66,34,58,30,34,30,30,38,42,34,42,34,38,38,,58,38,21,25,50
2023-05-15T13:42:30-05:00,66,34,58,38,34,25,30,38,38,34,42,34,34,34,,60,38,17,25,46
2023-05-15T13:43:00-05:00,66,34,60,38,30,25,30,42,38,34,42,34,34,34,,58,42,21,21,46
2023-05-15T13:43:30-05:00,66,34,60,38,25,25,30,42,38,34,42,34,34,38,,58,46,17,17,42
2023-05-15T13:44:00-05:00,66,34,60,38,34,25,25,46,34,34,42,30,34,38,,62,46,21,21,
2023-05-15T13:44:30-05:00,66,34,60,38,30,25,25,42,38,34,42,34,30,38,,58,42,21,17,46
2023-05-15T13:45:00-05:00,66,34,62,34,34,25,25,46,42,34,42,30,34,38,,55,46,21,17,46
2023-05-15T13:45:30-05:00,66,34,58,30,30,25,30,38,38,34,42,34,34,38,,60,46,21,17,42
2023-05-15T13:46:00-05:00,66,38,60,34,34,25,25,38,38,34,42,34,34,30,,58,50,13,17,38
2023-05-15T13:46:30-05:00,66,34,60,38,30,30,30,38,38,34,42,34,30,34,,60,46,13,21,42
2023-05-15T13:47:00-05:00,66,34,58,38,30,30,30,34,42,34,42,34,25,30,,55,38,21,17,42
2023-05-15T13:47:30-05:00,66,34,55,34,30,30,30,34,38,34,42,34,30,34,,58,34,25,21,38
2023-05-15T13:48:00-05:00,66,38,55,34,30,25,30,34,42,34,42,30,30,38,,58,30,17,17,38
2023-05-15T13:48:30-05:00,66,34,60,38,25,25,25,34,38,34,42,30,30,38,,60,34,21,13,34
2023-05-15T13:49:00-05:00,66,38,60,34,38,25,30,30,38,34,42,34,30,38,,60,34,17,17,34
