DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-27T13:11:00,11,13,10,13,15,14,4,18,39,17,18,15
2022-09-27T13:11:30,10,13,11,14,15,12,3,17,38,12,18,15
2022-09-27T13:12:00,10,14,9,15,17,15,3,,34,11,18,14
2022-09-27T13:12:30,10,12,10,16,16,15,3,21,33,14,18,16
2022-09-27T13:13:00,9,14,11,16,17,15,3,22,33,13,18,16
2022-09-27T13:13:30,9,13,10,15,17,16,3,16,32,13,18,16
2022-09-27T13:14:00,10,15,12,16,16,16,3,19,35,14,21,15
2022-09-27T13:14:30,9,14,12,16,16,15,3,18,34,14,21,15
2022-09-27T13:15:00,10,14,11,15,17,17,4,20,37,14,19,16
2022-09-27T13:15:30,10,13,11,16,16,14,3,16,34,15,19,16
2022-09-27T13:16:00,10,13,11,16,16,18,3,16,40,14,19,15
2022-09-27T13:16:30,11,13,10,16,15,17,3,24,34,14,21,18
2022-09-27T13:17:00,11,13,11,16,16,21,4,20,39,13,20,16
2022-09-27T13:17:30,11,12,11,17,17,19,3,15,39,13,23,17
2022-09-27T13:18:00,11,12,11,15,16,19,3,17,38,12,22,19
2022-09-27T13:18:30,11,12,12,16,14,18,3,21,48,13,23,18
2022-09-27T13:19:00,11,13,11,15,15,17,3,19,46,13,22,19
2022-09-27T13:19:30,11,12,11,16,14,19,3,16,38,13,22,18
2022-09-27T13:20:00,13,12,12,15,15,19,3,21,40,11,22,18
2022-09-27T13:20:30,12,13,10,14,15,19,3,21,47,12,22,18
2022-09-27T13:21:00,12,12,9,14,17,20,3,22,40,11,22,20
2022-09-27T13:21:30,12,13,11,14,16,19,3,20,41,11,23,19
2022-09-27T13:22:00,12,12,11,16,17,16,3,20,45,11,22,20
2022-09-27T13:22:30,12,312,11,17,18,19,3,19,46,10,22,21
2022-09-27T13:23:00,12,12,11,18,18,22,4,24,41,10,,20
2022-09-27T13:23:30,13,14,11,18,17,20,3,22,37,10,22,18
2022-09-27T13:24:00,12,12,11,17,17,17,4,24,47,9,22,19
2022-09-27T13:25:00,13,13,12,17,16,18,3,18,44,10,22,19
2022-09-27T13:25:30,12,13,11,16,16,20,,18,44,10,23,18
2022-09-27T13:26:00,12,12,11,18,17,20,3,17,41,9,23,18
2022-09-27T13:26:30,12,12,10,17,16,20,4,25,40,11,23,18
2022-09-27T13:27:00,12,12,11,16,17,17,3,17,33,9,20,18
2022-09-27T13:27:30,30,13,,17,16,18,3,20,35,9,20,18
2022-09-27T13:28:00,16,11,9,19,16,16,3,18,41,10,20,17
2022-09-27T13:28:30,13,13,10,19,18,17,4,20,37,9,20,17
2022-09-27T13:29:00,11,12,11,21,20,20,3,21,36,9,20,18
2022-09-27T13:29:30,11,13,11,21,19,22,4,16,37,8,21,18
2022-09-27T13:30:00,12,12,11,19,18,18,4,16,39,9,21,17
2022-09-27T13:30:30,13,12,12,18,18,20,4,16,39,10,22,18
2022-09-27T13:31:00,13,11,11,17,17,18,4,16,43,9,22,17
2022-09-27T13:31:30,12,11,11,16,16,19,4,20,41,10,20,16
2022-09-27T13:32:00,13,11,11,18,18,18,5,22,41,10,20,18
2022-09-27T13:32:30,13,11,11,19,,24,4,20,45,10,20,17
2022-09-27T13:33:00,12,11,10,17,19,23,4,27,44,10,20,
2022-09-27T13:33:30,12,11,11,16,18,23,4,25,37,11,22,17
2022-09-27T13:34:00,13,10,12,16,18,22,4,17,49,12,22,19
2022-09-27T13:34:30,13,10,12,18,18,24,5,20,44,11,23,17
2022-09-27T13:35:00,13,11,12,17,17,24,5,21,39,,22,18
2022-09-27T13:35:30,12,12,11,18,18,22,4,,44,12,24,19
2022-09-27T13:36:00,13,11,11,18,17,21,4,21,,11,23,19
2022-09-27T13:36:30,14,11,12,18,17,24,4,22,47,10,24,19
2022-09-27T13:37:00,14,10,12,19,17,24,4,18,46,12,25,18
2022-09-27T13:37:30,13,11,12,15,18,18,5,,53,13,25,21
2022-09-27T13:38:00,13,12,11,,19,19,5,20,50,13,26,33
2022-09-27T13:38:30,13,11,10,16,18,18,5,15,47,13,26,19
2022-09-27T13:39:00,13,11,12,17,17,21,5,18,44,14,23,18
2022-09-27T13:39:30,13,10,11,17,17,24,5,,43,13,23,18
2022-09-27T13:40:00,12,11,12,18,17,17,5,21,43,12,23,17
2022-09-27T13:40:30,12,11,11,17,15,20,5,20,41,12,23,17
2022-09-27T13:41:00,12,10,11,17,16,18,5,18,42,12,23,17
2022-09-27T13:41:30,13,9,11,18,16,20,5,,42,12,25,18
2022-09-27T13:42:00,10,10,11,18,17,20,5,18,45,12,23,26
2022-09-27T13:42:30,10,11,11,21,17,20,5,19,43,10,25,17
2022-09-27T13:43:00,11,11,11,18,16,18,,18,43,9,25,22
2022-09-27T13:43:30,11,11,12,17,16,19,5,,45,11,25,18
2022-09-27T13:44:00,12,11,12,17,16,24,5,21,47,10,25,18
2022-09-27T13:44:30,11,11,11,18,17,20,6,20,46,10,25,19
2022-09-27T13:45:00,11,11,12,19,15,15,5,17,46,10,25,17
2022-09-27T13:45:30,11,10,11,19,15,18,4,,45,10,25,17
2022-09-27T13:46:00,11,10,11,19,14,21,5,21,43,9,25,18
2022-09-27T13:46:30,11,10,10,20,15,18,5,20,45,9,24,20
2022-09-27T13:47:00,11,10,11,18,15,19,5,19,50,8,24,18
2022-09-27T13:47:30,11,9,11,17,14,19,5,19,50,9,24,17
2022-09-27T13:48:00,12,,11,17,15,17,,21,44,8,24,21
2022-09-27T13:48:30,11,10,11,18,15,19,5,18,44,9,24,19
2022-09-27T13:49:00,11,10,11,18,15,20,6,22,41,10,24,17
2022-09-27T13:49:30,10,10,12,16,15,19,5,17,41,8,23,16
2022-09-27T13:50:00,11,8,11,16,15,17,6,20,41,9,,16
2022-09-27T13:50:30,10,9,12,17,14,17,5,18,43,9,24,15
2022-09-27T13:51:00,10,9,12,16,15,17,5,18,41,8,25,15
2022-09-27T13:51:30,10,9,12,17,15,16,5,18,38,9,23,15
2022-09-27T13:52:00,11,9,11,17,14,20,5,18,35,8,,15
2022-09-27T13:52:30,11,9,10,16,14,17,5,20,36,9,22,15
2022-09-27T13:53:00,11,9,11,16,14,14,5,18,42,8,22,15
2022-09-27T13:53:30,11,,12,16,14,19,5,24,43,7,24,16
2022-09-27T13:54:00,11,9,11,17,14,16,4,18,38,8,24,15
2022-09-27T13:54:30,11,10,11,16,13,16,4,18,,8,24,16
2022-09-27T13:55:00,11,10,12,17,14,16,4,15,39,9,23,15
2022-09-27T13:55:30,11,10,,17,14,15,,20,40,10,23,14
2022-09-27T13:56:00,11,11,10,16,13,15,5,19,38,10,23,13
2022-09-27T13:56:30,10,9,10,16,15,17,4,20,36,8,23,14
2022-09-27T13:57:00,11,,10,17,14,18,4,21,42,8,23,
2022-09-27T13:57:30,11,10,10,17,14,15,4,22,38,8,23,14
2022-09-27T13:58:00,11,8,11,17,14,16,4,19,38,8,23,14
2022-09-27T13:58:30,11,9,10,17,14,15,4,20,36,8,25,14
2022-09-27T13:59:00,10,,11,17,15,15,4,20,44,9,25,15
2022-09-27T13:59:30,10,9,10,15,13,16,5,21,48,9,25,14
2022-09-27T14:00:00,11,9,10,16,13,14,4,18,45,9,25,14
2022-09-27T14:00:30,10,10,10,17,13,15,4,19,39,8,25,14
2022-09-27T14:01:00,10,,10,16,12,16,5,,41,8,25,14
2022-09-27T14:01:30,9,9,10,15,14,,5,15,38,8,25,13
2022-09-27T14:02:00,10,10,10,16,14,15,4,18,37,7,23,13
2022-09-27T14:02:30,10,11,10,15,15,12,,21,39,8,23,13
2022-09-27T14:03:00,11,,11,15,14,13,4,18,40,7,23,13
2022-09-27T14:03:30,10,10,9,14,12,13,4,17,40,7,23,12
2022-09-27T14:04:00,9,9,10,14,12,14,4,16,38,7,21,13
2022-09-27T14:04:30,9,8,10,14,13,12,5,18,39,7,22,13
2022-09-27T14:05:00,10,9,12,15,12,14,4,21,38,7,23,13
2022-09-27T14:05:30,11,10,11,16,12,15,,15,,8,23,13
2022-09-27T14:06:00,10,10,11,14,12,,4,16,40,7,23,13
2022-09-27T14:06:30,11,9,10,,13,15,4,19,41,8,22,12
2022-09-27T14:07:00,10,10,11,14,11,20,4,19,39,8,,13
2022-09-27T14:07:30,10,9,10,14,11,14,5,20,38,7,22,13
2022-09-27T14:08:00,9,11,10,15,12,17,4,21,38,8,,12
2022-09-27T14:08:30,11,10,10,14,12,14,5,,36,6,22,13
2022-09-27T14:09:00,10,9,10,12,12,15,4,17,38,6,21,13
2022-09-27T14:09:30,10,9,10,13,12,14,4,16,34,7,22,13
2022-09-27T14:10:00,10,9,9,13,11,13,4,18,33,9,22,12
2022-09-27T14:10:30,9,8,10,13,11,15,4,16,43,12,22,12
2022-09-27T14:11:00,9,,10,13,11,13,4,18,38,8,22,12
2022-09-27T14:11:30,9,9,11,13,11,16,4,15,41,7,23,12
2022-09-27T14:12:00,9,9,10,14,12,12,4,19,44,7,23,13
2022-09-27T14:12:30,9,,10,14,11,12,4,19,39,8,23,13
2022-09-27T14:13:00,9,10,11,14,11,12,4,17,35,8,22,13
2022-09-27T14:13:30,10,,11,13,10,12,4,19,44,7,24,13
2022-09-27T14:14:00,10,10,10,14,11,15,4,15,46,7,23,13
2022-09-27T14:14:30,9,,10,14,10,12,4,19,36,7,23,13
2022-09-27T14:15:00,10,9,10,14,11,11,5,17,39,7,23,13
2022-09-27T14:15:30,10,,10,14,12,10,4,17,37,6,22,12
2022-09-27T14:16:00,10,10,9,14,11,12,4,21,37,7,22,13
2022-09-27T14:16:30,11,10,9,14,12,12,4,22,36,7,22,12
2022-09-27T14:17:00,10,,8,14,11,12,4,22,43,7,22,11
2022-09-27T14:17:30,10,10,9,13,12,13,4,21,37,8,22,12
2022-09-27T14:18:00,9,10,9,13,11,13,4,21,40,8,22,13
2022-09-27T14:18:30,9,,10,13,11,10,4,21,39,7,22,11
2022-09-27T14:19:00,9,9,9,13,11,13,4,22,46,7,23,11
2022-09-27T14:19:30,10,,9,13,11,11,,21,41,7,23,11
2022-09-27T14:20:00,10,9,9,12,11,13,4,18,38,7,22,12
2022-09-27T14:20:30,11,9,9,13,11,14,5,19,42,7,24,13
2022-09-27T14:21:00,10,9,9,13,10,12,4,23,42,7,24,13
2022-09-27T14:21:30,9,9,9,13,10,11,4,18,43,8,24,13
2022-09-27T14:22:00,9,10,9,12,10,9,3,19,39,8,23,18
2022-09-27T14:22:30,9,9,9,14,11,9,4,17,42,9,25,13
2022-09-27T14:23:00,9,,9,13,,13,4,21,37,8,23,12
2022-09-27T14:23:30,10,10,,12,10,13,4,22,37,8,23,12
2022-09-27T14:24:00,9,9,9,12,10,11,4,18,46,7,24,11
2022-09-27T14:24:30,9,9,10,14,10,12,4,21,44,7,24,11
2022-09-27T14:25:00,9,,9,12,10,10,4,,44,7,22,12
2022-09-27T14:25:30,9,10,10,13,9,11,4,21,40,7,23,11
2022-09-27T14:26:00,9,10,9,14,9,13,4,20,39,8,23,12
2022-09-27T14:26:30,9,9,10,13,11,11,4,23,40,7,22,11
2022-09-27T14:27:00,9,,9,13,11,10,4,19,36,8,22,12
2022-09-27T14:27:30,8,10,10,13,11,12,5,20,37,8,24,11
2022-09-27T14:28:00,9,9,9,14,11,10,4,16,39,8,24,11
2022-09-27T14:28:30,9,9,9,13,10,8,4,,40,8,22,12
2022-09-27T14:29:00,10,8,9,13,11,11,4,16,40,8,23,11
2022-09-27T14:29:30,9,8,8,13,11,11,4,21,47,7,26,11
2022-09-27T14:30:00,9,9,8,13,11,10,4,18,44,7,26,11
2022-09-27T14:30:30,9,10,9,14,10,14,5,22,40,7,22,11
2022-09-27T14:31:00,10,10,9,13,10,12,5,18,40,8,21,11
2022-09-27T14:31:30,10,9,9,14,10,12,6,19,36,7,22,12
2022-09-27T14:32:00,9,11,10,13,9,10,5,18,40,8,20,11
2022-09-27T14:32:30,9,10,9,13,10,9,4,19,33,10,20,10
2022-09-27T14:33:00,8,10,10,14,10,15,4,18,34,9,20,10
2022-09-27T14:33:30,8,9,9,13,11,12,4,21,33,8,19,10
2022-09-27T14:34:00,9,9,8,14,11,12,5,20,33,7,18,11
2022-09-27T14:34:30,9,9,9,14,12,11,4,21,32,6,20,11
2022-09-27T14:35:00,9,9,9,16,9,10,4,17,29,7,20,11
2022-09-27T14:35:30,9,9,10,,10,9,4,19,37,7,20,11
2022-09-27T14:36:00,9,9,10,15,11,10,4,18,34,7,20,11
2022-09-27T14:36:30,9,9,9,14,11,12,4,19,37,6,24,11
2022-09-27T14:37:30,9,9,8,14,10,11,4,15,,7,24,
2022-09-27T14:38:00,9,10,10,13,10,13,5,16,43,6,,11
2022-09-27T14:38:30,8,10,10,13,11,10,5,17,41,6,,10
2022-09-27T14:39:00,9,11,8,15,10,12,5,18,39,6,,11
2022-09-27T14:39:30,9,9,8,14,10,12,4,16,40,6,,10
2022-09-27T14:40:00,8,10,9,12,10,12,5,18,,7,,11
2022-09-27T14:40:30,9,10,9,12,10,12,5,15,39,6,,12
2022-09-27T14:41:00,9,9,9,12,10,11,4,17,39,6,,11
2022-09-27T14:41:30,8,10,10,13,10,13,5,14,37,7,,11
2022-09-27T14:42:00,8,10,9,12,10,10,4,16,35,6,,11
2022-09-27T14:42:30,8,9,9,11,10,13,4,15,31,5,,11
2022-09-27T14:43:00,9,,9,13,10,12,4,18,35,6,,10
2022-09-27T14:43:30,9,9,10,12,11,10,4,18,35,7,,11
2022-09-27T14:44:00,9,9,10,12,10,11,4,,34,6,,11
2022-09-27T14:44:30,9,10,9,11,11,12,4,15,,6,,11
2022-09-27T14:45:00,9,,10,11,10,12,4,14,26,7,,11
2022-09-27T14:45:30,8,10,9,12,9,10,4,17,29,7,,11
2022-09-27T14:46:00,9,9,9,11,10,11,4,16,33,6,,11
2022-09-27T14:46:30,8,8,9,11,11,10,4,16,,6,,11
2022-09-27T14:47:00,8,9,10,11,,16,4,15,26,6,,10
2022-09-27T14:47:30,8,10,9,12,10,13,3,,31,6,,11
2022-09-27T14:48:00,8,9,11,12,9,11,4,15,29,5,,10
2022-09-27T14:48:30,8,9,9,12,9,11,5,14,36,5,,11
2022-09-27T14:49:00,8,8,10,12,10,10,4,18,31,5,,10
2022-09-27T14:49:30,8,10,9,12,10,11,4,18,34,5,,11
2022-09-27T14:50:00,9,8,8,12,9,9,4,14,31,5,,11
2022-09-27T14:50:30,8,9,9,11,10,12,4,15,32,6,,11
2022-09-27T14:51:00,8,8,,12,9,9,4,,31,6,,11
2022-09-27T14:51:30,8,10,9,11,9,11,4,14,27,6,,12
2022-09-27T14:52:00,8,9,9,12,10,11,4,15,29,6,,11
2022-09-27T14:52:30,9,9,8,12,9,11,3,10,27,6,,11
2022-09-27T14:53:00,8,9,8,11,9,11,3,14,31,6,,11
2022-09-27T14:53:30,9,8,9,12,10,10,4,16,28,5,,10
2022-09-27T14:54:00,8,,9,12,10,10,4,15,28,6,,11
2022-09-27T14:54:30,8,9,9,11,10,9,4,13,,6,,12
2022-09-27T14:55:00,9,,8,11,10,9,4,14,28,6,,12
2022-09-27T14:55:30,8,9,8,12,10,10,4,13,26,5,,12
2022-09-27T14:56:00,10,10,8,12,10,10,4,18,25,5,,12
2022-09-27T14:56:30,9,10,8,11,10,10,3,18,32,6,,11
2022-09-27T14:57:00,9,9,7,11,10,7,4,14,30,6,,12
2022-09-27T14:57:30,8,10,9,11,10,8,4,18,29,5,,11
2022-09-27T14:58:00,9,10,9,11,10,7,3,13,28,5,,11
2022-09-27T14:58:30,9,,9,11,10,12,4,14,30,6,,12
2022-09-27T14:59:00,8,9,8,12,9,10,3,13,27,6,,12
2022-09-27T14:59:30,8,9,7,13,10,7,3,14,30,6,,12
2022-09-27T15:00:00,8,9,8,12,10,8,4,12,30,6,,12
2022-09-27T15:00:30,8,9,9,11,10,12,3,11,33,5,,11
2022-09-27T15:01:00,8,,9,11,9,10,4,13,35,6,,11
2022-09-27T15:01:30,8,8,7,11,10,8,4,14,35,6,,11
2022-09-27T15:02:00,9,8,8,11,10,9,3,11,32,6,,11
2022-09-27T15:02:30,9,9,8,11,10,8,4,12,27,5,,12
2022-09-27T15:03:00,9,10,8,10,10,10,,13,30,5,,12
2022-09-27T15:03:30,9,,8,11,10,9,4,15,30,5,,11
2022-09-27T15:04:00,9,8,7,,9,9,4,11,30,5,,11
2022-09-27T15:04:30,8,8,8,11,9,9,4,12,27,6,,11
2022-09-27T15:05:00,8,7,9,10,10,11,3,15,27,6,,12
2022-09-27T15:05:30,9,8,8,11,10,8,4,15,28,6,,11
2022-09-27T15:06:00,8,8,8,10,9,10,3,14,24,6,,12
2022-09-27T15:06:30,8,11,8,11,9,8,3,16,24,6,,12
2022-09-27T15:07:00,11,9,8,10,10,7,3,15,28,6,,13
2022-09-27T15:07:30,11,8,8,10,10,8,3,15,30,6,,11
2022-09-27T15:08:00,9,8,8,10,10,10,3,12,26,6,,11
2022-09-27T15:08:30,8,8,8,9,10,7,3,15,25,6,,11
2022-09-27T15:09:00,9,8,8,10,9,8,3,15,27,5,,12
2022-09-27T15:09:30,10,8,7,10,10,9,3,13,29,6,,11
2022-09-27T15:10:00,8,8,8,11,9,7,4,,28,6,,11
2022-09-27T15:10:30,9,7,,10,10,8,4,15,26,5,,10
2022-09-27T15:11:00,8,8,8,10,9,7,4,13,28,6,,10
2022-09-27T15:11:30,9,8,8,10,,7,3,12,27,6,,11
2022-09-27T15:12:00,9,8,7,9,10,8,3,13,26,6,,11
2022-09-27T15:12:30,8,8,8,9,11,8,4,12,24,6,,12
2022-09-27T15:13:00,9,7,8,9,10,6,4,13,30,6,,13
2022-09-27T15:13:30,9,8,9,10,9,7,4,10,30,6,,13
2022-09-27T15:14:00,8,9,8,10,11,5,3,12,30,6,,13
2022-09-27T15:14:30,7,8,8,10,9,8,4,14,31,6,,13
2022-09-27T15:15:00,9,7,8,11,11,9,3,,26,6,,13
2022-09-27T15:15:30,9,9,7,12,12,6,4,14,27,7,,12
2022-09-27T15:16:00,8,8,8,11,10,7,4,11,28,6,,12
2022-09-27T15:16:30,8,9,8,11,10,8,3,11,28,7,,11
2022-09-27T15:17:00,8,9,8,12,11,7,4,11,22,20,,11
2022-09-27T15:17:30,9,8,7,10,10,7,3,9,22,8,,13
2022-09-27T15:18:00,8,8,8,10,12,7,3,13,26,6,,14
2022-09-27T15:18:30,8,8,8,11,12,9,4,,22,6,,14
2022-09-27T15:19:00,9,8,7,10,11,9,3,13,19,7,,12
2022-09-27T15:19:30,8,8,8,11,11,6,3,12,21,6,,13
2022-09-27T15:20:00,9,8,8,11,10,6,3,10,22,6,,14
2022-09-27T15:20:30,8,8,8,10,11,6,3,12,22,5,,14
2022-09-27T15:21:00,8,7,8,10,10,6,3,12,24,6,,13
2022-09-27T15:21:30,8,6,8,10,11,5,3,11,21,6,,14
2022-09-27T15:22:00,8,7,7,10,10,5,3,9,25,6,,14
2022-09-27T15:22:30,7,7,7,10,11,8,3,11,20,6,,13
2022-09-27T15:23:00,8,7,7,10,11,5,2,11,22,7,,13
2022-09-27T15:23:30,7,7,8,10,12,9,3,11,21,6,,14
2022-09-27T15:24:00,8,7,8,11,12,5,3,11,23,6,,14
2022-09-27T15:24:30,7,7,8,12,12,5,4,7,23,6,,14
2022-09-27T15:25:00,7,7,8,11,12,5,3,11,20,6,,13
2022-09-27T15:25:30,9,8,8,11,12,6,3,10,19,6,,13
2022-09-27T15:26:00,9,8,8,10,12,5,3,9,19,6,,
2022-09-27T15:26:30,8,7,7,11,11,4,3,12,20,6,,14
2022-09-27T15:27:00,9,7,8,10,11,6,3,10,20,7,,14
2022-09-27T15:27:30,9,8,8,9,10,6,3,13,19,7,,15
2022-09-27T15:28:00,8,7,8,11,11,5,3,11,18,10,,14
2022-09-27T15:28:30,8,9,8,11,12,4,3,,25,10,,14
2022-09-27T15:29:00,8,8,7,11,11,6,3,10,20,9,,14
2022-09-27T15:29:30,8,8,8,12,10,5,3,11,21,9,,13
2022-09-27T15:30:00,9,8,7,11,10,5,3,8,22,8,,13
2022-09-27T15:30:30,8,7,8,11,10,5,3,11,24,8,,13
2022-09-27T15:31:00,9,8,8,10,10,5,3,11,21,6,,13
2022-09-27T15:31:30,8,7,8,10,10,4,3,10,24,,,14
2022-09-27T15:32:00,9,8,8,11,10,4,3,10,23,7,,15
2022-09-27T15:32:30,9,9,10,10,12,5,3,9,22,7,,15
2022-09-27T15:33:00,8,8,12,,13,5,3,9,24,7,,16
2022-09-27T15:33:30,9,8,10,10,15,6,3,10,24,7,,16
2022-09-27T15:34:00,9,8,8,9,16,3,3,11,21,6,,16
2022-09-27T15:34:30,9,8,9,11,16,5,3,9,22,6,,16
2022-09-27T15:35:00,10,7,9,11,16,4,3,8,21,6,,15
2022-09-27T15:35:30,9,10,10,10,17,6,3,9,19,6,,16
2022-09-27T15:36:00,9,56,8,11,19,4,3,9,20,7,,17
2022-09-27T15:36:30,10,34,8,11,19,6,3,12,22,6,,17
2022-09-27T15:37:00,10,8,8,10,17,4,2,10,19,7,,16
2022-09-27T15:37:30,10,18,6,10,16,6,3,10,20,7,,16
2022-09-27T15:38:00,9,,8,10,15,4,4,11,25,6,,16
2022-09-27T15:38:30,9,8,7,11,15,4,3,11,22,6,,17
2022-09-27T15:39:00,9,18,7,10,,6,3,11,22,7,,16
2022-09-27T15:39:30,9,9,7,11,15,5,3,6,23,7,,16
2022-09-27T15:40:00,10,9,7,10,15,3,3,10,20,7,,15
2022-09-27T15:40:30,10,9,7,11,14,4,3,10,24,15,,15
2022-09-27T15:41:00,9,10,7,10,15,4,3,9,24,13,,15
2022-09-27T15:41:30,9,10,7,10,15,3,3,12,21,10,,15
2022-09-27T15:42:00,9,10,7,11,15,5,2,10,20,8,,15
2022-09-27T15:42:30,10,8,7,11,16,4,3,10,20,8,,15
2022-09-27T15:43:00,9,8,8,10,16,4,3,10,22,8,,15
2022-09-27T15:43:30,9,9,7,12,15,3,3,9,22,7,,14
2022-09-27T15:44:00,10,8,7,12,14,3,3,7,17,6,,14
2022-09-27T15:44:30,10,10,7,11,14,4,3,11,20,7,,14
2022-09-27T15:45:00,9,9,7,10,13,5,3,7,19,7,,14
2022-09-27T15:45:30,10,7,6,11,14,5,3,8,19,7,,
2022-09-27T15:46:00,10,7,8,11,14,5,3,8,19,5,,16
2022-09-27T15:46:30,10,7,7,11,15,4,3,7,18,6,,16
2022-09-27T15:47:00,10,15,8,11,17,7,3,9,18,6,,16
2022-09-27T15:47:30,10,8,8,11,16,5,3,9,17,6,,15
2022-09-27T15:48:00,10,9,8,12,16,8,3,7,22,6,,17
2022-09-27T15:48:30,10,121,7,11,16,13,3,9,19,6,,16
2022-09-27T15:49:00,9,21,8,12,15,11,2,10,,6,,16
2022-09-27T15:49:30,9,10,7,11,15,10,3,7,20,6,,15
2022-09-27T15:50:00,9,9,7,11,14,6,3,7,21,6,,16
2022-09-27T15:50:30,9,8,7,12,14,4,3,9,15,5,,17
2022-09-27T15:51:00,9,7,7,11,14,5,3,8,15,6,,17
2022-09-27T15:51:30,9,8,7,11,13,5,3,9,15,6,,17
2022-09-27T15:52:00,10,8,8,11,13,3,3,7,15,6,,17
2022-09-27T15:52:30,10,8,8,12,15,4,3,12,17,6,,16
2022-09-27T15:53:00,10,8,8,13,15,7,3,12,15,6,,17
2022-09-27T15:53:30,9,8,7,13,15,3,3,9,17,6,,17
2022-09-27T15:54:00,10,8,7,13,14,3,3,9,19,6,,16
2022-09-27T15:54:30,11,8,7,13,15,3,3,8,17,5,,15
2022-09-27T15:55:00,11,7,7,14,15,4,3,8,20,6,,15
2022-09-27T15:55:30,11,7,7,13,14,4,3,10,21,5,,16
2022-09-27T15:56:00,9,8,8,13,14,9,2,8,17,5,,16
2022-09-27T15:57:00,10,9,8,14,15,10,2,9,17,6,,15
2022-09-27T15:57:30,11,9,8,13,14,11,3,10,17,6,,15
2022-09-27T15:58:00,11,11,7,14,14,6,3,9,16,6,,15
2022-09-27T15:58:30,11,8,7,13,,6,2,7,16,6,,16
2022-09-27T15:59:00,10,7,8,13,14,5,3,,18,5,,17
2022-09-27T15:59:30,10,7,7,14,15,6,2,7,17,6,,17
2022-09-27T16:00:00,11,7,8,13,13,6,2,7,20,6,,17
2022-09-27T16:00:30,11,7,8,13,14,5,2,10,16,5,,17
2022-09-27T16:01:00,10,8,7,14,15,9,3,10,18,5,,17
2022-09-27T16:01:30,11,7,7,,16,14,3,9,15,6,,16
2022-09-27T16:02:00,11,8,8,14,14,10,2,8,16,5,,16
2022-09-27T16:02:30,11,8,7,14,13,6,2,7,15,,,16
2022-09-27T16:03:00,12,8,8,14,13,7,2,9,19,,,17
2022-09-27T16:03:30,11,8,8,13,15,7,2,10,15,6,,17
2022-09-27T16:04:00,12,7,8,14,14,8,3,,15,6,,16
2022-09-27T16:04:30,11,7,7,22,13,5,2,6,15,6,,15
2022-09-27T16:05:00,11,8,8,13,14,5,2,5,14,6,,16
2022-09-27T16:05:30,12,7,8,15,13,3,2,7,17,5,,16
2022-09-27T16:06:00,12,8,7,13,14,3,3,7,14,5,,16
2022-09-27T16:06:30,13,7,9,13,14,5,2,8,14,5,,16
2022-09-27T16:07:00,13,7,9,14,14,4,2,7,15,5,,15
2022-09-27T16:07:30,13,8,8,14,14,6,2,6,15,6,,16
2022-09-27T16:08:00,14,8,8,14,14,3,2,6,16,6,,15
2022-09-27T16:08:30,13,17,8,13,15,4,3,8,15,7,,14
2022-09-27T16:09:00,14,9,8,13,15,4,3,7,16,6,,15
2022-09-27T16:09:30,14,8,8,13,15,3,2,7,15,6,,17
2022-09-27T16:10:00,13,7,8,14,16,4,2,8,13,6,,16
2022-09-27T16:10:30,14,8,8,12,14,2,2,7,14,6,,16
2022-09-27T16:11:00,13,11,8,12,13,3,2,6,12,6,,15
2022-09-27T16:11:30,15,12,7,13,14,3,2,5,15,7,,15
2022-09-27T16:12:00,15,78,8,13,15,4,2,6,12,7,,14
2022-09-27T16:12:30,14,9,8,12,14,4,2,9,11,6,,15
2022-09-27T16:13:00,14,28,9,14,15,2,2,9,13,6,,15
2022-09-27T16:13:30,13,9,9,13,14,3,2,9,13,6,,15
2022-09-27T16:14:00,14,33,9,13,14,3,2,6,15,6,,
2022-09-27T16:14:30,14,21,8,14,14,4,2,5,14,6,,
2022-09-27T16:15:00,12,8,9,15,14,3,2,7,12,7,,15
2022-09-27T16:15:30,12,7,9,13,13,2,2,7,11,7,,14
2022-09-27T16:16:00,12,9,8,12,13,3,2,7,10,5,,14
2022-09-27T16:16:30,12,8,9,13,13,2,2,11,14,6,,13
2022-09-27T16:17:00,12,9,9,12,14,5,2,8,15,6,,15
2022-09-27T16:17:30,11,8,9,13,13,4,2,6,14,35,,12
2022-09-27T16:18:00,11,9,9,13,13,4,2,6,13,63,,12
2022-09-27T16:18:30,38,8,10,14,13,3,3,9,15,14,,13
2022-09-27T16:19:00,15,7,9,13,14,4,2,6,12,10,,13
2022-09-27T16:19:30,13,8,9,15,13,3,2,7,15,9,,13
2022-09-27T16:20:00,14,7,10,15,14,5,2,9,14,8,,12
2022-09-27T16:20:30,13,8,9,15,13,3,2,7,15,9,,12
2022-09-27T16:21:00,12,8,9,13,13,5,2,5,16,8,,12
2022-09-27T16:21:30,11,8,9,13,13,5,2,7,17,9,,12
2022-09-27T16:22:00,12,8,9,14,13,3,2,6,15,7,,12
2022-09-27T16:22:30,12,7,9,14,13,6,2,8,17,10,,12
2022-09-27T16:23:00,10,9,9,13,13,5,2,7,15,7,,13
2022-09-27T16:23:30,11,5,9,14,12,4,3,6,15,6,,11
