DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-27T05:49:30-05:00,50,,103,,130,,108,62,38,34,58,,46,46,79,93
2023-05-27T05:50:00-05:00,50,,100,,132,,108,62,34,34,58,,50,55,79,91
2023-05-27T05:50:30-05:00,50,,100,,122,,110,60,42,34,60,,46,60,79,93
2023-05-27T05:51:00-05:00,53,,98,,118,,105,60,42,34,55,,46,42,83,93
2023-05-27T05:51:30-05:00,53,,98,,115,,105,62,42,34,55,100,50,55,81,95
2023-05-27T05:52:00-05:00,50,,100,,120,,110,62,38,38,55,95,50,46,83,93
2023-05-27T05:52:30-05:00,50,,93,,118,,110,62,38,42,55,108,46,53,85,98
2023-05-27T05:53:00-05:00,50,,95,,118,,118,60,42,34,58,120,46,55,,93
2023-05-27T05:53:30-05:00,50,,95,,118,,113,58,100,34,58,115,53,53,87,91
2023-05-27T05:54:00-05:00,53,,100,,115,,118,55,105,34,55,100,53,58,83,93
2023-05-27T05:54:30-05:00,50,,93,,105,,125,53,91,42,55,113,46,55,85,91
2023-05-27T05:55:00-05:00,50,,98,,110,,118,55,74,38,53,85,42,53,83,93
2023-05-27T05:55:30-05:00,53,,98,,113,,122,55,64,42,53,72,46,46,85,93
2023-05-27T05:56:00-05:00,53,,98,,118,,122,55,58,38,58,72,50,58,87,91
2023-05-27T05:56:30-05:00,53,,95,,115,,115,55,53,38,58,64,46,46,85,89
2023-05-27T05:57:00-05:00,53,,95,,118,,122,55,53,42,58,66,50,55,89,98
2023-05-27T05:57:30-05:00,53,,100,,120,,115,55,53,42,58,72,46,50,85,100
2023-05-27T05:58:00-05:00,55,,100,,115,,115,53,53,38,58,77,46,60,81,95
2023-05-27T05:58:30-05:00,53,,103,,113,,113,58,50,38,55,70,50,66,81,93
2023-05-27T05:59:00-05:00,53,,95,,113,,108,55,53,38,58,72,50,58,81,93
2023-05-27T05:59:30-05:00,53,,98,,122,,105,55,53,42,58,70,46,58,81,91
2023-05-27T06:00:00-05:00,50,,95,,120,,108,55,50,38,58,70,46,58,81,98
2023-05-27T06:00:30-05:00,53,,93,,122,,122,55,50,38,55,72,46,68,85,91
2023-05-27T06:01:00-05:00,55,,100,,120,,140,53,50,46,55,72,50,64,81,93
2023-05-27T06:01:30-05:00,55,,91,,120,,157,53,50,38,55,68,46,70,81,93
2023-05-27T06:02:00-05:00,53,,93,,125,,145,53,46,34,55,72,46,68,81,95
2023-05-27T06:02:30-05:00,55,,93,,122,,140,55,46,34,55,,50,66,85,95
2023-05-27T06:03:00-05:00,55,,95,,130,,140,53,50,38,55,,46,72,85,95
2023-05-27T06:03:30-05:00,55,,98,,130,,145,53,46,38,58,,46,68,85,95
2023-05-27T06:04:00-05:00,53,,103,,127,,135,53,46,38,53,,46,66,79,93
2023-05-27T06:04:30-05:00,53,,100,,135,,142,55,50,42,55,,50,72,81,95
2023-05-27T06:05:00-05:00,55,,98,,137,,153,53,50,42,53,,46,66,79,95
2023-05-27T06:05:30-05:00,53,,105,,130,,150,64,46,38,58,,50,62,81,91
2023-05-27T06:06:00-05:00,53,,103,,127,,130,62,50,46,53,,50,64,83,91
2023-05-27T06:06:30-05:00,55,,100,,127,,127,62,53,42,55,,50,74,81,91
2023-05-27T06:07:00-05:00,53,,105,,132,,127,58,58,42,53,,53,70,81,93
2023-05-27T06:07:30-05:00,53,,105,,135,,137,60,70,42,53,108,53,72,81,93
2023-05-27T06:08:00-05:00,50,,105,,132,,135,58,70,42,55,108,53,66,81,93
2023-05-27T06:08:30-05:00,53,,105,,132,,135,60,72,42,53,115,53,79,81,93
2023-05-27T06:09:00-05:00,53,,110,,130,,135,60,74,42,55,113,53,77,81,89
2023-05-27T06:09:30-05:00,53,,110,,132,,135,58,81,42,53,103,53,81,81,93
2023-05-27T06:10:00-05:00,55,,100,,135,,130,58,77,38,53,118,50,81,79,89
2023-05-27T06:10:30-05:00,53,,100,,132,,122,58,74,42,50,105,53,79,79,89
2023-05-27T06:11:00-05:00,53,,103,,130,,122,55,79,38,53,87,53,74,81,87
2023-05-27T06:11:30-05:00,55,,100,,132,,122,55,79,42,53,103,60,74,79,87
2023-05-27T06:12:00-05:00,58,,105,,127,,120,53,79,42,53,,60,79,81,85
2023-05-27T06:12:30-05:00,53,,98,,127,,118,55,79,42,53,,62,83,79,85
2023-05-27T06:13:00-05:00,53,,98,,127,,125,55,83,42,55,,60,74,77,83
2023-05-27T06:13:30-05:00,55,,100,,127,,120,53,85,42,55,108,62,70,79,83
2023-05-27T06:14:00-05:00,55,,100,,118,,115,53,81,42,53,,62,77,83,79
2023-05-27T06:14:30-05:00,55,,103,,110,,122,55,83,42,53,,60,77,79,83
2023-05-27T06:15:00-05:00,55,,105,,113,,110,55,81,42,55,,60,74,79,83
2023-05-27T06:15:30-05:00,55,,100,,105,,125,55,81,46,55,,60,74,77,79
2023-05-27T06:16:00-05:00,55,,98,,110,,132,58,79,42,53,122,58,74,77,81
2023-05-27T06:16:30-05:00,55,,93,,110,,127,53,79,42,55,118,58,68,79,83
2023-05-27T06:17:00-05:00,55,,100,,103,,118,53,81,46,53,110,58,74,77,81
2023-05-27T06:17:30-05:00,55,,98,,105,,103,53,83,50,55,89,55,66,77,83
2023-05-27T06:18:00-05:00,58,,100,,110,,105,53,81,46,55,93,55,70,81,81
2023-05-27T06:18:30-05:00,58,,98,,113,,100,53,79,42,55,83,55,68,81,79
2023-05-27T06:19:00-05:00,58,,118,,110,,108,53,79,38,55,85,53,83,77,79
2023-05-27T06:20:00-05:00,58,,108,,108,,100,53,77,42,53,70,58,79,77,83
2023-05-27T06:20:30-05:00,55,,105,,98,,100,55,79,42,55,74,58,70,77,83
2023-05-27T06:21:00-05:00,58,,100,,108,,91,53,83,46,55,70,53,79,72,83
2023-05-27T06:21:30-05:00,58,,100,,103,,91,50,79,46,53,70,53,87,72,83
2023-05-27T06:22:00-05:00,55,,103,,118,,93,53,79,42,53,66,55,83,74,83
2023-05-27T06:22:30-05:00,55,,100,,115,,91,53,83,46,53,60,55,81,74,79
2023-05-27T06:23:00-05:00,55,,98,,108,,95,53,79,42,53,64,55,89,77,79
2023-05-27T06:23:30-05:00,58,,98,,100,,91,53,77,46,55,62,55,85,74,85
2023-05-27T06:24:00-05:00,58,,98,,100,,91,53,74,46,55,68,53,77,77,83
2023-05-27T06:24:30-05:00,55,,103,,95,,91,50,79,42,55,62,55,74,79,83
2023-05-27T06:25:00-05:00,55,,98,,95,,93,53,79,42,55,66,53,72,70,81
2023-05-27T06:25:30-05:00,55,,103,,93,,89,53,81,42,55,68,50,74,70,81
2023-05-27T06:26:00-05:00,55,,108,,87,,87,55,81,42,55,68,55,66,72,81
2023-05-27T06:26:30-05:00,58,,108,,83,,89,50,81,46,55,83,55,74,72,77
2023-05-27T06:27:00-05:00,53,,100,,87,,87,55,79,42,55,83,58,60,74,79
2023-05-27T06:27:30-05:00,55,,95,,83,,89,53,81,42,55,85,58,77,72,79
2023-05-27T06:28:00-05:00,53,,95,,81,,89,53,79,50,55,77,55,66,79,79
2023-05-27T06:28:30-05:00,53,,95,,85,,83,50,83,46,55,74,55,72,74,79
2023-05-27T06:29:00-05:00,53,,100,,87,,87,53,83,42,55,70,53,74,72,81
2023-05-27T06:29:30-05:00,55,,103,,87,,87,53,83,50,58,68,55,74,74,77
2023-05-27T06:30:00-05:00,58,,100,,89,,83,55,85,46,55,105,55,70,72,77
2023-05-27T06:30:30-05:00,53,,100,,91,,81,53,85,42,,89,58,66,70,77
2023-05-27T06:31:00-05:00,53,,100,,98,,85,53,85,50,55,93,58,74,72,74
2023-05-27T06:31:30-05:00,58,,100,,93,,87,53,85,50,55,110,53,70,72,70
2023-05-27T06:32:30-05:00,58,,100,,91,,85,55,87,53,58,77,68,72,72,68
2023-05-27T06:33:00-05:00,58,,108,,91,,89,53,83,55,53,72,72,74,74,68
2023-05-27T06:33:30-05:00,55,,103,,89,,93,53,87,53,55,72,74,70,72,68
2023-05-27T06:34:00-05:00,55,,105,,89,,95,53,89,53,55,72,70,70,77,66
2023-05-27T06:34:30-05:00,55,,103,,93,,98,53,89,50,58,77,68,74,72,66
2023-05-27T06:35:00-05:00,55,,105,,91,,93,53,87,53,55,77,64,70,74,62
2023-05-27T06:36:00-05:00,55,,103,,91,,93,53,93,55,55,70,58,70,70,64
2023-05-27T06:37:00-05:00,55,,103,,93,,95,53,100,53,55,66,55,72,74,62
2023-05-27T06:37:30-05:00,53,,108,,93,,98,53,98,50,55,66,53,70,72,60
2023-05-27T06:38:30-05:00,58,,115,,93,,98,53,122,50,58,68,55,74,74,60
2023-05-27T06:39:00-05:00,58,,113,,98,,98,53,118,46,53,68,55,72,72,58
2023-05-27T06:40:00-05:00,58,,113,,103,,100,53,120,50,55,66,55,74,72,60
2023-05-27T06:40:30-05:00,53,,118,,103,,100,53,115,53,53,110,53,72,72,60
2023-05-27T06:41:00-05:00,53,,113,,115,,103,55,115,53,53,64,53,77,70,60
2023-05-27T06:41:30-05:00,53,,113,,113,,103,53,113,50,58,70,55,70,70,58
2023-05-27T06:42:30-05:00,53,,118,,115,,100,53,130,50,55,,53,77,70,53
2023-05-27T06:43:00-05:00,53,,118,,118,,103,55,132,50,58,64,53,77,74,55
2023-05-27T06:43:30-05:00,50,,115,,115,,103,58,135,50,53,58,53,83,74,55
2023-05-27T06:44:00-05:00,53,,120,,113,,100,55,130,50,55,68,50,77,74,50
2023-05-27T06:44:30-05:00,55,,115,,108,,100,55,130,50,55,66,53,77,77,53
2023-05-27T06:45:00-05:00,55,,110,,110,,103,55,127,46,58,60,53,77,74,55
2023-05-27T06:45:30-05:00,55,,118,,108,,103,60,135,46,58,58,53,77,74,53
2023-05-27T06:46:00-05:00,55,,118,,115,,100,58,135,42,58,55,50,74,74,55
2023-05-27T06:46:30-05:00,53,,130,,113,,108,55,142,46,58,68,53,83,74,55
2023-05-27T06:47:00-05:00,53,,140,,113,,105,58,135,50,55,72,53,85,77,55
2023-05-27T06:47:30-05:00,53,,147,,115,,105,58,147,46,58,62,53,83,77,58
2023-05-27T06:48:00-05:00,55,,140,,118,,108,55,137,50,58,60,50,87,74,58
2023-05-27T06:48:30-05:00,58,,142,,118,,110,55,130,46,55,55,53,83,77,58
2023-05-27T06:49:00-05:00,58,,154,,118,,113,55,127,46,58,58,50,77,77,58
2023-05-27T06:49:30-05:00,53,,154,,115,,115,58,130,46,55,55,53,85,77,55
2023-05-27T06:50:00-05:00,53,,156,,115,,115,58,132,46,55,55,53,83,77,53
2023-05-27T06:50:30-05:00,53,,,,110,,110,55,135,42,58,55,53,81,77,58
2023-05-27T06:51:00-05:00,50,,,,113,,113,58,137,42,58,58,53,83,79,55
2023-05-27T06:51:30-05:00,50,,156,,118,,108,58,132,42,55,55,50,87,81,58
2023-05-27T06:52:00-05:00,50,,156,,113,,113,62,127,42,55,55,53,91,77,55
2023-05-27T06:52:30-05:00,53,,155,,115,,118,60,130,42,58,62,50,85,81,58
2023-05-27T06:53:00-05:00,53,,155,,115,,122,60,127,46,55,62,53,91,81,58
2023-05-27T06:53:30-05:00,55,,155,,115,,122,60,127,46,53,68,53,72,77,58
2023-05-27T06:54:00-05:00,55,,155,,113,,132,58,130,42,55,58,55,74,77,60
2023-05-27T06:54:30-05:00,53,,154,,113,,137,64,127,42,55,55,53,83,85,58
2023-05-27T06:55:00-05:00,55,,155,,113,,127,60,137,38,55,62,53,89,83,60
2023-05-27T06:55:30-05:00,53,,156,,115,,130,64,132,38,55,58,53,89,81,60
2023-05-27T06:56:00-05:00,53,,155,,113,,132,62,132,42,58,55,58,81,81,60
2023-05-27T06:56:30-05:00,53,,154,,118,,137,60,137,34,55,55,60,91,85,60
2023-05-27T06:57:00-05:00,55,,153,,122,,122,55,132,34,58,58,55,91,81,60
2023-05-27T06:57:30-05:00,53,,152,,115,,130,60,125,34,55,55,58,91,81,60
2023-05-27T06:58:00-05:00,53,,152,,115,,122,55,132,38,58,58,55,85,83,62
2023-05-27T06:58:30-05:00,53,,152,,110,,127,60,135,38,55,58,58,85,81,62
2023-05-27T06:59:00-05:00,50,,152,,115,,130,62,140,38,58,60,55,85,83,62
2023-05-27T06:59:30-05:00,50,,150,,115,,135,60,137,38,58,64,53,98,83,60
2023-05-27T07:00:00-05:00,46,,152,,118,,137,60,135,38,55,62,55,83,83,60
2023-05-27T07:00:30-05:00,50,,150,,110,,135,60,130,38,55,62,58,87,83,60
2023-05-27T07:01:00-05:00,50,,147,,115,,127,60,130,38,58,60,55,93,83,60
2023-05-27T07:01:30-05:00,50,,150,,122,,132,62,127,38,55,60,53,83,81,60
2023-05-27T07:02:00-05:00,53,,152,,120,,132,60,125,38,58,58,53,87,81,60
2023-05-27T07:02:30-05:00,53,,140,,122,,130,58,127,42,55,60,53,87,81,60
2023-05-27T07:03:00-05:00,53,,150,,115,,135,55,132,42,58,60,53,81,81,64
2023-05-27T07:03:30-05:00,53,,135,,118,,132,58,125,38,58,60,58,83,83,62
2023-05-27T07:04:00-05:00,53,,130,,122,,140,62,122,38,60,55,53,83,83,64
2023-05-27T07:04:30-05:00,53,,130,,130,,142,68,125,42,58,58,58,83,83,60
2023-05-27T07:05:00-05:00,53,,130,,120,,135,66,120,42,60,58,60,89,85,62
2023-05-27T07:05:30-05:00,55,,132,,125,,135,66,120,42,64,58,62,83,85,62
2023-05-27T07:06:00-05:00,53,,132,,125,,132,70,122,42,68,60,64,83,87,64
2023-05-27T07:06:30-05:00,55,,137,,122,,130,70,120,38,66,58,62,87,85,70
2023-05-27T07:07:00-05:00,53,,137,,122,,140,70,125,42,64,55,62,87,89,66
2023-05-27T07:07:30-05:00,53,,137,,125,,150,66,120,42,64,55,62,85,87,68
2023-05-27T07:08:00-05:00,53,,135,,132,,145,62,118,42,64,58,64,87,83,66
2023-05-27T07:08:30-05:00,53,,135,,130,,137,60,122,50,62,60,62,85,83,74
2023-05-27T07:09:00-05:00,53,,132,,147,,145,60,122,42,60,60,70,85,85,70
2023-05-27T07:09:30-05:00,50,,132,,156,,142,62,120,42,60,62,68,98,79,70
2023-05-27T07:10:00-05:00,53,,132,,156,,145,64,125,42,62,62,64,81,77,70
2023-05-27T07:10:30-05:00,53,,132,,158,,140,60,120,42,64,62,62,83,81,68
2023-05-27T07:11:00-05:00,53,,127,,155,,140,64,122,42,62,62,62,95,77,68
2023-05-27T07:11:30-05:00,53,,122,,147,,140,62,115,46,60,58,62,87,77,72
2023-05-27T07:12:00-05:00,55,,127,,152,,140,60,113,58,60,58,62,81,74,79
2023-05-27T07:12:30-05:00,50,,132,,145,,140,60,113,60,64,62,62,77,81,79
2023-05-27T07:13:00-05:00,50,,132,,137,,145,58,118,55,64,60,66,85,77,81
2023-05-27T07:13:30-05:00,46,,132,,135,,145,58,110,58,66,62,62,79,79,91
2023-05-27T07:14:00-05:00,46,,135,,142,,140,60,125,64,72,64,60,81,77,98
2023-05-27T07:14:30-05:00,42,,137,,145,,147,60,125,66,72,64,60,79,74,91
2023-05-27T07:15:00-05:00,46,,147,,153,,147,58,122,55,70,60,66,87,74,98
2023-05-27T07:15:30-05:00,53,,152,,153,,150,58,122,46,68,62,64,87,79,105
2023-05-27T07:16:00-05:00,46,,154,,153,,152,58,125,64,68,62,64,79,79,95
2023-05-27T07:16:30-05:00,46,,155,,154,,140,60,127,64,74,58,64,81,77,98
2023-05-27T07:17:00-05:00,50,,,,152,,140,58,132,53,74,60,64,83,79,95
2023-05-27T07:17:30-05:00,50,,156,,140,,142,58,130,64,68,64,66,79,79,100
2023-05-27T07:18:00-05:00,50,,155,,147,,145,58,122,66,72,62,66,79,79,105
2023-05-27T07:18:30-05:00,46,,154,,142,,145,58,118,70,79,62,66,83,85,108
2023-05-27T07:19:00-05:00,42,,147,,140,,152,58,118,60,77,64,68,79,85,105
2023-05-27T07:19:30-05:00,46,,142,,152,,145,60,115,60,77,66,66,85,83,108
2023-05-27T07:20:00-05:00,46,,137,,137,,150,55,115,62,79,66,66,81,81,105
2023-05-27T07:20:30-05:00,46,,135,,130,,152,58,115,64,,68,66,83,81,110
2023-05-27T07:21:00-05:00,50,,130,,120,,152,55,115,66,,70,70,89,81,110
2023-05-27T07:21:30-05:00,46,,132,,122,,145,58,110,68,87,72,70,83,81,100
2023-05-27T07:22:00-05:00,46,,135,,125,,152,58,115,70,83,70,68,79,81,105
2023-05-27T07:22:30-05:00,46,,135,,130,,152,55,118,74,85,68,72,85,81,120
2023-05-27T07:23:00-05:00,42,,132,,130,,150,55,120,72,81,68,72,81,81,118
2023-05-27T07:23:30-05:00,42,,135,,127,,150,60,115,72,79,70,70,83,85,108
2023-05-27T07:24:00-05:00,38,,132,,120,,152,60,120,64,83,70,72,77,85,108
2023-05-27T07:24:30-05:00,38,,135,,120,,152,58,120,62,81,70,72,79,77,103
2023-05-27T07:25:00-05:00,38,,132,,118,,145,58,120,70,81,66,70,81,77,108
2023-05-27T07:25:30-05:00,42,,130,,122,,145,58,122,60,81,66,70,79,79,110
2023-05-27T07:26:00-05:00,42,,127,,120,,140,58,120,60,79,83,72,79,79,110
2023-05-27T07:26:30-05:00,38,,127,,122,,147,58,115,68,79,113,77,77,77,110
2023-05-27T07:27:00-05:00,38,,127,,120,,145,53,122,74,79,95,74,85,74,110
2023-05-27T07:27:30-05:00,42,,122,,127,,145,58,140,83,81,87,79,83,70,115
2023-05-27T07:28:00-05:00,42,,125,,127,,152,60,130,74,83,72,77,85,74,110
2023-05-27T07:28:30-05:00,38,,120,,118,,147,55,122,74,81,68,81,83,72,113
2023-05-27T07:29:00-05:00,42,,118,,118,,145,58,120,79,77,64,77,79,72,110
2023-05-27T07:29:30-05:00,42,,115,,115,,137,74,127,70,79,64,77,89,77,110
2023-05-27T07:30:00-05:00,42,,108,,122,,142,60,130,77,77,64,77,79,74,113
2023-05-27T07:30:30-05:00,42,,108,,113,,142,55,130,79,79,66,74,77,72,110
2023-05-27T07:31:00-05:00,42,,103,,115,,147,58,125,91,79,62,74,79,72,108
2023-05-27T07:31:30-05:00,42,,100,,118,,147,60,127,95,77,62,72,87,77,110
2023-05-27T07:32:00-05:00,42,,103,,125,,145,60,125,83,77,60,74,85,74,105
2023-05-27T07:32:30-05:00,46,,105,,118,,140,58,125,87,77,60,77,85,74,113
2023-05-27T07:33:00-05:00,42,,103,,118,,150,58,125,113,79,62,77,81,77,118
2023-05-27T07:33:30-05:00,42,,105,,108,,152,62,127,105,79,62,77,79,79,118
2023-05-27T07:34:00-05:00,42,,108,,110,,150,70,130,95,81,60,77,81,74,122
2023-05-27T07:34:30-05:00,42,,100,,103,,147,68,127,89,79,62,81,83,77,132
2023-05-27T07:35:00-05:00,42,,100,,108,,142,70,127,93,79,62,72,79,74,125
2023-05-27T07:35:30-05:00,42,,103,,113,,142,72,130,115,77,60,68,83,77,122
2023-05-27T07:36:00-05:00,42,,100,,122,,147,66,127,115,77,60,68,85,79,115
2023-05-27T07:36:30-05:00,46,,103,,130,,142,66,125,115,74,62,66,85,79,115
2023-05-27T07:37:00-05:00,46,,103,,127,,145,68,135,118,77,60,66,79,81,115
2023-05-27T07:37:30-05:00,46,,98,,122,,150,68,137,118,77,60,68,89,81,113
2023-05-27T07:38:00-05:00,42,,103,,132,,142,68,132,125,77,62,66,85,81,115
2023-05-27T07:38:30-05:00,42,,108,,127,,140,64,130,113,74,58,68,77,83,113
2023-05-27T07:39:00-05:00,46,,103,,120,,140,66,132,113,79,58,66,79,81,108
2023-05-27T07:39:30-05:00,46,,105,,125,,140,70,132,122,77,58,66,85,83,105
2023-05-27T07:40:00-05:00,46,,98,,125,,140,68,140,132,77,58,68,74,87,110
2023-05-27T07:40:30-05:00,50,,103,,132,,145,70,137,87,77,58,72,83,89,108
2023-05-27T07:41:00-05:00,46,,98,,137,,145,68,135,127,79,58,72,79,83,105
2023-05-27T07:41:30-05:00,50,,100,,135,,140,68,135,91,81,58,77,87,87,118
2023-05-27T07:42:00-05:00,50,,95,,132,,142,68,142,115,77,58,74,83,87,110
2023-05-27T07:42:30-05:00,50,,93,,127,,145,72,145,105,77,60,74,87,91,110
2023-05-27T07:43:00-05:00,50,,100,,130,,142,72,145,127,81,58,72,85,91,108
2023-05-27T07:43:30-05:00,50,,100,,125,,147,64,145,142,83,58,74,83,89,105
2023-05-27T07:44:00-05:00,53,,105,,118,,135,64,145,137,83,58,79,,93,105
2023-05-27T07:44:30-05:00,50,,103,,113,,135,64,135,137,81,58,74,81,91,103
2023-05-27T07:45:00-05:00,50,,103,,118,,145,66,132,115,83,55,72,83,93,103
2023-05-27T07:45:30-05:00,53,,100,,118,,142,66,135,127,81,58,72,89,95,108
2023-05-27T07:46:30-05:00,55,,100,,122,,137,62,154,93,85,60,70,87,98,108
2023-05-27T07:47:00-05:00,55,,95,,113,,142,68,154,93,87,58,74,89,95,105
2023-05-27T07:47:30-05:00,53,,105,,115,,145,66,153,91,85,60,81,85,91,103
2023-05-27T07:48:00-05:00,50,,103,,110,,145,66,152,91,83,58,85,83,87,103
2023-05-27T07:48:30-05:00,53,,108,,142,,142,62,147,91,85,58,81,83,89,108
2023-05-27T07:49:30-05:00,55,,108,,122,,147,64,142,115,81,60,83,83,98,108
2023-05-27T07:50:00-05:00,55,,103,,118,,145,60,147,98,83,60,79,83,98,105
2023-05-27T07:50:30-05:00,53,,105,,118,,145,60,140,93,87,58,81,83,95,108
2023-05-27T07:51:00-05:00,53,,103,,110,,142,60,142,93,87,60,83,83,95,108
2023-05-27T07:51:30-05:00,53,,108,,120,,145,89,142,108,,60,81,83,95,105
2023-05-27T07:52:00-05:00,58,,103,,122,,140,91,140,98,,60,81,91,100,108
2023-05-27T07:52:30-05:00,55,,110,,120,,137,98,135,110,,64,81,85,100,108
2023-05-27T07:53:00-05:00,58,,108,,127,,145,93,135,110,85,62,79,83,98,105
2023-05-27T07:54:00-05:00,55,,122,,130,,140,105,127,100,85,62,81,89,103,110
2023-05-27T07:54:30-05:00,53,,120,,122,,145,108,130,110,,62,74,105,95,108
2023-05-27T07:55:00-05:00,55,,120,,127,,147,100,130,113,87,60,79,93,98,113
2023-05-27T07:55:30-05:00,58,,113,,132,,145,100,132,115,85,60,74,93,100,113
2023-05-27T07:56:00-05:00,55,,108,,130,,142,105,135,100,87,58,74,87,98,110
2023-05-27T07:56:30-05:00,58,,103,,130,,142,105,130,108,83,58,77,87,105,110
2023-05-27T07:57:00-05:00,58,,110,,125,,145,103,127,108,87,58,79,93,105,113
2023-05-27T07:57:30-05:00,55,,110,,130,,145,105,127,118,85,62,77,105,93,113
2023-05-27T07:58:00-05:00,60,,110,,132,,142,103,130,103,87,64,79,95,89,113
2023-05-27T07:58:30-05:00,58,,110,,132,,140,105,135,108,83,62,77,89,89,118
2023-05-27T07:59:00-05:00,58,,113,,130,,140,108,140,118,83,62,72,95,91,115
2023-05-27T07:59:30-05:00,58,,113,,135,,140,110,140,110,85,62,74,98,89,118
2023-05-27T08:00:00-05:00,58,,110,,135,,145,105,135,100,,62,77,98,89,118
2023-05-27T08:00:30-05:00,60,,105,,135,,145,113,145,100,,60,87,105,87,113
2023-05-27T08:01:30-05:00,62,,110,,145,,,108,140,115,,58,89,95,83,115
2023-05-27T08:02:00-05:00,60,,108,,145,,155,113,130,113,87,60,93,103,83,115
2023-05-27T08:02:30-05:00,58,,113,,147,,153,110,127,113,,62,91,100,79,115
2023-05-27T08:03:00-05:00,58,,108,,147,,152,108,130,122,,62,91,100,77,115
2023-05-27T08:03:30-05:00,60,,113,,147,,153,110,135,108,,62,91,93,72,118
2023-05-27T08:04:00-05:00,62,,110,,152,,153,115,137,113,87,60,95,98,72,115
2023-05-27T08:04:30-05:00,62,,103,,145,,155,110,135,122,,60,93,100,70,110
2023-05-27T08:05:00-05:00,64,,108,,150,,154,105,145,125,,60,89,105,72,118
2023-05-27T08:05:30-05:00,60,,113,,154,,153,108,140,120,,60,93,103,74,113
2023-05-27T08:06:00-05:00,60,,110,,155,,153,108,135,105,,64,93,103,79,113
2023-05-27T08:06:30-05:00,66,,108,,155,,152,113,145,105,87,66,91,98,81,118
2023-05-27T08:07:00-05:00,64,,110,,154,,154,113,152,103,,62,91,108,81,118
2023-05-27T08:07:30-05:00,64,,108,,155,,154,118,154,130,,64,95,103,83,118
2023-05-27T08:08:00-05:00,62,,110,,153,,156,108,142,120,,62,98,98,83,118
2023-05-27T08:08:30-05:00,58,,105,,153,,156,103,145,132,,64,98,103,79,118
2023-05-27T08:09:00-05:00,60,,108,,152,,157,100,140,145,,64,100,115,77,118
2023-05-27T08:09:30-05:00,58,,100,,154,,156,100,137,120,,64,,113,77,120
2023-05-27T08:10:00-05:00,60,,105,,147,,157,103,142,145,,66,98,113,79,120
2023-05-27T08:10:30-05:00,60,,105,,140,,157,108,140,120,,66,,105,83,125
2023-05-27T08:11:00-05:00,60,,103,,127,,157,108,140,113,,64,,113,83,120
2023-05-27T08:11:30-05:00,60,,110,,125,,157,110,142,130,,66,,108,83,118
2023-05-27T08:12:00-05:00,62,,110,,118,,156,100,147,145,,74,,113,81,118
2023-05-27T08:13:00-05:00,60,,110,,125,,157,100,140,140,,68,,,77,118
2023-05-27T08:14:00-05:00,60,,108,,127,,156,95,135,147,,66,,115,79,115
2023-05-27T08:14:30-05:00,60,,110,,127,,157,100,135,152,,64,,103,79,120
2023-05-27T08:15:00-05:00,58,,108,,130,,156,100,130,142,,64,,103,81,120
2023-05-27T08:15:30-05:00,66,,105,,135,,158,98,132,145,,66,,105,83,122
2023-05-27T08:16:30-05:00,66,,105,,135,,158,100,127,113,,64,,95,81,118
2023-05-27T08:17:00-05:00,68,,103,,140,,158,98,135,125,,66,,98,81,118
2023-05-27T08:17:30-05:00,70,,100,,147,,158,113,130,132,,64,,98,81,115
2023-05-27T08:18:00-05:00,68,,108,,142,,160,108,125,120,,64,,105,79,113
2023-05-27T08:18:30-05:00,68,,108,,140,,160,105,127,122,,62,,105,83,113
2023-05-27T08:19:00-05:00,70,,108,,142,,158,98,125,125,,64,,103,77,118
2023-05-27T08:19:30-05:00,74,,113,,142,,157,108,130,125,,64,,98,72,110
2023-05-27T08:20:00-05:00,77,,115,,147,,160,105,127,135,,64,,110,74,113
2023-05-27T08:20:30-05:00,72,,110,,140,,162,100,132,118,,66,,105,74,113
2023-05-27T08:21:00-05:00,70,,108,,145,,161,105,130,113,,66,,98,74,118
2023-05-27T08:21:30-05:00,77,,115,,147,,161,113,140,115,,66,,100,77,113
2023-05-27T08:22:00-05:00,74,,120,,152,,161,115,142,127,,66,,87,74,115
2023-05-27T08:22:30-05:00,77,,110,,154,,161,115,147,122,,64,,89,77,122
2023-05-27T08:23:00-05:00,74,,105,,154,,163,113,142,125,,64,,91,81,155
2023-05-27T08:23:30-05:00,77,,110,,154,,164,113,152,122,,64,,98,81,140
2023-05-27T08:24:00-05:00,72,,110,,154,,165,108,153,120,,70,,91,85,115
2023-05-27T08:24:30-05:00,79,,110,,155,,166,103,153,150,,66,,89,81,
2023-05-27T08:25:00-05:00,83,,118,,155,,165,100,154,145,,68,,89,79,132
2023-05-27T08:25:30-05:00,83,,110,,156,,165,105,153,154,,70,,87,81,115
2023-05-27T08:26:00-05:00,85,,110,,157,,164,105,152,127,,66,,98,81,125
2023-05-27T08:26:30-05:00,81,,108,,158,,163,98,154,122,,64,,100,83,115
2023-05-27T08:27:00-05:00,85,,140,,157,,164,103,154,156,,64,,93,83,113
2023-05-27T08:27:30-05:00,85,,132,,155,,163,105,,142,,64,,100,83,115
