DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-30T16:15:30-05:00,55,34,38,34,50,,34,55,42,53,30,55,38,62,42,55,34,46,38
2023-05-30T16:16:00-05:00,55,34,38,30,46,,34,55,38,53,30,53,38,60,42,58,34,42,38
2023-05-30T16:16:30-05:00,55,34,38,34,46,,42,53,42,53,30,50,38,62,42,58,34,46,38
2023-05-30T16:17:00-05:00,55,30,38,34,46,,34,53,42,55,30,46,38,62,38,58,30,42,38
2023-05-30T16:17:30-05:00,55,30,34,30,42,,38,50,38,55,30,42,46,62,38,58,38,46,38
2023-05-30T16:18:00-05:00,55,30,34,34,42,,42,53,46,55,30,42,42,60,38,58,30,42,38
2023-05-30T16:18:30-05:00,55,30,38,30,46,,38,53,46,55,30,50,34,53,38,60,30,46,42
2023-05-30T16:19:00-05:00,55,30,38,34,46,,34,55,46,55,25,46,42,50,42,60,34,46,42
2023-05-30T16:19:30-05:00,55,30,38,34,46,,34,58,42,53,30,42,38,53,38,58,,46,38
2023-05-30T16:20:00-05:00,55,30,38,30,46,,53,55,42,53,34,46,38,50,34,58,30,42,42
2023-05-30T16:20:30-05:00,55,34,38,34,50,,64,55,42,53,30,46,34,53,38,60,34,46,42
2023-05-30T16:21:00-05:00,55,30,42,30,46,,55,58,38,53,30,42,38,53,38,58,34,42,42
2023-05-30T16:21:30-05:00,55,30,46,30,46,,46,55,42,53,25,42,38,53,42,58,30,42,42
2023-05-30T16:22:00-05:00,55,25,42,30,46,,34,55,42,50,30,46,34,53,38,60,34,38,42
2023-05-30T16:22:30-05:00,55,30,38,34,42,,38,58,46,,30,46,38,55,34,62,42,42,42
2023-05-30T16:23:00-05:00,55,30,38,34,46,,34,53,46,53,30,46,42,55,38,60,25,38,42
2023-05-30T16:23:30-05:00,55,34,38,34,46,,38,58,46,58,30,42,42,55,38,58,38,38,38
2023-05-30T16:24:00-05:00,55,30,42,30,46,,42,58,46,55,30,42,38,55,38,50,42,42,42
2023-05-30T16:24:30-05:00,55,34,42,34,46,,42,53,38,55,30,42,42,46,38,46,34,38,38
2023-05-30T16:25:00-05:00,55,30,42,34,46,,38,58,46,55,25,42,46,50,38,42,34,42,38
2023-05-30T16:25:30-05:00,55,30,42,30,50,,34,58,42,55,30,60,42,46,38,42,34,38,34
2023-05-30T16:26:00-05:00,55,30,42,30,50,,38,55,42,55,34,60,46,50,38,42,34,42,38
2023-05-30T16:26:30-05:00,55,30,42,34,46,,38,55,42,58,34,55,38,46,38,42,58,42,38
2023-05-30T16:27:00-05:00,55,30,42,34,46,,42,55,42,55,34,46,42,50,38,42,46,38,38
2023-05-30T16:27:30-05:00,55,30,42,30,,,38,58,42,55,30,46,38,46,38,42,34,42,38
2023-05-30T16:28:00-05:00,55,34,46,34,46,,38,55,46,53,30,46,38,46,38,38,38,38,38
2023-05-30T16:28:30-05:00,55,38,42,30,42,,42,55,46,55,25,46,42,46,34,38,30,42,38
2023-05-30T16:29:00-05:00,55,38,46,34,50,,42,58,46,55,25,42,42,53,38,34,34,46,38
2023-05-30T16:29:30-05:00,55,34,46,34,42,,38,53,46,53,25,46,38,53,38,34,30,38,34
2023-05-30T16:30:00-05:00,55,30,42,34,42,,42,53,42,53,30,46,38,46,38,42,30,38,34
2023-05-30T16:30:30-05:00,55,34,42,38,46,,38,,46,53,34,42,42,50,34,42,38,38,38
2023-05-30T16:31:00-05:00,55,34,42,34,42,,38,53,50,53,34,42,34,50,34,42,25,42,38
2023-05-30T16:31:30-05:00,55,30,42,34,42,,34,53,46,50,34,42,62,53,38,42,42,34,34
2023-05-30T16:32:00-05:00,55,30,42,34,46,,38,55,42,53,30,42,42,53,34,42,34,30,34
2023-05-30T16:32:30-05:00,55,30,46,34,46,,38,,46,58,34,42,50,55,34,46,25,34,38
2023-05-30T16:33:00-05:00,55,34,38,34,42,,38,55,42,55,30,46,38,55,38,42,30,38,38
2023-05-30T16:33:30-05:00,55,34,42,34,46,,34,53,38,60,34,46,,55,38,50,34,34,
2023-05-30T16:34:00-05:00,55,34,42,34,42,,34,55,42,60,30,46,,58,42,58,34,38,38
2023-05-30T16:34:30-05:00,55,34,42,34,42,,38,60,42,60,30,42,55,55,34,58,34,34,38
2023-05-30T16:35:00-05:00,55,34,42,34,42,,38,60,46,60,30,53,53,58,38,64,34,34,42
2023-05-30T16:35:30-05:00,55,34,42,38,38,,38,58,42,58,30,55,53,58,38,70,34,30,42
2023-05-30T16:36:00-05:00,55,34,42,38,42,,38,55,46,58,34,50,46,58,34,,30,38,38
2023-05-30T16:36:30-05:00,55,30,42,34,42,,38,55,42,58,25,53,46,55,30,,21,38,38
2023-05-30T16:37:00-05:00,55,30,38,34,42,,42,55,46,55,30,50,46,60,34,64,42,38,38
2023-05-30T16:37:30-05:00,55,30,46,38,46,,34,50,42,58,30,46,42,66,34,58,38,38,42
2023-05-30T16:38:00-05:00,55,34,46,34,42,,34,50,38,55,30,42,42,,34,58,42,38,42
2023-05-30T16:38:30-05:00,55,34,42,34,42,,38,46,42,58,30,46,42,,34,55,30,34,38
2023-05-30T16:39:00-05:00,55,38,42,34,38,,38,50,42,53,30,42,42,,34,53,38,34,38
2023-05-30T16:39:30-05:00,55,38,42,34,42,,42,46,46,55,30,42,42,72,34,60,34,34,38
2023-05-30T16:40:00-05:00,55,34,42,38,42,,42,46,42,53,25,42,42,70,34,53,30,34,42
2023-05-30T16:40:30-05:00,55,30,42,30,42,,46,46,42,55,30,42,38,64,34,53,46,,38
2023-05-30T16:41:00-05:00,55,30,42,34,38,,38,50,42,55,34,53,42,64,30,55,42,34,42
2023-05-30T16:41:30-05:00,55,34,46,34,42,,46,50,42,55,34,50,42,64,30,55,34,34,42
2023-05-30T16:42:00-05:00,55,30,42,34,38,,42,53,42,58,34,46,42,64,34,58,34,38,38
2023-05-30T16:42:30-05:00,55,34,46,38,34,,42,58,38,55,34,55,42,64,34,60,34,38,42
2023-05-30T16:43:00-05:00,55,34,42,34,38,,38,58,42,55,30,53,42,62,34,58,42,42,42
2023-05-30T16:43:30-05:00,55,38,42,38,42,,42,60,38,55,34,46,38,62,30,60,34,38,34
2023-05-30T16:44:00-05:00,55,34,42,34,42,,38,60,34,55,34,46,46,62,34,58,34,38,34
2023-05-30T16:45:00-05:00,55,34,42,34,42,,42,62,38,55,34,53,38,64,34,55,30,38,34
2023-05-30T16:45:30-05:00,55,34,42,34,38,,38,64,42,55,34,50,42,64,30,55,34,38,38
2023-05-30T16:46:00-05:00,55,30,42,38,42,,42,64,42,55,30,50,38,66,34,55,21,38,34
2023-05-30T16:46:30-05:00,55,34,42,34,38,,42,68,42,55,30,50,34,64,34,58,38,42,34
2023-05-30T16:47:00-05:00,55,34,46,38,38,,46,68,46,55,34,46,42,64,34,64,38,42,42
2023-05-30T16:47:30-05:00,55,34,42,38,42,,42,72,42,55,34,46,42,64,34,62,34,38,38
2023-05-30T16:48:00-05:00,55,34,42,38,46,,42,68,38,60,34,46,42,64,34,62,34,38,34
2023-05-30T16:48:30-05:00,55,38,38,42,42,,38,66,42,62,34,50,38,64,34,58,34,38,38
2023-05-30T16:49:00-05:00,55,42,42,38,42,,38,62,38,70,30,46,38,64,34,55,25,38,
2023-05-30T16:49:30-05:00,55,46,46,38,38,,38,64,42,66,30,46,50,62,30,55,38,42,34
2023-05-30T16:50:00-05:00,55,38,38,34,38,,42,64,42,64,34,50,42,60,30,55,38,38,34
2023-05-30T16:50:30-05:00,55,34,38,38,46,,46,68,42,64,34,42,46,60,34,58,34,38,38
2023-05-30T16:51:00-05:00,55,38,42,38,42,,46,66,46,64,30,58,46,60,34,58,30,38,34
2023-05-30T16:51:30-05:00,55,34,42,34,38,,50,62,42,64,34,53,46,60,34,55,34,34,38
2023-05-30T16:52:00-05:00,55,30,42,34,38,,46,60,42,62,34,50,38,58,34,55,30,38,34
2023-05-30T16:52:30-05:00,55,34,38,38,42,,46,55,46,62,34,46,50,58,38,55,34,38,34
2023-05-30T16:53:00-05:00,55,30,42,34,38,,42,53,46,62,34,50,53,58,30,58,34,34,38
2023-05-30T16:53:30-05:00,55,34,38,38,38,,46,53,42,64,34,50,55,58,30,58,30,38,34
2023-05-30T16:54:00-05:00,55,34,38,34,42,,50,50,42,62,30,53,46,58,34,55,42,38,34
2023-05-30T16:54:30-05:00,55,34,42,38,42,,50,53,42,68,34,50,38,53,38,55,34,,30
2023-05-30T16:55:00-05:00,55,34,46,34,38,,46,53,42,68,34,50,46,55,34,55,30,38,34
2023-05-30T16:55:30-05:00,55,38,46,38,38,,46,50,46,66,34,55,42,55,34,55,38,38,34
2023-05-30T16:56:00-05:00,55,30,46,34,38,,42,50,46,66,34,53,42,60,34,53,30,,34
2023-05-30T16:56:30-05:00,55,30,46,34,38,,50,50,46,68,34,53,42,58,30,55,38,38,34
2023-05-30T16:57:00-05:00,55,34,42,38,38,,42,53,42,68,34,53,46,55,30,55,30,38,38
2023-05-30T16:57:30-05:00,55,30,38,34,38,,42,50,42,66,30,53,46,55,30,53,42,38,38
2023-05-30T16:58:00-05:00,55,34,42,34,38,,42,50,38,64,34,50,42,55,34,53,30,34,34
2023-05-30T16:58:30-05:00,55,30,38,34,42,,42,50,46,64,34,50,50,55,34,60,30,34,42
2023-05-30T16:59:00-05:00,55,30,42,38,42,,42,55,46,64,34,50,46,53,34,55,38,38,42
2023-05-30T16:59:30-05:00,55,34,46,38,42,,46,53,46,64,34,53,46,55,34,53,34,34,46
2023-05-30T17:00:00-05:00,55,34,46,34,38,,46,58,46,62,38,46,46,55,30,53,34,34,42
2023-05-30T17:00:30-05:00,55,34,42,42,34,,42,62,46,64,34,50,46,55,30,50,34,38,38
2023-05-30T17:01:00-05:00,55,34,46,42,38,,38,66,46,64,38,42,42,60,34,50,30,38,38
2023-05-30T17:01:30-05:00,55,34,42,38,46,,42,62,46,64,34,50,42,60,30,53,42,42,38
2023-05-30T17:02:00-05:00,55,30,42,38,38,,46,58,46,62,34,50,38,60,34,58,42,38,38
2023-05-30T17:02:30-05:00,55,30,46,38,38,,46,62,50,60,34,50,42,60,34,55,34,38,42
2023-05-30T17:03:00-05:00,55,34,42,38,38,,42,58,53,64,34,50,42,62,34,58,34,34,38
2023-05-30T17:03:30-05:00,55,30,46,38,38,,42,55,53,64,34,55,42,60,30,53,30,34,42
2023-05-30T17:04:00-05:00,55,30,42,38,42,,42,66,53,62,34,50,42,58,34,55,30,38,42
2023-05-30T17:04:30-05:00,55,34,46,34,42,,46,68,55,62,34,50,46,60,34,55,34,34,42
2023-05-30T17:05:00-05:00,55,30,50,38,38,,50,70,53,64,38,50,50,62,30,55,25,34,42
2023-05-30T17:05:30-05:00,55,34,46,38,38,,46,,53,64,34,50,42,64,34,55,34,34,42
2023-05-30T17:06:00-05:00,55,30,50,38,42,,46,,50,62,34,50,38,62,34,55,34,38,46
2023-05-30T17:07:00-05:00,55,30,46,42,38,,46,62,53,64,34,50,46,62,34,64,42,38,46
2023-05-30T17:07:30-05:00,55,30,46,38,34,,46,53,55,66,34,50,50,62,30,60,38,38,42
2023-05-30T17:08:00-05:00,55,30,46,42,38,,46,58,55,62,34,53,42,64,34,58,34,42,42
2023-05-30T17:08:30-05:00,55,30,50,38,38,,46,58,53,62,34,50,46,62,34,60,38,42,38
2023-05-30T17:09:00-05:00,55,30,46,34,42,,46,60,55,62,34,55,42,60,30,58,34,42,46
2023-05-30T17:09:30-05:00,55,30,50,42,38,,46,62,62,64,38,53,42,64,34,58,46,38,50
2023-05-30T17:10:00-05:00,55,30,50,42,42,,50,64,50,64,34,50,42,62,30,55,34,38,46
2023-05-30T17:10:30-05:00,55,30,53,38,38,,50,62,53,60,30,53,42,64,34,53,38,42,46
2023-05-30T17:11:00-05:00,55,34,50,46,38,,50,62,53,62,30,50,50,64,30,55,25,50,46
2023-05-30T17:11:30-05:00,55,30,50,42,38,,50,58,55,62,34,50,46,62,30,53,30,53,46
2023-05-30T17:12:00-05:00,55,30,50,42,38,,50,58,53,62,34,53,50,62,38,58,38,50,46
2023-05-30T17:12:30-05:00,55,34,50,38,38,,53,55,55,64,34,46,46,64,30,55,34,50,50
2023-05-30T17:13:00-05:00,55,30,46,42,38,,53,55,55,60,34,50,46,66,34,58,38,42,50
2023-05-30T17:13:30-05:00,55,34,46,38,38,,50,55,53,64,34,53,46,68,34,55,38,38,46
2023-05-30T17:14:00-05:00,55,30,50,38,38,,46,53,53,64,30,55,42,66,30,55,38,42,46
2023-05-30T17:14:30-05:00,55,34,53,42,42,,46,55,53,68,34,58,38,66,30,58,,,50
2023-05-30T17:15:00-05:00,55,38,50,38,38,,46,58,55,70,34,58,42,64,30,58,34,46,50
2023-05-30T17:15:30-05:00,55,34,50,38,42,,50,55,55,,30,53,46,64,34,55,38,42,50
2023-05-30T17:16:00-05:00,34,34,53,42,38,,46,55,58,,30,55,42,64,34,55,,46,46
2023-05-30T17:16:30-05:00,34,34,55,38,38,,46,55,55,,30,50,42,66,30,50,42,50,50
2023-05-30T17:17:00-05:00,34,34,55,38,42,,50,53,58,,30,50,42,64,34,53,38,50,53
2023-05-30T17:17:30-05:00,34,30,58,38,46,,50,55,55,,30,46,42,64,34,53,38,50,53
2023-05-30T17:18:00-05:00,34,34,55,42,42,,50,55,50,,34,50,46,64,34,53,38,46,50
2023-05-30T17:18:30-05:00,34,30,58,42,42,,50,55,53,,30,53,42,64,30,53,50,50,50
2023-05-30T17:19:00-05:00,34,38,55,38,42,,50,55,58,,30,53,42,64,34,58,,50,
2023-05-30T17:19:30-05:00,34,34,55,42,42,,50,53,58,,30,53,42,64,30,53,50,50,50
2023-05-30T17:20:00-05:00,34,30,55,42,42,,50,55,58,,30,50,46,66,30,53,50,50,50
2023-05-30T17:20:30-05:00,34,38,58,42,42,,46,53,58,,30,55,46,66,30,58,58,50,50
2023-05-30T17:21:00-05:00,34,34,58,42,46,,46,55,55,,30,53,46,60,34,55,42,50,53
2023-05-30T17:21:30-05:00,34,34,55,42,46,,46,58,60,,30,50,50,64,34,58,46,53,53
2023-05-30T17:22:00-05:00,34,34,55,38,46,,46,55,58,,34,46,50,64,38,62,,50,53
2023-05-30T17:22:30-05:00,34,34,55,46,46,,46,55,53,,34,46,46,62,38,60,46,46,50
2023-05-30T17:23:00-05:00,34,38,53,46,46,,46,53,58,,30,46,46,62,38,60,38,46,53
2023-05-30T17:23:30-05:00,34,34,53,42,42,,50,55,55,,30,58,46,64,38,64,34,53,50
2023-05-30T17:24:00-05:00,34,34,53,42,42,,46,55,55,,34,55,46,66,34,62,42,50,50
2023-05-30T17:24:30-05:00,34,34,53,46,42,,46,55,55,,30,50,53,66,38,62,50,53,46
2023-05-30T17:25:00-05:00,34,38,50,42,46,,46,55,53,,30,53,46,66,38,64,38,58,50
2023-05-30T17:25:30-05:00,34,34,50,42,42,,46,55,53,,30,53,53,64,30,62,46,60,50
2023-05-30T17:26:00-05:00,34,34,50,46,42,,55,53,55,,30,53,50,66,30,60,50,58,46
2023-05-30T17:26:30-05:00,34,42,46,46,42,,55,55,55,,30,50,46,66,34,62,42,60,46
2023-05-30T17:27:00-05:00,34,50,50,46,46,,55,55,58,,30,50,46,68,38,62,34,58,46
2023-05-30T17:27:30-05:00,34,55,50,50,46,,58,55,55,,34,50,50,66,34,60,34,55,42
2023-05-30T17:28:30-05:00,34,53,53,50,50,,50,58,53,,30,46,50,68,42,60,34,60,38
2023-05-30T17:29:00-05:00,34,46,50,50,53,,55,60,55,,34,46,50,70,42,60,42,58,38
2023-05-30T17:29:30-05:00,34,46,50,50,53,,55,58,53,,34,50,50,72,38,60,42,58,42
2023-05-30T17:30:00-05:00,34,42,50,50,50,,55,58,53,,30,46,46,70,42,58,46,55,42
2023-05-30T17:30:30-05:00,34,46,50,50,50,,60,55,53,,34,53,46,70,38,55,38,58,42
2023-05-30T17:31:00-05:00,34,38,50,46,46,,58,53,55,,30,50,50,,38,58,42,55,42
2023-05-30T17:31:30-05:00,34,42,53,46,46,,53,53,53,,30,55,50,72,42,55,30,53,38
2023-05-30T17:32:00-05:00,34,42,53,50,46,,55,55,55,,30,58,50,72,38,55,38,55,38
2023-05-30T17:32:30-05:00,34,38,50,50,50,,55,58,55,,30,55,50,70,38,55,46,55,34
2023-05-30T17:33:00-05:00,34,38,46,46,50,,53,58,55,,30,53,46,,38,58,34,60,34
2023-05-30T17:33:30-05:00,34,46,50,46,50,,53,58,55,,30,53,46,,38,58,30,58,42
2023-05-30T17:34:00-05:00,34,42,50,46,46,,55,58,55,,30,55,46,72,38,55,42,58,38
2023-05-30T17:34:30-05:00,34,38,53,46,46,,58,55,53,,34,53,50,72,38,60,34,58,60
2023-05-30T17:35:00-05:00,34,42,50,50,46,,58,58,55,,34,50,50,74,38,62,42,55,50
2023-05-30T17:35:30-05:00,34,46,50,46,46,,55,55,55,,30,46,46,74,38,58,50,55,46
2023-05-30T17:36:00-05:00,34,42,50,53,46,,55,58,55,,25,50,50,72,38,58,46,58,38
2023-05-30T17:36:30-05:00,34,50,50,46,50,,53,58,58,,30,50,46,,42,55,50,66,38
2023-05-30T17:37:00-05:00,34,42,50,50,50,,55,55,53,,30,46,53,72,34,58,50,60,38
2023-05-30T17:37:30-05:00,34,42,50,50,50,,55,55,55,,25,50,55,70,38,58,46,50,42
2023-05-30T17:38:00-05:00,34,42,53,46,46,,53,55,55,,30,53,46,70,38,55,46,50,42
2023-05-30T17:38:30-05:00,34,46,55,50,50,,55,58,53,,25,53,53,70,38,55,42,46,38
2023-05-30T17:39:00-05:00,34,50,53,50,50,,50,58,53,,25,53,55,70,38,58,42,50,42
2023-05-30T17:39:30-05:00,34,46,55,46,50,,53,58,55,,30,50,50,70,42,58,53,53,34
2023-05-30T17:40:00-05:00,34,46,53,50,,,58,60,58,,30,50,50,68,34,55,38,53,42
2023-05-30T17:40:30-05:00,34,46,55,46,46,,58,60,53,,30,46,46,68,38,55,38,55,38
2023-05-30T17:41:00-05:00,34,46,55,50,50,,55,62,55,,25,50,46,68,42,58,46,55,38
2023-05-30T17:41:30-05:00,34,46,53,46,50,,55,64,55,,30,50,53,68,42,55,53,58,38
2023-05-30T17:42:00-05:00,34,42,55,55,50,,58,66,58,,34,53,55,68,38,55,50,58,42
2023-05-30T17:42:30-05:00,34,42,55,50,46,,60,64,55,,34,55,60,66,42,53,46,58,38
2023-05-30T17:43:00-05:00,34,50,58,55,46,,66,62,58,,38,55,53,66,42,55,46,60,38
2023-05-30T17:43:30-05:00,34,53,58,55,50,,66,62,58,,38,55,50,64,38,55,42,62,38
2023-05-30T17:44:00-05:00,34,50,60,55,46,,60,60,58,,38,50,55,62,38,53,50,60,42
2023-05-30T17:44:30-05:00,34,46,58,62,46,,60,60,58,,38,53,50,62,38,55,50,58,38
2023-05-30T17:45:00-05:00,34,46,60,64,53,,58,60,60,,38,50,60,62,42,53,50,58,38
2023-05-30T17:45:30-05:00,34,46,58,60,53,,55,60,58,,42,,55,60,38,55,53,60,34
2023-05-30T17:46:00-05:00,34,50,58,62,50,,62,58,60,,38,55,55,60,42,53,42,58,38
2023-05-30T17:46:30-05:00,34,46,58,64,50,,60,58,62,68,42,,53,60,38,53,50,64,38
2023-05-30T17:47:00-05:00,34,50,58,64,53,,60,58,60,62,38,72,50,60,38,53,50,60,34
2023-05-30T17:47:30-05:00,34,46,58,62,50,,62,58,58,64,34,66,53,60,38,55,38,64,38
2023-05-30T17:48:00-05:00,34,46,60,62,53,,60,58,60,68,38,62,53,62,38,50,,62,38
2023-05-30T17:48:30-05:00,34,50,60,62,55,,62,55,58,66,38,60,55,62,42,53,50,60,42
2023-05-30T17:49:00-05:00,34,50,64,62,55,,64,58,60,68,38,60,58,62,46,50,46,58,38
2023-05-30T17:49:30-05:00,34,53,64,60,55,,64,58,62,68,38,58,55,62,46,50,53,58,38
2023-05-30T17:50:00-05:00,34,53,62,58,58,,64,60,62,,38,53,60,62,46,53,46,53,38
2023-05-30T17:51:00-05:00,34,55,62,55,55,,64,60,85,,38,53,60,58,50,53,50,58,38
2023-05-30T17:51:30-05:00,34,53,62,55,58,,60,58,89,,34,53,58,60,46,53,46,55,38
2023-05-30T17:52:00-05:00,34,53,66,58,58,,55,58,79,,34,50,55,55,50,,53,55,46
2023-05-30T17:52:30-05:00,34,55,64,58,58,,58,58,72,,38,53,60,58,46,53,53,53,46
2023-05-30T17:53:00-05:00,34,55,66,60,58,,62,58,70,,38,53,62,58,53,53,55,55,46
2023-05-30T17:53:30-05:00,34,55,64,58,60,,60,55,66,,38,58,64,58,53,50,58,55,46
2023-05-30T17:54:00-05:00,34,55,60,55,60,,62,55,72,,38,55,64,58,53,53,53,50,46
2023-05-30T17:54:30-05:00,34,60,58,58,60,,64,53,68,,34,58,64,55,53,55,50,46,46
2023-05-30T17:55:00-05:00,34,55,62,58,60,,64,53,66,,42,55,64,55,50,53,53,42,46
2023-05-30T17:55:30-05:00,34,55,62,58,60,,55,53,68,,38,55,60,58,46,50,53,50,42
2023-05-30T17:56:00-05:00,34,58,62,55,,,55,50,68,,34,58,,55,53,50,60,53,50
2023-05-30T17:56:30-05:00,34,55,60,55,60,,60,50,66,,38,60,,58,53,50,55,50,46
2023-05-30T17:57:00-05:00,34,58,62,50,58,,62,50,72,,38,60,64,58,53,50,55,42,46
2023-05-30T17:57:30-05:00,34,58,62,46,60,,60,53,74,,38,60,,55,53,46,58,42,50
2023-05-30T17:58:00-05:00,34,60,62,50,60,,62,50,,,38,64,,55,50,46,50,46,46
2023-05-30T17:58:30-05:00,34,60,60,53,60,,58,50,,,38,62,,58,50,50,55,46,55
2023-05-30T17:59:00-05:00,34,58,58,53,58,,58,53,,,42,66,62,58,50,50,46,46,53
2023-05-30T17:59:30-05:00,34,58,58,46,60,,60,53,,,38,66,62,55,42,46,53,50,50
2023-05-30T18:00:00-05:00,34,60,60,46,53,,64,53,,68,42,66,62,55,42,50,50,58,53
2023-05-30T18:00:30-05:00,34,64,58,46,53,,64,50,120,,38,66,60,55,42,50,55,55,53
2023-05-30T18:01:00-05:00,34,62,60,46,55,,64,53,115,60,38,70,58,58,38,50,55,53,50
2023-05-30T18:01:30-05:00,34,62,60,46,53,,70,50,,62,42,70,60,58,42,50,60,,50
2023-05-30T18:02:00-05:00,34,60,60,46,,,70,53,108,58,42,70,58,55,42,53,50,50,50
2023-05-30T18:02:30-05:00,34,60,58,46,53,,74,55,,60,38,68,58,55,38,53,55,50,53
2023-05-30T18:03:00-05:00,34,60,58,50,53,,70,53,120,60,42,68,58,58,38,53,55,50,53
2023-05-30T18:03:30-05:00,34,60,60,50,50,,72,53,,58,42,68,58,58,42,53,53,50,53
2023-05-30T18:04:00-05:00,34,60,58,,53,,66,53,,58,42,66,58,55,38,53,53,50,50
2023-05-30T18:04:30-05:00,34,62,58,50,50,,68,53,,58,42,68,58,58,42,55,58,46,53
2023-05-30T18:05:00-05:00,34,60,55,55,50,,66,46,,55,38,70,60,55,38,53,58,42,58
2023-05-30T18:07:30-05:00,34,62,58,62,53,,79,53,,55,42,68,55,58,38,55,64,46,60
2023-05-30T18:08:00-05:00,34,62,55,64,50,,66,53,113,53,46,70,58,58,38,53,,46,60
2023-05-30T18:08:30-05:00,34,60,58,62,46,,70,50,120,55,46,77,60,58,34,58,62,53,60
2023-05-30T18:09:00-05:00,34,77,55,64,50,,62,50,,53,50,,,60,38,55,58,46,58
2023-05-30T18:09:30-05:00,34,70,55,66,46,,62,50,,53,50,,64,58,42,58,55,46,58
2023-05-30T18:10:00-05:00,34,70,53,64,53,,64,50,110,55,55,74,,55,42,58,55,42,58
2023-05-30T18:10:30-05:00,34,60,55,66,50,,62,53,,55,60,72,60,55,42,64,58,46,60
2023-05-30T18:11:00-05:00,34,58,53,68,53,,58,53,,55,62,70,58,55,42,64,55,42,60
2023-05-30T18:11:30-05:00,34,58,55,64,53,,55,53,,53,58,70,60,55,42,60,62,42,58
2023-05-30T18:12:00-05:00,34,55,58,66,55,,58,53,,53,58,70,58,55,42,60,58,46,60
2023-05-30T18:12:30-05:00,34,60,58,68,55,,53,53,,55,60,70,58,60,46,58,50,46,62
2023-05-30T18:13:00-05:00,34,58,58,64,53,,53,53,85,55,60,72,60,58,50,58,55,50,62
2023-05-30T18:13:30-05:00,34,58,62,64,55,,55,53,83,55,60,74,60,55,42,60,58,46,62
2023-05-30T18:14:00-05:00,34,60,64,62,53,,60,53,83,55,60,70,62,58,42,58,60,46,64
2023-05-30T18:14:30-05:00,34,60,62,60,53,,60,55,83,55,64,,62,55,42,55,60,53,64
2023-05-30T18:15:00-05:00,34,58,62,62,50,,58,55,85,55,62,,60,60,42,58,64,46,62
2023-05-30T18:15:30-05:00,34,58,64,60,53,,58,53,89,,62,,58,55,46,60,64,42,58
2023-05-30T18:16:00-05:00,34,58,62,55,55,,60,53,89,58,60,74,60,55,42,58,66,46,58
2023-05-30T18:16:30-05:00,34,58,62,58,55,,58,53,91,53,58,74,60,55,38,60,58,46,60
2023-05-30T18:17:00-05:00,34,58,60,53,53,,60,50,103,53,55,,58,55,46,58,50,46,62
2023-05-30T18:17:30-05:00,34,62,60,55,55,,60,55,103,55,55,,60,60,42,58,62,46,64
2023-05-30T18:18:00-05:00,34,58,60,55,50,,58,55,93,55,53,,58,58,38,55,60,50,66
2023-05-30T18:18:30-05:00,34,62,60,53,53,,60,55,95,55,53,,58,58,38,58,60,46,68
2023-05-30T18:19:00-05:00,34,58,62,53,53,,58,55,91,55,50,77,58,58,42,58,58,50,66
2023-05-30T18:19:30-05:00,34,55,58,50,55,,58,55,87,55,53,70,55,58,38,58,58,46,66
2023-05-30T18:20:00-05:00,34,58,58,53,53,,62,53,85,58,53,70,55,62,42,58,60,46,66
2023-05-30T18:20:30-05:00,34,58,58,46,53,,62,55,83,58,53,72,53,64,42,58,62,46,64
2023-05-30T18:21:00-05:00,34,58,55,50,53,,60,55,83,58,53,70,55,60,42,55,60,46,62
2023-05-30T18:21:30-05:00,34,58,58,53,53,,62,58,91,60,53,68,55,60,38,53,60,50,60
2023-05-30T18:22:00-05:00,34,58,55,50,50,,60,55,87,64,53,68,55,64,42,50,,46,58
2023-05-30T18:22:30-05:00,34,58,55,53,53,,60,55,83,58,53,70,53,62,42,50,50,46,60
2023-05-30T18:23:00-05:00,34,58,60,53,53,,62,55,87,60,50,70,53,62,42,53,58,55,58
2023-05-30T18:23:30-05:00,34,58,58,53,53,,55,55,83,55,53,68,53,60,42,50,60,50,55
2023-05-30T18:24:00-05:00,34,58,58,53,53,,55,55,85,55,53,68,53,62,50,53,60,46,58
2023-05-30T18:24:30-05:00,34,55,55,58,53,,53,,81,55,50,70,50,62,46,50,58,50,60
2023-05-30T18:25:00-05:00,34,55,55,50,53,,55,55,77,55,50,72,50,64,42,50,55,42,58
2023-05-30T18:25:30-05:00,34,58,55,50,53,,53,55,81,55,50,70,53,60,42,50,60,46,
2023-05-30T18:26:00-05:00,34,58,55,53,50,,53,55,79,53,53,72,53,62,38,50,53,46,62
2023-05-30T18:26:30-05:00,34,60,55,58,46,,58,55,85,53,53,68,46,62,38,42,55,46,60
2023-05-30T18:27:00-05:00,34,60,60,53,50,,60,53,79,55,53,72,50,62,38,50,58,50,60
2023-05-30T18:27:30-05:00,34,60,58,55,53,,58,58,72,53,53,,50,60,38,53,58,50,58
2023-05-30T18:28:00-05:00,34,60,58,58,53,,55,58,74,55,53,,50,60,42,50,58,46,55
