DATETIME,TANGARA_260A,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE
2023-10-29 12:43:00-05:00,48.71,,47.7,59.48,46.88,51.87,,60.14,99.9,91.5,47.85,49.34
2023-10-29 12:43:30-05:00,48.84,48.5,47.93,59.49,46.65,51.83,42.38,59.43,99.9,91.5,47.85,49.23
2023-10-29 12:44:00-05:00,48.93,48.65,48.09,59.62,47.98,51.99,43.21,59.89,99.9,91.6,47.6,49.66
2023-10-29 12:44:30-05:00,48.74,49.07,48.05,59.19,46.96,52.06,43.56,60.31,,91.6,47.56,49.78
2023-10-29 12:45:00-05:00,48.68,49.09,48.03,59.18,47.08,52.07,43.67,60.99,99.9,91.6,47.88,49.87
2023-10-29 12:45:30-05:00,49.62,48.08,47.77,59.03,47.13,52.59,42.93,61.24,99.9,91.7,47.87,49.51
2023-10-29 12:46:00-05:00,48.55,48.62,48.15,59.04,48.49,52.76,43.17,61.36,99.9,91.7,48.13,49.54
2023-10-29 12:46:30-05:00,48.73,48.55,48.28,59.02,47.56,53.42,43.66,61.63,99.9,91.7,48.24,49.49
2023-10-29 12:47:00-05:00,48.74,48.22,47.89,59.07,47.37,53.74,43.55,60.34,99.9,91.7,47.97,49.45
2023-10-29 12:47:30-05:00,48.58,48.15,48.08,58.83,47.66,53.43,42.44,59.51,99.9,91.7,47.83,49.71
2023-10-29 12:48:00-05:00,48.51,48.57,48.01,58.97,47.0,53.9,42.93,60.49,99.9,91.8,47.67,49.5
2023-10-29 12:48:30-05:00,48.67,47.97,47.85,59.19,47.56,54.15,43.93,60.1,99.9,91.7,47.72,49.82
2023-10-29 12:49:00-05:00,48.44,48.1,47.87,59.35,47.99,53.49,43.91,59.41,99.9,91.6,47.64,50.1
2023-10-29 12:49:30-05:00,48.48,48.11,47.96,59.43,48.96,53.93,44.05,58.18,99.9,91.6,47.49,50.45
2023-10-29 12:50:00-05:00,48.57,48.32,47.94,59.68,47.81,54.11,44.37,58.98,99.9,91.6,47.24,50.64
2023-10-29 12:50:30-05:00,48.62,48.46,47.76,59.77,48.7,53.82,44.06,59.17,99.9,91.5,47.02,51.22
2023-10-29 12:51:00-05:00,48.81,48.61,,59.94,47.72,54.07,44.21,59.66,99.9,91.4,46.64,51.78
2023-10-29 12:51:30-05:00,48.86,48.91,47.68,60.1,47.29,54.58,44.15,58.69,99.9,91.4,46.59,51.54
2023-10-29 12:52:00-05:00,49.06,48.36,47.51,59.86,47.67,54.79,43.73,59.07,99.9,91.3,46.56,51.88
2023-10-29 12:52:30-05:00,49.09,,47.31,59.98,48.3,54.72,44.02,59.35,99.9,91.2,46.73,51.79
2023-10-29 12:53:00-05:00,49.11,48.84,47.54,59.92,49.23,54.66,44.04,60.07,99.9,91.1,46.68,51.33
2023-10-29 12:53:30-05:00,49.0,49.38,47.74,60.15,48.3,54.45,43.43,60.24,99.9,91.1,46.7,51.66
2023-10-29 12:54:00-05:00,48.97,48.82,47.59,60.11,48.21,54.94,43.47,60.16,99.9,91.1,47.01,51.28
2023-10-29 12:54:30-05:00,49.01,48.67,47.34,59.62,48.32,55.47,43.55,60.01,,91.1,47.26,51.45
2023-10-29 12:55:00-05:00,49.14,49.14,47.3,59.75,49.22,55.24,44.97,60.22,99.9,91.1,47.33,51.26
2023-10-29 12:55:30-05:00,49.0,49.2,47.64,59.24,48.96,55.07,45.06,60.24,99.9,91.1,47.53,51.21
2023-10-29 12:56:00-05:00,48.95,49.29,47.28,58.88,48.74,55.4,43.6,60.73,99.9,91.1,47.78,50.74
2023-10-29 12:56:30-05:00,49.11,49.16,47.35,58.2,48.78,55.29,42.49,60.63,99.9,91.2,47.9,51.15
2023-10-29 12:57:00-05:00,49.13,48.95,47.27,57.86,48.36,55.23,43.48,61.32,99.9,91.2,48.03,51.2
2023-10-29 12:57:30-05:00,49.26,48.89,47.32,57.55,48.27,55.05,43.49,61.83,99.9,91.3,47.93,50.93
2023-10-29 12:58:00-05:00,49.44,49.27,47.35,58.23,47.76,54.95,44.32,61.72,99.9,91.4,48.01,50.64
2023-10-29 12:58:30-05:00,49.56,49.19,47.44,58.5,48.61,55.17,42.79,61.24,99.9,91.5,47.79,50.88
2023-10-29 13:00:30-05:00,50.37,49.15,47.18,58.69,47.62,55.0,43.41,62.18,99.9,91.7,47.87,52.19
2023-10-29 13:01:00-05:00,51.3,49.45,47.34,58.23,48.7,55.09,43.99,60.37,99.9,91.7,48.07,51.66
2023-10-29 13:01:30-05:00,51.57,49.24,47.87,58.49,48.36,55.23,43.4,61.33,99.9,91.8,48.17,52.24
2023-10-29 13:02:00-05:00,49.82,49.23,48.05,58.6,47.65,55.35,44.38,60.71,99.9,91.8,48.21,51.86
2023-10-29 13:02:30-05:00,49.53,49.38,48.14,58.61,47.69,55.85,44.31,61.03,99.9,91.8,48.33,51.53
2023-10-29 13:03:00-05:00,49.52,49.06,49.09,58.77,48.84,56.21,43.59,62.83,99.9,91.8,48.35,51.61
2023-10-29 13:03:30-05:00,49.24,48.73,47.9,59.29,48.7,56.33,44.31,62.75,99.9,91.8,48.03,51.47
2023-10-29 13:04:00-05:00,49.44,48.98,47.72,59.57,48.75,56.32,44.59,61.34,99.9,91.8,48.05,51.31
2023-10-29 13:04:30-05:00,49.66,49.46,48.05,59.15,48.0,56.02,43.87,60.32,99.9,91.8,48.13,51.32
2023-10-29 13:05:00-05:00,49.7,48.99,48.28,59.48,47.95,56.37,44.16,59.85,99.9,91.8,48.14,51.63
2023-10-29 13:05:30-05:00,49.57,48.88,48.43,59.0,48.29,56.17,43.79,59.68,99.9,91.7,48.25,51.6
2023-10-29 13:06:00-05:00,49.14,49.43,48.14,59.38,47.67,56.01,42.34,58.68,99.9,91.7,48.63,51.44
2023-10-29 13:06:30-05:00,49.2,49.45,48.15,58.75,48.28,56.14,42.43,58.95,99.9,91.7,48.22,51.42
2023-10-29 13:07:00-05:00,49.11,49.78,47.67,58.94,48.56,56.19,42.65,58.27,99.9,91.6,48.04,51.64
2023-10-29 13:07:30-05:00,49.08,49.51,47.82,59.1,48.47,55.99,43.82,58.97,99.9,91.5,48.11,51.57
2023-10-29 13:08:00-05:00,49.16,49.91,47.69,59.45,48.11,55.71,44.1,59.18,99.9,91.5,48.05,51.3
2023-10-29 13:08:30-05:00,49.34,50.11,47.7,59.28,48.1,55.83,42.63,59.76,99.9,91.4,48.04,51.44
2023-10-29 13:09:00-05:00,49.33,48.99,46.79,59.48,48.31,56.25,42.27,59.95,99.9,91.3,48.04,51.65
2023-10-29 13:09:30-05:00,49.35,49.22,46.88,59.22,47.39,56.18,41.15,59.89,99.9,91.2,48.14,52.12
2023-10-29 13:10:00-05:00,49.95,49.07,46.59,59.35,46.8,56.25,41.04,59.78,99.9,91.1,48.19,52.39
2023-10-29 13:10:30-05:00,49.79,48.95,46.57,59.43,46.82,56.58,40.52,61.0,,91.1,48.22,52.84
2023-10-29 13:11:00-05:00,49.82,48.67,46.7,59.17,47.18,56.64,41.26,60.21,99.9,91.1,48.29,51.27
2023-10-29 13:11:30-05:00,50.19,49.27,46.4,59.63,46.86,56.75,40.37,58.92,99.9,91.1,48.46,51.73
2023-10-29 13:12:00-05:00,50.39,48.76,46.32,59.21,47.45,56.99,40.79,58.88,99.9,91.0,48.16,52.36
2023-10-29 13:12:30-05:00,50.73,48.8,46.49,59.33,47.7,57.05,40.35,59.53,99.9,91.0,48.09,52.5
2023-10-29 13:13:00-05:00,50.43,48.69,46.82,59.24,46.72,56.79,40.85,60.96,99.9,91.0,48.05,52.44
2023-10-29 13:13:30-05:00,50.27,48.73,47.38,58.99,47.45,56.57,40.28,60.87,99.9,90.9,48.01,52.58
2023-10-29 13:14:00-05:00,49.76,49.24,46.7,59.28,46.36,56.74,40.33,60.98,99.9,90.8,47.99,52.75
2023-10-29 13:14:30-05:00,49.56,48.65,46.44,58.97,46.62,56.89,40.35,58.99,99.9,90.9,48.2,52.31
2023-10-29 13:15:00-05:00,49.51,48.67,46.69,59.28,46.21,57.02,40.49,59.96,99.9,90.9,47.89,50.68
2023-10-29 13:15:30-05:00,49.58,48.67,46.58,58.88,47.45,56.9,40.6,60.08,99.9,90.9,47.55,50.58
2023-10-29 13:16:00-05:00,49.23,48.59,46.72,58.62,46.44,56.88,40.53,60.17,99.9,90.9,47.58,50.9
2023-10-29 13:16:30-05:00,49.43,,46.55,59.03,46.89,56.67,40.87,59.57,99.9,90.9,47.72,52.96
2023-10-29 13:17:00-05:00,49.38,48.51,46.53,58.93,47.39,56.7,40.87,60.44,99.9,90.8,47.78,51.68
2023-10-29 13:17:30-05:00,49.97,48.49,46.49,58.82,46.13,56.49,41.14,61.02,99.9,90.7,47.51,51.35
2023-10-29 13:18:00-05:00,50.78,48.84,46.58,58.98,47.85,56.71,41.46,60.2,99.9,90.6,47.3,51.31
2023-10-29 13:18:30-05:00,51.05,49.17,46.62,58.81,47.29,56.93,41.63,60.29,99.9,90.5,47.57,52.17
2023-10-29 13:19:00-05:00,50.81,49.21,46.42,58.53,47.07,56.27,42.14,59.54,99.9,90.5,47.64,51.97
2023-10-29 13:19:30-05:00,50.3,49.56,46.55,58.05,47.16,56.63,42.39,59.17,99.9,90.4,47.71,51.92
2023-10-29 13:20:00-05:00,49.99,49.79,46.62,58.51,46.44,56.49,42.77,58.8,99.9,90.4,,51.78
2023-10-29 13:20:30-05:00,50.46,49.57,46.45,58.53,46.52,56.37,42.95,58.94,99.9,90.3,47.83,52.1
2023-10-29 13:21:00-05:00,49.88,49.15,46.59,58.52,46.36,56.42,42.83,59.0,99.9,90.3,47.71,52.09
2023-10-29 13:21:30-05:00,49.65,49.51,46.54,58.19,46.36,56.48,43.6,59.53,99.9,90.3,47.6,52.23
2023-10-29 13:22:00-05:00,49.49,48.95,46.56,57.86,46.34,56.42,43.68,60.45,,90.3,47.82,51.99
2023-10-29 13:22:30-05:00,49.44,49.38,46.28,58.48,47.24,55.87,43.9,61.27,99.9,90.3,47.96,52.16
2023-10-29 13:23:00-05:00,49.35,48.98,46.49,58.59,47.51,55.94,43.95,62.1,99.9,90.2,,51.77
2023-10-29 13:23:30-05:00,49.09,48.77,46.61,58.34,47.43,56.38,44.31,61.02,99.9,90.2,47.97,52.11
2023-10-29 13:24:00-05:00,48.79,48.75,46.57,58.32,46.59,55.83,44.02,61.25,99.9,90.1,47.78,51.81
2023-10-29 13:24:30-05:00,48.73,49.23,46.56,57.92,46.42,55.67,44.53,59.65,99.9,90.0,47.8,51.54
2023-10-29 13:25:00-05:00,48.69,49.07,46.58,57.28,46.45,55.68,43.96,59.73,99.9,90.0,47.35,51.68
2023-10-29 13:25:30-05:00,48.74,49.23,46.75,57.29,46.32,56.0,43.4,59.31,99.9,89.9,47.57,51.73
2023-10-29 13:26:00-05:00,48.84,48.6,46.77,57.32,46.53,55.77,43.96,58.99,99.9,89.8,47.75,51.62
2023-10-29 13:26:30-05:00,48.6,48.99,46.67,57.64,47.45,55.59,43.77,59.53,99.9,89.6,47.9,51.38
2023-10-29 13:27:00-05:00,48.48,48.57,47.27,57.9,46.62,55.37,42.92,59.79,99.9,89.6,47.97,51.28
2023-10-29 13:27:30-05:00,48.46,48.56,46.45,58.01,46.73,54.89,42.56,60.06,99.9,89.4,48.04,51.78
2023-10-29 13:28:00-05:00,48.37,48.0,46.58,57.96,46.28,55.1,42.88,60.22,99.9,89.5,47.99,51.68
2023-10-29 13:28:30-05:00,48.55,48.46,45.98,57.95,46.25,55.09,43.59,59.72,99.9,89.5,48.0,52.13
2023-10-29 13:29:00-05:00,48.66,48.78,45.8,57.63,47.15,55.13,44.17,59.77,99.9,89.6,,50.87
2023-10-29 13:29:30-05:00,48.74,47.97,46.97,57.81,47.23,55.36,44.12,60.28,99.9,89.7,,51.13
2023-10-29 13:30:00-05:00,48.81,48.04,46.88,58.23,46.64,55.56,44.23,60.36,99.9,89.7,47.86,51.74
2023-10-29 13:30:30-05:00,48.75,47.92,46.86,58.32,46.34,55.23,44.76,60.41,99.9,89.9,47.65,51.58
2023-10-29 13:31:00-05:00,48.77,47.61,47.32,58.48,46.23,54.69,45.1,61.35,,89.7,47.45,51.56
2023-10-29 13:31:30-05:00,49.44,47.45,47.28,57.97,46.63,54.72,44.12,61.25,99.9,89.8,47.35,51.46
2023-10-29 13:32:00-05:00,49.38,47.88,47.4,58.03,47.47,54.41,44.61,61.09,99.9,89.9,47.14,52.11
2023-10-29 13:32:30-05:00,49.05,47.47,47.22,58.12,46.86,54.58,44.79,61.33,99.9,90.0,46.89,51.66
2023-10-29 13:33:00-05:00,48.95,47.63,47.47,58.27,46.58,54.72,44.66,61.64,99.9,90.2,46.75,51.77
2023-10-29 13:33:30-05:00,49.62,47.79,47.58,58.93,46.25,54.65,45.25,61.68,99.9,90.3,47.0,52.4
2023-10-29 13:34:00-05:00,49.03,46.98,48.2,58.26,46.94,54.55,45.47,61.91,99.9,90.4,47.0,51.8
2023-10-29 13:34:30-05:00,48.89,47.17,47.8,57.64,46.7,54.92,45.23,61.19,99.9,90.5,47.23,51.56
2023-10-29 13:35:00-05:00,49.38,46.74,47.75,58.32,46.61,55.02,45.42,60.58,99.9,90.5,47.33,51.26
2023-10-29 13:35:30-05:00,49.11,,47.84,57.64,47.77,54.42,45.58,60.32,99.9,90.5,47.42,51.19
2023-10-29 13:36:00-05:00,49.0,47.12,47.87,57.8,47.2,54.69,45.3,60.3,99.9,90.6,47.58,51.49
2023-10-29 13:36:30-05:00,49.02,47.38,48.32,58.09,46.8,54.64,45.0,61.0,99.9,90.6,47.93,52.03
2023-10-29 13:37:00-05:00,49.72,47.22,48.5,57.92,46.56,54.62,44.66,62.73,99.9,90.7,48.16,52.41
2023-10-29 13:37:30-05:00,49.29,47.31,48.55,58.12,47.04,54.25,44.76,62.55,99.9,90.7,48.07,52.35
2023-10-29 13:38:00-05:00,49.57,47.35,48.84,57.89,47.41,54.09,45.5,61.29,99.9,90.8,48.18,51.91
2023-10-29 13:38:30-05:00,49.08,47.42,49.2,58.11,47.84,54.38,45.59,59.97,99.9,90.9,48.39,51.79
2023-10-29 13:39:00-05:00,48.71,47.66,49.52,58.09,47.47,54.51,45.58,60.06,99.9,90.9,48.66,51.76
2023-10-29 13:39:30-05:00,48.79,47.85,49.97,58.24,47.54,54.86,45.19,61.82,99.9,91.0,49.16,52.03
2023-10-29 13:40:00-05:00,48.26,46.84,50.19,58.15,47.43,55.16,45.67,62.08,99.9,91.1,49.52,51.81
2023-10-29 13:40:30-05:00,48.27,47.06,50.39,58.26,47.74,54.57,45.56,63.26,99.9,91.1,49.9,52.03
2023-10-29 13:41:00-05:00,48.32,47.21,50.55,58.29,46.98,54.85,45.91,62.12,99.9,91.2,50.14,51.9
2023-10-29 13:41:30-05:00,48.75,47.23,50.81,58.41,47.48,55.13,47.07,62.12,99.9,91.2,50.47,52.49
2023-10-29 13:42:00-05:00,49.32,46.92,51.13,58.11,46.8,54.78,47.15,61.86,99.9,91.2,50.69,51.91
2023-10-29 13:42:30-05:00,49.5,47.83,51.45,58.23,47.17,54.81,46.7,61.75,,91.2,51.0,51.76
2023-10-29 13:43:00-05:00,49.45,47.39,51.89,58.07,47.61,54.66,47.05,61.8,99.9,91.2,51.23,51.91
2023-10-29 13:43:30-05:00,49.33,47.39,52.88,58.32,47.76,55.04,47.07,61.88,99.9,91.2,51.59,51.81
2023-10-29 13:44:00-05:00,49.16,47.21,53.19,58.34,47.17,55.1,47.28,61.68,99.9,91.2,52.2,51.93
2023-10-29 13:44:30-05:00,48.12,47.27,53.45,58.48,47.56,54.8,47.78,61.55,99.9,91.3,52.67,52.5
2023-10-29 13:45:00-05:00,47.93,47.34,53.67,58.57,47.09,54.34,46.99,61.01,99.9,91.3,52.98,53.47
2023-10-29 13:45:30-05:00,49.14,47.56,54.16,58.41,47.42,54.95,47.38,61.67,99.9,91.4,53.45,52.29
2023-10-29 13:46:00-05:00,50.13,47.53,54.26,58.36,47.19,55.18,47.69,60.36,99.9,91.5,53.96,51.92
2023-10-29 13:46:30-05:00,50.9,47.76,54.48,58.52,47.35,55.29,47.65,59.96,99.9,91.5,54.43,52.08
2023-10-29 13:47:00-05:00,51.48,47.87,54.55,58.32,47.26,55.46,47.22,60.42,99.9,91.6,54.72,51.87
2023-10-29 13:47:30-05:00,51.53,47.78,54.74,58.83,47.18,55.33,48.18,61.33,99.9,91.6,55.1,51.84
2023-10-29 13:48:00-05:00,52.34,47.94,55.07,58.8,47.25,55.23,47.49,61.24,99.9,91.6,55.57,51.37
2023-10-29 13:48:30-05:00,52.62,48.07,55.43,58.87,47.61,55.13,47.2,61.38,99.9,91.6,56.01,51.35
2023-10-29 13:49:00-05:00,53.09,47.92,55.77,58.49,47.52,55.53,47.72,59.9,99.9,91.6,56.12,51.7
2023-10-29 13:49:30-05:00,53.32,48.09,56.09,58.44,48.69,55.02,46.97,60.79,99.9,91.6,56.15,52.55
2023-10-29 13:50:00-05:00,53.78,48.28,56.29,58.65,47.63,55.25,49.2,61.06,99.9,91.6,56.14,52.86
2023-10-29 13:50:30-05:00,54.28,48.92,56.49,58.43,47.63,55.5,46.92,60.89,99.9,91.6,56.38,53.32
2023-10-29 13:51:00-05:00,54.62,49.7,56.59,58.45,48.01,55.43,46.37,60.41,99.9,91.7,56.54,52.87
2023-10-29 13:51:30-05:00,54.93,50.27,56.7,58.25,47.78,56.23,46.73,60.34,,91.7,56.54,52.83
2023-10-29 13:52:00-05:00,55.2,50.69,56.65,58.51,47.84,56.54,46.02,60.31,99.9,91.8,56.49,51.99
2023-10-29 13:52:30-05:00,55.31,51.08,56.25,58.43,47.94,56.29,45.68,61.16,99.9,92.0,56.43,51.34
2023-10-29 13:53:00-05:00,,,,,,,,,,,,
2023-10-29 13:53:30-05:00,55.48,52.02,56.14,58.48,48.58,55.23,46.41,60.98,99.9,92.4,56.76,51.92
2023-10-29 13:54:00-05:00,55.68,,56.79,58.37,49.16,55.02,46.25,60.62,99.9,92.7,56.92,52.1
2023-10-29 13:54:30-05:00,55.71,52.52,56.81,57.99,49.14,55.04,46.83,61.06,99.9,92.9,57.24,51.73
2023-10-29 13:55:00-05:00,55.9,52.91,57.15,57.89,49.4,54.96,47.22,58.17,99.9,93.2,57.64,51.68
2023-10-29 13:55:30-05:00,56.19,53.2,56.94,58.56,49.47,54.81,47.41,58.39,99.9,93.4,57.68,52.3
2023-10-29 13:56:00-05:00,56.12,53.6,56.1,58.76,49.76,54.88,47.22,60.17,99.9,93.6,57.63,51.58
2023-10-29 13:56:30-05:00,56.45,53.85,56.43,58.4,49.78,54.87,47.27,58.38,99.9,93.7,57.63,51.48
2023-10-29 13:57:00-05:00,56.53,54.42,56.98,58.38,50.05,54.47,47.46,59.03,99.9,93.9,57.85,50.93
2023-10-29 13:57:30-05:00,56.07,54.96,57.42,58.89,50.38,54.51,47.45,59.21,99.9,94.0,57.98,51.27
2023-10-29 13:58:00-05:00,55.87,55.39,58.4,57.92,50.68,54.66,47.42,59.29,99.9,94.1,58.63,51.94
2023-10-29 13:58:30-05:00,56.12,55.79,58.49,58.83,50.81,54.47,47.03,59.44,99.9,94.2,59.92,51.6
2023-10-29 13:59:00-05:00,56.09,56.32,60.12,58.81,50.94,54.54,46.53,60.11,99.9,94.3,61.21,51.99
2023-10-29 13:59:30-05:00,56.12,56.89,60.94,58.99,51.2,54.73,46.94,59.65,99.9,94.4,62.19,51.93
2023-10-29 14:00:00-05:00,56.41,57.53,59.97,59.26,51.41,55.08,47.06,61.55,99.9,94.6,63.0,51.52
2023-10-29 14:00:30-05:00,56.2,58.03,60.53,59.3,51.61,54.81,46.87,61.23,99.9,94.7,63.95,52.6
2023-10-29 14:01:00-05:00,56.27,58.7,60.92,59.57,51.65,55.28,46.7,60.95,99.9,94.8,64.98,51.99
2023-10-29 14:01:30-05:00,55.41,59.85,60.16,59.62,,55.39,46.07,59.61,99.9,94.8,65.03,52.16
2023-10-29 14:02:00-05:00,55.64,60.24,60.94,59.73,51.53,55.53,46.39,59.62,99.9,94.9,64.77,52.14
2023-10-29 14:02:30-05:00,54.75,61.0,60.38,60.01,52.19,55.63,46.38,59.69,99.9,95.0,64.37,51.71
2023-10-29 14:03:00-05:00,54.96,61.57,61.5,59.73,52.45,56.14,47.04,58.97,99.9,95.1,64.4,51.11
2023-10-29 14:03:30-05:00,55.19,61.86,62.13,59.91,52.11,56.34,46.45,59.33,99.9,95.1,64.67,51.39
2023-10-29 14:04:00-05:00,55.37,62.02,59.68,60.15,52.41,56.43,47.03,59.81,99.9,95.2,64.56,50.91
2023-10-29 14:04:30-05:00,55.38,62.5,61.18,60.21,52.4,56.08,47.13,60.32,99.9,95.2,64.27,51.25
2023-10-29 14:05:00-05:00,55.3,63.42,60.47,60.37,52.69,54.88,47.43,61.09,,95.3,64.1,52.66
2023-10-29 14:05:30-05:00,55.36,63.67,58.9,60.53,52.83,54.91,47.6,59.18,99.9,95.2,65.08,53.31
2023-10-29 14:06:00-05:00,55.87,64.62,57.3,60.73,52.55,54.89,47.23,59.32,99.9,95.2,65.91,52.37
2023-10-29 14:06:30-05:00,56.01,65.38,59.73,61.07,52.67,55.49,46.92,59.29,99.9,95.1,65.81,52.56
2023-10-29 14:07:00-05:00,56.24,65.71,60.26,61.05,52.38,55.11,47.06,59.66,99.9,95.0,65.74,50.88
2023-10-29 14:07:30-05:00,56.46,66.46,61.69,61.69,52.48,55.03,47.15,60.46,99.9,94.9,65.37,51.3
2023-10-29 14:08:00-05:00,56.99,66.56,59.99,62.25,52.39,55.52,47.09,60.22,99.9,94.8,65.09,50.65
2023-10-29 14:08:30-05:00,57.51,67.12,60.58,63.04,52.36,56.14,47.23,60.22,99.9,94.8,65.55,51.19
2023-10-29 14:09:00-05:00,57.88,67.37,58.14,62.38,52.55,56.67,47.3,59.6,99.9,94.8,65.56,51.06
2023-10-29 14:09:30-05:00,58.92,67.46,58.8,64.1,52.74,57.76,47.47,58.93,99.9,95.0,65.69,51.95
2023-10-29 14:10:00-05:00,58.78,67.29,59.71,64.23,52.76,58.39,47.78,59.13,99.9,95.1,64.95,52.07
2023-10-29 14:10:30-05:00,58.26,68.09,60.08,64.69,52.77,58.65,47.52,58.82,99.9,95.1,65.11,52.5
2023-10-29 14:11:00-05:00,58.89,68.03,60.83,66.4,53.08,58.46,47.37,60.27,99.9,95.1,65.5,52.96
2023-10-29 14:11:30-05:00,58.84,67.98,59.73,67.66,52.89,58.74,47.59,60.82,99.9,95.1,65.17,52.91
2023-10-29 14:12:00-05:00,59.19,68.26,59.34,68.67,53.3,58.87,47.08,60.78,99.9,95.1,64.72,53.46
2023-10-29 14:12:30-05:00,59.74,68.2,59.57,68.67,53.26,59.01,47.47,60.79,99.9,95.1,65.11,53.86
2023-10-29 14:13:00-05:00,60.36,69.11,59.47,69.79,53.3,60.56,47.46,60.35,99.9,95.0,65.19,54.32
2023-10-29 14:13:30-05:00,60.16,68.47,58.79,69.58,53.25,62.81,47.32,60.22,99.9,95.0,65.2,54.94
2023-10-29 14:14:00-05:00,60.14,69.17,59.31,67.91,53.07,63.93,47.05,60.78,,95.2,65.16,55.63
2023-10-29 14:14:30-05:00,60.01,69.35,59.2,65.15,53.14,64.96,47.28,61.54,99.9,95.3,65.37,56.08
2023-10-29 14:15:00-05:00,60.33,69.26,59.41,67.55,53.41,66.86,47.2,61.53,99.9,95.5,66.01,57.12
2023-10-29 14:15:30-05:00,60.57,,59.92,69.33,53.67,68.31,47.45,61.83,99.9,95.7,66.72,57.93
2023-10-29 14:16:00-05:00,60.11,69.54,62.22,69.13,54.78,68.35,47.74,60.71,99.9,95.8,66.95,62.48
2023-10-29 14:16:30-05:00,60.63,69.86,62.5,69.37,53.93,67.97,48.13,60.79,99.9,96.0,66.9,61.21
2023-10-29 14:17:00-05:00,61.08,70.22,61.46,69.28,53.4,68.32,48.33,61.14,99.9,96.3,66.85,60.51
2023-10-29 14:17:30-05:00,61.27,70.24,60.69,70.66,55.11,69.34,48.41,61.26,99.9,96.6,66.58,62.74
2023-10-29 14:18:00-05:00,61.36,70.86,61.85,70.92,55.13,68.85,48.55,61.83,99.9,96.8,66.76,64.22
2023-10-29 14:18:30-05:00,61.41,71.62,60.48,72.09,56.02,70.0,48.76,61.55,99.9,96.9,66.69,62.31
2023-10-29 14:19:00-05:00,60.42,71.44,60.01,70.98,55.79,70.64,48.96,62.06,99.9,97.2,66.02,64.89
2023-10-29 14:19:30-05:00,60.87,72.29,60.89,71.13,54.69,71.68,48.79,62.29,99.9,97.4,66.19,64.99
2023-10-29 14:20:00-05:00,60.61,72.62,60.86,71.62,54.68,71.71,48.68,62.91,99.9,97.5,65.61,65.02
2023-10-29 14:20:30-05:00,60.72,72.06,60.52,71.63,54.54,72.37,48.07,62.59,99.9,97.5,65.55,67.79
2023-10-29 14:21:00-05:00,60.89,72.41,60.1,71.33,54.71,73.35,48.74,62.74,99.9,97.5,65.86,67.99
2023-10-29 14:21:30-05:00,60.81,72.28,59.75,70.63,56.44,72.86,48.34,63.4,99.9,97.5,66.45,68.37
2023-10-29 14:22:00-05:00,60.67,72.85,60.7,71.38,56.08,73.51,48.36,63.15,99.9,97.6,65.93,69.26
2023-10-29 14:22:30-05:00,60.91,73.06,61.6,71.56,57.32,72.69,48.3,63.11,99.9,97.7,65.69,69.18
2023-10-29 14:23:00-05:00,61.25,73.17,62.02,71.24,55.37,73.39,48.58,63.36,99.9,97.6,65.77,70.97
2023-10-29 14:23:30-05:00,61.05,73.64,61.9,71.23,55.4,73.4,48.83,63.94,99.9,97.5,65.4,71.27
2023-10-29 14:24:00-05:00,61.36,72.95,62.5,72.24,60.66,74.42,49.3,63.92,99.9,97.6,65.95,71.38
2023-10-29 14:24:30-05:00,61.45,73.06,62.29,72.34,57.05,74.28,49.76,64.04,99.9,97.7,66.02,72.95
2023-10-29 14:25:00-05:00,61.25,73.02,61.68,72.57,56.43,74.3,50.21,64.18,99.9,97.5,65.73,73.39
2023-10-29 14:25:30-05:00,61.34,73.35,61.92,71.5,56.69,73.47,50.31,64.52,99.9,97.4,65.39,71.95
2023-10-29 14:26:00-05:00,61.59,74.17,61.08,69.78,59.09,74.47,50.54,65.12,99.9,97.4,65.6,72.25
2023-10-29 14:26:30-05:00,62.22,73.04,60.54,70.31,57.52,73.8,50.79,65.24,99.9,97.6,65.61,72.54
2023-10-29 14:27:00-05:00,62.45,73.88,60.97,70.58,56.5,73.72,50.76,65.42,99.9,97.9,65.69,71.97
2023-10-29 14:27:30-05:00,62.48,73.97,61.61,70.46,57.1,73.8,51.12,65.34,99.9,98.0,65.75,71.31
2023-10-29 14:28:00-05:00,62.56,74.64,61.09,70.41,56.8,73.74,51.37,65.48,99.9,98.4,66.02,71.7
2023-10-29 14:28:30-05:00,62.68,74.53,61.95,71.25,56.18,73.4,51.44,65.89,,98.6,65.75,71.76
2023-10-29 14:29:00-05:00,62.58,74.54,62.14,71.29,56.87,73.67,51.79,65.74,99.9,98.6,65.6,72.36
2023-10-29 14:29:30-05:00,62.11,74.87,62.14,70.47,57.91,72.95,52.07,65.23,99.9,98.7,65.58,74.15
2023-10-29 14:30:00-05:00,62.22,75.24,61.69,69.78,56.93,73.4,51.81,65.15,99.9,98.8,65.69,74.36
2023-10-29 14:30:30-05:00,62.17,75.21,61.53,69.78,57.11,74.85,52.3,65.05,99.9,98.9,65.78,76.34
2023-10-29 14:31:00-05:00,61.88,75.29,60.47,70.19,57.3,74.69,52.64,65.24,99.9,99.0,66.0,75.34
2023-10-29 14:31:30-05:00,61.97,74.85,60.84,70.63,58.14,75.29,52.69,65.1,99.9,99.0,65.99,74.69
