DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-26T15:02:00-05:00,34,21,17,17,42,21,9,9,30,21,21,42
2022-09-26T15:02:30-05:00,30,30,17,21,38,17,9,,25,17,17,42
2022-09-26T15:03:00-05:00,30,25,17,25,38,21,9,21,25,17,17,42
2022-09-26T15:04:00-05:00,34,30,17,25,30,21,9,21,21,21,17,38
2022-09-26T15:04:30-05:00,34,34,17,25,25,21,9,17,21,17,17,42
2022-09-26T15:05:00-05:00,30,34,17,21,25,21,9,13,30,17,17,42
2022-09-26T15:05:30-05:00,34,34,21,21,30,9,9,17,21,17,17,38
2022-09-26T15:06:00-05:00,34,34,17,21,25,25,9,13,21,21,17,38
2022-09-26T15:06:30-05:00,34,25,17,21,30,17,9,13,21,21,17,38
2022-09-26T15:07:00-05:00,34,34,17,21,25,17,9,13,30,21,17,38
2022-09-26T15:07:30-05:00,34,38,17,25,30,21,,21,25,21,17,38
2022-09-26T15:08:00-05:00,30,34,,25,30,21,9,13,25,25,17,42
2022-09-26T15:08:30-05:00,25,30,17,25,30,17,9,25,30,25,17,42
2022-09-26T15:09:00-05:00,25,50,21,21,30,25,9,,21,25,21,42
2022-09-26T15:09:30-05:00,25,30,17,,25,13,,46,25,,21,42
2022-09-26T15:10:00-05:00,30,30,17,21,25,13,9,,30,21,21,38
2022-09-26T15:10:30-05:00,25,,17,25,30,13,9,25,25,21,,34
2022-09-26T15:11:00-05:00,25,34,17,25,25,17,9,25,30,17,17,38
2022-09-26T15:11:30-05:00,30,,17,21,25,17,9,13,30,17,21,38
2022-09-26T15:12:00-05:00,38,34,21,21,25,13,9,21,30,17,21,34
2022-09-26T15:12:30-05:00,34,30,21,25,30,13,9,13,30,21,21,34
2022-09-26T15:13:00-05:00,30,25,21,21,30,17,9,17,21,21,17,38
2022-09-26T15:13:30-05:00,25,21,17,25,30,13,9,9,30,21,17,38
2022-09-26T15:14:00-05:00,25,30,17,21,25,,9,17,25,21,17,34
2022-09-26T15:14:30-05:00,21,21,21,21,25,13,9,,25,25,17,34
2022-09-26T15:15:00-05:00,21,21,21,21,25,21,9,17,25,21,21,34
2022-09-26T15:15:30-05:00,25,25,17,21,30,21,9,17,25,21,21,38
2022-09-26T15:16:00-05:00,30,21,21,21,25,17,9,17,25,17,21,34
2022-09-26T15:16:30-05:00,25,21,17,21,30,21,9,17,42,17,21,34
2022-09-26T15:17:00-05:00,30,21,17,25,25,13,9,13,30,21,21,38
2022-09-26T15:17:30-05:00,30,25,21,25,25,13,9,13,34,21,25,
2022-09-26T15:18:00-05:00,30,30,17,21,25,17,9,17,25,21,25,38
2022-09-26T15:18:30-05:00,30,46,21,21,25,17,9,13,30,21,25,38
2022-09-26T15:19:00-05:00,30,30,21,21,25,13,9,13,38,21,25,38
2022-09-26T15:19:30-05:00,30,21,21,25,21,17,9,21,34,21,25,34
2022-09-26T15:20:00-05:00,25,21,17,21,25,17,9,17,34,25,25,34
2022-09-26T15:20:30-05:00,25,21,25,21,25,21,9,17,30,25,21,38
2022-09-26T15:21:00-05:00,25,21,21,21,21,13,9,17,30,25,21,34
2022-09-26T15:21:30-05:00,25,21,21,21,21,21,9,17,30,,21,34
2022-09-26T15:22:00-05:00,25,21,21,21,25,17,9,17,34,25,25,34
2022-09-26T15:22:30-05:00,25,17,25,25,21,21,9,17,30,21,25,38
2022-09-26T15:23:00-05:00,25,21,21,25,21,17,9,17,34,21,21,34
2022-09-26T15:23:30-05:00,30,17,21,21,21,17,9,13,30,21,21,34
2022-09-26T15:24:00-05:00,25,25,17,25,21,17,13,,34,21,25,34
2022-09-26T15:24:30-05:00,25,21,17,21,21,13,9,17,30,25,21,34
2022-09-26T15:25:00-05:00,25,17,17,25,21,17,9,17,38,25,21,34
2022-09-26T15:25:30-05:00,25,17,17,21,21,25,9,13,30,25,21,34
2022-09-26T15:26:00-05:00,25,21,17,21,21,25,9,17,38,17,21,34
2022-09-26T15:26:30-05:00,25,21,17,21,21,21,9,17,34,21,17,34
2022-09-26T15:27:00-05:00,25,25,21,21,21,17,9,13,30,21,17,34
2022-09-26T15:27:30-05:00,25,21,17,17,21,21,9,13,30,25,21,34
2022-09-26T15:28:00-05:00,25,21,17,21,21,17,9,17,25,25,21,34
2022-09-26T15:28:30-05:00,25,21,13,21,21,13,,21,25,21,21,34
2022-09-26T15:29:00-05:00,30,30,17,17,21,17,9,,30,21,21,34
2022-09-26T15:29:30-05:00,25,25,17,25,21,21,9,30,30,21,21,34
2022-09-26T15:30:00-05:00,25,21,17,17,21,21,9,34,38,25,21,38
2022-09-26T15:30:30-05:00,30,25,17,17,21,17,9,17,30,25,21,38
2022-09-26T15:31:00-05:00,30,21,17,21,17,17,9,9,30,25,21,34
2022-09-26T15:31:30-05:00,34,25,17,21,17,21,9,17,30,34,21,34
2022-09-26T15:32:00-05:00,25,21,17,17,17,21,9,9,34,25,21,34
2022-09-26T15:32:30-05:00,30,21,17,17,17,17,9,13,25,25,17,38
2022-09-26T15:33:00-05:00,30,21,17,17,17,17,9,13,30,25,17,34
2022-09-26T15:33:30-05:00,30,21,17,17,21,17,9,9,30,25,17,30
2022-09-26T15:34:00-05:00,25,21,17,13,21,21,9,9,30,21,17,34
2022-09-26T15:34:30-05:00,25,21,17,13,17,17,9,17,21,25,17,30
2022-09-26T15:35:00-05:00,21,25,17,17,17,17,9,17,30,30,17,30
2022-09-26T15:35:30-05:00,25,60,17,17,21,17,9,17,30,21,17,34
2022-09-26T15:36:00-05:00,25,25,21,17,17,13,9,13,30,25,17,34
2022-09-26T15:36:30-05:00,25,21,17,17,21,17,9,13,25,25,17,38
2022-09-26T15:37:00-05:00,21,21,21,21,21,17,9,17,25,34,17,34
2022-09-26T15:37:30-05:00,25,25,21,21,17,21,9,9,25,21,17,30
2022-09-26T15:38:00-05:00,25,21,17,21,21,13,9,17,25,17,17,25
2022-09-26T15:38:30-05:00,30,25,17,17,17,17,9,13,21,21,17,25
2022-09-26T15:39:00-05:00,30,21,17,17,17,25,9,13,25,30,17,25
2022-09-26T15:39:30-05:00,21,21,17,17,17,25,9,5,21,25,17,25
2022-09-26T15:40:00-05:00,25,21,17,17,17,17,9,17,30,21,17,30
2022-09-26T15:40:30-05:00,21,21,17,21,17,17,9,13,21,25,17,34
2022-09-26T15:41:00-05:00,21,21,17,17,21,17,5,21,21,21,17,25
2022-09-26T15:41:30-05:00,21,21,21,21,17,21,9,17,21,21,17,30
2022-09-26T15:42:00-05:00,21,21,21,21,17,21,9,17,21,21,17,30
2022-09-26T15:42:30-05:00,21,25,21,17,21,13,9,13,30,21,17,30
2022-09-26T15:43:00-05:00,21,25,21,17,17,13,9,17,25,21,17,30
2022-09-26T15:43:30-05:00,21,21,21,17,21,21,9,13,21,21,17,30
2022-09-26T15:44:00-05:00,21,21,17,17,21,17,9,,21,21,17,30
2022-09-26T15:44:30-05:00,21,25,21,13,21,21,9,9,17,17,17,34
2022-09-26T15:45:00-05:00,21,21,17,17,21,17,9,9,25,17,17,30
2022-09-26T15:45:30-05:00,25,21,17,13,21,13,9,13,21,17,17,30
2022-09-26T15:46:00-05:00,21,17,21,13,17,17,9,13,17,21,17,30
2022-09-26T15:46:30-05:00,25,21,17,13,21,21,9,5,13,17,17,30
2022-09-26T15:47:00-05:00,25,25,17,17,21,21,9,13,21,17,17,30
2022-09-26T15:47:30-05:00,21,30,21,17,17,21,9,13,21,21,17,30
2022-09-26T15:48:00-05:00,21,17,17,13,17,17,9,17,30,21,17,25
2022-09-26T15:48:30-05:00,21,25,21,17,17,25,9,5,25,17,17,30
2022-09-26T15:49:00-05:00,21,21,17,17,21,17,9,,25,17,17,25
2022-09-26T15:49:30-05:00,25,21,17,21,21,17,9,13,21,21,17,25
2022-09-26T15:50:00-05:00,21,21,17,21,17,17,9,17,21,17,17,25
2022-09-26T15:50:30-05:00,21,21,17,21,17,17,9,9,30,21,17,25
2022-09-26T15:51:00-05:00,21,21,17,21,17,13,9,13,21,17,17,30
2022-09-26T15:51:30-05:00,21,21,17,21,17,17,9,13,21,21,17,25
2022-09-26T15:52:00-05:00,21,21,21,21,17,17,9,9,17,17,17,25
2022-09-26T15:52:30-05:00,21,21,21,21,17,21,9,9,30,17,17,21
2022-09-26T15:53:00-05:00,25,25,21,17,17,25,9,13,17,17,17,25
2022-09-26T15:53:30-05:00,25,21,17,13,13,21,9,5,25,13,17,25
2022-09-26T15:54:00-05:00,25,,21,13,17,21,9,5,17,17,17,25
2022-09-26T15:54:30-05:00,21,21,21,17,17,17,9,9,13,17,21,25
2022-09-26T15:55:00-05:00,25,21,17,17,13,17,9,13,21,17,17,25
2022-09-26T15:55:30-05:00,25,21,17,17,17,21,9,13,17,17,17,25
2022-09-26T15:56:00-05:00,25,21,17,13,21,21,9,13,21,17,17,25
2022-09-26T15:56:30-05:00,25,21,17,17,17,17,9,13,25,17,17,25
2022-09-26T15:57:00-05:00,25,21,17,17,17,17,9,50,25,21,17,25
2022-09-26T15:57:30-05:00,25,25,17,21,17,21,9,,21,17,17,25
2022-09-26T15:58:00-05:00,21,21,17,17,17,21,9,13,21,21,17,21
2022-09-26T15:58:30-05:00,25,21,17,17,17,17,9,9,21,21,17,25
2022-09-26T15:59:00-05:00,21,25,21,13,17,17,9,13,25,21,17,25
2022-09-26T15:59:30-05:00,21,21,21,13,13,21,9,13,21,17,17,25
2022-09-26T16:00:00-05:00,21,21,17,17,17,17,9,13,25,21,17,21
2022-09-26T16:00:30-05:00,25,21,17,13,13,13,9,13,25,21,17,25
2022-09-26T16:01:00-05:00,21,,17,13,17,17,9,9,30,21,17,21
2022-09-26T16:01:30-05:00,25,25,17,13,17,,9,13,21,21,17,25
2022-09-26T16:02:00-05:00,21,34,17,13,13,46,9,9,34,21,17,
2022-09-26T16:02:30-05:00,21,21,17,13,17,38,9,17,34,21,17,21
2022-09-26T16:03:00-05:00,25,21,17,13,17,25,9,9,25,21,17,21
2022-09-26T16:03:30-05:00,25,30,21,17,13,21,5,13,25,21,17,25
2022-09-26T16:04:00-05:00,25,21,21,17,17,25,9,9,21,21,17,25
2022-09-26T16:04:30-05:00,21,21,21,13,17,17,9,9,25,17,17,25
2022-09-26T16:05:00-05:00,25,21,17,17,17,17,5,17,25,21,17,21
2022-09-26T16:05:30-05:00,25,21,13,13,17,13,9,9,25,21,17,21
2022-09-26T16:06:00-05:00,25,34,21,13,17,17,9,9,25,21,17,25
2022-09-26T16:06:30-05:00,25,21,17,17,17,13,9,9,25,21,17,21
2022-09-26T16:07:00-05:00,25,,17,17,17,17,9,13,21,21,17,21
2022-09-26T16:07:30-05:00,30,21,17,13,17,25,5,9,25,21,17,17
2022-09-26T16:08:00-05:00,30,21,17,13,17,25,5,9,21,21,17,21
2022-09-26T16:08:30-05:00,30,30,21,17,17,21,9,13,30,21,17,21
2022-09-26T16:09:00-05:00,30,17,17,13,17,13,5,17,21,21,17,21
2022-09-26T16:09:30-05:00,30,21,17,13,13,13,5,13,25,21,17,21
2022-09-26T16:10:00-05:00,25,21,17,13,13,17,9,9,21,17,21,21
2022-09-26T16:10:30-05:00,25,25,17,13,17,21,9,13,25,17,17,21
2022-09-26T16:11:00-05:00,34,21,17,17,13,13,9,13,25,34,17,21
2022-09-26T16:11:30-05:00,30,,17,13,17,13,9,9,25,34,17,25
2022-09-26T16:12:00-05:00,30,17,17,13,17,9,9,17,17,21,17,25
2022-09-26T16:12:30-05:00,30,21,17,17,17,9,9,17,21,30,17,21
2022-09-26T16:13:30-05:00,30,38,17,13,13,13,9,9,25,21,17,21
2022-09-26T16:14:00-05:00,30,46,17,13,13,5,5,9,21,17,17,21
2022-09-26T16:14:30-05:00,30,,17,13,13,13,9,9,21,17,17,21
2022-09-26T16:15:00-05:00,30,25,17,13,17,13,9,9,21,17,17,21
2022-09-26T16:15:30-05:00,30,17,17,13,17,17,5,17,21,,17,21
2022-09-26T16:16:00-05:00,30,38,17,13,17,9,9,13,21,21,17,21
2022-09-26T16:16:30-05:00,30,17,17,9,17,13,5,9,25,21,17,25
2022-09-26T16:17:00-05:00,30,,17,13,17,13,9,9,21,17,17,21
2022-09-26T16:17:30-05:00,25,21,17,13,13,9,9,9,25,21,17,21
2022-09-26T16:18:00-05:00,25,21,17,13,17,13,9,9,17,21,17,21
2022-09-26T16:18:30-05:00,25,,17,13,13,13,5,9,21,25,17,21
2022-09-26T16:19:00-05:00,25,21,17,13,17,17,9,13,25,25,17,17
2022-09-26T16:19:30-05:00,21,17,17,17,17,9,5,9,21,25,17,21
2022-09-26T16:20:00-05:00,21,21,17,13,17,21,5,9,21,21,17,21
2022-09-26T16:20:30-05:00,17,17,,13,17,9,5,34,25,21,17,21
2022-09-26T16:21:00-05:00,21,21,17,13,17,9,9,,25,21,17,21
2022-09-26T16:21:30-05:00,21,21,17,13,13,21,9,,30,21,21,21
2022-09-26T16:22:00-05:00,25,17,17,13,17,17,5,55,25,25,21,21
2022-09-26T16:22:30-05:00,21,21,17,13,21,13,5,34,25,21,21,17
2022-09-26T16:23:00-05:00,17,,17,13,17,13,5,30,25,25,21,
2022-09-26T16:23:30-05:00,21,21,17,17,17,9,9,13,21,21,21,21
2022-09-26T16:24:00-05:00,21,34,21,17,17,17,5,17,30,21,21,21
2022-09-26T16:24:30-05:00,21,25,17,13,17,13,9,25,30,21,17,21
2022-09-26T16:25:00-05:00,21,21,17,17,13,17,9,30,21,21,17,21
2022-09-26T16:25:30-05:00,17,21,17,13,17,17,9,17,13,21,17,21
2022-09-26T16:26:00-05:00,21,21,17,13,13,13,5,13,25,21,17,17
2022-09-26T16:26:30-05:00,21,21,17,13,17,17,5,13,25,17,17,21
2022-09-26T16:27:00-05:00,17,21,17,13,17,25,9,13,21,21,17,21
2022-09-26T16:27:30-05:00,21,25,17,13,17,13,5,13,21,21,17,25
2022-09-26T16:28:00-05:00,21,17,17,17,17,13,9,17,25,17,17,21
2022-09-26T16:28:30-05:00,17,21,17,17,13,13,5,17,25,25,17,21
2022-09-26T16:29:00-05:00,21,21,13,17,13,17,9,13,21,21,17,21
2022-09-26T16:29:30-05:00,21,25,17,13,17,13,5,17,30,17,17,21
2022-09-26T16:30:00-05:00,21,21,17,13,,17,5,9,21,21,17,21
2022-09-26T16:30:30-05:00,17,25,17,13,17,17,9,9,25,21,17,21
2022-09-26T16:31:00-05:00,21,25,17,13,21,21,5,9,21,21,17,21
2022-09-26T16:31:30-05:00,21,25,17,13,17,21,9,13,17,21,17,21
2022-09-26T16:32:00-05:00,21,21,17,13,17,17,5,13,21,25,17,21
2022-09-26T16:32:30-05:00,21,17,17,13,17,13,5,13,21,21,17,21
2022-09-26T16:33:00-05:00,17,17,17,13,13,13,5,13,21,25,17,21
2022-09-26T16:33:30-05:00,21,17,17,13,17,17,5,13,17,25,17,21
2022-09-26T16:34:00-05:00,17,25,17,13,17,17,9,13,17,25,17,21
2022-09-26T16:34:30-05:00,21,25,17,13,17,17,9,17,25,25,17,21
2022-09-26T16:35:00-05:00,21,21,21,13,17,9,5,13,21,25,13,21
2022-09-26T16:35:30-05:00,21,17,17,13,17,13,5,17,21,25,17,21
2022-09-26T16:36:00-05:00,17,21,17,17,17,9,5,9,21,25,17,21
2022-09-26T16:36:30-05:00,21,21,17,13,17,9,5,13,21,,17,21
2022-09-26T16:37:00-05:00,17,,17,13,17,13,5,34,25,25,17,21
2022-09-26T16:37:30-05:00,17,21,17,13,17,13,5,,17,25,17,21
2022-09-26T16:38:00-05:00,17,21,17,13,17,9,5,,25,30,17,21
2022-09-26T16:38:30-05:00,17,21,,13,13,17,5,,30,30,13,21
2022-09-26T16:39:00-05:00,17,21,17,13,13,17,5,,21,25,17,21
2022-09-26T16:39:30-05:00,17,21,17,13,13,17,9,21,21,25,17,17
2022-09-26T16:40:00-05:00,17,21,13,13,17,25,9,21,30,21,17,21
2022-09-26T16:40:30-05:00,17,25,17,13,13,21,5,17,25,25,17,21
2022-09-26T16:41:00-05:00,17,21,13,13,13,13,5,9,21,25,17,25
2022-09-26T16:41:30-05:00,17,25,17,13,17,17,5,17,21,25,17,21
2022-09-26T16:42:00-05:00,21,21,13,13,17,13,5,13,17,30,17,25
2022-09-26T16:42:30-05:00,17,21,17,13,13,13,9,9,25,25,17,21
2022-09-26T16:43:00-05:00,17,21,13,13,13,13,5,17,25,25,17,
2022-09-26T16:43:30-05:00,21,17,17,13,13,13,9,13,30,25,17,21
2022-09-26T16:44:00-05:00,17,21,13,13,17,21,5,9,25,21,17,21
2022-09-26T16:44:30-05:00,17,34,17,13,13,17,5,17,21,25,,21
2022-09-26T16:45:00-05:00,17,25,17,13,13,17,5,9,21,21,17,21
2022-09-26T16:45:30-05:00,17,30,13,13,13,17,5,,25,25,17,21
2022-09-26T16:46:00-05:00,17,17,13,13,13,13,5,13,21,25,17,17
2022-09-26T16:46:30-05:00,21,21,17,13,17,17,5,9,21,21,17,17
2022-09-26T16:47:00-05:00,25,38,17,13,17,17,5,,17,25,17,17
2022-09-26T16:47:30-05:00,21,21,17,13,13,13,5,17,21,25,21,17
2022-09-26T16:48:00-05:00,21,21,17,13,13,9,5,13,25,,21,21
2022-09-26T16:48:30-05:00,21,38,13,13,13,17,5,9,21,25,21,17
2022-09-26T16:49:00-05:00,30,46,13,13,13,21,5,9,30,25,17,21
2022-09-26T16:49:30-05:00,25,42,13,13,13,17,5,5,30,21,21,21
2022-09-26T16:50:00-05:00,21,17,17,13,13,17,5,17,21,25,17,17
2022-09-26T16:50:30-05:00,21,25,13,9,13,9,9,9,21,25,17,17
2022-09-26T16:51:00-05:00,21,21,17,13,13,13,5,17,25,25,17,34
2022-09-26T16:52:30-05:00,21,17,17,13,13,17,5,9,30,30,,21
2022-09-26T16:53:00-05:00,17,21,13,13,13,17,5,13,25,30,17,21
2022-09-26T16:53:30-05:00,17,21,13,9,13,13,5,13,25,30,21,21
2022-09-26T16:54:00-05:00,17,17,17,13,13,13,5,13,30,25,21,21
2022-09-26T16:54:30-05:00,17,17,13,13,13,17,5,13,34,25,,21
2022-09-26T16:55:00-05:00,17,21,13,13,,13,9,13,30,30,21,21
2022-09-26T16:55:30-05:00,21,21,13,13,13,21,5,9,34,25,21,21
2022-09-26T16:56:00-05:00,21,21,17,17,17,17,5,21,30,25,21,25
2022-09-26T16:56:30-05:00,21,21,17,13,17,17,5,13,30,30,21,17
2022-09-26T16:57:00-05:00,17,21,17,13,17,17,5,9,30,,21,21
2022-09-26T16:57:30-05:00,21,17,17,17,13,13,5,17,25,25,21,17
2022-09-26T16:58:00-05:00,17,,17,13,17,17,5,9,30,25,21,17
2022-09-26T16:58:30-05:00,17,,17,13,17,21,5,13,30,30,21,17
2022-09-26T16:59:00-05:00,17,21,17,13,13,13,5,9,30,21,21,21
2022-09-26T17:00:00-05:00,21,17,21,13,17,17,5,9,30,25,21,21
2022-09-26T17:00:30-05:00,17,,17,13,17,21,5,17,25,30,21,17
2022-09-26T17:01:00-05:00,17,,17,13,13,21,5,17,25,25,17,21
2022-09-26T17:01:30-05:00,17,30,13,13,13,21,9,13,30,25,17,21
2022-09-26T17:02:00-05:00,17,17,13,13,13,17,9,30,25,21,17,21
2022-09-26T17:02:30-05:00,17,17,17,13,13,25,9,30,25,21,17,21
2022-09-26T17:03:00-05:00,21,17,17,13,17,25,5,58,25,25,17,21
2022-09-26T17:04:00-05:00,17,17,17,13,13,21,,21,25,25,21,21
2022-09-26T17:04:30-05:00,17,13,17,13,13,30,5,17,30,25,21,21
2022-09-26T17:05:30-05:00,17,17,17,13,17,17,5,17,25,21,21,21
2022-09-26T17:06:00-05:00,21,21,13,13,17,13,5,,34,25,21,21
2022-09-26T17:06:30-05:00,17,17,13,13,13,17,5,17,21,25,21,
2022-09-26T17:07:00-05:00,17,17,13,9,17,21,5,9,21,,21,21
2022-09-26T17:07:30-05:00,17,,13,13,13,17,5,13,30,21,21,21
2022-09-26T17:08:00-05:00,17,17,13,13,17,17,5,17,25,25,21,17
2022-09-26T17:08:30-05:00,17,17,13,13,13,13,5,9,30,25,21,21
2022-09-26T17:09:00-05:00,17,17,,9,13,13,5,13,30,30,17,21
2022-09-26T17:09:30-05:00,17,17,17,9,13,21,5,17,25,25,21,21
2022-09-26T17:10:00-05:00,21,30,13,13,17,17,5,13,34,25,21,17
2022-09-26T17:10:30-05:00,17,17,13,9,13,17,9,9,30,25,21,21
2022-09-26T17:11:00-05:00,21,17,13,13,17,21,5,5,30,25,21,17
2022-09-26T17:11:30-05:00,21,17,13,13,17,21,5,17,30,25,17,17
2022-09-26T17:12:00-05:00,21,17,13,13,17,17,5,13,25,30,17,21
2022-09-26T17:12:30-05:00,17,21,13,13,17,17,5,21,25,25,17,21
2022-09-26T17:13:00-05:00,17,17,13,13,13,17,5,13,30,25,17,17
2022-09-26T17:13:30-05:00,17,13,13,13,13,17,5,13,34,34,21,21
2022-09-26T17:14:00-05:00,21,17,13,13,13,17,5,13,21,34,21,21
2022-09-26T17:14:30-05:00,21,17,13,13,13,21,5,13,21,30,17,21
2022-09-26T17:15:00-05:00,17,17,13,13,13,21,5,17,25,30,17,17
2022-09-26T17:15:30-05:00,17,17,13,9,13,13,5,9,25,34,17,17
2022-09-26T17:16:00-05:00,21,21,17,13,13,17,5,13,25,30,17,21
2022-09-26T17:16:30-05:00,21,17,17,13,13,17,5,21,30,30,17,21
2022-09-26T17:17:00-05:00,21,17,13,13,13,21,5,9,25,30,17,17
2022-09-26T17:17:30-05:00,17,17,13,9,13,30,5,13,21,25,13,21
2022-09-26T17:18:00-05:00,17,17,17,13,13,21,5,9,25,30,13,21
2022-09-26T17:18:30-05:00,17,17,13,13,13,17,5,9,25,30,13,21
2022-09-26T17:19:00-05:00,17,21,13,13,13,21,5,13,25,25,17,17
2022-09-26T17:19:30-05:00,17,21,13,13,13,25,5,9,30,25,17,21
2022-09-26T17:20:00-05:00,17,21,13,13,13,21,5,13,25,,17,21
2022-09-26T17:20:30-05:00,17,21,17,9,13,21,5,13,21,25,17,17
2022-09-26T17:21:00-05:00,17,,13,13,13,17,5,9,25,25,17,17
2022-09-26T17:21:30-05:00,17,17,13,9,13,21,5,13,25,25,17,17
2022-09-26T17:22:00-05:00,17,21,13,13,13,21,5,17,30,30,17,17
2022-09-26T17:22:30-05:00,17,25,13,13,17,17,5,17,21,30,17,17
2022-09-26T17:23:00-05:00,21,58,13,13,13,17,5,13,21,30,17,21
2022-09-26T17:23:30-05:00,17,13,17,9,17,17,5,9,25,25,17,21
2022-09-26T17:24:00-05:00,21,21,13,9,17,21,5,13,25,30,21,21
2022-09-26T17:24:30-05:00,17,25,13,13,13,13,5,13,21,30,21,21
2022-09-26T17:25:00-05:00,17,21,17,13,13,9,5,13,25,25,21,21
2022-09-26T17:25:30-05:00,21,17,17,17,13,17,5,21,25,25,21,17
2022-09-26T17:26:00-05:00,21,17,13,13,13,17,5,9,30,25,21,21
2022-09-26T17:26:30-05:00,21,17,13,13,13,21,5,9,,25,21,21
2022-09-26T17:27:00-05:00,21,21,17,13,13,9,5,13,13,30,21,17
2022-09-26T17:27:30-05:00,17,17,13,13,17,13,5,9,21,25,17,17
2022-09-26T17:28:00-05:00,17,17,13,13,13,9,5,13,21,30,13,21
2022-09-26T17:28:30-05:00,21,13,13,13,13,13,5,13,21,30,17,21
2022-09-26T17:29:00-05:00,17,13,13,13,13,13,5,17,25,34,17,21
2022-09-26T17:29:30-05:00,17,17,13,13,13,13,5,9,25,25,17,21
2022-09-26T17:30:00-05:00,17,17,13,13,13,17,5,9,25,30,17,17
2022-09-26T17:30:30-05:00,17,17,13,13,13,13,5,9,17,30,17,17
2022-09-26T17:31:00-05:00,17,17,13,13,17,17,5,17,17,25,17,21
2022-09-26T17:31:30-05:00,17,17,13,13,13,17,5,5,17,34,17,17
2022-09-26T17:32:00-05:00,17,17,13,13,13,17,5,9,21,25,17,21
2022-09-26T17:32:30-05:00,17,,13,13,13,17,5,9,30,25,17,17
2022-09-26T17:33:00-05:00,17,17,13,13,13,21,5,9,25,30,21,17
2022-09-26T17:33:30-05:00,17,17,13,13,13,13,5,9,21,34,21,17
2022-09-26T17:34:00-05:00,17,17,13,13,13,21,5,13,21,30,21,21
2022-09-26T17:34:30-05:00,17,13,13,13,13,17,5,,30,25,21,17
2022-09-26T17:35:00-05:00,17,,13,13,13,13,5,13,25,25,21,17
2022-09-26T17:35:30-05:00,13,13,13,13,13,13,5,5,25,25,21,17
2022-09-26T17:36:00-05:00,17,17,13,13,13,9,5,13,30,25,21,17
2022-09-26T17:37:00-05:00,17,,13,13,13,13,5,9,21,25,17,21
2022-09-26T17:37:30-05:00,17,17,13,13,13,9,5,9,25,30,21,17
2022-09-26T17:38:30-05:00,17,17,,13,13,17,5,9,21,25,17,21
2022-09-26T17:39:00-05:00,17,17,17,13,13,17,5,13,21,38,17,17
2022-09-26T17:39:30-05:00,17,17,13,13,13,17,5,13,21,34,17,17
2022-09-26T17:40:00-05:00,17,17,9,13,13,17,5,,13,30,17,17
2022-09-26T17:40:30-05:00,17,17,13,13,17,13,5,5,17,30,17,17
2022-09-26T17:41:00-05:00,17,17,13,13,13,13,5,13,25,30,17,17
2022-09-26T17:41:30-05:00,17,13,13,13,17,21,5,13,21,30,17,17
2022-09-26T17:42:00-05:00,17,,13,13,13,17,5,13,21,34,17,17
2022-09-26T17:42:30-05:00,21,17,13,13,13,17,5,9,30,38,17,21
2022-09-26T17:43:00-05:00,17,17,13,9,13,13,5,9,25,38,17,21
2022-09-26T17:43:30-05:00,17,17,13,13,13,17,5,13,25,30,17,17
2022-09-26T17:44:00-05:00,17,13,13,13,17,9,5,13,21,30,17,17
2022-09-26T17:44:30-05:00,17,17,13,17,13,21,5,9,17,30,17,17
2022-09-26T17:45:00-05:00,17,17,13,13,13,21,5,17,21,30,17,17
2022-09-26T17:45:30-05:00,21,17,13,13,13,25,5,9,25,25,17,21
2022-09-26T17:46:00-05:00,17,13,13,13,13,21,5,9,21,34,17,17
2022-09-26T17:46:30-05:00,17,13,13,13,17,21,5,13,21,30,17,
2022-09-26T17:47:00-05:00,17,30,21,17,17,25,5,9,21,30,17,17
2022-09-26T17:47:30-05:00,17,17,13,13,17,17,5,13,21,30,17,17
2022-09-26T17:48:00-05:00,17,17,17,13,13,17,5,9,17,30,17,21
2022-09-26T17:48:30-05:00,21,13,13,13,13,13,5,13,25,30,13,21
2022-09-26T17:49:00-05:00,17,17,13,13,13,13,5,13,21,34,13,21
2022-09-26T17:49:30-05:00,17,17,17,9,17,21,5,9,21,34,13,25
2022-09-26T17:50:00-05:00,21,13,17,9,,13,5,9,21,34,13,25
2022-09-26T17:50:30-05:00,21,13,13,13,13,17,5,13,25,34,17,
2022-09-26T17:51:00-05:00,17,13,13,13,13,17,5,13,21,34,17,
2022-09-26T17:51:30-05:00,17,17,13,9,13,17,5,9,21,30,17,25
2022-09-26T17:52:00-05:00,17,17,13,13,13,17,5,9,17,34,17,25
2022-09-26T17:52:30-05:00,17,13,13,13,17,21,5,17,25,30,17,25
2022-09-26T17:53:00-05:00,17,55,13,13,13,17,5,13,17,38,17,21
2022-09-26T17:53:30-05:00,17,13,13,13,13,17,5,9,25,34,17,21
2022-09-26T17:54:00-05:00,17,17,13,9,13,13,5,13,21,38,17,21
2022-09-26T17:54:30-05:00,17,17,13,13,17,17,5,9,25,34,17,21
2022-09-26T17:55:00-05:00,17,17,17,13,17,17,5,9,25,30,17,21
2022-09-26T17:55:30-05:00,17,17,13,13,13,13,5,5,21,34,17,25
2022-09-26T17:56:00-05:00,17,13,13,13,17,9,5,13,17,34,17,21
