DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-12T14:22:00-05:00,0.0,0.0,60.53,37.7,39.69,,44.31,53.11,45.52,,46.78,47.05,52.32,45.44,52.25,57.16,85.9,45.11,46.99
2023-05-12T14:23:00-05:00,0.0,0.0,60.94,38.79,40.0,,44.65,53.1,45.71,,47.07,46.51,52.7,44.45,52.63,56.54,85.8,44.91,47.65
2023-05-12T14:23:30-05:00,0.0,0.0,61.18,37.41,40.13,,44.87,53.1,45.62,,46.68,45.71,52.23,45.01,52.38,,85.7,44.78,47.38
2023-05-12T14:24:00-05:00,0.0,0.0,61.15,38.36,40.02,,44.56,53.07,45.28,,46.35,45.55,52.37,45.59,52.28,,85.7,44.74,47.26
2023-05-12T14:24:30-05:00,0.0,0.0,61.21,39.21,40.42,,44.86,53.06,45.07,,46.57,46.87,52.28,46.53,52.73,54.23,85.8,44.72,48.03
2023-05-12T14:25:00-05:00,0.0,0.0,61.18,39.07,40.55,,45.16,53.07,44.77,,46.18,46.48,52.38,46.44,52.16,54.17,86.0,44.92,47.67
2023-05-12T14:25:30-05:00,0.0,0.0,60.78,40.06,40.61,,45.04,53.04,44.67,,46.4,46.04,52.52,46.25,52.6,55.02,86.1,,47.63
2023-05-12T14:26:00-05:00,0.0,0.0,61.06,38.6,40.96,,44.83,53.03,44.93,,46.07,46.45,52.24,46.55,51.57,54.92,86.2,44.92,47.25
2023-05-12T14:26:30-05:00,0.0,0.0,61.15,39.97,41.31,,45.28,53.03,45.01,,45.19,46.12,52.15,44.98,51.62,55.65,86.3,45.02,47.43
2023-05-12T14:27:00-05:00,0.0,0.0,60.55,39.75,41.57,,44.63,53.01,45.93,,45.22,47.17,52.36,45.82,51.92,54.97,86.4,45.16,47.12
2023-05-12T14:27:30-05:00,0.0,0.0,60.88,39.79,41.75,,44.46,53.01,45.95,,45.6,46.82,53.07,47.26,52.16,56.06,86.5,45.16,47.15
2023-05-12T14:28:00-05:00,0.0,0.0,60.87,40.29,41.8,,44.65,52.99,46.54,,45.52,47.91,52.85,48.43,52.73,55.38,86.6,45.26,46.86
2023-05-12T14:28:30-05:00,0.0,0.0,60.8,40.3,41.74,,44.75,53.03,45.84,,45.13,46.91,52.54,48.25,51.82,56.52,86.7,45.23,47.1
2023-05-12T14:29:00-05:00,0.0,0.0,61.18,39.65,41.24,,44.63,52.99,45.76,,44.57,46.23,52.19,47.88,52.22,,86.8,45.17,47.49
2023-05-12T14:29:30-05:00,0.0,0.0,61.31,41.38,41.11,,44.95,52.95,45.61,,43.46,46.84,52.46,48.0,52.78,56.72,86.9,45.34,47.62
2023-05-12T14:30:00-05:00,0.0,0.0,61.22,41.57,40.49,,45.09,53.0,46.09,,43.92,46.74,52.49,48.1,52.4,56.58,87.0,45.38,46.4
2023-05-12T14:30:30-05:00,0.0,0.0,60.78,41.11,39.32,,45.24,52.99,45.64,,44.01,47.99,52.43,48.61,52.61,56.19,87.0,45.5,46.61
2023-05-12T14:31:00-05:00,0.0,0.0,61.33,40.96,41.27,,44.16,52.98,45.42,,42.46,48.12,52.09,47.72,52.45,56.74,87.0,45.49,47.43
2023-05-12T14:31:30-05:00,0.0,0.0,61.3,40.42,41.51,,44.18,52.94,45.35,,43.6,47.94,51.73,45.89,51.68,56.92,87.0,45.13,47.58
2023-05-12T14:32:00-05:00,0.0,0.0,60.78,39.75,41.65,,44.22,52.92,45.49,,44.08,46.89,51.94,45.9,52.14,55.52,87.0,45.13,46.15
2023-05-12T14:32:30-05:00,0.0,0.0,60.74,39.91,41.69,,44.58,52.88,45.1,,42.36,47.69,51.98,45.51,52.13,56.13,87.0,44.91,46.82
2023-05-12T14:33:00-05:00,0.0,0.0,60.78,39.62,41.71,,43.92,52.87,44.86,,42.21,48.29,52.16,46.49,52.05,56.33,86.9,44.79,46.55
2023-05-12T14:33:30-05:00,0.0,0.0,61.18,40.04,41.68,,44.02,52.92,45.09,,44.33,48.37,52.61,46.92,52.31,57.63,86.9,44.55,45.96
2023-05-12T14:34:00-05:00,0.0,0.0,61.43,40.09,41.78,,44.09,52.88,45.44,,43.71,47.69,52.5,47.48,52.61,57.28,86.9,44.5,45.79
2023-05-12T14:34:30-05:00,0.0,0.0,61.53,40.23,41.96,,44.25,52.88,45.05,,43.13,48.13,52.64,45.5,52.19,57.09,86.9,44.48,46.08
2023-05-12T14:35:00-05:00,0.0,0.0,61.31,41.07,41.82,,43.91,52.89,45.07,,43.86,47.93,52.62,46.76,52.75,57.15,86.9,44.72,46.67
2023-05-12T14:35:30-05:00,0.0,0.0,61.41,41.65,41.72,,44.13,52.88,45.14,,43.75,46.35,52.82,45.88,52.41,56.9,86.9,44.52,46.01
2023-05-12T14:36:00-05:00,0.0,0.0,61.42,40.7,41.96,,44.07,52.88,45.59,,43.12,48.2,52.84,46.89,51.93,56.72,87.0,44.47,46.13
2023-05-12T14:36:30-05:00,0.0,0.0,61.24,41.8,42.04,,44.27,52.84,45.71,,43.27,45.86,53.16,48.04,52.27,57.91,86.9,44.56,45.5
2023-05-12T14:37:00-05:00,0.0,0.0,61.32,38.72,41.98,,43.94,52.86,46.06,,43.35,45.88,53.1,46.0,52.69,56.43,86.8,44.56,45.57
2023-05-12T14:37:30-05:00,0.0,0.0,61.32,38.44,41.85,,43.87,52.83,45.62,,42.9,46.42,53.09,46.16,52.51,56.72,86.7,44.66,45.28
2023-05-12T14:38:00-05:00,0.0,0.0,60.98,39.07,41.95,,44.3,52.84,45.37,,44.03,45.91,52.69,46.31,51.74,56.54,86.7,44.9,45.9
2023-05-12T14:38:30-05:00,0.0,0.0,59.81,38.99,41.98,,44.18,52.79,45.11,,44.42,47.8,52.67,45.66,50.95,55.32,86.5,44.98,45.91
2023-05-12T14:39:00-05:00,0.0,0.0,59.33,39.56,42.12,,44.07,52.85,44.64,,45.1,46.07,52.58,45.31,51.35,55.69,86.4,45.02,45.89
2023-05-12T14:39:30-05:00,0.0,0.0,60.53,38.83,42.39,,44.11,52.82,44.72,,43.85,46.52,52.6,45.47,52.13,55.79,86.4,45.12,46.38
2023-05-12T14:40:00-05:00,0.0,0.0,60.47,38.84,42.45,,44.26,52.83,44.33,,44.42,45.43,52.4,46.53,52.21,55.64,86.4,45.33,
2023-05-12T14:40:30-05:00,0.0,0.0,59.57,39.28,42.48,,43.98,52.8,44.5,,44.67,46.59,52.4,46.51,52.43,55.75,86.4,45.42,46.57
2023-05-12T14:41:00-05:00,0.0,0.0,60.67,39.3,42.61,,44.1,52.8,44.22,,44.58,45.62,52.86,48.03,51.99,55.86,86.1,45.54,46.17
2023-05-12T14:41:30-05:00,0.0,0.0,60.93,41.04,42.53,,43.96,52.85,43.5,,44.94,46.88,52.07,46.67,52.72,55.74,86.1,45.61,46.49
2023-05-12T14:42:00-05:00,0.0,0.0,60.92,40.5,42.58,,44.0,52.79,44.13,,45.68,46.82,51.97,47.23,52.63,55.62,86.1,45.67,46.67
2023-05-12T14:42:30-05:00,0.0,0.0,60.29,39.58,42.55,,44.18,52.84,44.88,,46.18,47.55,52.32,46.2,52.19,54.97,86.1,45.67,46.78
2023-05-12T14:43:00-05:00,0.0,0.0,60.85,42.41,42.62,,44.16,52.81,44.95,,46.06,47.37,52.84,47.64,52.05,55.63,86.1,45.73,46.52
2023-05-12T14:43:30-05:00,0.0,0.0,60.84,40.22,42.88,,44.31,52.78,44.61,,47.12,46.13,53.45,47.06,51.92,55.59,86.2,45.54,46.73
2023-05-12T14:44:00-05:00,0.0,0.0,60.01,40.23,43.02,,44.36,52.77,45.14,,47.21,46.81,53.27,46.7,50.79,57.64,86.3,45.61,46.89
2023-05-12T14:44:30-05:00,0.0,0.0,59.09,41.18,43.06,,43.88,52.79,45.43,,47.0,46.46,53.76,47.03,50.97,56.94,86.3,45.67,46.48
2023-05-12T14:45:00-05:00,0.0,0.0,60.33,39.54,43.14,,44.3,52.78,44.81,,47.0,47.3,53.58,46.35,51.84,57.17,86.4,45.44,
2023-05-12T14:45:30-05:00,0.0,0.0,59.07,39.05,42.89,,44.52,52.77,44.03,,47.46,46.12,53.64,46.45,50.2,57.96,86.4,45.57,46.42
2023-05-12T14:46:00-05:00,0.0,0.0,58.81,41.47,42.82,,44.62,52.77,44.3,,48.14,47.09,53.9,47.68,50.47,59.73,86.4,45.6,46.74
2023-05-12T14:46:30-05:00,0.0,0.0,58.45,39.71,42.84,,44.23,52.77,44.52,,47.69,47.05,52.41,47.05,50.27,58.55,86.5,45.66,46.74
2023-05-12T14:47:00-05:00,0.0,0.0,58.79,37.51,42.64,,44.32,52.82,43.84,,47.94,46.3,52.05,46.85,50.6,59.49,86.6,45.74,46.78
2023-05-12T14:47:30-05:00,0.0,0.0,59.67,37.44,42.71,,44.56,52.79,43.87,,48.07,46.67,52.38,44.72,50.37,59.74,86.7,45.74,
2023-05-12T14:48:00-05:00,0.0,0.0,58.76,37.62,42.79,,45.17,52.83,43.41,,47.27,45.31,53.05,44.14,50.53,59.24,86.7,45.83,46.93
2023-05-12T14:48:30-05:00,0.0,0.0,58.25,38.23,42.83,,44.79,52.77,44.42,,47.53,45.18,52.84,44.68,51.06,58.32,86.8,45.93,47.21
2023-05-12T14:49:00-05:00,0.0,0.0,59.15,37.95,42.95,,44.77,52.8,44.97,,47.11,45.44,52.69,44.54,51.42,57.37,86.8,45.94,48.09
2023-05-12T14:49:30-05:00,0.0,0.0,58.53,38.61,43.08,,44.92,52.76,45.21,,46.92,47.0,53.29,45.3,51.39,56.59,86.8,45.75,
2023-05-12T14:50:00-05:00,0.0,0.0,58.46,38.94,43.33,,44.79,52.78,45.29,,47.04,47.44,52.76,45.67,51.05,56.41,86.8,45.64,47.45
2023-05-12T14:50:30-05:00,0.0,0.0,58.26,38.15,43.58,,44.52,52.72,44.97,,46.72,47.08,52.43,46.87,50.94,55.91,86.8,45.41,48.12
2023-05-12T14:51:00-05:00,0.0,0.0,58.35,37.71,43.72,,44.71,52.76,45.29,,46.58,47.31,52.4,45.82,51.13,56.24,86.8,45.08,
2023-05-12T14:51:30-05:00,0.0,0.0,58.27,38.63,43.88,,44.72,52.75,45.17,,46.19,47.44,53.13,45.87,51.95,56.48,86.7,45.12,48.36
2023-05-12T14:52:00-05:00,0.0,0.0,58.31,38.92,43.96,,44.79,52.75,45.48,,45.8,47.45,53.82,46.1,51.81,56.65,86.7,45.12,47.86
2023-05-12T14:52:30-05:00,0.0,0.0,58.91,38.89,43.86,,45.02,52.77,44.86,,45.53,46.43,52.98,43.96,52.08,56.52,86.6,45.06,48.6
2023-05-12T14:53:00-05:00,0.0,0.0,59.44,39.04,44.05,,45.3,52.76,44.67,,45.01,47.84,53.68,44.88,52.9,56.57,86.6,44.68,47.68
2023-05-12T14:53:30-05:00,0.0,0.0,59.12,38.63,43.97,,45.32,52.72,44.58,,43.69,46.61,53.83,44.5,53.18,56.35,86.6,44.4,
2023-05-12T14:54:00-05:00,0.0,0.0,59.48,37.67,44.02,,45.08,52.73,44.37,,43.38,47.98,53.57,44.06,53.09,56.01,86.7,44.23,47.84
2023-05-12T14:54:30-05:00,0.0,0.0,59.7,37.89,44.0,,44.61,52.72,44.66,,42.96,48.02,54.03,45.0,53.08,55.89,86.7,44.03,47.99
2023-05-12T14:55:00-05:00,0.0,0.0,59.8,37.97,44.06,,44.7,52.73,44.52,,42.88,47.52,53.87,45.27,53.17,56.22,86.7,43.82,47.09
2023-05-12T14:55:30-05:00,0.0,0.0,59.94,37.24,44.12,,44.68,52.72,43.91,,43.39,46.62,53.6,45.5,53.23,56.05,86.8,43.54,
2023-05-12T14:56:00-05:00,0.0,0.0,59.95,37.67,43.98,,44.71,52.69,43.99,,43.64,48.12,53.31,44.29,53.46,,86.8,43.39,48.53
2023-05-12T14:56:30-05:00,0.0,0.0,59.91,37.48,44.15,,44.83,52.76,43.81,,44.28,46.8,53.68,42.84,54.02,56.48,86.8,43.28,
2023-05-12T14:57:00-05:00,0.0,0.0,59.7,36.63,44.02,,45.2,52.71,43.85,,43.67,46.58,53.54,44.86,53.9,56.4,86.7,43.28,48.08
2023-05-12T14:57:30-05:00,0.0,0.0,59.79,36.77,43.93,,45.12,52.68,44.02,,43.64,46.67,53.21,41.74,54.32,56.49,86.7,43.28,
2023-05-12T14:58:00-05:00,0.0,0.0,60.14,36.72,43.71,,45.02,52.68,44.11,,43.85,48.04,53.5,43.09,54.48,57.11,86.7,43.23,48.76
2023-05-12T14:58:30-05:00,0.0,0.0,60.26,36.97,43.58,,44.86,52.71,44.34,,43.84,47.91,53.46,43.51,54.66,56.31,86.7,43.31,48.47
2023-05-12T14:59:00-05:00,0.0,0.0,60.45,36.95,43.54,,45.7,52.67,44.43,,44.17,47.95,53.85,43.65,54.68,57.26,86.7,43.67,47.56
2023-05-12T14:59:30-05:00,0.0,0.0,60.08,37.67,43.31,,45.42,52.64,44.63,,44.14,47.91,53.32,43.95,55.07,57.25,86.7,43.74,46.64
2023-05-12T15:00:00-05:00,0.0,0.0,60.04,36.83,43.3,,45.64,52.69,44.43,,44.67,47.23,53.12,44.63,54.91,56.74,86.8,43.77,
2023-05-12T15:00:30-05:00,0.0,0.0,60.54,36.91,43.49,,45.73,52.69,44.77,,44.9,46.65,53.33,45.78,55.22,57.4,86.8,43.76,46.64
2023-05-12T15:01:00-05:00,0.0,0.0,60.2,37.27,43.68,,45.52,52.65,45.12,,44.62,47.25,52.95,45.25,55.19,57.42,86.9,43.82,47.59
2023-05-12T15:01:30-05:00,0.0,0.0,60.22,37.57,43.75,,44.86,52.66,44.79,,45.13,47.31,52.9,45.02,55.39,58.07,87.0,43.86,47.76
2023-05-12T15:02:00-05:00,0.0,0.0,60.36,37.88,43.88,,44.69,52.67,44.98,,45.31,46.39,53.27,44.88,55.61,56.28,87.0,43.86,47.52
2023-05-12T15:02:30-05:00,0.0,0.0,60.48,38.41,43.94,,44.52,52.71,45.21,,45.4,47.97,52.93,44.34,55.96,56.62,87.1,43.77,47.61
2023-05-12T15:03:00-05:00,0.0,0.0,60.58,36.38,43.93,,44.97,52.66,45.31,,,47.31,53.96,46.03,55.88,56.01,87.1,43.56,47.19
2023-05-12T15:03:30-05:00,0.0,0.0,60.66,36.72,43.81,,44.9,52.62,45.33,,45.06,46.48,54.81,45.21,56.02,56.81,87.2,43.56,47.65
2023-05-12T15:04:30-05:00,0.0,0.0,60.76,36.81,43.87,,44.84,52.62,45.45,,45.42,47.48,54.32,45.33,56.17,56.4,87.3,43.06,47.51
2023-05-12T15:05:00-05:00,0.0,0.0,60.82,37.3,43.71,,44.76,52.61,45.53,,45.9,46.54,54.29,44.83,56.23,57.37,87.3,42.97,48.0
2023-05-12T15:05:30-05:00,0.0,0.0,60.85,38.19,43.56,,45.46,52.62,45.0,,45.88,46.23,54.37,43.58,56.18,57.68,87.4,43.05,48.44
2023-05-12T15:06:00-05:00,0.0,0.0,61.01,38.03,43.47,,45.73,52.62,45.45,,46.28,46.37,53.53,44.68,56.28,57.95,87.4,43.04,48.98
2023-05-12T15:06:30-05:00,0.0,0.0,60.94,37.83,43.58,,45.93,52.58,45.32,,46.39,47.65,53.43,44.94,56.38,56.68,87.5,43.04,49.11
2023-05-12T15:07:00-05:00,0.0,0.0,61.24,37.93,43.74,,45.56,52.54,45.58,,46.83,46.87,53.73,44.35,56.39,56.74,87.4,42.98,48.89
2023-05-12T15:07:30-05:00,0.0,0.0,61.25,37.46,43.87,,45.35,52.56,44.88,,47.25,47.38,53.55,45.22,56.66,56.55,87.4,42.91,48.5
2023-05-12T15:08:00-05:00,0.0,0.0,61.11,37.4,44.04,,45.58,52.51,45.1,,46.24,47.91,53.72,46.37,56.45,56.6,87.4,42.96,49.14
2023-05-12T15:08:30-05:00,0.0,0.0,61.22,37.93,44.17,,45.45,52.49,45.12,,45.86,48.24,53.52,45.32,56.46,55.42,87.4,43.14,49.68
2023-05-12T15:09:00-05:00,0.0,0.0,60.99,36.46,44.19,,45.31,52.54,44.99,,45.66,46.12,53.08,45.71,56.75,54.22,87.3,43.36,47.66
2023-05-12T15:09:30-05:00,0.0,0.0,61.08,37.0,44.2,,45.75,52.47,45.01,,47.34,46.66,53.45,45.95,56.78,54.48,87.3,43.4,48.14
2023-05-12T15:10:00-05:00,0.0,0.0,61.24,36.45,44.19,,45.55,52.46,44.9,,47.92,46.78,53.5,45.97,56.91,54.73,87.4,43.32,48.79
2023-05-12T15:10:30-05:00,0.0,0.0,61.1,35.84,44.22,,45.29,52.47,44.85,,47.87,46.62,54.66,45.63,56.71,53.67,87.3,43.46,48.96
2023-05-12T15:11:00-05:00,0.0,0.0,61.09,36.35,44.32,,45.18,52.48,45.1,,48.38,47.83,54.65,46.58,56.84,53.23,87.3,43.43,48.64
2023-05-12T15:11:30-05:00,0.0,0.0,61.08,36.67,44.28,,45.08,52.46,45.27,,48.34,47.8,54.35,45.62,56.68,53.56,87.5,43.43,48.69
2023-05-12T15:12:00-05:00,0.0,0.0,61.23,37.1,44.17,,45.19,52.44,45.48,,48.66,48.12,53.94,46.15,56.96,53.59,87.5,43.21,48.63
2023-05-12T15:12:30-05:00,0.0,0.0,61.26,38.36,44.19,,45.16,52.42,45.52,,48.79,48.32,53.15,45.72,57.11,54.04,87.6,43.3,48.66
2023-05-12T15:13:00-05:00,0.0,0.0,61.36,36.8,44.07,,45.23,52.43,45.67,,48.94,48.28,53.07,46.23,57.22,54.06,87.7,43.37,48.45
2023-05-12T15:13:30-05:00,0.0,0.0,61.8,37.09,44.13,,44.9,52.43,45.87,,48.81,47.29,53.28,45.68,57.25,54.77,87.8,43.27,48.7
2023-05-12T15:14:00-05:00,0.0,0.0,61.6,38.25,44.06,,45.05,52.43,45.74,,49.49,48.4,53.26,45.93,57.4,55.45,87.9,43.26,48.64
2023-05-12T15:14:30-05:00,0.0,0.0,61.64,38.28,44.16,,45.52,52.4,45.44,,49.74,48.43,53.39,45.67,57.57,55.97,87.9,43.16,48.64
2023-05-12T15:15:00-05:00,0.0,0.0,61.67,37.61,44.22,,45.36,52.39,45.59,,50.12,48.51,52.92,46.63,57.59,56.2,88.0,43.26,48.83
2023-05-12T15:15:30-05:00,0.0,0.0,61.7,37.25,44.19,,45.38,52.37,45.28,,49.87,48.57,53.34,46.32,57.81,55.9,88.0,43.53,48.82
2023-05-12T15:16:00-05:00,0.0,0.0,61.68,37.92,44.28,,45.46,52.39,45.15,,50.09,48.6,54.03,46.79,58.11,56.49,88.1,43.59,48.92
2023-05-12T15:16:30-05:00,0.0,0.0,61.91,37.18,44.2,,45.5,52.36,45.07,,50.13,47.01,53.44,46.7,58.1,55.98,88.1,43.59,49.01
2023-05-12T15:17:00-05:00,0.0,0.0,61.92,37.76,44.16,,45.35,52.36,45.17,,50.43,46.6,53.69,46.62,58.29,56.07,88.2,43.81,48.49
2023-05-12T15:17:30-05:00,0.0,0.0,61.93,37.32,44.09,,45.64,52.38,45.28,,50.3,47.99,53.68,46.49,58.1,56.4,88.1,43.68,48.72
2023-05-12T15:18:00-05:00,0.0,0.0,61.97,37.23,44.13,,45.8,52.34,45.46,,50.38,47.23,53.82,46.59,58.12,57.48,88.2,43.66,48.96
2023-05-12T15:18:30-05:00,0.0,0.0,62.2,35.61,44.19,,45.85,52.35,45.52,,50.52,48.43,53.72,47.13,58.17,57.75,88.3,43.45,48.87
2023-05-12T15:19:00-05:00,0.0,0.0,62.07,36.31,44.24,,45.89,52.32,45.54,,50.79,48.24,53.88,48.02,58.29,58.0,88.4,43.5,48.53
2023-05-12T15:19:30-05:00,0.0,0.0,62.16,37.15,44.23,,45.91,52.36,45.24,,50.76,48.43,53.51,48.1,58.49,58.77,88.3,,48.36
2023-05-12T15:20:00-05:00,0.0,0.0,62.3,37.1,44.06,,45.77,52.32,45.08,,50.71,48.41,53.28,47.72,58.6,59.09,88.3,,48.01
2023-05-12T15:20:30-05:00,0.0,0.0,62.33,37.21,44.06,,45.33,52.35,45.02,,50.91,48.85,53.04,46.47,58.61,58.95,88.3,43.67,48.66
2023-05-12T15:21:00-05:00,0.0,0.0,62.47,37.84,44.15,,45.48,52.32,45.16,,51.01,48.84,53.11,48.21,58.78,59.17,88.3,43.56,47.9
2023-05-12T15:21:30-05:00,0.0,0.0,62.49,36.52,44.17,,45.66,,45.63,,51.26,48.14,53.13,48.14,58.9,58.78,88.3,43.56,47.5
2023-05-12T15:22:00-05:00,0.0,0.0,62.62,35.86,44.13,,46.13,52.32,45.48,,51.27,47.7,53.67,48.43,58.81,58.25,88.3,43.66,47.86
2023-05-12T15:22:30-05:00,0.0,0.0,62.77,35.95,44.11,,45.9,52.35,45.44,,51.57,46.9,53.5,47.37,58.73,58.42,88.4,43.75,47.87
2023-05-12T15:23:00-05:00,0.0,0.0,62.58,36.38,44.17,,45.7,52.33,45.48,,51.55,47.29,53.44,48.14,58.7,58.82,88.5,43.86,48.03
2023-05-12T15:23:30-05:00,0.0,0.0,62.68,36.07,44.11,,45.64,52.34,45.51,,51.56,47.47,53.62,48.04,58.67,58.81,88.6,43.77,47.93
2023-05-12T15:24:00-05:00,0.0,0.0,62.6,36.27,44.08,,45.77,52.32,45.77,,51.55,47.99,53.19,47.4,58.75,58.29,88.7,44.03,47.98
2023-05-12T15:24:30-05:00,0.0,0.0,62.68,36.67,43.95,,45.99,52.36,45.78,,51.17,48.37,53.39,46.29,58.83,59.5,88.8,44.18,47.57
2023-05-12T15:25:00-05:00,0.0,0.0,62.73,38.09,43.83,,46.34,52.39,45.82,,51.26,48.14,53.25,46.77,58.95,,88.8,44.36,48.16
2023-05-12T15:25:30-05:00,0.0,0.0,62.8,38.08,43.95,,46.3,52.33,46.48,,51.23,48.43,53.33,46.83,59.07,,88.8,44.6,47.9
2023-05-12T15:26:30-05:00,0.0,0.0,63.06,36.65,43.82,,46.47,52.33,46.22,,51.21,48.86,53.45,47.79,59.04,,88.7,44.45,48.17
2023-05-12T15:27:00-05:00,0.0,0.0,63.13,37.11,43.8,,46.27,52.37,45.92,,50.93,48.21,53.46,48.51,59.03,,88.7,44.39,48.35
2023-05-12T15:27:30-05:00,0.0,0.0,62.92,36.18,43.59,,46.04,52.36,46.02,,51.2,48.95,54.4,48.05,59.33,58.72,88.7,44.44,48.89
2023-05-12T15:28:00-05:00,0.0,0.0,63.22,36.52,43.37,,45.85,52.38,46.29,,51.29,48.78,54.74,48.13,59.23,59.44,88.7,44.54,49.5
2023-05-12T15:28:30-05:00,0.0,0.0,63.05,36.7,43.4,,46.04,52.36,46.35,,51.5,48.71,54.91,49.48,59.39,58.54,88.7,44.59,50.04
2023-05-12T15:29:00-05:00,0.0,0.0,63.15,36.6,43.09,,46.18,52.37,46.45,,51.54,48.01,54.98,49.12,59.57,58.94,88.7,44.43,50.15
2023-05-12T15:29:30-05:00,0.0,0.0,63.15,37.4,43.11,,45.83,52.41,46.55,,51.37,48.83,54.36,47.34,59.47,58.9,88.7,44.28,50.35
2023-05-12T15:30:00-05:00,0.0,0.0,63.28,37.28,43.28,,46.74,52.45,46.51,,51.02,48.65,54.38,47.69,59.57,57.91,88.7,44.25,49.42
2023-05-12T15:30:30-05:00,0.0,0.0,63.26,37.36,43.23,,46.6,52.44,46.49,,51.09,48.06,54.3,47.72,59.56,58.21,88.7,44.16,49.43
2023-05-12T15:31:00-05:00,0.0,0.0,63.47,35.85,43.24,,46.56,52.49,47.0,,51.18,47.76,55.15,48.07,59.72,57.25,88.7,44.16,49.26
2023-05-12T15:31:30-05:00,0.0,0.0,63.38,36.48,43.33,,46.57,52.47,46.81,,51.29,47.55,54.73,46.59,59.71,56.53,88.7,44.19,49.02
2023-05-12T15:32:00-05:00,0.0,0.0,63.44,36.0,43.37,,46.15,52.43,46.89,,50.85,47.7,55.05,47.11,59.69,57.4,88.8,44.24,48.87
2023-05-12T15:32:30-05:00,0.0,0.0,63.5,36.74,43.46,,45.76,52.43,46.79,,50.72,47.44,54.78,47.68,59.67,57.02,88.8,44.46,48.82
2023-05-12T15:33:00-05:00,0.0,0.0,63.64,35.94,43.41,,45.91,52.48,46.95,,51.28,47.48,54.86,47.61,59.25,57.49,88.7,44.57,49.06
2023-05-12T15:33:30-05:00,0.0,0.0,63.15,37.06,43.34,,45.79,52.46,47.21,,51.13,48.19,54.65,47.34,59.01,57.31,88.7,44.48,49.59
2023-05-12T15:34:00-05:00,0.0,0.0,63.09,36.47,43.25,,46.04,52.51,47.11,,51.44,48.81,54.71,47.62,58.95,57.74,88.6,44.5,49.7
2023-05-12T15:34:30-05:00,0.0,0.0,63.01,36.01,43.32,,46.33,52.54,47.33,,51.67,48.22,54.6,48.39,58.84,57.82,88.6,44.65,49.6
2023-05-12T15:35:00-05:00,0.0,0.0,63.01,36.48,43.41,42.46,46.02,52.53,47.3,,51.69,48.69,55.07,48.24,59.25,57.17,88.6,44.58,49.6
2023-05-12T15:35:30-05:00,0.0,0.0,63.24,36.47,43.17,42.84,45.56,52.55,47.25,,51.78,48.61,55.33,48.96,59.38,57.81,88.6,44.37,49.79
2023-05-12T15:36:00-05:00,0.0,0.0,63.35,36.77,43.31,44.05,45.46,52.56,47.36,,51.87,48.8,55.51,49.18,59.51,57.15,88.7,44.37,50.06
2023-05-12T15:36:30-05:00,0.0,0.0,63.46,36.37,43.48,44.16,45.24,52.58,47.57,,52.03,48.56,55.69,49.6,59.57,57.11,88.8,44.23,
2023-05-12T15:37:00-05:00,0.0,0.0,63.32,36.46,43.31,43.3,45.38,52.59,47.72,,51.92,48.69,55.83,49.78,59.41,56.98,88.8,44.35,50.29
2023-05-12T15:37:30-05:00,0.0,0.0,63.48,37.21,43.11,43.13,45.11,52.61,47.72,,51.73,47.98,54.64,49.74,59.29,56.96,88.9,44.16,50.66
2023-05-12T15:38:00-05:00,0.0,0.0,63.46,37.72,43.11,45.55,44.51,52.62,47.86,,51.69,47.27,55.03,49.83,59.36,58.06,88.9,43.98,50.14
2023-05-12T15:38:30-05:00,0.0,0.0,63.32,37.78,43.16,43.64,44.42,52.66,48.03,,52.17,47.81,54.79,51.19,59.52,57.94,88.9,43.91,50.42
2023-05-12T15:39:00-05:00,0.0,0.0,63.3,38.89,42.72,43.42,44.95,52.68,48.15,,51.87,48.37,54.44,50.59,59.36,57.83,88.9,43.86,50.44
2023-05-12T15:39:30-05:00,0.0,0.0,63.61,38.86,43.4,44.37,45.05,52.68,48.28,,51.95,48.77,54.06,50.54,59.26,58.09,88.9,44.05,50.36
2023-05-12T15:40:00-05:00,0.0,0.0,63.64,39.67,43.38,45.27,44.51,52.71,48.27,,52.35,47.89,53.88,51.18,59.2,57.74,88.9,44.17,50.34
2023-05-12T15:40:30-05:00,0.0,0.0,63.57,39.51,43.4,44.34,45.05,52.65,48.28,,52.27,48.66,53.89,50.19,59.14,57.2,88.9,44.17,50.57
2023-05-12T15:41:00-05:00,0.0,0.0,63.58,39.08,43.69,45.06,45.09,52.7,48.38,,52.55,48.48,54.77,50.93,59.09,57.64,88.9,44.21,50.74
2023-05-12T15:41:30-05:00,0.0,0.0,63.51,39.33,43.91,44.49,45.31,52.75,48.3,,52.44,47.81,54.48,49.37,59.0,57.92,88.9,44.21,49.85
2023-05-12T15:42:00-05:00,0.0,0.0,63.32,38.13,44.08,47.0,44.87,52.77,48.16,,52.33,48.74,54.55,49.48,58.97,57.68,89.0,44.3,49.87
