DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE
2023-10-31 11:45:00-05:00,,26.0,23.0,28.0,,9.0,9.0,12.0,26.0,21.0,15.0
2023-10-31 11:45:30-05:00,,24.0,22.0,26.0,13.0,9.0,9.0,14.0,25.0,19.0,15.0
2023-10-31 11:46:00-05:00,,25.0,24.0,23.0,13.0,9.0,9.0,12.0,27.0,20.0,32.0
2023-10-31 11:46:30-05:00,,25.0,23.0,24.0,12.0,9.0,10.0,16.0,26.0,22.0,101.0
2023-10-31 11:47:00-05:00,,26.0,23.0,24.0,13.0,9.0,9.0,13.0,28.0,23.0,22.0
2023-10-31 11:47:30-05:00,,26.0,23.0,24.0,16.0,9.0,9.0,,22.0,22.0,22.0
2023-10-31 11:48:00-05:00,,26.0,23.0,24.0,13.0,9.0,9.0,14.0,27.0,22.0,61.0
2023-10-31 11:48:30-05:00,,26.0,23.0,25.0,13.0,9.0,8.0,15.0,26.0,21.0,18.0
2023-10-31 11:49:00-05:00,,26.0,22.0,28.0,12.0,9.0,9.0,14.0,31.0,22.0,
2023-10-31 11:49:30-05:00,,25.0,21.0,27.0,12.0,9.0,9.0,16.0,26.0,20.0,15.0
2023-10-31 11:50:00-05:00,,25.0,23.0,25.0,12.0,10.0,9.0,14.0,25.0,22.0,16.0
2023-10-31 11:50:30-05:00,,25.0,21.0,23.0,13.0,10.0,8.0,12.0,24.0,22.0,15.0
2023-10-31 11:51:00-05:00,,25.0,21.0,23.0,12.0,9.0,8.0,16.0,28.0,23.0,17.0
2023-10-31 11:51:30-05:00,,25.0,19.0,23.0,12.0,9.0,8.0,15.0,25.0,23.0,16.0
2023-10-31 11:52:00-05:00,,26.0,19.0,23.0,11.0,10.0,8.0,12.0,24.0,24.0,15.0
2023-10-31 11:52:30-05:00,,27.0,21.0,24.0,13.0,,9.0,14.0,26.0,24.0,15.0
2023-10-31 11:53:00-05:00,,25.0,21.0,26.0,12.0,10.0,9.0,13.0,22.0,25.0,15.0
2023-10-31 11:53:30-05:00,,25.0,21.0,25.0,13.0,10.0,9.0,14.0,25.0,24.0,15.0
2023-10-31 11:54:00-05:00,,25.0,24.0,27.0,13.0,10.0,8.0,13.0,28.0,23.0,15.0
2023-10-31 11:54:30-05:00,,25.0,22.0,28.0,13.0,8.0,8.0,11.0,22.0,23.0,16.0
2023-10-31 11:55:00-05:00,,25.0,,26.0,13.0,9.0,9.0,14.0,24.0,25.0,15.0
2023-10-31 11:55:30-05:00,,26.0,21.0,25.0,13.0,9.0,9.0,12.0,21.0,24.0,
2023-10-31 11:56:00-05:00,,26.0,23.0,25.0,13.0,10.0,9.0,13.0,22.0,24.0,14.0
2023-10-31 11:56:30-05:00,,27.0,24.0,26.0,13.0,10.0,9.0,17.0,21.0,23.0,14.0
2023-10-31 11:57:00-05:00,,26.0,24.0,27.0,14.0,11.0,16.0,13.0,28.0,23.0,15.0
2023-10-31 11:57:30-05:00,,25.0,25.0,29.0,14.0,10.0,11.0,13.0,24.0,22.0,14.0
2023-10-31 11:58:00-05:00,,26.0,24.0,26.0,14.0,11.0,9.0,14.0,26.0,23.0,14.0
2023-10-31 11:58:30-05:00,,26.0,23.0,27.0,14.0,,9.0,,24.0,22.0,14.0
2023-10-31 11:59:00-05:00,,,25.0,25.0,13.0,14.0,10.0,17.0,27.0,22.0,14.0
2023-10-31 11:59:30-05:00,,25.0,24.0,25.0,13.0,13.0,8.0,14.0,25.0,22.0,14.0
2023-10-31 12:00:00-05:00,,25.0,25.0,30.0,13.0,12.0,10.0,12.0,28.0,23.0,14.0
2023-10-31 12:00:30-05:00,,26.0,23.0,26.0,13.0,10.0,10.0,14.0,22.0,24.0,13.0
2023-10-31 12:01:00-05:00,,27.0,24.0,28.0,13.0,11.0,9.0,16.0,28.0,22.0,14.0
2023-10-31 12:01:30-05:00,,26.0,23.0,32.0,13.0,10.0,10.0,17.0,27.0,22.0,16.0
2023-10-31 12:02:00-05:00,,26.0,22.0,31.0,13.0,10.0,9.0,14.0,25.0,23.0,15.0
2023-10-31 12:02:30-05:00,,27.0,22.0,30.0,14.0,10.0,10.0,13.0,25.0,22.0,15.0
2023-10-31 12:03:00-05:00,,26.0,23.0,28.0,12.0,10.0,,14.0,28.0,23.0,15.0
2023-10-31 12:03:30-05:00,,26.0,22.0,30.0,13.0,9.0,9.0,19.0,29.0,23.0,16.0
2023-10-31 12:04:00-05:00,,28.0,22.0,30.0,14.0,10.0,9.0,20.0,27.0,23.0,16.0
2023-10-31 12:04:30-05:00,,27.0,22.0,29.0,15.0,10.0,8.0,13.0,26.0,24.0,16.0
2023-10-31 12:05:00-05:00,,26.0,24.0,32.0,16.0,10.0,8.0,15.0,24.0,22.0,15.0
2023-10-31 12:05:30-05:00,,26.0,25.0,33.0,15.0,11.0,8.0,14.0,28.0,22.0,17.0
2023-10-31 12:06:00-05:00,,26.0,24.0,33.0,17.0,10.0,7.0,13.0,28.0,24.0,16.0
2023-10-31 12:06:30-05:00,,27.0,22.0,29.0,17.0,9.0,8.0,16.0,34.0,23.0,16.0
2023-10-31 12:07:00-05:00,,27.0,22.0,30.0,16.0,9.0,9.0,18.0,28.0,23.0,16.0
2023-10-31 12:07:30-05:00,,29.0,21.0,34.0,14.0,10.0,8.0,18.0,32.0,25.0,15.0
2023-10-31 12:08:00-05:00,,27.0,21.0,28.0,14.0,9.0,9.0,12.0,26.0,24.0,
2023-10-31 12:08:30-05:00,,28.0,23.0,31.0,15.0,10.0,9.0,15.0,28.0,25.0,15.0
2023-10-31 12:09:00-05:00,,27.0,23.0,33.0,15.0,10.0,8.0,13.0,26.0,25.0,
2023-10-31 12:09:30-05:00,,26.0,23.0,28.0,16.0,10.0,,16.0,26.0,25.0,17.0
2023-10-31 12:10:00-05:00,,28.0,25.0,34.0,14.0,10.0,9.0,,26.0,26.0,16.0
2023-10-31 12:10:30-05:00,,29.0,26.0,32.0,14.0,10.0,8.0,16.0,28.0,25.0,17.0
2023-10-31 12:11:00-05:00,,28.0,26.0,32.0,15.0,11.0,8.0,14.0,24.0,23.0,17.0
2023-10-31 12:11:30-05:00,,29.0,24.0,33.0,15.0,10.0,9.0,15.0,24.0,24.0,17.0
2023-10-31 12:12:00-05:00,,29.0,25.0,31.0,14.0,9.0,9.0,14.0,22.0,24.0,17.0
2023-10-31 12:12:30-05:00,,28.0,24.0,32.0,13.0,9.0,8.0,16.0,25.0,25.0,
2023-10-31 12:13:00-05:00,,27.0,24.0,32.0,13.0,10.0,9.0,15.0,23.0,24.0,
2023-10-31 12:13:30-05:00,,29.0,25.0,34.0,15.0,10.0,8.0,16.0,30.0,26.0,17.0
2023-10-31 12:14:00-05:00,,30.0,25.0,34.0,15.0,9.0,9.0,13.0,27.0,26.0,17.0
2023-10-31 12:14:30-05:00,,29.0,24.0,36.0,15.0,10.0,8.0,13.0,27.0,22.0,18.0
2023-10-31 12:15:00-05:00,,30.0,23.0,32.0,16.0,9.0,8.0,15.0,23.0,21.0,19.0
2023-10-31 12:15:30-05:00,,29.0,24.0,34.0,17.0,9.0,8.0,15.0,25.0,26.0,19.0
2023-10-31 12:16:00-05:00,,29.0,24.0,37.0,16.0,9.0,8.0,16.0,32.0,26.0,19.0
2023-10-31 12:16:30-05:00,,29.0,26.0,35.0,17.0,9.0,8.0,15.0,32.0,26.0,19.0
2023-10-31 12:17:00-05:00,,29.0,27.0,33.0,16.0,9.0,8.0,17.0,23.0,26.0,19.0
2023-10-31 12:17:30-05:00,,29.0,26.0,33.0,16.0,9.0,8.0,14.0,33.0,24.0,19.0
2023-10-31 12:18:00-05:00,,,24.0,33.0,17.0,10.0,10.0,16.0,27.0,22.0,19.0
2023-10-31 12:18:30-05:00,,,26.0,37.0,16.0,10.0,9.0,25.0,27.0,22.0,19.0
2023-10-31 12:19:00-05:00,,29.0,26.0,35.0,16.0,10.0,9.0,25.0,29.0,24.0,20.0
2023-10-31 12:19:30-05:00,,32.0,26.0,40.0,16.0,11.0,10.0,15.0,34.0,24.0,20.0
2023-10-31 12:20:00-05:00,,30.0,26.0,41.0,16.0,10.0,11.0,16.0,26.0,25.0,20.0
2023-10-31 12:20:30-05:00,,30.0,26.0,33.0,14.0,10.0,11.0,15.0,28.0,25.0,20.0
2023-10-31 12:21:00-05:00,,31.0,25.0,34.0,15.0,11.0,10.0,18.0,26.0,26.0,20.0
2023-10-31 12:21:30-05:00,,29.0,25.0,31.0,17.0,10.0,9.0,13.0,32.0,25.0,19.0
2023-10-31 12:22:00-05:00,,29.0,25.0,31.0,16.0,10.0,9.0,16.0,28.0,26.0,19.0
2023-10-31 12:22:30-05:00,,29.0,26.0,35.0,18.0,9.0,8.0,13.0,29.0,25.0,16.0
2023-10-31 12:23:00-05:00,,27.0,26.0,37.0,19.0,8.0,7.0,,27.0,26.0,15.0
2023-10-31 12:23:30-05:00,,26.0,24.0,31.0,18.0,8.0,8.0,13.0,26.0,,18.0
2023-10-31 12:24:00-05:00,,28.0,28.0,34.0,17.0,8.0,7.0,15.0,26.0,26.0,17.0
2023-10-31 12:24:30-05:00,,30.0,30.0,,16.0,8.0,7.0,17.0,24.0,25.0,18.0
2023-10-31 12:25:00-05:00,,32.0,31.0,37.0,16.0,10.0,7.0,15.0,26.0,29.0,17.0
2023-10-31 12:25:30-05:00,,31.0,29.0,39.0,16.0,10.0,7.0,15.0,27.0,28.0,17.0
2023-10-31 12:26:00-05:00,,32.0,28.0,37.0,17.0,10.0,8.0,16.0,27.0,27.0,17.0
2023-10-31 12:26:30-05:00,,31.0,26.0,37.0,19.0,9.0,7.0,16.0,25.0,26.0,16.0
2023-10-31 12:27:00-05:00,,31.0,33.0,37.0,19.0,8.0,7.0,12.0,31.0,26.0,16.0
2023-10-31 12:27:30-05:00,,31.0,31.0,37.0,19.0,9.0,7.0,18.0,28.0,26.0,16.0
2023-10-31 12:28:00-05:00,,32.0,32.0,37.0,19.0,9.0,7.0,17.0,28.0,27.0,16.0
2023-10-31 12:28:30-05:00,,31.0,36.0,36.0,20.0,9.0,8.0,20.0,23.0,26.0,17.0
2023-10-31 12:29:00-05:00,,32.0,36.0,34.0,18.0,10.0,8.0,19.0,27.0,27.0,17.0
2023-10-31 12:29:30-05:00,,31.0,37.0,35.0,19.0,10.0,7.0,18.0,27.0,26.0,15.0
2023-10-31 12:30:00-05:00,,31.0,38.0,34.0,19.0,10.0,8.0,19.0,31.0,28.0,
2023-10-31 12:30:30-05:00,,31.0,38.0,34.0,18.0,10.0,8.0,19.0,23.0,27.0,16.0
2023-10-31 12:31:00-05:00,,31.0,36.0,37.0,16.0,10.0,8.0,,23.0,27.0,15.0
2023-10-31 12:31:30-05:00,,31.0,37.0,35.0,18.0,9.0,8.0,19.0,22.0,26.0,17.0
2023-10-31 12:32:00-05:00,,33.0,36.0,36.0,17.0,8.0,8.0,16.0,27.0,26.0,17.0
2023-10-31 12:32:30-05:00,,33.0,36.0,34.0,18.0,9.0,8.0,14.0,24.0,28.0,17.0
2023-10-31 12:33:00-05:00,,33.0,34.0,36.0,16.0,10.0,8.0,17.0,23.0,27.0,16.0
2023-10-31 12:33:30-05:00,,33.0,34.0,33.0,16.0,10.0,8.0,17.0,27.0,27.0,15.0
2023-10-31 12:34:00-05:00,,33.0,34.0,33.0,18.0,9.0,7.0,18.0,27.0,27.0,16.0
2023-10-31 12:34:30-05:00,,33.0,34.0,34.0,17.0,9.0,6.0,21.0,26.0,26.0,16.0
2023-10-31 12:35:00-05:00,,33.0,36.0,33.0,18.0,8.0,7.0,19.0,23.0,27.0,16.0
2023-10-31 12:35:30-05:00,,33.0,36.0,32.0,17.0,8.0,7.0,20.0,26.0,27.0,16.0
2023-10-31 12:36:00-05:00,,34.0,36.0,34.0,20.0,10.0,7.0,22.0,26.0,28.0,17.0
2023-10-31 12:36:30-05:00,,,37.0,35.0,20.0,10.0,8.0,22.0,29.0,27.0,17.0
2023-10-31 12:37:00-05:00,,35.0,37.0,35.0,19.0,11.0,8.0,17.0,28.0,29.0,18.0
2023-10-31 12:37:30-05:00,,36.0,35.0,34.0,20.0,10.0,7.0,17.0,27.0,28.0,18.0
2023-10-31 12:38:00-05:00,,36.0,35.0,35.0,18.0,10.0,8.0,18.0,28.0,29.0,18.0
2023-10-31 12:38:30-05:00,,34.0,34.0,33.0,17.0,11.0,8.0,17.0,25.0,29.0,18.0
2023-10-31 12:39:00-05:00,,35.0,37.0,31.0,17.0,10.0,9.0,17.0,27.0,27.0,17.0
2023-10-31 12:39:30-05:00,,34.0,37.0,32.0,17.0,10.0,8.0,19.0,25.0,27.0,17.0
2023-10-31 12:40:00-05:00,,33.0,37.0,33.0,18.0,10.0,9.0,15.0,27.0,28.0,18.0
2023-10-31 12:40:30-05:00,,33.0,39.0,34.0,18.0,10.0,9.0,18.0,30.0,27.0,19.0
2023-10-31 12:41:00-05:00,,34.0,38.0,34.0,18.0,10.0,8.0,15.0,26.0,27.0,18.0
2023-10-31 12:41:30-05:00,,36.0,39.0,31.0,17.0,10.0,9.0,18.0,25.0,29.0,19.0
2023-10-31 12:42:00-05:00,,33.0,36.0,31.0,17.0,10.0,8.0,18.0,29.0,27.0,18.0
2023-10-31 12:42:30-05:00,,33.0,35.0,30.0,19.0,11.0,9.0,,26.0,28.0,17.0
2023-10-31 12:43:00-05:00,,34.0,36.0,33.0,20.0,11.0,9.0,15.0,29.0,28.0,
2023-10-31 12:43:30-05:00,,34.0,35.0,34.0,19.0,10.0,9.0,20.0,26.0,28.0,18.0
2023-10-31 12:44:00-05:00,,32.0,34.0,32.0,19.0,10.0,8.0,19.0,27.0,27.0,16.0
2023-10-31 12:44:30-05:00,,35.0,35.0,32.0,17.0,9.0,8.0,16.0,28.0,27.0,16.0
2023-10-31 12:45:00-05:00,,36.0,33.0,35.0,20.0,10.0,7.0,18.0,24.0,28.0,16.0
2023-10-31 12:45:30-05:00,,32.0,34.0,34.0,22.0,10.0,8.0,25.0,24.0,28.0,58.0
2023-10-31 12:46:00-05:00,,36.0,34.0,34.0,25.0,9.0,8.0,21.0,25.0,29.0,17.0
2023-10-31 12:46:30-05:00,,35.0,35.0,33.0,21.0,10.0,8.0,17.0,26.0,29.0,17.0
2023-10-31 12:47:00-05:00,,34.0,34.0,32.0,22.0,10.0,8.0,17.0,29.0,28.0,19.0
2023-10-31 12:47:30-05:00,,36.0,33.0,31.0,20.0,10.0,8.0,18.0,23.0,28.0,18.0
2023-10-31 12:48:00-05:00,,33.0,33.0,35.0,20.0,9.0,9.0,17.0,26.0,27.0,21.0
2023-10-31 12:48:30-05:00,,35.0,34.0,31.0,19.0,9.0,8.0,20.0,28.0,28.0,19.0
2023-10-31 12:49:00-05:00,,34.0,35.0,32.0,19.0,9.0,8.0,19.0,28.0,28.0,19.0
2023-10-31 12:49:30-05:00,,34.0,34.0,32.0,19.0,9.0,9.0,21.0,23.0,27.0,19.0
2023-10-31 12:50:00-05:00,,35.0,34.0,32.0,19.0,8.0,8.0,21.0,28.0,25.0,21.0
2023-10-31 12:50:30-05:00,,36.0,32.0,33.0,19.0,9.0,9.0,24.0,24.0,25.0,20.0
2023-10-31 12:51:00-05:00,,34.0,31.0,31.0,20.0,9.0,8.0,20.0,24.0,29.0,20.0
2023-10-31 12:51:30-05:00,,35.0,29.0,36.0,20.0,9.0,9.0,,27.0,27.0,21.0
2023-10-31 12:52:00-05:00,,35.0,29.0,35.0,18.0,9.0,8.0,18.0,27.0,28.0,19.0
2023-10-31 12:52:30-05:00,,34.0,30.0,35.0,19.0,8.0,8.0,17.0,25.0,31.0,20.0
2023-10-31 12:53:00-05:00,,34.0,29.0,34.0,18.0,9.0,8.0,19.0,26.0,31.0,19.0
2023-10-31 12:53:30-05:00,,33.0,30.0,34.0,17.0,9.0,9.0,18.0,28.0,28.0,19.0
2023-10-31 12:54:00-05:00,,34.0,31.0,33.0,17.0,10.0,8.0,21.0,24.0,30.0,19.0
2023-10-31 12:54:30-05:00,,34.0,31.0,31.0,17.0,9.0,8.0,19.0,24.0,28.0,18.0
2023-10-31 12:55:00-05:00,,35.0,30.0,33.0,17.0,9.0,8.0,19.0,27.0,29.0,20.0
2023-10-31 12:55:30-05:00,,34.0,31.0,35.0,16.0,9.0,9.0,17.0,26.0,31.0,19.0
2023-10-31 12:56:00-05:00,,34.0,30.0,36.0,17.0,10.0,9.0,22.0,24.0,30.0,19.0
2023-10-31 12:56:30-05:00,,35.0,33.0,32.0,16.0,9.0,8.0,22.0,30.0,30.0,19.0
2023-10-31 12:57:00-05:00,,32.0,33.0,33.0,17.0,8.0,8.0,19.0,26.0,29.0,18.0
2023-10-31 12:57:30-05:00,,35.0,34.0,35.0,17.0,10.0,9.0,16.0,24.0,28.0,18.0
2023-10-31 12:58:00-05:00,,36.0,32.0,33.0,17.0,10.0,9.0,19.0,25.0,27.0,19.0
2023-10-31 12:58:30-05:00,,35.0,33.0,33.0,15.0,12.0,8.0,19.0,24.0,27.0,19.0
2023-10-31 12:59:00-05:00,,,32.0,,,,,,30.0,28.0,
2023-10-31 12:59:30-05:00,,,32.0,,,,,,25.0,28.0,
2023-10-31 13:00:00-05:00,,,33.0,,,,,,27.0,29.0,
2023-10-31 13:00:30-05:00,,35.0,32.0,33.0,14.0,6.0,7.0,10.0,26.0,28.0,
2023-10-31 13:01:00-05:00,,33.0,31.0,33.0,16.0,9.0,9.0,16.0,25.0,27.0,20.0
2023-10-31 13:01:30-05:00,,36.0,33.0,32.0,15.0,10.0,9.0,19.0,26.0,28.0,
2023-10-31 13:02:00-05:00,,34.0,33.0,33.0,16.0,9.0,8.0,19.0,25.0,28.0,20.0
2023-10-31 13:02:30-05:00,,34.0,32.0,32.0,16.0,10.0,9.0,19.0,25.0,25.0,20.0
2023-10-31 13:03:00-05:00,,34.0,32.0,31.0,16.0,10.0,9.0,19.0,25.0,25.0,
2023-10-31 13:03:30-05:00,,34.0,34.0,30.0,16.0,10.0,8.0,16.0,26.0,28.0,22.0
2023-10-31 13:04:00-05:00,,34.0,33.0,29.0,16.0,10.0,9.0,18.0,22.0,27.0,
2023-10-31 13:04:30-05:00,,36.0,32.0,31.0,16.0,10.0,8.0,17.0,27.0,26.0,17.0
2023-10-31 13:05:00-05:00,,35.0,34.0,32.0,16.0,10.0,9.0,17.0,25.0,30.0,18.0
2023-10-31 13:05:30-05:00,,34.0,32.0,34.0,15.0,10.0,8.0,18.0,,27.0,16.0
2023-10-31 13:06:00-05:00,,33.0,32.0,30.0,15.0,10.0,9.0,21.0,25.0,27.0,18.0
2023-10-31 13:06:30-05:00,,33.0,33.0,30.0,16.0,9.0,8.0,18.0,,27.0,18.0
2023-10-31 13:07:00-05:00,,34.0,32.0,31.0,16.0,11.0,8.0,15.0,26.0,28.0,18.0
2023-10-31 13:07:30-05:00,,34.0,34.0,32.0,15.0,11.0,8.0,16.0,21.0,28.0,20.0
2023-10-31 13:08:00-05:00,,34.0,32.0,28.0,16.0,10.0,9.0,18.0,24.0,28.0,18.0
2023-10-31 13:08:30-05:00,,35.0,34.0,31.0,15.0,10.0,9.0,18.0,26.0,25.0,17.0
2023-10-31 13:09:00-05:00,,35.0,32.0,30.0,14.0,9.0,8.0,,25.0,25.0,18.0
2023-10-31 13:09:30-05:00,,32.0,32.0,28.0,15.0,10.0,9.0,18.0,26.0,26.0,17.0
2023-10-31 13:10:00-05:00,,34.0,31.0,33.0,15.0,10.0,8.0,21.0,23.0,26.0,16.0
2023-10-31 13:10:30-05:00,,33.0,31.0,33.0,15.0,11.0,8.0,21.0,23.0,27.0,18.0
2023-10-31 13:11:00-05:00,,31.0,30.0,29.0,16.0,10.0,8.0,21.0,23.0,28.0,17.0
2023-10-31 13:11:30-05:00,,34.0,30.0,,16.0,9.0,8.0,18.0,22.0,27.0,18.0
2023-10-31 13:12:00-05:00,,34.0,29.0,31.0,17.0,10.0,9.0,18.0,26.0,25.0,18.0
2023-10-31 13:12:30-05:00,,34.0,30.0,33.0,17.0,11.0,9.0,21.0,27.0,25.0,18.0
2023-10-31 13:13:00-05:00,,34.0,31.0,30.0,16.0,10.0,9.0,20.0,26.0,26.0,18.0
2023-10-31 13:13:30-05:00,,32.0,30.0,32.0,17.0,9.0,9.0,20.0,26.0,27.0,19.0
2023-10-31 13:14:00-05:00,,33.0,32.0,30.0,16.0,11.0,8.0,20.0,23.0,27.0,19.0
2023-10-31 13:14:30-05:00,,32.0,32.0,29.0,16.0,11.0,9.0,21.0,22.0,24.0,18.0
2023-10-31 13:15:00-05:00,,33.0,33.0,30.0,16.0,11.0,8.0,22.0,,25.0,20.0
2023-10-31 13:15:30-05:00,,33.0,33.0,30.0,16.0,11.0,8.0,20.0,25.0,28.0,20.0
2023-10-31 13:16:00-05:00,,32.0,34.0,31.0,17.0,11.0,8.0,20.0,24.0,32.0,19.0
2023-10-31 13:16:30-05:00,,31.0,36.0,30.0,16.0,10.0,8.0,19.0,26.0,29.0,18.0
2023-10-31 13:17:00-05:00,,32.0,34.0,30.0,16.0,9.0,8.0,17.0,24.0,30.0,18.0
2023-10-31 13:17:30-05:00,,33.0,35.0,31.0,17.0,9.0,8.0,19.0,22.0,28.0,18.0
2023-10-31 13:18:00-05:00,,32.0,35.0,31.0,16.0,9.0,9.0,19.0,21.0,28.0,18.0
2023-10-31 13:18:30-05:00,,33.0,34.0,30.0,15.0,10.0,9.0,19.0,27.0,26.0,19.0
2023-10-31 13:19:00-05:00,,31.0,34.0,31.0,15.0,9.0,,22.0,21.0,26.0,19.0
2023-10-31 13:19:30-05:00,,32.0,35.0,30.0,17.0,9.0,9.0,25.0,22.0,29.0,19.0
2023-10-31 13:20:00-05:00,,32.0,35.0,31.0,17.0,9.0,9.0,22.0,21.0,26.0,18.0
2023-10-31 13:20:30-05:00,,32.0,35.0,29.0,17.0,9.0,8.0,22.0,21.0,26.0,19.0
2023-10-31 13:21:00-05:00,,31.0,32.0,31.0,16.0,9.0,9.0,19.0,26.0,26.0,18.0
2023-10-31 13:21:30-05:00,,32.0,32.0,31.0,16.0,10.0,9.0,19.0,22.0,24.0,18.0
2023-10-31 13:22:00-05:00,,31.0,33.0,31.0,17.0,9.0,9.0,19.0,23.0,25.0,19.0
2023-10-31 13:22:30-05:00,,32.0,32.0,30.0,17.0,9.0,9.0,,25.0,26.0,17.0
2023-10-31 13:23:00-05:00,,32.0,33.0,29.0,17.0,9.0,10.0,20.0,26.0,26.0,19.0
2023-10-31 13:23:30-05:00,,32.0,33.0,26.0,15.0,9.0,9.0,19.0,26.0,28.0,17.0
2023-10-31 13:24:00-05:00,,32.0,33.0,29.0,16.0,10.0,8.0,20.0,28.0,27.0,18.0
2023-10-31 13:24:30-05:00,,31.0,33.0,30.0,17.0,9.0,8.0,21.0,24.0,27.0,17.0
2023-10-31 13:25:00-05:00,,31.0,33.0,29.0,17.0,9.0,9.0,18.0,23.0,27.0,17.0
2023-10-31 13:25:30-05:00,,34.0,32.0,27.0,16.0,9.0,9.0,20.0,22.0,28.0,18.0
2023-10-31 13:26:00-05:00,,33.0,33.0,27.0,17.0,9.0,9.0,17.0,24.0,27.0,17.0
2023-10-31 13:26:30-05:00,,32.0,32.0,29.0,16.0,9.0,8.0,22.0,26.0,27.0,17.0
2023-10-31 13:27:00-05:00,,32.0,33.0,28.0,17.0,9.0,9.0,18.0,24.0,27.0,18.0
2023-10-31 13:27:30-05:00,,32.0,33.0,28.0,17.0,9.0,8.0,21.0,26.0,28.0,17.0
2023-10-31 13:28:00-05:00,,31.0,31.0,27.0,18.0,8.0,8.0,21.0,24.0,25.0,18.0
2023-10-31 13:28:30-05:00,,31.0,31.0,,17.0,9.0,,18.0,23.0,25.0,18.0
2023-10-31 13:29:00-05:00,,32.0,31.0,28.0,17.0,9.0,,23.0,25.0,26.0,18.0
2023-10-31 13:29:30-05:00,,31.0,35.0,28.0,18.0,8.0,,18.0,22.0,28.0,19.0
2023-10-31 13:30:00-05:00,,32.0,36.0,28.0,18.0,10.0,,23.0,25.0,29.0,19.0
2023-10-31 13:30:30-05:00,,31.0,35.0,28.0,16.0,9.0,,21.0,22.0,28.0,20.0
2023-10-31 13:31:00-05:00,,31.0,35.0,29.0,15.0,9.0,,19.0,22.0,27.0,20.0
2023-10-31 13:31:30-05:00,,32.0,34.0,29.0,17.0,9.0,,20.0,23.0,26.0,19.0
2023-10-31 13:32:00-05:00,,31.0,32.0,29.0,16.0,9.0,,19.0,24.0,25.0,19.0
2023-10-31 13:32:30-05:00,,31.0,32.0,29.0,16.0,9.0,,24.0,24.0,27.0,20.0
2023-10-31 13:33:00-05:00,,30.0,31.0,29.0,14.0,9.0,9.0,20.0,20.0,25.0,20.0
2023-10-31 13:33:30-05:00,,30.0,32.0,28.0,14.0,9.0,9.0,21.0,24.0,25.0,20.0
2023-10-31 13:34:00-05:00,,33.0,32.0,29.0,14.0,10.0,8.0,20.0,25.0,24.0,19.0
2023-10-31 13:34:30-05:00,,32.0,33.0,31.0,15.0,10.0,9.0,17.0,25.0,26.0,18.0
2023-10-31 13:35:00-05:00,,30.0,32.0,30.0,16.0,11.0,8.0,,21.0,27.0,18.0
2023-10-31 13:35:30-05:00,,29.0,31.0,,16.0,10.0,8.0,19.0,26.0,22.0,19.0
2023-10-31 13:36:00-05:00,,30.0,29.0,28.0,17.0,11.0,8.0,20.0,22.0,21.0,22.0
2023-10-31 13:36:30-05:00,,31.0,32.0,28.0,18.0,11.0,8.0,20.0,26.0,22.0,21.0
2023-10-31 13:37:00-05:00,,30.0,31.0,28.0,17.0,10.0,8.0,18.0,25.0,24.0,22.0
2023-10-31 13:37:30-05:00,,29.0,30.0,29.0,17.0,10.0,8.0,21.0,25.0,25.0,21.0
2023-10-31 13:38:00-05:00,,28.0,31.0,30.0,18.0,11.0,8.0,20.0,22.0,24.0,26.0
2023-10-31 13:38:30-05:00,,28.0,32.0,28.0,19.0,11.0,8.0,20.0,22.0,25.0,20.0
2023-10-31 13:39:00-05:00,,29.0,33.0,28.0,18.0,10.0,9.0,17.0,27.0,25.0,17.0
2023-10-31 13:39:30-05:00,,28.0,31.0,28.0,18.0,11.0,8.0,18.0,26.0,25.0,18.0
2023-10-31 13:40:00-05:00,,29.0,30.0,29.0,18.0,11.0,8.0,23.0,24.0,26.0,17.0
2023-10-31 13:40:30-05:00,,29.0,32.0,27.0,16.0,10.0,9.0,20.0,24.0,24.0,17.0
2023-10-31 13:41:00-05:00,,29.0,32.0,27.0,17.0,10.0,8.0,18.0,24.0,23.0,17.0
2023-10-31 13:41:30-05:00,,30.0,30.0,28.0,16.0,10.0,8.0,21.0,20.0,22.0,17.0
2023-10-31 13:42:00-05:00,,30.0,31.0,29.0,16.0,16.0,8.0,22.0,27.0,22.0,16.0
2023-10-31 13:42:30-05:00,,30.0,30.0,28.0,16.0,17.0,8.0,18.0,24.0,24.0,17.0
2023-10-31 13:43:00-05:00,,34.0,31.0,29.0,16.0,17.0,8.0,21.0,27.0,25.0,17.0
2023-10-31 13:43:30-05:00,,35.0,32.0,28.0,16.0,17.0,8.0,18.0,23.0,24.0,16.0
2023-10-31 13:44:00-05:00,,29.0,32.0,28.0,17.0,12.0,7.0,17.0,31.0,23.0,154.0
2023-10-31 13:44:30-05:00,,28.0,34.0,29.0,16.0,10.0,8.0,21.0,31.0,24.0,17.0
2023-10-31 13:45:00-05:00,,29.0,32.0,29.0,15.0,51.0,7.0,21.0,25.0,23.0,88.0
2023-10-31 13:45:30-05:00,,84.0,32.0,29.0,14.0,35.0,9.0,20.0,29.0,24.0,18.0
2023-10-31 13:46:00-05:00,,72.0,32.0,29.0,14.0,14.0,8.0,17.0,24.0,22.0,16.0
