DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE
2023-11-01 05:10:30-05:00,76.26,75.57,77.99,68.0,87.36,77.58,79.84,99.9,99.9,67.62,
2023-11-01 05:11:00-05:00,76.21,75.43,78.03,67.85,87.08,77.45,80.45,99.9,99.9,67.63,
2023-11-01 05:11:30-05:00,76.11,75.54,77.97,67.94,87.31,77.28,80.46,99.9,99.9,67.72,
2023-11-01 05:12:00-05:00,76.08,75.83,77.82,68.03,86.53,77.06,80.15,99.9,99.9,67.61,
2023-11-01 05:12:30-05:00,76.13,75.78,77.87,67.77,86.45,77.3,80.26,99.9,99.9,67.57,
2023-11-01 05:13:00-05:00,76.17,75.46,77.94,67.72,86.13,77.3,80.47,99.9,99.9,67.46,
2023-11-01 05:13:30-05:00,76.06,75.43,77.98,67.82,86.19,77.1,80.04,99.9,99.9,67.49,83.04
2023-11-01 05:14:00-05:00,76.15,76.0,77.92,67.83,85.86,77.1,80.38,99.9,99.9,67.6,
2023-11-01 05:14:30-05:00,76.3,75.84,77.92,67.94,85.71,77.23,79.87,99.9,99.9,67.53,
2023-11-01 05:15:00-05:00,76.24,75.9,77.94,67.79,85.79,76.6,80.04,99.9,99.9,67.58,
2023-11-01 05:15:30-05:00,76.23,76.11,77.98,67.75,86.06,76.76,80.32,99.9,99.9,67.66,
2023-11-01 05:16:00-05:00,76.29,76.16,77.98,67.76,86.28,77.06,79.83,99.9,99.9,67.55,
2023-11-01 05:16:30-05:00,76.3,76.05,77.97,67.57,86.19,76.81,80.0,99.9,99.9,67.47,
2023-11-01 05:17:00-05:00,76.38,76.08,77.99,67.57,86.36,76.17,79.79,99.9,99.9,67.55,
2023-11-01 05:17:30-05:00,76.22,76.2,78.01,67.65,86.17,76.77,79.86,99.9,99.9,67.7,
2023-11-01 05:18:00-05:00,76.21,75.61,78.03,,86.17,76.99,80.4,99.9,99.9,67.45,
2023-11-01 05:18:30-05:00,76.13,75.25,78.06,67.49,86.14,77.08,80.64,99.9,99.9,67.38,
2023-11-01 05:19:00-05:00,76.12,75.32,77.98,67.67,86.47,76.99,80.97,99.9,99.9,67.46,
2023-11-01 05:19:30-05:00,76.19,76.3,77.91,67.68,86.73,77.03,80.76,99.9,99.9,67.56,
2023-11-01 05:20:00-05:00,76.13,76.06,78.08,67.61,86.63,77.02,80.6,99.9,99.9,67.56,
2023-11-01 05:20:30-05:00,76.09,75.74,78.03,67.61,86.8,76.99,80.78,99.9,99.9,67.38,
2023-11-01 05:21:00-05:00,76.13,75.83,78.07,67.62,86.85,76.91,80.3,99.9,99.9,67.14,
2023-11-01 05:21:30-05:00,76.16,75.89,78.12,67.52,86.57,76.79,81.02,99.9,99.9,67.12,
2023-11-01 05:22:00-05:00,76.26,75.51,78.09,67.58,86.27,76.66,80.73,99.9,99.9,,
2023-11-01 05:22:30-05:00,76.15,75.15,78.12,67.63,86.37,76.7,80.68,99.9,99.9,67.11,
2023-11-01 05:23:00-05:00,76.26,75.26,78.17,67.55,86.34,76.83,80.78,99.9,99.9,67.04,
2023-11-01 05:23:30-05:00,76.27,75.28,78.34,67.55,86.22,76.79,80.75,99.9,99.9,66.77,
2023-11-01 05:24:00-05:00,76.31,74.91,78.33,67.52,86.44,76.72,80.27,99.9,99.9,66.59,
2023-11-01 05:24:30-05:00,76.32,75.09,78.34,67.65,86.59,76.87,80.14,99.9,99.9,66.46,
2023-11-01 05:25:00-05:00,76.42,75.24,78.16,67.46,86.54,76.78,80.31,99.9,99.9,66.31,
2023-11-01 05:25:30-05:00,76.49,75.1,78.11,67.62,86.46,76.55,80.32,99.9,99.9,,
2023-11-01 05:26:00-05:00,76.57,75.85,78.07,,86.68,76.7,80.47,99.9,99.9,66.17,
2023-11-01 05:26:30-05:00,76.6,76.17,78.11,67.66,86.72,76.76,80.7,99.9,99.9,66.09,
2023-11-01 05:27:00-05:00,76.68,76.55,78.22,67.45,86.61,76.82,80.57,99.9,99.9,66.13,
2023-11-01 05:27:30-05:00,76.66,76.52,78.27,67.44,86.8,76.66,80.71,99.9,99.9,66.13,
2023-11-01 05:28:00-05:00,76.68,76.6,78.31,67.37,86.94,76.69,80.71,99.9,99.9,66.13,
2023-11-01 05:28:30-05:00,76.77,76.6,78.26,67.46,86.73,76.77,80.59,99.9,99.9,66.1,82.75
2023-11-01 05:29:00-05:00,76.67,77.08,78.25,67.48,86.92,76.99,80.55,99.9,99.9,66.15,82.68
2023-11-01 05:29:30-05:00,76.93,76.82,78.28,67.36,86.54,76.86,80.7,99.9,99.9,66.13,82.26
2023-11-01 05:30:00-05:00,76.84,76.46,78.28,67.46,86.53,76.99,80.66,99.9,99.9,66.12,
2023-11-01 05:30:30-05:00,77.05,76.74,78.18,,86.54,76.99,80.56,99.9,,66.19,
2023-11-01 05:31:00-05:00,77.06,76.64,78.25,67.52,86.63,76.91,80.59,99.9,99.9,66.35,
2023-11-01 05:31:30-05:00,77.1,77.03,78.29,67.34,86.76,76.91,80.99,99.9,,66.54,
2023-11-01 05:32:00-05:00,77.52,,78.31,67.29,86.88,76.79,81.09,99.9,99.9,66.8,
2023-11-01 05:32:30-05:00,77.39,76.71,78.33,67.34,86.67,76.88,81.02,99.9,99.9,66.82,
2023-11-01 05:33:00-05:00,77.25,76.51,78.28,67.52,86.59,76.88,80.79,99.9,99.9,66.86,
2023-11-01 05:33:30-05:00,77.26,76.04,78.26,67.82,86.47,76.77,81.01,99.9,99.9,66.95,
2023-11-01 05:34:00-05:00,77.29,75.96,78.19,67.68,86.1,77.02,81.04,99.9,99.9,66.72,
2023-11-01 05:34:30-05:00,77.52,75.7,78.08,67.82,86.0,77.0,80.45,99.9,99.9,66.62,
2023-11-01 05:35:00-05:00,77.42,75.49,78.25,67.59,86.01,76.9,80.5,99.9,99.9,66.52,
2023-11-01 05:35:30-05:00,77.26,75.59,78.21,67.84,86.33,76.68,80.74,99.9,99.9,66.47,
2023-11-01 05:36:00-05:00,77.37,75.68,78.12,67.64,86.6,76.7,80.76,99.9,99.9,66.41,
2023-11-01 05:36:30-05:00,77.4,76.03,78.09,67.69,86.79,76.55,80.76,99.9,99.9,66.6,
2023-11-01 05:37:00-05:00,77.52,76.18,77.87,67.98,86.91,76.54,80.84,99.9,99.9,66.67,
2023-11-01 05:37:30-05:00,77.45,76.19,77.83,68.22,86.43,76.44,80.7,99.9,99.9,66.85,
2023-11-01 05:38:00-05:00,77.38,76.15,77.94,68.38,86.34,76.75,80.59,99.9,99.9,67.03,
2023-11-01 05:38:30-05:00,77.37,76.06,78.06,68.07,86.29,76.71,80.7,99.9,99.9,67.25,
2023-11-01 05:39:00-05:00,77.39,76.1,78.14,68.55,86.19,76.58,,99.9,99.9,67.36,
2023-11-01 05:39:30-05:00,77.42,75.89,78.25,67.97,86.51,76.79,80.54,99.9,99.9,67.46,
2023-11-01 05:40:00-05:00,77.52,75.77,78.14,67.81,86.64,76.87,80.51,99.9,99.9,67.58,
2023-11-01 05:40:30-05:00,77.42,75.96,78.15,67.67,86.47,76.87,80.88,99.9,99.9,67.53,
2023-11-01 05:41:00-05:00,77.46,76.08,78.1,67.65,86.36,76.91,81.19,99.9,99.9,67.53,
2023-11-01 05:41:30-05:00,77.49,75.86,78.05,67.57,86.41,76.86,81.12,99.9,99.9,67.56,
2023-11-01 05:42:00-05:00,77.48,75.92,78.03,67.6,86.49,76.97,81.01,99.9,99.9,67.67,
2023-11-01 05:42:30-05:00,77.42,75.93,78.01,67.42,86.74,76.97,80.84,99.9,99.9,67.84,
2023-11-01 05:43:00-05:00,77.43,76.61,78.01,67.41,86.69,76.93,80.46,99.9,99.9,67.94,
2023-11-01 05:43:30-05:00,77.43,76.16,77.79,67.48,86.65,77.13,80.81,99.9,99.9,67.97,
2023-11-01 05:44:00-05:00,77.4,76.48,77.69,67.43,86.87,77.0,80.68,99.9,99.9,67.95,
2023-11-01 05:44:30-05:00,77.47,76.97,77.69,67.5,87.12,77.11,80.74,99.9,99.9,67.82,
2023-11-01 05:45:00-05:00,77.59,77.34,77.69,,87.16,77.13,80.84,99.9,99.9,67.7,
2023-11-01 05:45:30-05:00,77.33,76.67,77.84,67.43,86.84,77.17,80.79,99.9,99.9,67.66,
2023-11-01 05:46:00-05:00,,,,,,,,,,,
2023-11-01 05:46:30-05:00,77.33,76.39,77.74,67.35,86.75,77.04,80.02,99.9,99.9,67.84,
2023-11-01 05:47:00-05:00,77.47,76.08,77.89,67.31,86.98,76.94,80.18,99.9,99.9,67.89,
2023-11-01 05:47:30-05:00,77.42,76.25,78.01,66.86,86.74,77.09,80.38,99.9,99.9,67.71,
2023-11-01 05:48:00-05:00,77.53,76.25,78.07,66.97,87.04,77.0,80.34,99.9,99.9,67.76,
2023-11-01 05:48:30-05:00,77.33,76.61,78.05,66.99,87.22,76.95,80.45,99.9,99.9,67.68,
2023-11-01 05:49:00-05:00,77.54,76.16,78.16,67.13,86.47,77.18,80.39,99.9,99.9,67.57,
2023-11-01 05:49:30-05:00,77.53,77.04,78.22,67.14,86.25,77.0,80.62,99.9,99.9,67.47,
2023-11-01 05:50:00-05:00,77.54,77.0,78.28,67.26,86.21,77.0,80.49,99.9,99.9,67.31,
2023-11-01 05:50:30-05:00,77.62,77.0,78.25,67.33,86.31,77.08,80.45,99.9,99.9,67.14,
2023-11-01 05:51:00-05:00,77.54,76.92,78.24,67.29,86.33,77.06,80.28,99.9,99.9,67.08,
2023-11-01 05:51:30-05:00,77.66,76.84,78.35,67.39,86.12,77.16,80.16,99.9,99.9,67.47,
2023-11-01 05:52:00-05:00,77.71,76.96,78.44,67.57,85.6,77.02,79.98,99.9,99.9,67.79,
2023-11-01 05:52:30-05:00,77.71,76.84,78.47,67.13,85.84,76.86,79.95,99.9,99.9,67.74,
2023-11-01 05:53:00-05:00,77.57,77.11,78.36,67.26,85.9,76.96,79.7,99.9,99.9,67.7,
2023-11-01 05:53:30-05:00,77.7,76.84,78.32,67.61,86.05,76.87,79.62,99.9,99.9,67.41,
2023-11-01 05:54:00-05:00,77.72,76.74,78.34,67.14,86.02,77.0,79.82,99.9,99.9,67.27,
2023-11-01 05:54:30-05:00,77.79,76.75,78.25,67.03,86.07,76.98,79.91,99.9,99.9,67.25,
2023-11-01 05:55:00-05:00,77.74,,78.32,67.56,86.12,76.95,79.94,99.9,99.9,67.31,
2023-11-01 05:55:30-05:00,77.8,77.11,78.31,67.81,86.07,77.0,79.97,99.9,99.9,67.26,
2023-11-01 05:56:00-05:00,77.79,77.16,78.43,68.05,86.09,76.92,80.03,99.9,99.9,67.5,
2023-11-01 05:56:30-05:00,77.75,77.22,78.48,68.42,86.16,76.96,80.08,99.9,99.9,68.03,
2023-11-01 05:57:00-05:00,77.67,77.31,78.45,67.75,86.25,77.03,80.15,99.9,99.9,68.37,
2023-11-01 05:57:30-05:00,77.85,77.1,78.38,68.11,86.08,77.14,80.12,99.9,99.9,68.24,
2023-11-01 05:58:00-05:00,78.0,77.48,78.34,68.05,86.29,77.08,80.21,99.9,99.9,68.1,
2023-11-01 05:58:30-05:00,77.98,77.17,78.29,68.17,86.16,76.97,80.2,99.9,99.9,68.19,
2023-11-01 05:59:00-05:00,77.98,77.55,78.45,68.18,85.68,77.09,80.23,99.9,99.9,68.14,
2023-11-01 05:59:30-05:00,78.05,78.07,78.41,67.86,85.9,77.23,80.18,99.9,99.9,68.07,80.48
2023-11-01 06:00:00-05:00,78.09,77.97,78.47,67.82,85.87,77.18,80.21,99.9,99.9,68.15,81.53
2023-11-01 06:00:30-05:00,78.21,77.8,78.28,67.67,85.81,76.87,80.24,99.9,99.9,68.22,
2023-11-01 06:01:00-05:00,78.2,77.96,78.09,66.98,85.99,76.82,80.3,99.9,99.9,68.28,
2023-11-01 06:01:30-05:00,78.2,77.69,78.15,66.93,86.0,77.12,80.47,99.9,99.9,68.29,
2023-11-01 06:02:00-05:00,78.2,77.88,78.18,66.77,86.0,77.15,80.35,99.9,99.9,68.31,
2023-11-01 06:02:30-05:00,78.28,78.0,78.36,66.81,86.16,76.94,80.46,99.9,99.9,68.45,
2023-11-01 06:03:00-05:00,78.21,77.95,78.52,66.79,86.21,76.93,80.29,99.9,99.9,68.64,
2023-11-01 06:03:30-05:00,78.14,78.25,78.65,67.05,86.54,76.83,80.64,99.9,99.9,68.68,
2023-11-01 06:04:00-05:00,78.22,78.49,78.8,66.8,86.46,76.87,80.42,99.9,99.9,68.71,
2023-11-01 06:04:30-05:00,78.17,78.46,78.75,66.92,86.35,76.95,80.36,99.9,99.9,68.7,
2023-11-01 06:05:00-05:00,78.12,78.45,78.78,67.01,86.41,76.93,80.46,99.9,99.9,68.78,
2023-11-01 06:05:30-05:00,78.12,78.34,78.75,66.94,86.4,76.94,80.51,99.9,99.9,68.83,
2023-11-01 06:06:00-05:00,78.15,78.25,78.78,,86.05,76.93,80.54,99.9,99.9,68.85,
2023-11-01 06:06:30-05:00,78.17,78.41,78.73,67.18,85.92,76.98,80.5,99.9,99.9,68.8,
2023-11-01 06:07:00-05:00,78.24,78.53,78.43,66.85,86.07,77.09,80.65,99.9,99.9,68.9,
2023-11-01 06:07:30-05:00,78.3,78.54,78.49,66.93,85.94,77.14,80.76,99.9,99.9,69.0,
2023-11-01 06:08:00-05:00,78.29,78.54,78.46,67.48,86.14,76.95,80.51,99.9,99.9,69.04,
2023-11-01 06:08:30-05:00,78.25,78.69,78.45,67.09,86.14,76.98,80.94,99.9,99.9,69.09,
2023-11-01 06:09:00-05:00,78.37,78.75,78.49,67.02,85.97,77.12,80.58,99.9,99.9,69.1,
2023-11-01 06:09:30-05:00,78.37,78.86,78.45,67.6,85.83,77.12,80.5,99.9,99.9,69.14,
2023-11-01 06:10:00-05:00,78.36,79.42,78.45,67.97,85.76,77.18,80.81,99.9,99.9,69.13,
2023-11-01 06:10:30-05:00,78.36,79.35,78.37,68.47,86.23,77.2,80.7,99.9,99.9,69.2,
2023-11-01 06:11:00-05:00,78.4,78.86,78.37,68.35,85.92,77.13,80.85,99.9,99.9,69.16,
2023-11-01 06:11:30-05:00,78.35,78.69,78.48,68.34,86.05,77.06,80.83,99.9,99.9,69.19,
2023-11-01 06:12:00-05:00,78.4,78.6,78.45,68.53,86.15,77.17,80.71,99.9,99.9,69.15,
2023-11-01 06:12:30-05:00,78.42,78.78,78.5,67.47,86.13,77.18,80.78,99.9,99.9,69.26,
2023-11-01 06:13:00-05:00,78.5,78.73,78.61,67.5,86.29,77.15,81.1,99.9,99.9,69.29,
2023-11-01 06:13:30-05:00,78.52,78.8,78.73,67.37,86.43,77.15,80.89,99.9,99.9,69.17,
2023-11-01 06:14:00-05:00,78.45,78.88,78.71,67.37,86.47,77.05,80.56,99.9,99.9,69.22,
2023-11-01 06:14:30-05:00,78.51,79.04,78.66,67.92,86.39,76.66,80.63,99.9,99.9,69.11,
2023-11-01 06:15:00-05:00,78.52,79.17,78.54,67.46,86.39,76.53,80.95,99.9,99.9,69.15,
2023-11-01 06:15:30-05:00,78.48,78.95,78.51,67.4,86.54,76.96,80.82,99.9,99.9,69.09,
2023-11-01 06:16:00-05:00,78.45,,78.42,67.27,86.46,77.1,80.51,99.9,99.9,69.13,
2023-11-01 06:16:30-05:00,78.5,78.81,78.38,67.79,86.5,77.06,80.35,99.9,99.9,69.12,
2023-11-01 06:17:00-05:00,78.42,78.68,78.33,67.35,86.41,77.06,80.45,99.9,99.9,69.11,
2023-11-01 06:17:30-05:00,78.5,78.67,78.33,68.12,86.09,77.1,80.51,99.9,99.9,69.17,
2023-11-01 06:18:00-05:00,78.41,78.62,78.37,67.97,85.88,77.11,80.46,99.9,99.9,69.08,82.22
2023-11-01 06:18:30-05:00,78.4,78.5,78.43,67.78,85.57,77.01,80.47,99.9,99.9,69.15,82.46
2023-11-01 06:19:00-05:00,78.4,78.91,78.56,67.51,85.94,77.09,80.63,99.9,99.9,69.17,
2023-11-01 06:19:30-05:00,78.39,78.98,78.7,68.02,85.99,77.07,80.64,99.9,99.9,69.21,
2023-11-01 06:20:00-05:00,78.46,78.88,78.81,67.84,86.14,77.07,80.78,99.9,99.9,69.2,
2023-11-01 06:20:30-05:00,78.39,78.89,78.73,67.46,86.13,77.04,80.65,99.9,99.9,69.13,
2023-11-01 06:21:00-05:00,78.45,79.12,78.69,,86.05,77.06,,99.9,99.9,69.17,
2023-11-01 06:21:30-05:00,78.43,79.18,78.73,67.4,86.27,77.08,80.82,99.9,99.9,69.24,
2023-11-01 06:22:00-05:00,78.42,78.9,78.83,67.48,86.38,77.05,80.77,99.9,99.9,69.31,
2023-11-01 06:22:30-05:00,78.43,78.93,78.91,68.81,86.49,77.06,80.96,99.9,99.9,69.34,
2023-11-01 06:23:00-05:00,78.44,78.99,79.05,68.57,85.98,76.99,80.75,99.9,99.9,69.2,82.56
2023-11-01 06:23:30-05:00,78.49,79.13,79.08,68.53,85.93,77.07,80.6,99.9,99.9,69.0,82.34
2023-11-01 06:24:00-05:00,78.45,79.36,79.11,67.78,86.1,76.99,80.99,99.9,99.9,69.03,81.98
2023-11-01 06:24:30-05:00,78.42,79.13,78.94,67.78,85.98,77.03,80.72,99.9,99.9,69.11,82.17
2023-11-01 06:25:00-05:00,78.43,78.99,78.84,68.08,86.0,76.92,80.56,99.9,99.9,69.08,81.81
2023-11-01 06:25:30-05:00,78.51,79.35,78.82,67.86,86.26,77.01,80.67,99.9,99.9,69.07,
2023-11-01 06:26:00-05:00,78.48,79.53,78.93,67.88,86.55,77.03,80.68,99.9,99.9,68.98,
2023-11-01 06:26:30-05:00,78.51,79.31,78.86,67.8,86.02,77.01,80.73,99.9,99.9,69.07,
2023-11-01 06:27:00-05:00,78.41,78.9,78.84,67.54,85.44,77.04,80.83,99.9,99.9,69.21,
2023-11-01 06:27:30-05:00,78.43,79.07,78.72,67.39,85.38,76.94,80.99,99.9,99.9,69.2,82.14
2023-11-01 06:28:00-05:00,78.47,79.27,78.93,67.93,85.65,77.16,80.94,99.9,99.9,69.22,81.28
2023-11-01 06:28:30-05:00,78.42,79.36,78.96,67.44,85.83,77.09,80.77,99.9,99.9,69.25,
2023-11-01 06:29:00-05:00,78.39,79.18,79.04,67.28,86.0,77.07,80.95,99.9,99.9,69.18,
2023-11-01 06:29:30-05:00,78.45,78.97,78.98,67.33,86.44,77.15,80.91,99.9,99.9,69.04,
2023-11-01 06:30:00-05:00,78.45,78.55,78.99,67.05,86.13,77.07,81.23,99.9,99.9,68.86,81.66
2023-11-01 06:30:30-05:00,78.55,78.85,78.95,66.95,86.0,77.16,81.06,99.9,99.9,68.76,81.18
2023-11-01 06:31:00-05:00,78.42,78.77,78.99,66.97,85.75,77.15,81.15,99.9,99.9,68.74,82.27
2023-11-01 06:31:30-05:00,78.37,78.87,79.06,66.99,85.73,77.11,80.73,99.9,99.9,68.78,
2023-11-01 06:32:00-05:00,78.38,78.85,78.99,67.71,85.88,77.21,80.46,99.9,99.9,68.72,
2023-11-01 06:32:30-05:00,78.36,78.81,79.01,,86.04,77.06,80.5,99.9,99.9,68.75,
2023-11-01 06:33:00-05:00,78.39,78.68,78.84,67.88,86.39,77.01,80.74,99.9,99.9,68.8,
2023-11-01 06:33:30-05:00,78.43,78.63,78.76,67.13,86.0,77.05,80.8,99.9,99.9,68.78,
2023-11-01 06:34:00-05:00,78.39,78.7,78.81,67.16,85.88,77.04,80.87,99.9,99.9,68.69,
2023-11-01 06:34:30-05:00,78.41,78.61,78.79,67.43,85.9,77.02,81.0,99.9,99.9,68.67,
2023-11-01 06:35:00-05:00,78.43,78.43,78.79,67.51,85.78,77.05,80.92,99.9,99.9,68.71,81.46
2023-11-01 06:35:30-05:00,78.43,78.37,78.75,68.22,85.57,76.98,80.93,99.9,99.9,68.73,82.04
2023-11-01 06:36:00-05:00,78.53,78.5,78.78,67.71,85.87,77.05,81.06,99.9,99.9,68.85,81.11
2023-11-01 06:36:30-05:00,78.42,78.71,78.77,69.2,85.64,77.1,81.37,99.9,99.9,68.93,81.23
2023-11-01 06:37:00-05:00,78.48,78.7,78.91,68.4,86.08,77.08,81.29,99.9,99.9,68.94,81.22
2023-11-01 06:37:30-05:00,78.42,78.43,79.07,68.7,86.16,77.2,81.06,99.9,99.9,68.91,81.24
2023-11-01 06:38:00-05:00,78.44,78.57,79.07,68.73,86.13,77.16,80.95,99.9,99.9,68.77,80.87
2023-11-01 06:38:30-05:00,78.49,78.0,79.17,68.84,86.21,77.15,80.99,99.9,99.9,68.77,81.2
2023-11-01 06:39:00-05:00,78.45,78.5,79.12,67.53,85.93,77.23,81.17,99.9,99.9,68.64,81.37
2023-11-01 06:39:30-05:00,78.44,78.36,79.11,68.24,86.09,77.13,80.99,99.9,99.9,68.57,81.0
2023-11-01 06:40:00-05:00,78.38,78.85,79.23,67.39,85.93,77.22,80.85,99.9,99.9,68.59,81.56
2023-11-01 06:40:30-05:00,78.41,78.68,79.33,67.56,86.18,76.96,80.84,99.9,99.9,68.61,81.1
2023-11-01 06:41:00-05:00,78.35,,79.31,67.82,86.15,77.19,80.89,99.9,99.9,68.55,80.48
2023-11-01 06:41:30-05:00,,,,,,,,,,,
2023-11-01 06:42:00-05:00,78.4,78.38,79.49,68.04,86.32,76.8,81.04,99.9,99.9,68.51,80.2
2023-11-01 06:42:30-05:00,78.37,78.56,79.53,68.2,86.59,76.93,80.67,99.9,99.9,68.62,80.5
2023-11-01 06:43:00-05:00,78.42,78.5,79.76,68.09,85.71,76.93,80.72,99.9,99.9,68.62,80.34
2023-11-01 06:43:30-05:00,78.43,78.67,79.82,67.58,86.15,76.97,80.36,99.9,99.9,68.65,80.55
2023-11-01 06:44:00-05:00,78.32,78.78,79.83,67.95,85.89,76.81,80.21,99.9,99.9,68.6,80.25
2023-11-01 06:44:30-05:00,78.4,79.08,79.86,68.7,85.71,76.81,80.15,99.9,99.9,68.55,80.32
2023-11-01 06:45:00-05:00,78.43,78.57,79.83,68.46,86.09,76.71,80.51,99.9,99.9,68.58,81.11
2023-11-01 06:45:30-05:00,78.37,78.56,79.95,67.88,86.07,76.93,80.62,99.9,99.9,68.55,80.35
2023-11-01 06:46:00-05:00,78.43,78.28,80.14,68.58,86.16,76.88,80.59,99.9,99.9,68.69,80.55
2023-11-01 06:46:30-05:00,78.41,78.48,80.14,68.28,85.89,76.53,80.78,99.9,99.9,68.74,80.42
2023-11-01 06:47:00-05:00,78.48,78.4,80.21,68.4,86.18,76.5,80.89,99.9,99.9,68.76,79.91
2023-11-01 06:47:30-05:00,78.43,78.61,80.35,68.37,86.32,76.44,80.86,99.9,99.9,68.71,81.03
2023-11-01 06:48:00-05:00,78.47,78.44,80.29,68.65,86.11,76.5,80.65,99.9,99.9,68.64,80.51
2023-11-01 06:48:30-05:00,78.58,78.59,80.46,67.97,86.29,76.48,80.61,99.9,99.9,68.63,80.48
2023-11-01 06:49:00-05:00,78.52,78.77,80.17,68.63,85.49,76.5,80.6,99.9,99.9,68.56,80.97
2023-11-01 06:49:30-05:00,78.54,78.2,79.96,67.65,85.27,76.51,80.39,99.9,99.9,68.54,80.37
2023-11-01 06:50:00-05:00,78.56,78.21,79.88,68.16,85.93,76.4,80.48,99.9,99.9,68.43,80.42
2023-11-01 06:50:30-05:00,78.54,78.27,79.94,68.36,86.44,76.52,80.04,99.9,99.9,68.32,80.26
2023-11-01 06:51:00-05:00,78.53,78.49,79.84,67.91,86.43,76.52,79.91,99.9,99.9,68.4,80.11
2023-11-01 06:51:30-05:00,78.45,77.9,79.89,67.86,85.51,76.56,80.18,99.9,99.9,68.41,80.85
2023-11-01 06:52:00-05:00,78.49,77.76,80.03,68.19,85.7,76.46,80.63,99.9,99.9,68.43,80.15
2023-11-01 06:52:30-05:00,78.41,78.11,80.06,68.04,85.53,76.46,80.58,99.9,99.9,68.3,80.24
2023-11-01 06:53:00-05:00,78.46,78.47,80.07,67.99,85.29,76.51,80.49,99.9,99.9,68.31,79.96
2023-11-01 06:53:30-05:00,78.48,78.05,79.99,68.05,84.73,76.48,80.25,99.9,99.9,68.31,80.2
2023-11-01 06:54:00-05:00,78.43,77.94,79.93,68.01,84.64,76.28,80.28,99.9,99.9,68.4,79.94
2023-11-01 06:54:30-05:00,78.37,77.64,79.88,68.25,84.73,76.49,80.3,99.9,99.9,68.36,79.75
2023-11-01 06:55:00-05:00,78.35,77.87,79.86,,85.48,76.33,80.36,99.9,99.9,68.32,79.39
2023-11-01 06:55:30-05:00,78.37,78.02,79.58,68.06,85.41,76.13,80.75,99.9,99.9,68.37,79.4
2023-11-01 06:56:00-05:00,78.28,78.01,79.42,68.16,85.34,76.21,80.54,99.9,99.9,68.45,79.43
2023-11-01 06:56:30-05:00,78.32,77.91,79.42,67.96,85.5,76.16,80.51,99.9,99.9,68.41,79.84
2023-11-01 06:57:00-05:00,78.3,78.05,79.42,68.03,85.65,76.16,80.42,99.9,99.9,68.34,79.61
2023-11-01 06:57:30-05:00,78.33,78.48,79.58,68.31,85.72,75.44,80.41,99.9,99.9,68.37,80.38
2023-11-01 06:58:00-05:00,78.41,78.57,79.72,68.11,85.8,75.75,80.29,99.9,99.9,68.27,80.18
2023-11-01 06:58:30-05:00,78.5,78.19,79.71,68.11,85.23,76.09,80.25,99.9,99.9,68.19,80.19
2023-11-01 06:59:00-05:00,78.41,78.07,79.78,68.18,85.32,75.88,80.45,99.9,99.9,68.08,79.83
2023-11-01 06:59:30-05:00,78.43,77.88,79.81,68.32,85.72,75.89,80.75,99.9,99.9,67.97,80.02
2023-11-01 07:00:00-05:00,78.45,77.77,79.77,68.26,85.59,76.29,80.77,99.9,99.9,67.8,79.75
2023-11-01 07:00:30-05:00,78.25,77.83,79.72,68.14,84.96,76.43,80.49,99.9,99.9,67.71,79.74
2023-11-01 07:01:00-05:00,78.26,77.87,79.69,68.71,85.42,76.38,80.37,99.9,99.9,67.75,79.82
2023-11-01 07:01:30-05:00,78.24,77.69,79.62,68.37,85.46,76.2,80.4,99.9,99.9,67.84,80.28
2023-11-01 07:02:00-05:00,78.2,77.5,79.59,68.65,85.26,76.14,80.5,99.9,99.9,67.84,79.87
2023-11-01 07:02:30-05:00,77.98,77.4,79.49,68.55,85.19,76.28,80.44,99.9,99.9,67.8,79.34
2023-11-01 07:03:00-05:00,78.1,,79.48,68.83,84.95,76.45,,99.9,99.9,67.73,79.88
2023-11-01 07:03:30-05:00,77.99,77.33,79.39,68.44,85.54,76.17,80.43,99.9,99.9,67.61,79.47
2023-11-01 07:04:00-05:00,78.02,77.09,79.29,68.52,85.45,76.65,80.37,99.9,99.9,67.6,79.48
2023-11-01 07:04:30-05:00,77.81,77.09,79.43,68.48,85.17,76.7,79.58,99.9,99.9,67.66,80.04
2023-11-01 07:05:00-05:00,77.69,77.26,79.31,67.9,85.38,76.41,80.11,99.9,99.9,67.6,80.06
2023-11-01 07:05:30-05:00,77.48,77.13,79.38,68.39,85.07,76.43,79.97,99.9,99.9,67.54,79.75
2023-11-01 07:06:00-05:00,77.57,76.99,79.37,67.78,85.0,75.99,79.83,99.9,99.9,67.5,79.75
2023-11-01 07:06:30-05:00,77.5,77.33,79.41,67.82,84.7,75.97,80.34,99.9,99.9,67.34,79.24
2023-11-01 07:07:00-05:00,77.42,77.03,79.3,67.85,84.32,75.98,80.51,99.9,99.9,67.32,79.53
2023-11-01 07:07:30-05:00,77.36,77.1,79.37,67.79,84.37,75.83,79.95,99.9,99.9,67.33,80.24
2023-11-01 07:08:00-05:00,77.38,77.26,79.3,67.81,84.6,76.01,80.01,99.9,99.9,67.44,79.77
2023-11-01 07:08:30-05:00,77.27,77.31,79.19,67.82,84.39,75.9,80.19,99.9,99.9,67.5,80.26
