DATETIME,TANGARA_2BBA,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-17T10:28:30-05:00,30,,30,,64,64,64,58,46,34,74,62,,30,72,,30,53,53,50
2023-05-17T10:29:00-05:00,30,,30,,70,64,66,55,46,34,74,62,,25,74,,25,50,55,50
2023-05-17T10:29:30-05:00,25,,34,,70,64,64,55,46,34,74,66,,21,74,,30,58,60,53
2023-05-17T10:30:00-05:00,25,,30,,64,68,66,58,42,34,74,64,,21,72,,30,55,58,53
2023-05-17T10:30:30-05:00,25,,30,,66,66,66,55,42,34,70,60,,25,74,,30,58,53,53
2023-05-17T10:31:00-05:00,25,,30,,68,66,66,53,42,34,70,62,,21,79,,25,58,50,53
2023-05-17T10:31:30-05:00,25,,34,,66,64,70,58,38,34,70,64,,21,77,,25,60,53,53
2023-05-17T10:32:00-05:00,25,,34,,70,64,74,58,38,34,70,60,,21,74,,30,62,53,53
2023-05-17T10:32:30-05:00,25,,38,,70,66,72,58,42,34,70,66,,25,77,,25,60,55,55
2023-05-17T10:33:00-05:00,30,,42,,72,66,68,58,38,34,70,68,,25,77,,25,60,58,53
2023-05-17T10:33:30-05:00,25,,38,,68,68,68,60,38,34,70,62,,21,79,,30,64,58,55
2023-05-17T10:34:00-05:00,30,,34,,74,66,66,62,38,34,70,60,,25,79,,30,53,58,53
2023-05-17T10:34:30-05:00,30,,34,,72,66,70,60,34,34,70,64,,30,79,,25,50,60,53
2023-05-17T10:35:00-05:00,30,,38,,72,64,68,64,34,34,70,66,,25,79,,25,64,55,55
2023-05-17T10:35:30-05:00,25,,34,,74,66,68,62,34,34,70,64,,30,68,,30,62,58,60
2023-05-17T10:36:00-05:00,25,,38,,72,68,66,62,38,34,79,70,,25,74,,25,58,58,58
2023-05-17T10:36:30-05:00,30,,38,,70,64,70,66,38,34,79,70,,25,,,25,60,55,58
2023-05-17T10:37:00-05:00,30,,38,,74,66,70,70,46,34,79,68,,25,72,,25,53,58,55
2023-05-17T10:37:30-05:00,25,,38,,72,62,68,70,42,34,79,68,,25,70,,30,60,53,55
2023-05-17T10:38:00-05:00,30,,38,,72,66,70,66,46,34,79,66,,25,74,,30,53,60,53
2023-05-17T10:38:30-05:00,25,,38,,70,66,70,68,46,34,79,62,,30,72,,30,58,64,58
2023-05-17T10:39:00-05:00,25,,38,,68,66,68,70,46,34,79,64,,25,77,,34,62,60,58
2023-05-17T10:39:30-05:00,25,,38,,70,66,66,64,50,34,79,64,,25,,,30,60,60,58
2023-05-17T10:40:00-05:00,30,,34,,68,68,64,66,42,34,79,68,,30,74,,30,60,55,58
2023-05-17T10:40:30-05:00,30,,34,,70,64,64,70,42,34,79,66,,30,72,,25,58,60,55
2023-05-17T10:41:00-05:00,30,,34,,68,68,64,72,38,34,79,64,,30,72,,25,55,62,60
2023-05-17T10:41:30-05:00,30,,38,,68,66,64,74,46,34,79,64,,30,74,,25,62,60,58
2023-05-17T10:42:00-05:00,34,,38,,66,68,62,77,42,34,79,62,,30,72,,25,60,58,60
2023-05-17T10:42:30-05:00,34,,38,,66,64,64,77,42,34,79,66,,30,70,,30,62,58,60
2023-05-17T10:43:00-05:00,30,,38,,64,64,62,74,46,34,79,64,,30,70,,30,60,58,60
2023-05-17T10:43:30-05:00,34,,38,,66,68,62,72,46,34,79,64,,30,68,,25,62,53,60
2023-05-17T10:44:00-05:00,30,,38,,68,68,60,72,46,34,79,62,,30,68,,30,55,53,60
2023-05-17T10:44:30-05:00,34,,38,,66,66,60,77,46,34,79,,,25,70,,25,60,55,55
2023-05-17T10:45:00-05:00,30,,38,,66,66,62,74,46,34,79,66,,30,66,,25,58,53,83
2023-05-17T10:45:30-05:00,30,,38,,68,62,62,77,46,34,79,70,,25,64,,25,62,53,66
2023-05-17T10:46:00-05:00,25,,34,,64,68,64,74,53,34,79,68,,30,62,,30,60,55,62
2023-05-17T10:46:30-05:00,30,,38,,64,70,62,70,50,34,72,64,,30,60,,30,58,55,89
2023-05-17T10:47:00-05:00,30,,34,,64,66,60,70,46,34,72,68,,25,60,,,62,50,66
2023-05-17T10:47:30-05:00,30,,38,,62,70,58,70,53,34,72,68,,25,62,,17,58,50,58
2023-05-17T10:48:00-05:00,34,,38,,60,68,55,70,53,34,72,64,,30,62,,30,55,53,60
2023-05-17T10:48:30-05:00,30,,34,,62,70,55,74,50,34,72,68,,25,60,,25,55,50,60
2023-05-17T10:49:00-05:00,25,,38,,64,70,58,72,50,34,72,70,,30,55,,25,55,53,68
2023-05-17T10:49:30-05:00,34,,38,,64,68,58,70,50,34,72,68,,25,50,,25,55,46,62
2023-05-17T10:50:00-05:00,30,,38,,64,68,55,70,46,34,72,70,,30,38,,30,53,50,60
2023-05-17T10:50:30-05:00,30,,42,,62,70,53,72,50,34,72,66,,30,38,,30,62,50,74
2023-05-17T10:51:00-05:00,30,,42,,60,70,55,74,46,34,72,72,,30,34,,30,53,50,64
2023-05-17T10:51:30-05:00,30,,38,,58,70,55,72,50,34,72,70,,25,38,,30,53,50,68
2023-05-17T10:52:00-05:00,25,,38,,55,70,55,74,50,34,72,68,,30,38,,30,55,53,60
2023-05-17T10:52:30-05:00,25,,42,,55,72,53,77,46,34,72,66,,30,38,,25,46,46,60
2023-05-17T10:53:00-05:00,30,,42,,60,68,53,79,50,34,72,68,,25,38,,25,46,50,70
2023-05-17T10:53:30-05:00,25,,38,,60,70,55,77,50,34,72,70,,25,38,,25,50,46,64
2023-05-17T10:54:00-05:00,30,,42,,55,66,53,74,53,34,79,72,,30,38,,25,46,42,66
2023-05-17T10:54:30-05:00,34,,42,,58,66,53,74,53,34,79,70,,25,,,30,53,42,77
2023-05-17T10:55:00-05:00,34,,34,,62,66,53,74,62,34,79,68,,30,34,,34,58,46,72
2023-05-17T10:55:30-05:00,30,,38,,60,64,42,70,62,34,79,72,,30,34,,30,50,42,72
2023-05-17T10:56:00-05:00,25,,42,,46,66,42,72,66,34,79,66,,25,30,,30,53,38,68
2023-05-17T10:56:30-05:00,30,,50,,46,68,38,77,66,34,79,66,,30,34,,30,53,42,64
2023-05-17T10:57:00-05:00,34,,38,,46,68,38,74,66,34,79,68,,25,30,,25,53,42,66
2023-05-17T10:57:30-05:00,34,,38,,46,72,34,81,62,34,79,72,,25,34,,25,53,34,70
2023-05-17T10:58:00-05:00,42,,38,,46,77,38,77,60,34,79,72,,30,34,,30,42,30,70
2023-05-17T10:58:30-05:00,50,,46,,38,81,38,79,58,34,79,70,,30,38,,25,58,30,74
2023-05-17T10:59:00-05:00,50,,42,,42,81,34,72,55,34,81,70,,30,,,30,58,34,81
2023-05-17T10:59:30-05:00,50,,42,,38,81,34,72,55,34,81,74,,25,38,,30,53,38,81
2023-05-17T11:00:00-05:00,50,,77,,46,93,34,77,60,34,81,72,,25,42,,30,55,38,77
2023-05-17T11:00:30-05:00,50,,58,,42,85,34,74,55,34,81,70,,25,42,,30,53,42,83
2023-05-17T11:01:00-05:00,50,,50,,38,81,30,77,58,34,81,74,,25,42,,30,58,30,81
2023-05-17T11:01:30-05:00,46,,50,,34,81,34,74,62,34,81,70,,25,38,,25,55,25,83
2023-05-17T11:02:00-05:00,46,,53,,38,87,30,77,66,34,83,72,,25,42,,30,55,34,81
