DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE,TANGARA_307A
2023-11-02 18:57:30-05:00,84.39,78.68,77.99,70.29,86.65,,,,72.51,82.72,75.16
2023-11-02 18:58:00-05:00,84.43,78.77,78.17,70.5,86.71,,99.9,,72.9,82.68,75.02
2023-11-02 18:58:30-05:00,84.48,78.88,78.32,70.34,,,99.9,,73.18,82.84,75.03
2023-11-02 18:59:00-05:00,84.47,79.2,78.29,70.32,,,99.9,,73.68,82.79,75.02
2023-11-02 18:59:30-05:00,84.56,78.65,78.28,71.18,,,99.9,,73.66,82.79,75.17
2023-11-02 19:00:30-05:00,84.41,,78.07,71.17,,,99.9,,73.84,82.77,75.15
2023-11-02 19:01:00-05:00,84.37,78.84,78.36,70.64,,,99.9,,73.83,82.8,75.11
2023-11-02 19:01:30-05:00,84.46,79.46,78.28,70.71,,,99.9,,73.8,83.16,75.14
2023-11-02 19:02:00-05:00,84.72,79.45,77.99,70.73,,,99.9,,73.45,82.83,75.23
2023-11-02 19:02:30-05:00,84.73,79.44,77.69,70.59,86.39,,99.9,,73.22,83.19,74.87
2023-11-02 19:03:00-05:00,84.57,79.45,77.24,70.8,86.4,,99.9,,73.43,82.42,74.91
2023-11-02 19:03:30-05:00,84.54,79.53,76.83,70.45,86.3,,99.9,,73.36,82.3,74.91
2023-11-02 19:04:00-05:00,84.68,79.33,76.87,70.7,86.36,,99.9,,73.18,82.91,75.14
2023-11-02 19:04:30-05:00,84.78,78.64,76.82,70.99,86.61,,99.9,,73.22,82.84,75.1
2023-11-02 19:05:00-05:00,84.82,78.21,76.82,70.89,86.93,,99.9,,73.61,82.38,75.16
2023-11-02 19:05:30-05:00,84.71,78.48,76.87,70.93,86.55,,99.9,,73.61,82.55,75.17
2023-11-02 19:06:00-05:00,84.82,77.87,76.56,71.27,86.32,,99.9,,73.16,82.42,75.2
2023-11-02 19:06:30-05:00,84.76,78.26,76.54,71.48,86.47,,,,73.41,82.65,75.4
2023-11-02 19:07:00-05:00,84.79,78.82,76.77,71.6,86.61,,99.9,,73.81,82.54,75.19
2023-11-02 19:07:30-05:00,84.87,79.54,76.75,70.91,86.76,,99.9,,73.77,82.97,75.15
2023-11-02 19:08:00-05:00,84.79,79.94,76.73,71.57,86.81,,,,73.68,82.65,75.35
2023-11-02 19:08:30-05:00,84.65,78.62,76.82,71.47,,,99.9,,73.3,81.52,75.36
2023-11-02 19:09:00-05:00,84.71,78.6,76.58,71.75,,,99.9,,73.32,81.17,75.19
2023-11-02 19:09:30-05:00,84.84,78.73,76.6,71.62,,,99.9,,73.55,81.44,75.51
2023-11-02 19:10:00-05:00,85.04,79.43,76.6,71.69,,,99.9,,73.99,81.89,75.34
2023-11-02 19:10:30-05:00,84.97,78.4,76.79,71.81,,,99.9,,74.04,81.08,75.37
2023-11-02 19:11:00-05:00,85.11,78.62,76.89,71.22,,,99.9,,73.88,81.89,75.31
2023-11-02 19:11:30-05:00,84.95,79.04,77.32,71.37,,,99.9,,73.69,81.73,75.51
2023-11-02 19:12:00-05:00,85.06,77.99,76.99,71.89,,,99.9,,73.41,81.72,75.84
2023-11-02 19:12:30-05:00,84.98,77.99,77.46,71.44,86.37,,99.9,,73.39,81.28,75.66
2023-11-02 19:13:00-05:00,85.1,77.98,77.73,71.87,86.64,,99.9,,73.86,81.86,75.66
2023-11-02 19:13:30-05:00,85.18,78.11,77.56,72.2,86.42,,99.9,,74.4,81.51,75.58
2023-11-02 19:14:00-05:00,85.24,77.82,78.09,72.02,86.51,,99.9,,75.07,81.73,75.53
2023-11-02 19:14:30-05:00,85.07,78.03,78.27,71.8,86.42,,99.9,,74.44,81.45,75.57
2023-11-02 19:15:00-05:00,85.37,78.22,78.47,71.82,86.47,,99.9,,74.58,81.17,75.77
2023-11-02 19:15:30-05:00,85.08,78.28,78.51,71.55,86.35,,99.9,,74.84,82.22,75.47
2023-11-02 19:16:00-05:00,85.16,78.36,77.92,71.44,86.92,,99.9,,74.21,82.1,75.57
2023-11-02 19:16:30-05:00,85.55,78.78,78.46,71.7,86.78,,99.9,,74.1,82.2,75.54
2023-11-02 19:17:00-05:00,85.34,79.49,78.67,71.45,86.18,,99.9,,74.0,81.4,75.66
2023-11-02 19:17:30-05:00,85.32,79.4,78.36,72.18,86.23,,99.9,,73.64,81.22,75.68
2023-11-02 19:18:00-05:00,85.29,79.22,78.24,71.6,86.47,,,,73.9,81.72,75.74
2023-11-02 19:18:30-05:00,85.43,79.05,78.05,71.5,86.58,,99.9,,74.04,82.31,76.0
2023-11-02 19:19:00-05:00,85.34,78.56,78.61,71.79,86.64,,99.9,,74.32,82.28,75.78
2023-11-02 19:19:30-05:00,85.5,78.88,78.0,71.54,86.45,,99.9,,74.64,82.16,75.73
2023-11-02 19:20:00-05:00,85.44,79.03,78.74,71.59,86.63,,99.9,,74.39,82.12,75.52
2023-11-02 19:20:30-05:00,85.49,78.66,78.82,72.03,86.49,,99.9,,74.68,81.41,75.67
2023-11-02 19:21:00-05:00,85.49,78.67,78.83,71.82,86.74,,99.9,,75.19,80.61,75.62
2023-11-02 19:21:30-05:00,85.43,78.66,78.93,71.73,87.08,,99.9,,75.19,80.82,75.58
2023-11-02 19:22:00-05:00,85.28,78.73,78.84,71.78,87.05,,99.9,,74.82,81.24,75.62
2023-11-02 19:22:30-05:00,85.34,78.77,79.13,71.95,86.75,,99.9,,74.92,81.38,75.76
2023-11-02 19:23:00-05:00,85.52,79.21,79.02,71.6,86.58,,99.9,,74.24,81.17,75.87
2023-11-02 19:23:30-05:00,85.55,79.42,78.94,71.63,86.38,,99.9,,73.96,81.15,75.76
2023-11-02 19:24:00-05:00,85.49,79.16,78.87,72.14,86.6,,99.9,,74.02,80.79,75.88
2023-11-02 19:24:30-05:00,85.69,78.79,78.69,72.1,86.77,,99.9,,74.53,81.43,75.81
2023-11-02 19:25:00-05:00,85.52,78.88,78.73,72.25,86.82,,99.9,,75.22,81.78,75.67
2023-11-02 19:25:30-05:00,85.34,79.0,78.8,72.31,86.85,,99.9,,75.77,81.46,75.63
2023-11-02 19:26:00-05:00,85.43,78.86,78.07,72.75,86.82,,99.9,,75.8,81.15,75.75
2023-11-02 19:26:30-05:00,85.38,79.46,77.99,72.7,86.32,,99.9,,75.54,80.26,75.49
2023-11-02 19:27:00-05:00,85.44,79.21,78.27,72.72,86.42,,99.9,,75.47,80.52,75.7
2023-11-02 19:27:30-05:00,85.39,79.12,78.4,73.12,86.1,,99.9,,74.85,80.85,75.8
2023-11-02 19:28:00-05:00,85.58,79.39,78.45,72.83,86.25,,99.9,,75.06,80.51,75.55
2023-11-02 19:28:30-05:00,85.47,79.55,78.55,72.97,86.25,,,,75.5,81.11,75.58
2023-11-02 19:29:00-05:00,85.49,79.57,78.16,72.98,86.27,,99.9,,75.13,81.42,75.64
2023-11-02 19:29:30-05:00,85.25,79.38,78.27,73.24,86.7,,99.9,,75.12,81.32,75.5
2023-11-02 19:30:00-05:00,85.25,78.94,78.27,73.11,86.39,,99.9,,75.07,80.44,75.29
2023-11-02 19:30:30-05:00,85.46,,78.41,72.87,86.07,,99.9,,74.72,81.05,75.62
2023-11-02 19:31:00-05:00,85.54,79.7,78.01,73.13,86.25,,99.9,,74.69,81.32,75.42
2023-11-02 19:31:30-05:00,85.25,79.98,77.97,73.3,86.07,,99.9,,75.2,80.97,75.57
2023-11-02 19:32:00-05:00,85.31,79.91,78.2,73.31,86.26,,99.9,,75.18,81.33,75.6
2023-11-02 19:32:30-05:00,85.46,79.17,78.38,73.28,86.43,,99.9,,74.92,80.25,75.51
2023-11-02 19:33:00-05:00,85.36,79.11,78.06,73.19,86.61,,99.9,,74.99,80.76,75.63
2023-11-02 19:33:30-05:00,85.36,79.5,78.17,73.13,86.58,,99.9,,74.58,80.39,75.63
2023-11-02 19:34:00-05:00,85.49,79.14,77.9,73.19,86.49,,99.9,,74.75,80.44,75.24
2023-11-02 19:34:30-05:00,85.54,79.17,77.65,73.14,86.53,,99.9,,74.84,80.98,75.05
2023-11-02 19:35:00-05:00,85.55,78.85,78.05,73.26,86.72,,99.9,,74.81,80.28,75.11
2023-11-02 19:35:30-05:00,85.47,79.21,78.21,72.31,86.36,,99.9,,75.22,80.32,74.21
2023-11-02 19:36:00-05:00,85.4,79.85,78.44,73.01,86.37,,99.9,,75.1,79.85,74.29
2023-11-02 19:36:30-05:00,85.41,79.82,78.34,72.59,86.08,,99.9,,75.42,80.17,74.5
2023-11-02 19:37:00-05:00,85.51,79.37,78.46,73.15,86.25,,99.9,,74.88,80.91,74.9
2023-11-02 19:37:30-05:00,85.44,79.64,78.57,73.2,85.64,,99.9,,75.13,81.22,74.91
2023-11-02 19:38:00-05:00,85.58,79.55,78.25,73.2,85.63,,99.9,,75.46,80.8,74.69
2023-11-02 19:38:30-05:00,85.61,80.12,78.16,73.16,85.11,,99.9,,75.9,79.97,74.65
2023-11-02 19:39:00-05:00,85.58,79.58,78.21,73.14,85.15,,99.9,,75.81,80.71,74.4
2023-11-02 19:39:30-05:00,85.63,79.56,78.39,73.56,85.21,,99.9,,75.47,81.12,74.25
2023-11-02 19:40:00-05:00,85.4,79.68,78.71,73.63,85.16,,99.9,,74.96,80.43,74.46
2023-11-02 19:40:30-05:00,85.35,79.74,78.78,73.65,85.27,,99.9,,74.73,80.88,74.58
2023-11-02 19:41:00-05:00,85.6,80.48,78.7,73.62,85.57,,99.9,,74.84,80.69,74.94
2023-11-02 19:41:30-05:00,85.58,80.22,78.61,72.86,85.3,,,,75.19,80.93,74.94
2023-11-02 19:42:00-05:00,85.41,79.61,78.52,73.27,85.42,,99.9,,75.27,80.48,74.78
2023-11-02 19:42:30-05:00,85.47,78.88,78.6,73.41,85.35,,99.9,,75.19,80.56,74.69
2023-11-02 19:43:00-05:00,85.46,78.51,78.71,73.51,85.51,,99.9,,75.04,80.27,75.09
2023-11-02 19:43:30-05:00,85.51,78.84,78.87,73.62,85.27,,99.9,,74.93,80.7,75.32
2023-11-02 19:44:00-05:00,85.55,79.06,78.72,73.4,85.49,,99.9,,75.22,80.98,75.28
2023-11-02 19:44:30-05:00,85.31,79.02,78.44,73.09,85.29,,99.9,,74.78,79.95,75.7
2023-11-02 19:45:00-05:00,85.53,79.12,78.44,73.65,85.14,,99.9,,74.66,80.24,75.55
2023-11-02 19:45:30-05:00,85.58,78.87,78.52,73.19,85.45,,99.9,,74.92,80.51,75.74
2023-11-02 19:46:00-05:00,85.24,79.04,78.34,73.49,85.81,,99.9,,75.28,81.12,75.79
2023-11-02 19:46:30-05:00,85.4,79.12,78.3,72.91,85.87,,99.9,,75.05,79.99,75.92
2023-11-02 19:47:00-05:00,85.5,78.89,78.53,72.79,85.98,,99.9,,75.04,80.24,76.02
2023-11-02 19:47:30-05:00,85.39,,78.83,73.13,85.44,,99.9,,74.97,80.87,75.99
2023-11-02 19:48:00-05:00,85.42,79.55,78.72,73.01,85.09,,99.9,,74.87,80.89,75.89
2023-11-02 19:48:30-05:00,85.26,79.93,78.49,73.27,85.28,,99.9,,75.03,81.05,76.0
2023-11-02 19:49:00-05:00,85.29,80.16,78.39,73.15,85.39,,99.9,,75.08,81.08,75.66
2023-11-02 19:49:30-05:00,85.4,80.56,78.48,73.79,85.39,,99.9,,75.27,79.99,75.63
2023-11-02 19:50:00-05:00,85.42,80.22,78.56,73.33,85.56,,99.9,,74.98,80.41,75.51
2023-11-02 19:50:30-05:00,85.56,79.55,78.63,73.04,85.15,,99.9,,74.82,80.59,75.25
2023-11-02 19:51:00-05:00,85.41,79.66,78.59,73.06,85.33,,99.9,,74.6,80.51,75.37
2023-11-02 19:51:30-05:00,85.32,79.36,78.55,73.55,85.16,,99.9,,74.82,80.59,75.48
2023-11-02 19:52:00-05:00,85.26,79.22,78.49,73.73,85.39,,99.9,,74.97,80.73,75.43
2023-11-02 19:52:30-05:00,85.27,79.29,78.36,73.93,85.28,,99.9,,75.12,79.48,75.42
2023-11-02 19:53:00-05:00,85.33,79.39,78.02,74.11,85.46,,99.9,,74.73,80.47,75.37
2023-11-02 19:53:30-05:00,85.03,80.06,77.85,73.19,85.35,,99.9,,74.42,80.16,75.57
2023-11-02 19:54:00-05:00,85.22,79.6,77.56,73.45,85.02,,99.9,,74.16,80.01,74.85
2023-11-02 19:54:30-05:00,85.27,79.82,77.22,73.09,84.86,,99.9,,74.34,80.38,75.12
2023-11-02 19:55:00-05:00,85.17,79.74,77.1,73.11,84.96,,99.9,,74.39,79.99,75.69
2023-11-02 19:55:30-05:00,85.07,80.0,77.23,73.63,84.87,,99.9,,74.6,79.75,75.77
2023-11-02 19:56:00-05:00,84.97,79.99,77.06,73.29,84.74,,,,74.83,80.74,75.84
2023-11-02 19:56:30-05:00,85.03,80.18,76.97,73.27,84.52,,99.9,,75.07,80.67,75.85
2023-11-02 19:57:00-05:00,84.97,79.07,76.87,73.06,84.69,,99.9,,74.82,81.0,75.81
2023-11-02 19:57:30-05:00,85.09,78.67,76.92,73.3,84.74,,99.9,,74.49,80.42,75.88
2023-11-02 19:58:00-05:00,84.95,79.26,76.98,73.06,84.65,,99.9,,74.4,81.08,75.81
2023-11-02 19:58:30-05:00,84.84,,76.98,73.34,84.75,,99.9,,74.21,80.84,75.16
2023-11-02 20:00:30-05:00,84.64,78.6,76.84,73.06,84.61,,99.9,,73.45,81.93,75.97
2023-11-02 20:01:00-05:00,84.94,78.82,77.01,72.73,84.81,,99.9,,73.53,81.29,75.65
2023-11-02 20:01:30-05:00,84.86,79.35,77.12,73.09,84.91,,99.9,,73.58,81.52,76.08
2023-11-02 20:02:00-05:00,84.84,,77.24,73.18,84.92,,99.9,,73.21,81.47,76.47
2023-11-02 20:02:30-05:00,85.26,78.89,77.36,73.12,84.48,,99.9,,73.23,81.03,76.63
2023-11-02 20:03:00-05:00,84.98,79.11,77.35,73.08,84.68,,99.9,,73.28,81.0,77.02
2023-11-02 20:03:30-05:00,84.8,,77.36,73.27,84.46,,99.9,,73.24,81.3,77.18
2023-11-02 20:04:00-05:00,84.71,79.45,77.35,73.41,84.74,,99.9,,73.25,80.86,76.71
2023-11-02 20:04:30-05:00,84.96,79.47,77.48,73.63,85.26,,99.9,,73.27,81.55,77.45
2023-11-02 20:05:00-05:00,84.79,79.1,77.56,73.7,85.29,,99.9,,73.27,80.53,76.8
2023-11-02 20:05:30-05:00,84.82,79.51,77.73,73.69,84.67,,99.9,,73.32,79.95,77.25
2023-11-02 20:06:00-05:00,84.86,79.25,77.74,73.69,84.63,,99.9,,73.37,81.52,77.67
2023-11-02 20:06:30-05:00,84.83,79.41,77.92,73.73,84.58,,99.9,,73.35,81.14,77.17
2023-11-02 20:07:00-05:00,85.01,79.96,77.86,72.99,84.73,,99.9,,72.93,80.25,77.03
2023-11-02 20:07:30-05:00,84.98,80.29,77.65,72.73,84.52,,99.9,,72.76,80.94,77.36
2023-11-02 20:08:00-05:00,84.98,79.69,77.67,73.44,84.54,,99.9,,72.6,80.79,77.72
2023-11-02 20:08:30-05:00,84.94,79.54,77.76,73.43,84.77,,99.9,,72.61,80.31,77.68
2023-11-02 20:09:00-05:00,84.96,80.07,77.79,72.95,84.66,,99.9,,72.58,80.51,77.07
2023-11-02 20:09:30-05:00,84.86,79.2,77.67,73.12,84.51,,,,72.46,80.66,77.77
2023-11-02 20:10:00-05:00,84.88,79.61,77.57,72.91,84.67,,99.9,,72.31,81.38,77.75
2023-11-02 20:10:30-05:00,84.96,79.3,77.59,72.96,84.58,,,,72.09,80.57,77.81
2023-11-02 20:11:00-05:00,85.0,79.09,77.67,72.55,84.64,,99.9,,71.83,81.23,77.98
2023-11-02 20:11:30-05:00,85.19,78.4,77.73,72.39,84.57,,99.9,,71.84,80.62,77.6
2023-11-02 20:12:00-05:00,84.79,78.56,77.72,72.72,84.49,,99.9,,71.85,80.57,77.67
2023-11-02 20:12:30-05:00,84.82,78.56,77.75,73.1,84.47,,99.9,,71.95,80.57,77.87
2023-11-02 20:13:00-05:00,85.1,79.1,77.76,72.95,84.1,,99.9,,71.76,80.86,77.56
2023-11-02 20:13:30-05:00,85.0,78.65,77.82,72.78,84.26,,99.9,,71.5,81.11,77.81
2023-11-02 20:14:00-05:00,84.95,78.49,77.85,72.86,84.58,,99.9,,71.44,80.1,77.57
2023-11-02 20:14:30-05:00,85.13,78.45,77.45,72.66,84.79,,99.9,,71.62,81.02,77.48
2023-11-02 20:15:00-05:00,84.93,78.71,77.18,72.64,84.88,,99.9,,71.75,80.37,77.73
2023-11-02 20:15:30-05:00,85.14,78.99,77.05,72.33,84.78,,99.9,,71.81,80.85,77.85
2023-11-02 20:16:00-05:00,85.06,79.43,77.05,72.16,84.88,,99.9,,72.13,80.68,77.9
2023-11-02 20:16:30-05:00,85.17,79.34,77.13,72.32,84.85,,99.9,,72.16,79.88,77.37
2023-11-02 20:17:00-05:00,85.14,78.93,77.13,72.16,,,99.9,,72.02,80.62,77.44
2023-11-02 20:17:30-05:00,85.12,78.87,77.25,71.82,84.91,,99.9,,72.24,80.88,77.47
2023-11-02 20:18:00-05:00,84.89,79.25,77.36,71.81,84.43,,99.9,,72.37,80.54,77.59
2023-11-02 20:18:30-05:00,85.0,79.33,77.46,71.95,84.5,,99.9,,72.51,81.0,76.64
2023-11-02 20:19:00-05:00,84.79,79.34,77.45,72.23,85.0,,99.9,,72.2,80.63,77.33
2023-11-02 20:19:30-05:00,84.95,79.5,77.63,72.12,84.87,,99.9,,71.86,80.36,77.43
2023-11-02 20:20:00-05:00,84.99,78.82,77.54,72.07,84.98,,99.9,,71.59,79.53,77.39
2023-11-02 20:20:30-05:00,84.85,78.82,77.47,72.19,84.82,,99.9,,71.46,79.92,77.47
2023-11-02 20:21:00-05:00,85.01,78.87,77.46,71.66,84.7,,99.9,,71.62,80.42,77.37
2023-11-02 20:21:30-05:00,84.99,79.01,77.55,71.94,84.67,,,,71.74,80.7,77.27
2023-11-02 20:22:00-05:00,84.86,78.25,77.52,72.12,84.97,,99.9,,71.84,80.6,77.31
2023-11-02 20:22:30-05:00,84.97,78.64,77.55,72.14,84.97,,99.9,,72.09,80.57,77.05
2023-11-02 20:23:00-05:00,84.79,78.57,77.62,72.14,84.98,,99.9,,72.09,81.37,77.04
2023-11-02 20:23:30-05:00,85.01,78.58,77.58,71.96,85.19,,99.9,,72.19,81.0,77.33
2023-11-02 20:24:00-05:00,84.91,78.91,77.74,71.94,84.99,,99.9,,71.98,81.46,77.24
2023-11-02 20:24:30-05:00,84.71,78.7,,71.87,85.04,,99.9,,71.97,81.82,77.19
2023-11-02 20:25:00-05:00,84.88,77.96,77.35,71.93,85.16,,99.9,,71.68,79.45,77.11
2023-11-02 20:25:30-05:00,84.6,78.19,77.22,71.88,85.49,,99.9,,71.53,79.83,77.15
2023-11-02 20:26:00-05:00,84.84,78.52,77.18,71.55,85.65,,99.9,,71.14,80.69,77.11
2023-11-02 20:26:30-05:00,84.78,79.0,77.06,71.52,85.55,,99.9,,71.01,81.09,77.16
2023-11-02 20:27:00-05:00,84.62,78.84,77.03,71.61,85.53,,99.9,,71.15,80.91,77.1
2023-11-02 20:27:30-05:00,84.62,79.5,76.98,71.73,85.2,,99.9,,71.27,80.8,77.11
2023-11-02 20:28:00-05:00,84.74,79.0,76.98,72.03,85.0,,99.9,,71.21,81.49,77.0
2023-11-02 20:28:30-05:00,84.65,78.79,77.03,71.77,85.0,,99.9,,70.53,81.13,77.01
2023-11-02 20:29:00-05:00,84.63,78.57,77.17,71.64,85.1,,99.9,,70.36,81.54,77.1
2023-11-02 20:29:30-05:00,84.66,78.53,77.18,72.19,85.02,,99.9,,70.26,81.64,76.89
2023-11-02 20:30:00-05:00,84.53,78.26,77.22,72.17,84.83,,99.9,,70.3,80.7,76.91
2023-11-02 20:30:30-05:00,84.6,78.16,77.38,72.47,85.18,,99.9,,70.16,81.09,76.89
2023-11-02 20:31:00-05:00,84.44,78.27,77.48,72.29,85.68,,99.9,,70.19,80.59,77.06
2023-11-02 20:31:30-05:00,84.39,78.74,77.52,72.14,85.49,,99.9,,70.05,80.45,76.93
2023-11-02 20:32:00-05:00,84.24,78.93,77.41,72.26,85.54,,99.9,,70.06,80.06,77.11
2023-11-02 20:32:30-05:00,84.45,79.42,77.32,72.29,85.32,,99.9,,70.13,79.41,76.79
2023-11-02 20:33:00-05:00,84.46,79.65,77.41,72.25,85.39,,99.9,,70.15,79.4,76.87
2023-11-02 20:33:30-05:00,84.64,79.99,77.54,72.28,85.49,,99.9,,70.19,79.41,76.79
2023-11-02 20:34:00-05:00,84.57,79.28,77.65,72.09,85.61,,99.9,,70.04,,76.82
2023-11-02 20:34:30-05:00,84.4,79.07,77.7,72.11,85.89,,,,70.0,80.27,76.79
2023-11-02 20:35:00-05:00,84.48,78.64,77.81,71.67,85.25,,99.9,,69.91,81.21,76.8
2023-11-02 20:35:30-05:00,84.59,78.64,77.81,72.05,85.61,,99.9,,69.83,81.02,76.66
2023-11-02 20:36:00-05:00,84.7,78.5,77.74,71.74,86.04,,99.9,,70.09,80.55,76.59
2023-11-02 20:36:30-05:00,84.42,78.62,77.78,71.81,85.31,,99.9,,70.38,79.74,76.59
2023-11-02 20:37:00-05:00,84.4,78.57,77.72,71.31,85.56,,99.9,,70.55,80.15,76.6
2023-11-02 20:37:30-05:00,84.4,78.48,77.68,71.61,85.99,,99.9,,70.57,80.82,76.59
2023-11-02 20:38:00-05:00,84.38,78.07,77.82,71.5,86.01,,99.9,,70.23,80.86,76.49
2023-11-02 20:38:30-05:00,84.32,78.32,77.79,71.97,86.13,,99.9,,70.19,81.11,76.36
2023-11-02 20:39:00-05:00,84.43,78.5,77.92,71.66,85.72,,99.9,,69.88,81.07,76.44
2023-11-02 20:39:30-05:00,84.72,78.45,78.03,71.87,85.9,,99.9,,69.65,80.57,76.36
2023-11-02 20:40:00-05:00,84.64,78.25,77.87,72.02,85.73,,99.9,,69.45,81.6,76.32
2023-11-02 20:40:30-05:00,84.6,78.5,77.76,71.87,85.75,,99.9,,69.53,81.67,76.43
2023-11-02 20:41:00-05:00,84.78,78.71,77.85,71.36,85.84,,99.9,,69.71,81.18,76.36
2023-11-02 20:41:30-05:00,84.4,79.02,77.83,71.62,85.81,,99.9,,69.81,80.78,76.3
2023-11-02 20:42:00-05:00,84.21,79.37,77.62,71.7,86.14,,99.9,,69.92,80.8,76.39
2023-11-02 20:42:30-05:00,84.42,79.37,77.59,71.7,86.17,,99.9,,70.03,81.48,76.25
2023-11-02 20:43:00-05:00,84.45,78.91,77.41,71.68,85.88,,99.9,,70.11,80.66,76.44
2023-11-02 20:43:30-05:00,84.39,79.39,77.35,71.61,85.4,,99.9,,70.47,80.28,76.25
2023-11-02 20:44:00-05:00,84.21,79.2,77.33,71.52,85.73,,99.9,,69.94,80.45,76.27
2023-11-02 20:44:30-05:00,84.53,79.23,77.3,71.43,85.55,,99.9,,69.86,80.19,76.17
2023-11-02 20:45:00-05:00,84.15,79.08,77.26,71.72,85.27,,99.9,,69.68,80.71,76.36
2023-11-02 20:45:30-05:00,84.24,78.61,77.27,71.46,85.41,,99.9,,69.46,80.78,76.35
2023-11-02 20:46:00-05:00,84.33,79.17,77.21,71.38,85.64,,99.9,,69.38,80.3,76.35
2023-11-02 20:46:30-05:00,84.41,78.72,77.27,71.44,85.88,,99.9,,69.33,81.45,76.27
2023-11-02 20:47:00-05:00,84.32,78.17,77.2,71.43,86.03,,99.9,,69.45,80.74,76.39
2023-11-02 20:47:30-05:00,84.49,78.46,77.14,71.41,86.17,,99.9,,69.44,81.15,76.35
2023-11-02 20:48:00-05:00,84.46,79.02,77.15,71.47,86.09,,,,69.45,81.29,76.32
2023-11-02 20:48:30-05:00,84.45,78.88,77.12,71.43,85.9,,99.9,,69.21,81.44,76.22
2023-11-02 20:49:00-05:00,84.29,78.87,77.11,71.4,85.95,,99.9,,69.23,80.16,76.31
2023-11-02 20:49:30-05:00,84.26,78.74,77.17,71.25,,,99.9,,69.19,80.43,76.14
2023-11-02 20:50:00-05:00,84.26,78.74,77.24,71.18,86.13,,99.9,,69.3,81.0,76.11
2023-11-02 20:50:30-05:00,84.21,78.69,77.27,71.1,85.26,,99.9,,69.41,80.65,76.17
2023-11-02 20:51:00-05:00,84.26,79.1,77.36,71.18,84.73,,99.9,,69.48,80.31,76.21
2023-11-02 20:51:30-05:00,84.21,79.09,77.46,71.08,84.68,,99.9,,69.59,80.54,76.37
2023-11-02 20:52:00-05:00,84.27,78.57,77.52,70.36,84.73,,99.9,,69.94,80.57,76.09
2023-11-02 20:52:30-05:00,84.24,78.5,77.47,70.64,84.8,,99.9,,70.29,80.53,76.05
2023-11-02 20:53:00-05:00,84.41,78.61,77.34,70.81,84.76,,99.9,,70.44,80.27,76.1
2023-11-02 20:53:30-05:00,84.16,78.61,77.26,71.08,85.4,,99.9,,70.18,80.45,76.12
2023-11-02 20:54:00-05:00,84.18,78.49,77.17,70.91,85.25,,99.9,,70.3,80.39,76.0
2023-11-02 20:54:30-05:00,84.16,78.53,,71.2,85.54,,99.9,,70.18,80.79,75.97
2023-11-02 20:55:00-05:00,84.2,79.32,77.01,71.08,85.92,,99.9,,69.64,80.27,76.04
2023-11-02 20:55:30-05:00,84.15,78.86,,70.92,85.26,,99.9,,69.56,80.11,76.07
2023-11-02 20:56:00-05:00,84.22,78.62,77.25,70.92,84.93,,99.9,,69.46,80.95,76.04
2023-11-02 20:56:30-05:00,84.2,78.66,77.29,70.91,85.34,,99.9,,69.6,81.05,75.97
2023-11-02 20:57:00-05:00,84.13,79.12,77.27,71.26,85.7,,99.9,,69.9,80.52,75.99
2023-11-02 20:57:30-05:00,84.1,78.91,77.34,71.3,85.76,,99.9,,69.95,80.45,75.88
2023-11-02 20:58:00-05:00,84.2,78.78,77.46,70.92,85.52,,99.9,,69.65,80.51,75.84
2023-11-02 20:58:30-05:00,84.11,78.7,,70.97,85.35,,99.9,,69.5,81.4,75.95
2023-11-02 20:59:00-05:00,84.09,79.04,77.43,71.03,85.4,,99.9,,69.38,80.29,75.78
2023-11-02 20:59:30-05:00,84.16,78.53,77.54,70.98,85.59,,99.9,,69.26,80.76,75.71
2023-11-02 21:00:00-05:00,84.38,78.42,77.57,70.8,85.79,,99.9,,69.13,80.3,75.74
2023-11-02 21:00:30-05:00,84.46,78.45,77.7,70.8,85.92,,99.9,,69.15,79.93,75.6
2023-11-02 21:01:00-05:00,84.49,78.39,,70.88,86.05,,99.9,,69.24,80.48,75.73
2023-11-02 21:01:30-05:00,84.67,78.7,77.67,70.77,85.0,,99.9,,69.4,80.49,76.02
2023-11-02 21:02:00-05:00,84.51,78.67,77.58,70.97,85.23,,99.9,,69.78,80.09,75.78
2023-11-02 21:02:30-05:00,84.41,78.43,77.56,71.02,85.72,,99.9,,69.85,80.04,75.67
2023-11-02 21:03:00-05:00,84.38,78.3,77.58,70.99,85.3,,,,69.93,80.07,75.84
2023-11-02 21:03:30-05:00,84.53,78.5,,70.91,85.27,,99.9,,70.02,80.16,75.82
2023-11-02 21:04:00-05:00,84.45,78.52,77.75,70.9,85.1,,99.9,,69.79,80.9,75.76
2023-11-02 21:04:30-05:00,84.5,78.71,77.63,71.09,85.37,,99.9,,69.49,80.37,75.61
2023-11-02 21:05:00-05:00,84.3,78.64,77.66,70.93,85.3,,99.9,,69.38,80.44,75.85
2023-11-02 21:05:30-05:00,84.08,78.44,77.66,70.84,85.33,,99.9,,69.33,80.87,75.82
2023-11-02 21:06:00-05:00,84.22,78.39,77.63,70.86,85.52,,99.9,,69.19,80.76,75.83
