DATETIME,TANGARA_260A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE,TANGARA_4B1A
2023-11-08 04:53:30-05:00,11.0,11.0,,8.0,11.0,7.0,9.0,13.0,
2023-11-08 04:54:00-05:00,11.0,12.0,,8.0,12.0,8.0,9.0,15.0,
2023-11-08 04:54:30-05:00,11.0,12.0,,7.0,12.0,9.0,9.0,14.0,
2023-11-08 04:55:00-05:00,11.0,12.0,,7.0,11.0,8.0,9.0,14.0,
2023-11-08 04:55:30-05:00,10.0,11.0,,8.0,12.0,8.0,9.0,13.0,
2023-11-08 04:56:00-05:00,11.0,11.0,,7.0,12.0,10.0,10.0,13.0,
2023-11-08 04:56:30-05:00,10.0,12.0,,,11.0,9.0,9.0,12.0,
2023-11-08 04:57:00-05:00,10.0,12.0,,8.0,11.0,10.0,10.0,13.0,
2023-11-08 04:57:30-05:00,10.0,12.0,,7.0,11.0,8.0,11.0,13.0,
2023-11-08 04:58:00-05:00,10.0,12.0,,7.0,10.0,9.0,11.0,13.0,
2023-11-08 04:58:30-05:00,10.0,12.0,,6.0,12.0,9.0,11.0,13.0,
2023-11-08 05:00:30-05:00,9.0,12.0,,8.0,9.0,5.0,11.0,13.0,
2023-11-08 05:01:00-05:00,11.0,13.0,,7.0,11.0,9.0,12.0,13.0,
2023-11-08 05:01:30-05:00,12.0,13.0,,7.0,12.0,10.0,13.0,13.0,
2023-11-08 05:02:00-05:00,12.0,12.0,,8.0,12.0,10.0,13.0,12.0,
2023-11-08 05:02:30-05:00,11.0,14.0,,7.0,11.0,10.0,11.0,12.0,
2023-11-08 05:03:00-05:00,13.0,14.0,,7.0,12.0,8.0,11.0,13.0,
2023-11-08 05:03:30-05:00,12.0,15.0,,8.0,11.0,8.0,11.0,13.0,
2023-11-08 05:04:00-05:00,12.0,15.0,,7.0,11.0,8.0,11.0,14.0,
2023-11-08 05:04:30-05:00,12.0,15.0,,7.0,11.0,7.0,10.0,13.0,
2023-11-08 05:05:00-05:00,12.0,14.0,,8.0,11.0,7.0,11.0,12.0,
2023-11-08 05:05:30-05:00,13.0,14.0,,7.0,12.0,8.0,11.0,12.0,
2023-11-08 05:06:00-05:00,13.0,14.0,,7.0,11.0,8.0,13.0,12.0,
2023-11-08 05:06:30-05:00,14.0,13.0,,7.0,12.0,8.0,12.0,12.0,
2023-11-08 05:07:00-05:00,13.0,14.0,,7.0,12.0,7.0,11.0,12.0,
2023-11-08 05:07:30-05:00,13.0,13.0,,7.0,12.0,6.0,11.0,13.0,
2023-11-08 05:08:00-05:00,13.0,12.0,,7.0,11.0,10.0,11.0,12.0,
2023-11-08 05:08:30-05:00,13.0,14.0,,7.0,11.0,8.0,10.0,12.0,
2023-11-08 05:09:00-05:00,13.0,14.0,,7.0,12.0,7.0,9.0,12.0,
2023-11-08 05:09:30-05:00,13.0,14.0,,7.0,11.0,8.0,9.0,13.0,
2023-11-08 05:10:00-05:00,14.0,12.0,,7.0,11.0,8.0,8.0,12.0,
2023-11-08 05:10:30-05:00,13.0,12.0,,8.0,11.0,9.0,10.0,12.0,
2023-11-08 05:11:00-05:00,13.0,12.0,,8.0,11.0,8.0,9.0,12.0,
2023-11-08 05:11:30-05:00,13.0,,,8.0,11.0,9.0,10.0,13.0,
2023-11-08 05:12:00-05:00,,,,,,,,,
2023-11-08 05:12:30-05:00,13.0,12.0,,8.0,11.0,8.0,9.0,14.0,
2023-11-08 05:13:00-05:00,13.0,12.0,,7.0,11.0,8.0,9.0,13.0,
2023-11-08 05:13:30-05:00,13.0,12.0,,8.0,10.0,7.0,9.0,14.0,
2023-11-08 05:14:00-05:00,12.0,11.0,,7.0,11.0,7.0,10.0,13.0,
2023-11-08 05:14:30-05:00,13.0,12.0,,8.0,11.0,6.0,10.0,13.0,
2023-11-08 05:15:00-05:00,14.0,11.0,,7.0,12.0,7.0,10.0,13.0,
2023-11-08 05:15:30-05:00,14.0,11.0,,7.0,11.0,,10.0,13.0,
2023-11-08 05:16:00-05:00,13.0,11.0,,7.0,11.0,8.0,11.0,12.0,
2023-11-08 05:16:30-05:00,13.0,11.0,,8.0,11.0,10.0,10.0,12.0,
2023-11-08 05:17:00-05:00,14.0,,,7.0,11.0,6.0,9.0,13.0,
2023-11-08 05:17:30-05:00,13.0,13.0,,8.0,11.0,7.0,9.0,12.0,
2023-11-08 05:18:00-05:00,14.0,13.0,,8.0,10.0,6.0,9.0,13.0,
2023-11-08 05:18:30-05:00,14.0,13.0,,7.0,10.0,7.0,9.0,13.0,
2023-11-08 05:19:00-05:00,14.0,12.0,,6.0,10.0,6.0,9.0,13.0,
2023-11-08 05:19:30-05:00,14.0,12.0,,7.0,10.0,9.0,10.0,12.0,
2023-11-08 05:20:00-05:00,14.0,12.0,,7.0,10.0,8.0,9.0,13.0,
2023-11-08 05:20:30-05:00,14.0,13.0,,6.0,10.0,8.0,9.0,12.0,
2023-11-08 05:21:00-05:00,14.0,12.0,,7.0,11.0,9.0,8.0,12.0,
2023-11-08 05:21:30-05:00,14.0,12.0,,7.0,10.0,6.0,8.0,13.0,
2023-11-08 05:22:00-05:00,13.0,12.0,,7.0,10.0,8.0,9.0,13.0,
2023-11-08 05:22:30-05:00,14.0,12.0,,8.0,10.0,7.0,9.0,13.0,
2023-11-08 05:23:00-05:00,,,,,,,,,
2023-11-08 05:23:30-05:00,13.0,11.0,,8.0,11.0,9.0,9.0,13.0,
2023-11-08 05:24:00-05:00,15.0,11.0,,8.0,10.0,8.0,8.0,13.0,
2023-11-08 05:24:30-05:00,14.0,10.0,,8.0,10.0,8.0,9.0,13.0,
2023-11-08 05:25:00-05:00,14.0,11.0,,8.0,10.0,7.0,9.0,12.0,
2023-11-08 05:25:30-05:00,14.0,11.0,,9.0,11.0,7.0,9.0,12.0,
2023-11-08 05:26:00-05:00,16.0,10.0,,10.0,10.0,6.0,9.0,13.0,
2023-11-08 05:26:30-05:00,14.0,11.0,,8.0,10.0,6.0,9.0,13.0,
2023-11-08 05:27:00-05:00,14.0,11.0,,10.0,10.0,8.0,10.0,13.0,
2023-11-08 05:27:30-05:00,14.0,12.0,,10.0,10.0,7.0,9.0,14.0,
2023-11-08 05:28:00-05:00,14.0,11.0,,9.0,10.0,9.0,10.0,14.0,
2023-11-08 05:28:30-05:00,15.0,12.0,,10.0,10.0,6.0,11.0,13.0,
2023-11-08 05:29:00-05:00,15.0,11.0,,9.0,10.0,7.0,12.0,14.0,
2023-11-08 05:29:30-05:00,14.0,11.0,,9.0,10.0,6.0,12.0,13.0,
2023-11-08 05:30:00-05:00,13.0,12.0,,9.0,10.0,7.0,12.0,13.0,
2023-11-08 05:30:30-05:00,13.0,11.0,,9.0,10.0,7.0,11.0,14.0,
2023-11-08 05:31:00-05:00,13.0,11.0,,11.0,10.0,8.0,11.0,15.0,
2023-11-08 05:31:30-05:00,13.0,11.0,,10.0,10.0,7.0,11.0,15.0,
2023-11-08 05:32:00-05:00,14.0,11.0,,10.0,11.0,8.0,10.0,14.0,
2023-11-08 05:32:30-05:00,14.0,12.0,,9.0,11.0,7.0,11.0,13.0,
2023-11-08 05:33:00-05:00,13.0,11.0,,9.0,11.0,7.0,11.0,14.0,
2023-11-08 05:33:30-05:00,,,,,,,,,
2023-11-08 05:34:00-05:00,13.0,11.0,,8.0,10.0,9.0,10.0,13.0,
2023-11-08 05:34:30-05:00,13.0,11.0,,9.0,11.0,,10.0,14.0,
2023-11-08 05:35:00-05:00,13.0,11.0,,11.0,11.0,8.0,10.0,13.0,
2023-11-08 05:35:30-05:00,14.0,11.0,,10.0,11.0,8.0,9.0,13.0,
2023-11-08 05:36:00-05:00,14.0,,,11.0,11.0,10.0,10.0,14.0,
2023-11-08 05:36:30-05:00,13.0,11.0,,9.0,10.0,6.0,10.0,14.0,
2023-11-08 05:37:00-05:00,13.0,11.0,,10.0,11.0,10.0,12.0,14.0,
2023-11-08 05:37:30-05:00,13.0,12.0,,11.0,10.0,8.0,12.0,14.0,
2023-11-08 05:38:00-05:00,14.0,11.0,,10.0,10.0,9.0,12.0,13.0,
2023-11-08 05:38:30-05:00,13.0,11.0,,11.0,10.0,9.0,12.0,13.0,
2023-11-08 05:39:00-05:00,12.0,12.0,,12.0,11.0,9.0,10.0,15.0,
2023-11-08 05:39:30-05:00,12.0,11.0,,12.0,10.0,10.0,10.0,14.0,
2023-11-08 05:40:00-05:00,12.0,11.0,,11.0,10.0,10.0,11.0,14.0,
2023-11-08 05:40:30-05:00,13.0,12.0,,12.0,10.0,9.0,12.0,13.0,
2023-11-08 05:41:00-05:00,13.0,11.0,,12.0,11.0,9.0,12.0,14.0,
2023-11-08 05:41:30-05:00,12.0,12.0,,11.0,10.0,11.0,11.0,13.0,
2023-11-08 05:42:00-05:00,12.0,12.0,,11.0,10.0,9.0,9.0,13.0,
2023-11-08 05:42:30-05:00,12.0,12.0,,11.0,10.0,10.0,10.0,14.0,
2023-11-08 05:43:00-05:00,12.0,11.0,,14.0,11.0,7.0,10.0,13.0,
2023-11-08 05:43:30-05:00,12.0,13.0,,13.0,10.0,8.0,10.0,13.0,
2023-11-08 05:44:00-05:00,12.0,13.0,,10.0,10.0,10.0,10.0,14.0,
2023-11-08 05:44:30-05:00,13.0,13.0,,10.0,9.0,10.0,10.0,14.0,
2023-11-08 05:45:00-05:00,12.0,12.0,,10.0,11.0,9.0,10.0,15.0,
2023-11-08 05:45:30-05:00,12.0,12.0,,8.0,11.0,9.0,11.0,16.0,
2023-11-08 05:46:00-05:00,12.0,12.0,,11.0,10.0,8.0,13.0,14.0,
2023-11-08 05:46:30-05:00,14.0,12.0,,8.0,10.0,11.0,12.0,14.0,
2023-11-08 05:47:00-05:00,14.0,11.0,,11.0,10.0,10.0,12.0,14.0,
2023-11-08 05:47:30-05:00,14.0,11.0,,9.0,11.0,10.0,12.0,14.0,
2023-11-08 05:48:00-05:00,,,,,,,,,
2023-11-08 05:48:30-05:00,13.0,11.0,,10.0,10.0,8.0,11.0,14.0,
2023-11-08 05:49:00-05:00,13.0,12.0,,10.0,11.0,7.0,12.0,13.0,
2023-11-08 05:49:30-05:00,13.0,13.0,,11.0,11.0,10.0,11.0,13.0,
2023-11-08 05:50:00-05:00,13.0,12.0,,9.0,10.0,7.0,11.0,14.0,
2023-11-08 05:50:30-05:00,11.0,12.0,,11.0,11.0,9.0,11.0,13.0,
2023-11-08 05:51:00-05:00,11.0,12.0,,11.0,11.0,9.0,12.0,14.0,
2023-11-08 05:51:30-05:00,13.0,12.0,,11.0,11.0,10.0,11.0,14.0,
2023-11-08 05:52:00-05:00,13.0,13.0,,11.0,10.0,8.0,12.0,13.0,
2023-11-08 05:52:30-05:00,12.0,12.0,,13.0,10.0,10.0,12.0,13.0,
2023-11-08 05:53:00-05:00,12.0,12.0,,11.0,10.0,8.0,12.0,13.0,
2023-11-08 05:53:30-05:00,12.0,12.0,,12.0,9.0,7.0,14.0,13.0,
2023-11-08 05:54:00-05:00,12.0,13.0,,12.0,10.0,7.0,14.0,14.0,
2023-11-08 05:54:30-05:00,12.0,13.0,,11.0,10.0,,13.0,13.0,
2023-11-08 05:55:00-05:00,11.0,14.0,,10.0,11.0,9.0,14.0,14.0,
2023-11-08 05:55:30-05:00,12.0,14.0,,10.0,10.0,10.0,15.0,13.0,
2023-11-08 05:56:00-05:00,13.0,13.0,,11.0,11.0,7.0,16.0,13.0,
2023-11-08 05:56:30-05:00,11.0,14.0,,11.0,12.0,10.0,13.0,13.0,
2023-11-08 05:57:00-05:00,12.0,13.0,,10.0,11.0,11.0,13.0,14.0,
2023-11-08 05:57:30-05:00,11.0,15.0,,10.0,12.0,9.0,13.0,12.0,
2023-11-08 05:58:00-05:00,12.0,15.0,,10.0,11.0,8.0,14.0,12.0,
2023-11-08 05:58:30-05:00,,,,,,,,,
2023-11-08 05:59:00-05:00,12.0,16.0,,10.0,11.0,10.0,11.0,13.0,
2023-11-08 05:59:30-05:00,12.0,17.0,,9.0,11.0,12.0,11.0,14.0,
2023-11-08 06:00:00-05:00,12.0,17.0,,10.0,11.0,10.0,11.0,14.0,
2023-11-08 06:00:30-05:00,12.0,18.0,,10.0,12.0,12.0,11.0,13.0,
2023-11-08 06:01:00-05:00,13.0,,,10.0,10.0,10.0,11.0,13.0,
2023-11-08 06:01:30-05:00,13.0,19.0,,9.0,11.0,9.0,11.0,13.0,
2023-11-08 06:02:00-05:00,12.0,19.0,,10.0,11.0,10.0,11.0,14.0,
2023-11-08 06:02:30-05:00,12.0,18.0,,12.0,12.0,8.0,12.0,14.0,
2023-11-08 06:03:00-05:00,12.0,19.0,,10.0,12.0,10.0,11.0,14.0,
2023-11-08 06:03:30-05:00,12.0,19.0,,10.0,11.0,7.0,11.0,14.0,
2023-11-08 06:04:00-05:00,12.0,20.0,,10.0,12.0,11.0,11.0,13.0,
2023-11-08 06:04:30-05:00,13.0,20.0,,10.0,12.0,12.0,12.0,15.0,
2023-11-08 06:05:00-05:00,12.0,21.0,,9.0,12.0,9.0,12.0,13.0,
2023-11-08 06:05:30-05:00,12.0,21.0,,10.0,10.0,10.0,15.0,13.0,
2023-11-08 06:06:00-05:00,12.0,20.0,,9.0,11.0,9.0,14.0,15.0,
2023-11-08 06:06:30-05:00,12.0,20.0,,9.0,11.0,9.0,13.0,15.0,
2023-11-08 06:07:00-05:00,14.0,21.0,,10.0,11.0,11.0,15.0,15.0,
2023-11-08 06:07:30-05:00,15.0,20.0,,9.0,11.0,11.0,16.0,15.0,
2023-11-08 06:08:00-05:00,14.0,21.0,,9.0,12.0,9.0,15.0,15.0,
2023-11-08 06:08:30-05:00,13.0,21.0,,10.0,11.0,13.0,15.0,15.0,
2023-11-08 06:09:00-05:00,13.0,20.0,,10.0,11.0,12.0,15.0,15.0,
2023-11-08 06:09:30-05:00,14.0,21.0,,9.0,11.0,12.0,16.0,15.0,
2023-11-08 06:10:00-05:00,,,,,,,,,
2023-11-08 06:10:30-05:00,13.0,,,9.0,12.0,14.0,14.0,15.0,
2023-11-08 06:11:00-05:00,13.0,23.0,,9.0,12.0,13.0,16.0,15.0,
2023-11-08 06:11:30-05:00,13.0,22.0,13.0,9.0,11.0,14.0,15.0,16.0,
2023-11-08 06:12:00-05:00,13.0,20.0,12.0,9.0,11.0,13.0,15.0,16.0,
2023-11-08 06:12:30-05:00,13.0,21.0,12.0,9.0,12.0,12.0,15.0,16.0,
2023-11-08 06:13:00-05:00,13.0,21.0,11.0,9.0,11.0,,14.0,16.0,
2023-11-08 06:13:30-05:00,14.0,22.0,12.0,9.0,11.0,11.0,14.0,16.0,
2023-11-08 06:14:00-05:00,14.0,20.0,12.0,10.0,,12.0,16.0,15.0,
2023-11-08 06:14:30-05:00,14.0,20.0,12.0,10.0,,13.0,16.0,16.0,
2023-11-08 06:15:00-05:00,13.0,22.0,12.0,10.0,,,14.0,16.0,
2023-11-08 06:15:30-05:00,13.0,21.0,12.0,9.0,,13.0,15.0,15.0,
2023-11-08 06:16:00-05:00,13.0,22.0,12.0,9.0,,14.0,16.0,16.0,
2023-11-08 06:16:30-05:00,12.0,21.0,12.0,9.0,,10.0,17.0,16.0,
2023-11-08 06:17:00-05:00,14.0,22.0,12.0,9.0,,13.0,16.0,17.0,
2023-11-08 06:17:30-05:00,14.0,22.0,13.0,8.0,,11.0,16.0,15.0,
2023-11-08 06:18:00-05:00,13.0,21.0,13.0,9.0,,13.0,17.0,15.0,
2023-11-08 06:18:30-05:00,13.0,22.0,13.0,9.0,11.0,11.0,18.0,16.0,
2023-11-08 06:19:00-05:00,12.0,22.0,12.0,9.0,11.0,12.0,19.0,18.0,
2023-11-08 06:19:30-05:00,13.0,21.0,13.0,9.0,12.0,12.0,19.0,18.0,
2023-11-08 06:20:00-05:00,12.0,21.0,13.0,9.0,12.0,11.0,18.0,18.0,
2023-11-08 06:20:30-05:00,13.0,20.0,13.0,9.0,11.0,12.0,18.0,17.0,
2023-11-08 06:21:00-05:00,13.0,19.0,13.0,9.0,11.0,12.0,,17.0,
2023-11-08 06:21:30-05:00,13.0,20.0,13.0,8.0,12.0,13.0,22.0,17.0,
2023-11-08 06:22:00-05:00,13.0,20.0,13.0,9.0,11.0,11.0,21.0,19.0,
2023-11-08 06:22:30-05:00,12.0,20.0,14.0,9.0,12.0,11.0,21.0,17.0,
2023-11-08 06:23:00-05:00,14.0,21.0,13.0,10.0,12.0,14.0,20.0,18.0,
2023-11-08 06:23:30-05:00,14.0,20.0,13.0,10.0,11.0,13.0,18.0,19.0,
2023-11-08 06:24:00-05:00,13.0,19.0,12.0,9.0,,12.0,18.0,19.0,
2023-11-08 06:24:30-05:00,14.0,18.0,13.0,10.0,,14.0,18.0,22.0,
2023-11-08 06:25:00-05:00,14.0,19.0,13.0,10.0,,13.0,17.0,25.0,
2023-11-08 06:25:30-05:00,,,,,,,,,
2023-11-08 06:26:00-05:00,13.0,20.0,14.0,10.0,,14.0,17.0,29.0,
2023-11-08 06:26:30-05:00,14.0,20.0,13.0,10.0,,13.0,17.0,86.0,
2023-11-08 06:27:00-05:00,14.0,19.0,14.0,9.0,,13.0,16.0,25.0,
2023-11-08 06:27:30-05:00,15.0,18.0,14.0,9.0,,11.0,15.0,19.0,
2023-11-08 06:28:00-05:00,15.0,18.0,14.0,8.0,,12.0,16.0,23.0,
2023-11-08 06:28:30-05:00,13.0,18.0,13.0,9.0,11.0,12.0,16.0,20.0,
2023-11-08 06:29:00-05:00,14.0,17.0,12.0,9.0,11.0,11.0,16.0,20.0,
2023-11-08 06:29:30-05:00,14.0,17.0,13.0,9.0,11.0,12.0,17.0,22.0,
2023-11-08 06:30:00-05:00,14.0,17.0,13.0,9.0,10.0,10.0,,28.0,
2023-11-08 06:30:30-05:00,14.0,17.0,13.0,8.0,12.0,12.0,15.0,23.0,
2023-11-08 06:31:00-05:00,14.0,18.0,14.0,8.0,11.0,,16.0,21.0,
2023-11-08 06:31:30-05:00,12.0,18.0,14.0,9.0,10.0,10.0,16.0,21.0,
2023-11-08 06:32:00-05:00,13.0,18.0,14.0,8.0,11.0,11.0,17.0,22.0,
2023-11-08 06:32:30-05:00,13.0,18.0,14.0,9.0,11.0,13.0,17.0,23.0,
2023-11-08 06:33:00-05:00,13.0,19.0,14.0,9.0,11.0,12.0,17.0,24.0,
2023-11-08 06:33:30-05:00,13.0,18.0,13.0,9.0,10.0,14.0,18.0,29.0,
2023-11-08 06:34:00-05:00,13.0,18.0,13.0,9.0,,11.0,16.0,26.0,
2023-11-08 06:34:30-05:00,14.0,18.0,14.0,9.0,,10.0,17.0,21.0,
2023-11-08 06:35:00-05:00,14.0,16.0,14.0,9.0,,13.0,18.0,20.0,
2023-11-08 06:35:30-05:00,13.0,,14.0,9.0,,12.0,18.0,19.0,
2023-11-08 06:36:00-05:00,,,,,,,,,
2023-11-08 06:36:30-05:00,13.0,17.0,13.0,10.0,,13.0,18.0,18.0,
2023-11-08 06:37:00-05:00,12.0,15.0,13.0,10.0,,10.0,20.0,35.0,
2023-11-08 06:37:30-05:00,12.0,16.0,15.0,8.0,,11.0,20.0,21.0,
2023-11-08 06:38:00-05:00,13.0,15.0,17.0,9.0,,18.0,19.0,20.0,
2023-11-08 06:38:30-05:00,12.0,16.0,16.0,9.0,11.0,13.0,20.0,19.0,
2023-11-08 06:39:00-05:00,13.0,16.0,14.0,9.0,11.0,14.0,20.0,20.0,
2023-11-08 06:39:30-05:00,13.0,15.0,16.0,8.0,11.0,14.0,20.0,19.0,
2023-11-08 06:40:00-05:00,13.0,15.0,16.0,9.0,12.0,13.0,18.0,19.0,
2023-11-08 06:40:30-05:00,13.0,14.0,15.0,9.0,12.0,15.0,17.0,20.0,
2023-11-08 06:41:00-05:00,13.0,13.0,15.0,9.0,12.0,12.0,19.0,19.0,
2023-11-08 06:41:30-05:00,13.0,13.0,14.0,9.0,12.0,16.0,20.0,18.0,
2023-11-08 06:42:00-05:00,14.0,13.0,15.0,9.0,11.0,14.0,18.0,17.0,
2023-11-08 06:42:30-05:00,13.0,13.0,16.0,9.0,11.0,,17.0,18.0,
2023-11-08 06:43:00-05:00,14.0,14.0,14.0,8.0,12.0,10.0,18.0,18.0,
2023-11-08 06:43:30-05:00,15.0,12.0,16.0,9.0,11.0,12.0,17.0,18.0,
2023-11-08 06:44:00-05:00,14.0,14.0,14.0,9.0,11.0,14.0,15.0,17.0,
2023-11-08 06:44:30-05:00,14.0,15.0,15.0,9.0,12.0,11.0,15.0,20.0,
2023-11-08 06:45:00-05:00,14.0,14.0,14.0,8.0,11.0,14.0,15.0,18.0,
2023-11-08 06:45:30-05:00,13.0,14.0,14.0,9.0,11.0,13.0,15.0,19.0,
2023-11-08 06:46:00-05:00,14.0,14.0,15.0,9.0,11.0,15.0,15.0,17.0,
2023-11-08 06:46:30-05:00,14.0,16.0,14.0,10.0,12.0,14.0,15.0,17.0,
2023-11-08 06:47:00-05:00,14.0,15.0,14.0,9.0,12.0,13.0,13.0,17.0,
2023-11-08 06:47:30-05:00,,,,,,,,,
2023-11-08 06:48:00-05:00,15.0,14.0,15.0,9.0,11.0,14.0,14.0,20.0,
2023-11-08 06:48:30-05:00,13.0,17.0,15.0,10.0,10.0,14.0,15.0,20.0,
2023-11-08 06:49:00-05:00,14.0,15.0,16.0,10.0,11.0,14.0,15.0,19.0,
2023-11-08 06:49:30-05:00,14.0,15.0,15.0,9.0,12.0,13.0,17.0,18.0,
2023-11-08 06:50:00-05:00,13.0,15.0,14.0,9.0,11.0,10.0,16.0,18.0,
2023-11-08 06:50:30-05:00,14.0,14.0,16.0,9.0,11.0,12.0,15.0,17.0,
2023-11-08 06:51:00-05:00,14.0,14.0,15.0,11.0,11.0,10.0,16.0,17.0,
2023-11-08 06:51:30-05:00,13.0,15.0,15.0,11.0,12.0,15.0,17.0,17.0,
2023-11-08 06:52:00-05:00,14.0,15.0,15.0,10.0,12.0,17.0,16.0,17.0,
2023-11-08 06:52:30-05:00,14.0,15.0,15.0,10.0,12.0,15.0,17.0,17.0,
2023-11-08 06:53:00-05:00,14.0,15.0,15.0,11.0,12.0,15.0,15.0,18.0,
2023-11-08 06:53:30-05:00,17.0,15.0,15.0,9.0,12.0,17.0,17.0,17.0,
2023-11-08 06:54:00-05:00,17.0,15.0,14.0,9.0,11.0,14.0,17.0,17.0,
2023-11-08 06:54:30-05:00,,,,,,,,,
2023-11-08 06:55:00-05:00,17.0,15.0,15.0,10.0,12.0,15.0,14.0,17.0,
2023-11-08 06:55:30-05:00,18.0,15.0,15.0,10.0,12.0,11.0,15.0,16.0,
2023-11-08 06:56:00-05:00,19.0,16.0,14.0,10.0,12.0,11.0,14.0,17.0,
2023-11-08 06:56:30-05:00,19.0,16.0,15.0,10.0,13.0,16.0,18.0,17.0,
2023-11-08 06:57:00-05:00,18.0,16.0,15.0,10.0,13.0,,18.0,17.0,
2023-11-08 06:57:30-05:00,18.0,16.0,15.0,10.0,13.0,12.0,18.0,16.0,
2023-11-08 06:58:00-05:00,19.0,17.0,14.0,10.0,12.0,14.0,17.0,18.0,
2023-11-08 06:58:30-05:00,19.0,17.0,14.0,10.0,12.0,13.0,16.0,19.0,
2023-11-08 06:59:00-05:00,19.0,19.0,14.0,10.0,12.0,13.0,14.0,20.0,
2023-11-08 06:59:30-05:00,18.0,17.0,14.0,10.0,12.0,17.0,16.0,18.0,
2023-11-08 07:00:00-05:00,18.0,17.0,15.0,10.0,12.0,12.0,16.0,20.0,
2023-11-08 07:00:30-05:00,18.0,16.0,14.0,10.0,11.0,13.0,15.0,18.0,
2023-11-08 07:01:00-05:00,18.0,17.0,15.0,11.0,13.0,14.0,,18.0,
2023-11-08 07:01:30-05:00,18.0,,14.0,10.0,12.0,15.0,16.0,17.0,
2023-11-08 07:02:00-05:00,19.0,16.0,16.0,9.0,12.0,15.0,14.0,17.0,
2023-11-08 07:02:30-05:00,19.0,17.0,16.0,10.0,12.0,13.0,15.0,19.0,
2023-11-08 07:03:00-05:00,19.0,17.0,15.0,10.0,13.0,15.0,16.0,19.0,
2023-11-08 07:03:30-05:00,19.0,,16.0,11.0,12.0,15.0,,17.0,
2023-11-08 07:04:00-05:00,18.0,16.0,15.0,10.0,12.0,11.0,17.0,19.0,
2023-11-08 07:04:30-05:00,20.0,17.0,15.0,11.0,13.0,13.0,16.0,20.0,
2023-11-08 07:05:00-05:00,17.0,17.0,14.0,10.0,12.0,14.0,16.0,19.0,
2023-11-08 07:05:30-05:00,20.0,17.0,13.0,11.0,12.0,13.0,,18.0,
2023-11-08 07:06:00-05:00,20.0,17.0,13.0,11.0,12.0,14.0,16.0,19.0,
2023-11-08 07:06:30-05:00,,,,,,,,,
2023-11-08 07:07:00-05:00,19.0,19.0,14.0,12.0,13.0,13.0,16.0,18.0,
2023-11-08 07:07:30-05:00,20.0,20.0,14.0,11.0,12.0,13.0,16.0,18.0,
2023-11-08 07:08:00-05:00,20.0,21.0,13.0,10.0,13.0,14.0,16.0,17.0,
2023-11-08 07:08:30-05:00,18.0,22.0,13.0,10.0,12.0,15.0,16.0,17.0,
2023-11-08 07:09:00-05:00,18.0,22.0,14.0,10.0,12.0,19.0,17.0,18.0,
2023-11-08 07:09:30-05:00,18.0,22.0,16.0,11.0,13.0,15.0,17.0,19.0,
2023-11-08 07:10:00-05:00,18.0,22.0,18.0,13.0,12.0,17.0,17.0,19.0,
2023-11-08 07:10:30-05:00,18.0,21.0,17.0,12.0,12.0,,17.0,18.0,
2023-11-08 07:11:00-05:00,17.0,22.0,16.0,11.0,14.0,14.0,16.0,17.0,
2023-11-08 07:11:30-05:00,19.0,23.0,15.0,11.0,12.0,17.0,16.0,17.0,
2023-11-08 07:12:00-05:00,20.0,21.0,15.0,10.0,13.0,16.0,16.0,18.0,
2023-11-08 07:12:30-05:00,19.0,24.0,15.0,10.0,14.0,16.0,15.0,19.0,
2023-11-08 07:13:00-05:00,20.0,21.0,16.0,10.0,12.0,13.0,17.0,18.0,
2023-11-08 07:13:30-05:00,19.0,22.0,17.0,11.0,13.0,15.0,17.0,17.0,
2023-11-08 07:14:00-05:00,20.0,,16.0,9.0,12.0,14.0,16.0,18.0,
2023-11-08 07:14:30-05:00,19.0,22.0,16.0,10.0,12.0,13.0,16.0,18.0,
2023-11-08 07:15:00-05:00,19.0,24.0,14.0,9.0,12.0,12.0,16.0,18.0,
2023-11-08 07:15:30-05:00,21.0,25.0,14.0,9.0,13.0,12.0,19.0,17.0,
2023-11-08 07:16:00-05:00,19.0,23.0,15.0,9.0,13.0,15.0,18.0,16.0,
2023-11-08 07:16:30-05:00,20.0,24.0,14.0,10.0,12.0,16.0,17.0,18.0,
2023-11-08 07:17:00-05:00,19.0,24.0,14.0,11.0,13.0,14.0,18.0,17.0,
2023-11-08 07:17:30-05:00,19.0,23.0,13.0,10.0,13.0,13.0,19.0,17.0,
2023-11-08 07:18:00-05:00,,,,,,,,,
2023-11-08 07:18:30-05:00,19.0,25.0,14.0,9.0,13.0,14.0,18.0,17.0,
2023-11-08 07:19:00-05:00,18.0,24.0,14.0,11.0,13.0,14.0,17.0,18.0,
2023-11-08 07:19:30-05:00,19.0,22.0,15.0,10.0,14.0,15.0,18.0,18.0,
2023-11-08 07:20:00-05:00,19.0,22.0,15.0,10.0,13.0,17.0,18.0,18.0,
2023-11-08 07:20:30-05:00,19.0,20.0,14.0,9.0,13.0,16.0,18.0,19.0,
2023-11-08 07:21:00-05:00,18.0,19.0,14.0,9.0,13.0,,19.0,18.0,
2023-11-08 07:21:30-05:00,18.0,18.0,15.0,10.0,13.0,15.0,18.0,18.0,
2023-11-08 07:22:00-05:00,19.0,19.0,13.0,9.0,12.0,13.0,18.0,18.0,
