DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_1FCA,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-22T19:21:00,18.0,15.0,16.0,21.0,,19.0,16.0,4.0,15.0,15.0,17.0,10.0,23.0
2022-09-22T19:21:30,19.0,15.0,17.0,,,20.0,16.0,4.0,12.0,15.0,10.0,9.0,23.0
2022-09-22T19:22:00,19.0,15.0,17.0,20.0,,21.0,19.0,4.0,13.0,18.0,8.0,9.0,23.0
2022-09-22T19:22:30,20.0,16.0,15.0,19.0,,20.0,12.0,3.0,14.0,18.0,8.0,11.0,22.0
2022-09-22T19:23:00,18.0,16.0,16.0,20.0,,,14.0,3.0,14.0,19.0,8.0,11.0,23.0
2022-09-22T19:23:30,18.0,15.0,16.0,,,20.0,13.0,4.0,12.0,20.0,9.0,12.0,24.0
2022-09-22T19:24:30,18.0,14.0,15.0,20.0,,19.0,13.0,4.0,13.0,26.0,9.0,14.0,24.0
2022-09-22T19:25:00,18.0,13.0,16.0,20.0,,21.0,15.0,4.0,14.0,31.0,7.0,14.0,25.0
2022-09-22T19:25:30,18.0,14.0,17.0,21.0,,20.0,16.0,4.0,14.0,26.0,8.0,15.0,23.0
2022-09-22T19:26:00,19.0,14.0,15.0,,,20.0,15.0,4.0,12.0,30.0,7.0,17.0,23.0
2022-09-22T19:26:30,19.0,14.0,15.0,19.0,,21.0,14.0,4.0,12.0,28.0,6.0,17.0,23.0
2022-09-22T19:27:00,20.0,15.0,17.0,20.0,,20.0,15.0,4.0,11.0,42.0,8.0,19.0,24.0
2022-09-22T19:27:30,19.0,13.0,16.0,20.0,,21.0,15.0,4.0,12.0,28.0,8.0,18.0,25.0
2022-09-22T19:28:00,19.0,14.0,16.0,20.0,,21.0,16.0,4.0,11.0,29.0,8.0,18.0,27.0
2022-09-22T19:28:30,18.0,16.0,16.0,19.0,,20.0,17.0,4.0,12.0,32.0,9.0,17.0,25.0
2022-09-22T19:29:00,18.0,15.0,17.0,18.0,,19.0,16.0,4.0,13.0,31.0,9.0,17.0,26.0
2022-09-22T19:29:30,18.0,15.0,17.0,19.0,,20.0,12.0,3.0,12.0,31.0,8.0,17.0,28.0
2022-09-22T19:30:00,18.0,15.0,17.0,20.0,,20.0,16.0,3.0,14.0,28.0,7.0,15.0,25.0
2022-09-22T19:30:30,18.0,15.0,16.0,19.0,,21.0,18.0,4.0,12.0,30.0,7.0,15.0,25.0
2022-09-22T19:31:00,19.0,15.0,,20.0,,19.0,22.0,4.0,11.0,27.0,8.0,16.0,24.0
2022-09-22T19:31:30,17.0,14.0,16.0,19.0,,22.0,20.0,4.0,11.0,26.0,8.0,16.0,23.0
2022-09-22T19:32:00,19.0,14.0,17.0,20.0,,22.0,14.0,,13.0,27.0,8.0,14.0,25.0
2022-09-22T19:32:30,19.0,13.0,16.0,20.0,,21.0,15.0,4.0,11.0,19.0,9.0,14.0,24.0
2022-09-22T19:33:00,19.0,14.0,16.0,20.0,,21.0,15.0,4.0,12.0,20.0,7.0,14.0,24.0
2022-09-22T19:33:30,19.0,15.0,17.0,20.0,,21.0,14.0,4.0,13.0,33.0,7.0,12.0,24.0
2022-09-22T19:34:00,20.0,14.0,17.0,19.0,,21.0,11.0,4.0,14.0,27.0,8.0,16.0,25.0
2022-09-22T19:34:30,20.0,14.0,16.0,19.0,,23.0,12.0,4.0,11.0,25.0,8.0,15.0,25.0
2022-09-22T19:35:00,19.0,15.0,15.0,19.0,,20.0,15.0,4.0,10.0,17.0,8.0,14.0,25.0
2022-09-22T19:35:30,20.0,14.0,15.0,19.0,,21.0,14.0,4.0,10.0,19.0,9.0,11.0,25.0
2022-09-22T19:36:00,20.0,15.0,16.0,20.0,,20.0,11.0,3.0,7.0,16.0,8.0,10.0,24.0
2022-09-22T19:36:30,19.0,13.0,15.0,20.0,,21.0,17.0,3.0,7.0,16.0,8.0,9.0,24.0
2022-09-22T19:37:00,20.0,15.0,16.0,20.0,25.0,22.0,13.0,3.0,11.0,16.0,8.0,10.0,23.0
2022-09-22T19:37:30,20.0,14.0,16.0,20.0,,20.0,16.0,3.0,,13.0,7.0,9.0,24.0
2022-09-22T19:38:00,19.0,16.0,16.0,19.0,,22.0,14.0,4.0,8.0,19.0,8.0,9.0,24.0
2022-09-22T19:38:30,19.0,15.0,16.0,19.0,,22.0,13.0,3.0,8.0,14.0,9.0,9.0,23.0
2022-09-22T19:39:00,19.0,14.0,15.0,20.0,,20.0,13.0,3.0,7.0,11.0,9.0,9.0,25.0
2022-09-22T19:39:30,18.0,16.0,15.0,20.0,,21.0,13.0,3.0,6.0,11.0,9.0,8.0,26.0
2022-09-22T19:40:00,18.0,17.0,16.0,21.0,,21.0,14.0,3.0,11.0,14.0,9.0,10.0,26.0
2022-09-22T19:40:30,21.0,,16.0,20.0,,21.0,13.0,3.0,9.0,18.0,10.0,11.0,27.0
2022-09-22T19:41:00,21.0,21.0,15.0,19.0,,20.0,17.0,3.0,8.0,16.0,10.0,10.0,25.0
2022-09-22T19:42:00,19.0,21.0,15.0,21.0,,20.0,15.0,3.0,8.0,12.0,9.0,9.0,24.0
2022-09-22T19:42:30,19.0,17.0,15.0,21.0,,20.0,14.0,3.0,8.0,11.0,8.0,8.0,24.0
2022-09-22T19:43:00,19.0,19.0,16.0,22.0,,19.0,14.0,4.0,7.0,14.0,8.0,10.0,25.0
2022-09-22T19:43:30,19.0,16.0,16.0,22.0,,20.0,9.0,2.0,5.0,15.0,9.0,,25.0
2022-09-22T19:44:00,19.0,17.0,15.0,24.0,,21.0,13.0,3.0,5.0,14.0,9.0,9.0,24.0
2022-09-22T19:44:30,18.0,19.0,15.0,21.0,,20.0,14.0,3.0,5.0,14.0,10.0,9.0,25.0
2022-09-22T19:45:00,18.0,17.0,15.0,22.0,,20.0,15.0,2.0,5.0,13.0,,9.0,24.0
2022-09-22T19:45:30,21.0,16.0,16.0,21.0,,20.0,13.0,3.0,6.0,15.0,9.0,9.0,24.0
2022-09-22T19:46:00,19.0,16.0,16.0,21.0,,21.0,16.0,2.0,6.0,14.0,9.0,9.0,24.0
2022-09-22T19:46:30,20.0,16.0,15.0,22.0,,20.0,16.0,2.0,6.0,11.0,8.0,9.0,21.0
2022-09-22T19:47:00,20.0,16.0,15.0,22.0,,20.0,15.0,2.0,,13.0,8.0,9.0,22.0
2022-09-22T19:47:30,20.0,16.0,14.0,20.0,,20.0,12.0,3.0,6.0,17.0,9.0,9.0,21.0
2022-09-22T19:48:00,20.0,17.0,,22.0,,21.0,19.0,2.0,9.0,13.0,9.0,9.0,21.0
2022-09-22T19:48:30,20.0,16.0,14.0,22.0,,22.0,11.0,2.0,,11.0,8.0,10.0,22.0
2022-09-22T19:49:30,20.0,19.0,15.0,21.0,,20.0,,2.0,5.0,15.0,9.0,9.0,22.0
2022-09-22T19:50:00,20.0,17.0,16.0,21.0,,20.0,14.0,2.0,3.0,12.0,8.0,9.0,21.0
2022-09-22T19:50:30,21.0,16.0,16.0,23.0,,,15.0,3.0,5.0,12.0,9.0,8.0,22.0
2022-09-22T19:51:00,21.0,16.0,15.0,21.0,,20.0,12.0,3.0,6.0,13.0,8.0,8.0,22.0
2022-09-22T19:51:30,21.0,16.0,15.0,21.0,,20.0,15.0,2.0,5.0,14.0,8.0,8.0,20.0
2022-09-22T19:52:30,20.0,15.0,16.0,21.0,,20.0,12.0,3.0,8.0,12.0,9.0,9.0,21.0
2022-09-22T19:53:00,20.0,17.0,15.0,20.0,,19.0,17.0,2.0,4.0,12.0,8.0,8.0,22.0
2022-09-22T19:53:30,20.0,20.0,16.0,20.0,,19.0,17.0,3.0,8.0,11.0,8.0,9.0,21.0
2022-09-22T19:54:30,19.0,18.0,14.0,22.0,,18.0,15.0,2.0,6.0,10.0,6.0,7.0,22.0
2022-09-22T19:55:00,20.0,16.0,16.0,21.0,20.0,18.0,15.0,2.0,4.0,11.0,7.0,8.0,23.0
2022-09-22T19:55:30,20.0,16.0,16.0,21.0,,17.0,14.0,2.0,4.0,11.0,7.0,8.0,22.0
2022-09-22T19:56:00,20.0,15.0,15.0,20.0,,18.0,12.0,2.0,5.0,12.0,7.0,8.0,22.0
2022-09-22T19:56:30,21.0,16.0,15.0,20.0,,19.0,12.0,2.0,4.0,13.0,7.0,9.0,22.0
2022-09-22T19:58:00,20.0,16.0,16.0,22.0,,18.0,15.0,2.0,5.0,12.0,9.0,8.0,20.0
2022-09-22T19:58:30,21.0,17.0,14.0,22.0,,18.0,13.0,2.0,5.0,12.0,9.0,,22.0
2022-09-22T19:59:00,21.0,16.0,15.0,21.0,,19.0,15.0,2.0,5.0,10.0,8.0,8.0,23.0
2022-09-22T19:59:30,22.0,15.0,14.0,22.0,23.0,17.0,14.0,2.0,5.0,13.0,9.0,8.0,22.0
2022-09-22T20:00:00,22.0,15.0,14.0,21.0,22.0,18.0,13.0,2.0,5.0,12.0,9.0,8.0,22.0
2022-09-22T20:00:30,22.0,15.0,15.0,22.0,20.0,16.0,16.0,2.0,5.0,11.0,8.0,9.0,21.0
2022-09-22T20:01:00,21.0,16.0,15.0,22.0,,17.0,15.0,2.0,6.0,13.0,8.0,9.0,21.0
2022-09-22T20:01:30,21.0,17.0,16.0,23.0,,16.0,15.0,2.0,7.0,14.0,,8.0,21.0
2022-09-22T20:02:00,21.0,16.0,15.0,23.0,,15.0,14.0,2.0,6.0,12.0,,9.0,21.0
2022-09-22T20:02:30,20.0,16.0,16.0,20.0,,14.0,12.0,2.0,6.0,12.0,10.0,8.0,23.0
2022-09-22T20:03:00,21.0,17.0,17.0,20.0,,13.0,14.0,2.0,5.0,10.0,9.0,8.0,20.0
2022-09-22T20:03:30,20.0,16.0,16.0,21.0,,13.0,16.0,2.0,6.0,11.0,8.0,8.0,18.0
2022-09-22T20:04:30,21.0,16.0,14.0,20.0,22.0,10.0,11.0,2.0,5.0,14.0,8.0,9.0,16.0
2022-09-22T20:05:30,21.0,18.0,16.0,21.0,23.0,10.0,16.0,2.0,5.0,14.0,9.0,9.0,17.0
2022-09-22T20:06:00,20.0,17.0,15.0,22.0,11.0,9.0,15.0,2.0,8.0,12.0,8.0,9.0,18.0
2022-09-22T20:06:30,20.0,18.0,15.0,22.0,20.0,8.0,13.0,2.0,5.0,11.0,9.0,8.0,16.0
2022-09-22T20:07:00,21.0,18.0,15.0,21.0,21.0,9.0,12.0,2.0,5.0,12.0,9.0,7.0,14.0
2022-09-22T20:08:00,20.0,17.0,15.0,24.0,21.0,7.0,10.0,6.0,8.0,11.0,9.0,8.0,13.0
2022-09-22T20:08:30,19.0,16.0,16.0,22.0,,9.0,6.0,3.0,7.0,55.0,9.0,8.0,13.0
2022-09-22T20:09:00,20.0,15.0,16.0,22.0,,9.0,6.0,,8.0,38.0,9.0,15.0,12.0
2022-09-22T20:09:30,21.0,15.0,15.0,22.0,14.0,7.0,6.0,,6.0,29.0,9.0,10.0,11.0
2022-09-22T20:10:00,21.0,18.0,16.0,21.0,17.0,,5.0,,6.0,47.0,9.0,28.0,12.0
2022-09-22T20:10:30,19.0,22.0,16.0,22.0,15.0,8.0,5.0,,4.0,20.0,9.0,10.0,11.0
2022-09-22T20:11:00,22.0,20.0,16.0,22.0,10.0,8.0,6.0,,,28.0,9.0,10.0,9.0
2022-09-22T20:11:30,20.0,19.0,16.0,22.0,9.0,8.0,6.0,,7.0,41.0,10.0,13.0,10.0
2022-09-22T20:12:00,19.0,19.0,16.0,21.0,9.0,8.0,5.0,,5.0,,9.0,20.0,9.0
2022-09-22T20:12:30,16.0,18.0,15.0,22.0,10.0,7.0,4.0,,5.0,10.0,9.0,8.0,9.0
2022-09-22T20:13:00,14.0,19.0,16.0,22.0,10.0,7.0,6.0,,7.0,29.0,9.0,,9.0
2022-09-22T20:13:30,11.0,19.0,16.0,22.0,7.0,7.0,6.0,,7.0,24.0,9.0,14.0,10.0
2022-09-22T20:14:00,12.0,18.0,16.0,21.0,,7.0,8.0,,6.0,,10.0,12.0,8.0
2022-09-22T20:14:30,14.0,16.0,15.0,20.0,10.0,7.0,7.0,,5.0,,9.0,21.0,9.0
2022-09-22T20:15:00,12.0,17.0,17.0,21.0,10.0,7.0,7.0,,5.0,26.0,9.0,32.0,11.0
2022-09-22T20:15:30,11.0,16.0,16.0,22.0,11.0,7.0,8.0,,6.0,21.0,11.0,27.0,8.0
2022-09-22T20:16:00,10.0,16.0,16.0,22.0,10.0,8.0,6.0,,7.0,37.0,10.0,15.0,9.0
2022-09-22T20:16:30,9.0,21.0,16.0,20.0,8.0,7.0,5.0,,5.0,25.0,10.0,15.0,9.0
2022-09-22T20:17:00,10.0,19.0,17.0,18.0,7.0,7.0,6.0,,6.0,37.0,11.0,17.0,8.0
2022-09-22T20:17:30,10.0,19.0,14.0,18.0,7.0,8.0,5.0,,5.0,19.0,11.0,17.0,9.0
2022-09-22T20:18:00,9.0,19.0,13.0,17.0,9.0,8.0,5.0,,6.0,22.0,11.0,12.0,9.0
2022-09-22T20:18:30,8.0,15.0,14.0,18.0,9.0,6.0,7.0,,5.0,,11.0,12.0,8.0
2022-09-22T20:19:00,9.0,15.0,13.0,19.0,8.0,7.0,4.0,,5.0,18.0,11.0,12.0,9.0
2022-09-22T20:19:30,9.0,14.0,14.0,18.0,7.0,7.0,7.0,,7.0,24.0,11.0,12.0,8.0
2022-09-22T20:20:00,8.0,14.0,12.0,21.0,8.0,7.0,6.0,,6.0,13.0,11.0,10.0,8.0
2022-09-22T20:20:30,7.0,15.0,13.0,20.0,8.0,6.0,7.0,,4.0,13.0,10.0,10.0,8.0
2022-09-22T20:21:00,7.0,17.0,13.0,21.0,8.0,7.0,7.0,,3.0,28.0,11.0,13.0,8.0
2022-09-22T20:21:30,8.0,16.0,12.0,24.0,8.0,6.0,6.0,,5.0,20.0,12.0,11.0,8.0
2022-09-22T20:22:00,8.0,16.0,12.0,18.0,9.0,7.0,4.0,,6.0,26.0,11.0,8.0,8.0
2022-09-22T20:22:30,9.0,17.0,13.0,18.0,8.0,7.0,6.0,,5.0,,11.0,8.0,8.0
2022-09-22T20:23:00,9.0,17.0,13.0,18.0,7.0,7.0,7.0,,5.0,16.0,11.0,10.0,8.0
2022-09-22T20:23:30,9.0,17.0,12.0,19.0,7.0,7.0,5.0,,6.0,11.0,11.0,8.0,8.0
2022-09-22T20:24:00,10.0,24.0,13.0,19.0,8.0,7.0,5.0,,7.0,12.0,11.0,9.0,8.0
2022-09-22T20:24:30,11.0,20.0,13.0,20.0,7.0,8.0,5.0,,,16.0,10.0,8.0,7.0
2022-09-22T20:25:00,10.0,18.0,13.0,20.0,8.0,6.0,6.0,,6.0,14.0,11.0,9.0,8.0
2022-09-22T20:25:30,9.0,19.0,13.0,18.0,8.0,7.0,6.0,,4.0,13.0,12.0,8.0,8.0
2022-09-22T20:26:00,10.0,22.0,14.0,18.0,9.0,6.0,4.0,,5.0,14.0,11.0,8.0,8.0
2022-09-22T20:26:30,9.0,22.0,13.0,16.0,8.0,7.0,9.0,,2.0,14.0,11.0,9.0,7.0
2022-09-22T20:27:00,9.0,19.0,12.0,17.0,8.0,6.0,6.0,,5.0,13.0,11.0,9.0,8.0
2022-09-22T20:27:30,9.0,19.0,14.0,17.0,7.0,7.0,6.0,,4.0,8.0,12.0,8.0,7.0
2022-09-22T20:28:00,10.0,19.0,13.0,16.0,7.0,7.0,5.0,,7.0,,10.0,8.0,
2022-09-22T20:28:30,11.0,16.0,13.0,17.0,7.0,6.0,6.0,,6.0,13.0,11.0,7.0,8.0
2022-09-22T20:29:00,11.0,15.0,14.0,18.0,7.0,6.0,4.0,,5.0,12.0,11.0,9.0,8.0
2022-09-22T20:29:30,12.0,16.0,14.0,20.0,7.0,7.0,4.0,,6.0,12.0,11.0,,8.0
2022-09-22T20:30:00,13.0,15.0,14.0,19.0,7.0,6.0,4.0,,6.0,11.0,11.0,9.0,7.0
2022-09-22T20:30:30,13.0,15.0,15.0,17.0,6.0,6.0,4.0,,5.0,16.0,11.0,8.0,7.0
2022-09-22T20:31:00,14.0,15.0,15.0,18.0,6.0,6.0,6.0,,8.0,15.0,11.0,8.0,7.0
2022-09-22T20:32:00,13.0,14.0,14.0,19.0,6.0,7.0,5.0,,7.0,10.0,11.0,9.0,7.0
2022-09-22T20:32:30,13.0,14.0,13.0,,6.0,6.0,6.0,7.0,5.0,14.0,11.0,8.0,7.0
2022-09-22T20:33:00,13.0,15.0,14.0,18.0,6.0,7.0,5.0,6.0,4.0,12.0,11.0,8.0,7.0
2022-09-22T20:33:30,15.0,15.0,13.0,18.0,6.0,6.0,6.0,7.0,7.0,16.0,12.0,9.0,7.0
2022-09-22T20:34:00,15.0,15.0,14.0,19.0,6.0,6.0,4.0,,6.0,14.0,11.0,8.0,8.0
2022-09-22T20:34:30,15.0,14.0,14.0,19.0,6.0,7.0,6.0,,7.0,10.0,11.0,8.0,7.0
2022-09-22T20:35:00,15.0,15.0,14.0,19.0,7.0,6.0,5.0,6.0,5.0,11.0,11.0,8.0,7.0
2022-09-22T20:35:30,15.0,14.0,14.0,19.0,8.0,7.0,5.0,7.0,4.0,14.0,11.0,8.0,8.0
2022-09-22T20:36:00,15.0,14.0,14.0,18.0,7.0,7.0,5.0,6.0,6.0,15.0,11.0,8.0,7.0
2022-09-22T20:36:30,15.0,13.0,14.0,,7.0,7.0,5.0,6.0,7.0,14.0,12.0,8.0,8.0
2022-09-22T20:37:00,16.0,14.0,13.0,18.0,7.0,7.0,6.0,7.0,5.0,15.0,12.0,8.0,7.0
2022-09-22T20:37:30,16.0,15.0,13.0,18.0,7.0,7.0,4.0,5.0,6.0,11.0,11.0,8.0,7.0
2022-09-22T20:38:00,16.0,15.0,14.0,17.0,6.0,7.0,6.0,4.0,4.0,12.0,11.0,8.0,7.0
2022-09-22T20:38:30,16.0,15.0,14.0,18.0,7.0,7.0,6.0,5.0,5.0,12.0,12.0,8.0,7.0
2022-09-22T20:39:00,17.0,15.0,14.0,19.0,7.0,6.0,4.0,5.0,5.0,13.0,11.0,8.0,7.0
2022-09-22T20:39:30,17.0,14.0,13.0,19.0,7.0,6.0,7.0,5.0,5.0,12.0,11.0,9.0,7.0
2022-09-22T20:40:00,17.0,13.0,15.0,19.0,6.0,6.0,7.0,5.0,5.0,14.0,12.0,8.0,7.0
2022-09-22T20:40:30,16.0,14.0,14.0,19.0,,5.0,7.0,6.0,7.0,13.0,11.0,8.0,7.0
2022-09-22T20:41:00,16.0,15.0,13.0,19.0,7.0,6.0,7.0,5.0,5.0,12.0,10.0,8.0,7.0
2022-09-22T20:43:00,18.0,19.0,15.0,18.0,6.0,7.0,6.0,4.0,6.0,15.0,11.0,9.0,8.0
2022-09-22T20:43:30,18.0,17.0,15.0,19.0,6.0,8.0,7.0,3.0,6.0,9.0,10.0,9.0,
2022-09-22T20:44:00,17.0,19.0,15.0,19.0,6.0,8.0,7.0,3.0,4.0,13.0,11.0,9.0,9.0
2022-09-22T20:45:00,16.0,15.0,14.0,19.0,6.0,8.0,6.0,4.0,7.0,10.0,11.0,9.0,
2022-09-22T20:46:00,16.0,14.0,16.0,18.0,7.0,,8.0,4.0,5.0,11.0,10.0,8.0,
2022-09-22T20:47:00,9.0,15.0,14.0,18.0,7.0,10.0,10.0,3.0,4.0,15.0,16.0,9.0,
2022-09-22T20:48:00,6.0,15.0,16.0,20.0,7.0,12.0,13.0,4.0,6.0,14.0,12.0,8.0,
2022-09-22T20:49:00,6.0,14.0,16.0,18.0,7.0,12.0,12.0,3.0,5.0,10.0,13.0,8.0,
2022-09-22T20:50:00,5.0,14.0,16.0,18.0,7.0,9.0,10.0,3.0,7.0,13.0,13.0,10.0,
2022-09-22T20:50:30,8.0,15.0,15.0,18.0,7.0,9.0,8.0,3.0,8.0,13.0,14.0,11.0,
2022-09-22T20:51:00,6.0,15.0,,20.0,7.0,11.0,7.0,3.0,5.0,20.0,14.0,10.0,
2022-09-22T20:51:30,6.0,16.0,14.0,19.0,8.0,11.0,6.0,2.0,6.0,23.0,12.0,13.0,
2022-09-22T20:52:30,7.0,15.0,15.0,19.0,9.0,9.0,9.0,2.0,7.0,18.0,12.0,12.0,
2022-09-22T20:53:00,7.0,15.0,15.0,19.0,8.0,10.0,11.0,3.0,8.0,17.0,13.0,12.0,
2022-09-22T20:53:30,7.0,15.0,15.0,19.0,8.0,9.0,11.0,3.0,7.0,15.0,14.0,12.0,
2022-09-22T20:54:00,8.0,15.0,15.0,19.0,8.0,10.0,10.0,2.0,6.0,17.0,13.0,9.0,
2022-09-22T20:55:00,8.0,15.0,14.0,20.0,8.0,9.0,10.0,3.0,6.0,16.0,13.0,9.0,
2022-09-22T20:56:00,8.0,15.0,12.0,19.0,9.0,9.0,12.0,3.0,5.0,17.0,13.0,10.0,
2022-09-22T20:57:00,9.0,16.0,9.0,17.0,7.0,11.0,9.0,3.0,4.0,15.0,12.0,9.0,
2022-09-22T20:57:30,8.0,14.0,8.0,16.0,8.0,11.0,10.0,3.0,5.0,14.0,10.0,10.0,
2022-09-22T20:58:00,8.0,13.0,8.0,16.0,8.0,9.0,8.0,3.0,6.0,15.0,10.0,9.0,
2022-09-22T20:59:00,8.0,12.0,8.0,10.0,8.0,13.0,6.0,3.0,8.0,13.0,10.0,11.0,
2022-09-22T21:00:00,9.0,12.0,8.0,9.0,9.0,11.0,7.0,2.0,,16.0,11.0,12.0,
2022-09-22T21:01:00,9.0,10.0,6.0,10.0,8.0,11.0,8.0,3.0,8.0,18.0,11.0,11.0,
2022-09-22T21:01:30,10.0,10.0,6.0,10.0,7.0,10.0,7.0,2.0,7.0,16.0,11.0,11.0,
2022-09-22T21:02:00,9.0,10.0,5.0,9.0,8.0,11.0,8.0,2.0,6.0,17.0,11.0,11.0,
2022-09-22T21:02:30,11.0,9.0,7.0,9.0,8.0,11.0,8.0,2.0,6.0,15.0,11.0,10.0,
2022-09-22T21:03:00,10.0,8.0,6.0,9.0,8.0,10.0,5.0,3.0,6.0,14.0,11.0,10.0,
2022-09-22T21:03:30,9.0,9.0,6.0,9.0,9.0,10.0,6.0,2.0,7.0,16.0,11.0,10.0,
2022-09-22T21:04:00,10.0,9.0,7.0,8.0,8.0,11.0,6.0,2.0,6.0,15.0,11.0,10.0,
2022-09-22T21:05:00,12.0,8.0,6.0,9.0,8.0,9.0,8.0,2.0,,17.0,10.0,11.0,
2022-09-22T21:06:30,12.0,8.0,6.0,10.0,8.0,12.0,6.0,3.0,,14.0,12.0,11.0,
2022-09-22T21:07:00,12.0,8.0,6.0,9.0,8.0,11.0,6.0,3.0,,15.0,10.0,11.0,
2022-09-22T21:08:00,13.0,8.0,5.0,10.0,8.0,11.0,8.0,2.0,,16.0,11.0,11.0,
2022-09-22T21:08:30,13.0,7.0,5.0,9.0,,10.0,7.0,3.0,13.0,18.0,10.0,12.0,
2022-09-22T21:09:00,12.0,6.0,6.0,9.0,8.0,10.0,5.0,2.0,19.0,17.0,10.0,12.0,
2022-09-22T21:09:30,12.0,7.0,6.0,8.0,8.0,11.0,8.0,2.0,10.0,17.0,9.0,12.0,
2022-09-22T21:10:00,12.0,7.0,6.0,9.0,8.0,11.0,8.0,2.0,,17.0,9.0,11.0,
2022-09-22T21:10:30,12.0,6.0,5.0,8.0,8.0,10.0,8.0,2.0,18.0,18.0,9.0,11.0,
2022-09-22T21:11:30,12.0,7.0,6.0,9.0,8.0,11.0,9.0,2.0,,15.0,10.0,11.0,
2022-09-22T21:12:00,12.0,6.0,6.0,9.0,8.0,9.0,7.0,2.0,24.0,17.0,9.0,10.0,
2022-09-22T21:12:30,12.0,7.0,6.0,9.0,8.0,10.0,7.0,2.0,,15.0,9.0,10.0,
2022-09-22T21:13:00,11.0,6.0,5.0,9.0,7.0,10.0,7.0,2.0,21.0,10.0,9.0,9.0,
2022-09-22T21:14:00,10.0,6.0,6.0,9.0,9.0,10.0,9.0,2.0,11.0,12.0,9.0,9.0,
2022-09-22T21:14:30,11.0,7.0,5.0,10.0,8.0,10.0,7.0,3.0,15.0,14.0,9.0,9.0,
2022-09-22T21:15:00,11.0,6.0,6.0,9.0,9.0,10.0,7.0,2.0,16.0,13.0,9.0,9.0,
2022-09-22T21:16:00,12.0,7.0,5.0,9.0,7.0,11.0,8.0,2.0,,14.0,9.0,9.0,
2022-09-22T21:16:30,11.0,7.0,5.0,9.0,8.0,10.0,6.0,2.0,11.0,13.0,9.0,8.0,
2022-09-22T21:17:00,12.0,7.0,5.0,9.0,8.0,10.0,8.0,2.0,11.0,12.0,9.0,8.0,
2022-09-22T21:17:30,11.0,7.0,5.0,10.0,9.0,9.0,8.0,2.0,9.0,14.0,9.0,8.0,
2022-09-22T21:19:00,12.0,7.0,6.0,9.0,9.0,9.0,6.0,2.0,11.0,14.0,8.0,8.0,
2022-09-22T21:19:30,12.0,7.0,6.0,9.0,8.0,9.0,6.0,2.0,7.0,11.0,9.0,8.0,
2022-09-22T21:20:00,12.0,7.0,6.0,10.0,7.0,9.0,6.0,2.0,8.0,13.0,9.0,8.0,
2022-09-22T21:20:30,12.0,7.0,6.0,10.0,8.0,9.0,7.0,2.0,9.0,10.0,9.0,9.0,
2022-09-22T21:21:00,11.0,7.0,6.0,9.0,8.0,9.0,8.0,2.0,6.0,12.0,9.0,9.0,
2022-09-22T21:22:00,11.0,7.0,6.0,10.0,9.0,10.0,6.0,2.0,9.0,12.0,10.0,7.0,
2022-09-22T21:22:30,12.0,7.0,6.0,9.0,8.0,10.0,7.0,2.0,9.0,11.0,10.0,8.0,
2022-09-22T21:23:00,11.0,8.0,6.0,9.0,8.0,10.0,5.0,2.0,8.0,14.0,10.0,8.0,
2022-09-22T21:23:30,13.0,8.0,6.0,10.0,9.0,10.0,7.0,2.0,8.0,9.0,9.0,9.0,
2022-09-22T21:24:00,11.0,7.0,6.0,10.0,9.0,10.0,5.0,2.0,7.0,11.0,10.0,8.0,
2022-09-22T21:24:30,11.0,8.0,,9.0,8.0,9.0,4.0,2.0,5.0,13.0,11.0,9.0,
2022-09-22T21:25:30,11.0,8.0,6.0,9.0,8.0,10.0,5.0,2.0,8.0,12.0,11.0,8.0,
2022-09-22T21:26:30,11.0,7.0,6.0,8.0,9.0,9.0,,2.0,6.0,11.0,11.0,,
2022-09-22T21:27:00,11.0,8.0,7.0,9.0,9.0,9.0,6.0,2.0,6.0,12.0,11.0,8.0,
2022-09-22T21:27:30,12.0,7.0,6.0,9.0,8.0,,6.0,1.0,8.0,10.0,12.0,8.0,
2022-09-22T21:29:00,12.0,8.0,6.0,9.0,8.0,9.0,6.0,2.0,4.0,8.0,12.0,8.0,
2022-09-22T21:29:30,11.0,7.0,6.0,9.0,7.0,10.0,5.0,2.0,5.0,11.0,13.0,7.0,
2022-09-22T21:30:00,10.0,7.0,7.0,10.0,8.0,9.0,7.0,2.0,6.0,11.0,14.0,8.0,
2022-09-22T21:30:30,9.0,7.0,7.0,11.0,9.0,10.0,5.0,,5.0,9.0,13.0,8.0,
2022-09-22T21:32:00,9.0,8.0,8.0,10.0,8.0,9.0,5.0,1.0,7.0,7.0,10.0,7.0,
2022-09-22T21:32:30,9.0,10.0,8.0,10.0,8.0,10.0,6.0,2.0,6.0,11.0,11.0,7.0,
2022-09-22T21:33:00,11.0,8.0,7.0,11.0,8.0,9.0,6.0,1.0,5.0,12.0,13.0,7.0,
2022-09-22T21:33:30,10.0,8.0,8.0,10.0,8.0,10.0,6.0,2.0,6.0,9.0,11.0,7.0,
2022-09-22T21:34:30,10.0,9.0,7.0,11.0,9.0,9.0,6.0,1.0,7.0,10.0,11.0,7.0,
