DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-25T04:26:30-05:00,17,17,,,,30,17,21,30,25,21,13,,,13,13,21,17,17
2023-05-25T04:27:00-05:00,17,13,17,17,,25,21,25,25,30,21,13,,,17,9,17,17,17
2023-05-25T04:27:30-05:00,17,17,17,17,,30,21,25,25,30,21,13,,,13,13,17,17,17
2023-05-25T04:28:00-05:00,17,17,13,17,,25,25,25,30,25,21,13,,,13,13,21,13,17
2023-05-25T04:28:30-05:00,17,21,17,17,,25,21,25,25,25,21,13,,,9,13,21,17,17
2023-05-25T04:29:30-05:00,17,21,17,17,,30,21,25,30,30,21,13,,,13,13,17,17,17
2023-05-25T04:30:00-05:00,17,25,13,17,,25,21,25,30,34,21,13,,,13,13,21,17,21
2023-05-25T04:30:30-05:00,17,25,13,17,,25,21,25,30,30,25,13,,,13,13,13,13,17
2023-05-25T04:31:00-05:00,17,25,17,17,,30,21,21,30,30,25,13,,,13,13,9,13,21
2023-05-25T04:31:30-05:00,17,25,17,17,,30,25,25,30,30,25,17,,,9,13,17,13,21
2023-05-25T04:32:30-05:00,17,25,17,17,,30,25,30,34,30,25,17,,,13,17,21,13,21
2023-05-25T04:33:30-05:00,17,25,17,17,,30,21,21,30,34,25,13,,,13,17,9,17,21
2023-05-25T04:34:00-05:00,17,25,17,17,,30,25,21,30,38,30,13,,,13,13,17,17,21
2023-05-25T04:34:30-05:00,17,30,17,13,,30,25,25,30,38,30,13,,,13,17,13,17,21
2023-05-25T04:35:00-05:00,17,30,13,17,,30,25,21,38,38,30,13,,,13,17,17,17,21
2023-05-25T04:35:30-05:00,17,30,,21,,34,25,21,38,42,25,17,,,9,17,21,17,21
2023-05-25T04:36:00-05:00,17,25,13,13,,38,25,21,38,42,25,17,,,13,17,17,17,25
2023-05-25T04:36:30-05:00,17,25,,17,,34,25,25,42,42,25,17,,,13,17,25,13,21
2023-05-25T04:37:00-05:00,17,30,17,13,,42,25,25,42,46,25,17,,,13,17,13,13,25
2023-05-25T04:37:30-05:00,17,25,17,17,,55,25,21,38,42,30,17,,,13,17,17,17,30
2023-05-25T04:38:00-05:00,17,21,17,17,,55,30,21,46,46,25,13,,,13,17,17,17,25
2023-05-25T04:38:30-05:00,17,25,17,17,,58,25,21,42,42,25,17,,,13,21,21,13,25
2023-05-25T04:39:00-05:00,17,25,,17,,58,30,21,46,42,25,17,,,13,21,13,13,25
2023-05-25T04:39:30-05:00,17,30,17,17,,58,25,25,42,42,30,17,,,13,21,13,13,30
2023-05-25T04:40:00-05:00,17,25,17,,,55,25,21,46,42,25,21,,,13,21,13,17,34
2023-05-25T04:40:30-05:00,17,30,13,17,,58,25,21,46,46,30,21,,,13,21,13,13,25
2023-05-25T04:41:00-05:00,17,30,13,17,,58,,21,42,42,30,21,,,9,17,17,17,25
2023-05-25T04:41:30-05:00,17,34,,17,,58,25,25,46,38,34,21,,,9,17,17,17,30
2023-05-25T04:42:00-05:00,17,34,17,13,,62,25,25,46,34,34,17,,,13,21,17,13,30
2023-05-25T04:42:30-05:00,17,34,,17,,62,21,25,50,38,30,21,,,13,21,21,17,30
2023-05-25T04:43:00-05:00,17,34,17,17,,62,25,25,50,38,30,21,,,17,21,13,17,30
2023-05-25T04:43:30-05:00,17,34,17,17,,55,25,25,53,34,25,21,,,13,21,9,17,30
2023-05-25T04:44:00-05:00,17,30,17,17,,53,25,21,53,38,30,21,,,13,21,13,17,34
2023-05-25T04:44:30-05:00,17,34,13,17,,53,30,25,50,38,25,25,,,17,21,17,17,34
2023-05-25T04:45:00-05:00,17,30,,,,55,30,25,50,38,30,21,,,13,25,17,17,34
2023-05-25T04:45:30-05:00,17,30,17,13,,58,25,25,53,38,25,25,,,13,25,13,17,30
2023-05-25T04:46:00-05:00,17,30,17,17,,60,30,25,,38,25,25,,,13,21,9,17,34
2023-05-25T04:46:30-05:00,17,25,13,17,,55,30,25,53,38,30,25,,,13,17,13,17,38
2023-05-25T04:47:00-05:00,17,25,13,17,,50,25,30,,38,30,25,,,13,21,13,17,34
2023-05-25T04:47:30-05:00,17,25,17,17,,46,25,25,53,38,30,25,,,17,21,13,21,34
2023-05-25T04:48:00-05:00,17,30,,13,,50,25,30,,38,30,25,,,13,25,9,21,38
2023-05-25T04:48:30-05:00,17,30,17,17,,53,25,25,,34,30,25,,,13,30,17,17,34
2023-05-25T04:49:00-05:00,17,30,,,,53,25,25,,34,34,25,,,13,30,13,21,38
2023-05-25T04:49:30-05:00,17,25,17,17,,50,25,25,,34,30,30,,,13,25,17,21,34
2023-05-25T04:50:00-05:00,17,25,17,17,,53,25,25,53,42,25,25,,,13,21,21,21,34
2023-05-25T04:50:30-05:00,17,25,,,,53,25,30,,42,25,25,,,9,21,21,21,34
2023-05-25T04:51:00-05:00,17,34,17,17,,55,30,25,53,42,30,30,,,13,21,17,21,34
2023-05-25T04:51:30-05:00,17,25,17,13,,55,25,25,,42,25,34,,,13,25,17,25,38
2023-05-25T04:52:00-05:00,17,30,17,17,,53,30,25,53,38,30,34,,,13,21,25,21,38
2023-05-25T04:52:30-05:00,17,30,17,17,,55,30,25,46,38,30,34,,,9,25,17,21,38
2023-05-25T04:53:00-05:00,17,34,13,17,,55,25,25,50,34,30,30,,,13,30,21,21,38
2023-05-25T04:53:30-05:00,17,34,17,17,,53,25,30,50,34,30,25,,,13,25,,21,42
2023-05-25T04:54:00-05:00,17,34,17,,,55,25,25,50,34,30,30,,,13,25,21,21,38
2023-05-25T04:54:30-05:00,17,34,21,21,,58,25,30,50,34,34,30,,,13,30,17,25,42
2023-05-25T04:55:00-05:00,17,34,,,,58,30,25,,34,30,34,,,13,30,21,21,42
2023-05-25T04:55:30-05:00,13,34,17,17,,55,25,25,53,34,38,34,,,13,30,21,21,42
2023-05-25T04:56:00-05:00,13,30,17,17,,55,25,30,46,34,38,38,,,13,30,25,21,42
2023-05-25T04:56:30-05:00,13,38,17,17,,55,25,30,53,34,38,,,,9,25,25,21,42
2023-05-25T04:57:00-05:00,13,38,,17,,55,30,30,53,34,38,38,,,13,34,30,21,46
2023-05-25T04:57:30-05:00,13,42,17,21,,58,30,30,53,34,38,,,,13,34,25,21,42
2023-05-25T04:58:00-05:00,13,42,13,,,58,30,25,,34,42,,,,13,46,25,21,46
2023-05-25T04:58:30-05:00,13,42,17,17,,53,30,30,,38,38,,,,13,38,21,25,50
2023-05-25T04:59:00-05:00,13,42,13,21,,,,,,34,,,,,13,34,,21,
2023-05-25T04:59:30-05:00,13,46,13,17,,,,,,34,,,,,17,30,,25,
2023-05-25T05:00:00-05:00,13,46,,,,,,,,34,,,,,13,30,,25,
2023-05-25T05:00:30-05:00,13,46,17,17,,50,25,38,53,34,42,,,,9,25,0,25,
2023-05-25T05:01:00-05:00,13,50,,17,,55,30,38,53,34,42,,,,13,30,0,21,42
2023-05-25T05:01:30-05:00,13,50,17,21,,58,34,34,,34,42,,,,13,25,30,25,50
2023-05-25T05:02:00-05:00,13,50,17,17,,58,34,30,,38,42,,,,13,25,25,25,46
2023-05-25T05:02:30-05:00,13,53,17,17,,58,34,30,53,38,46,,,,13,25,30,21,46
2023-05-25T05:03:00-05:00,13,53,,,,58,38,30,53,38,50,,,,13,30,34,21,46
2023-05-25T05:03:30-05:00,13,55,13,17,,55,38,30,53,38,50,,,,13,30,30,21,50
2023-05-25T05:04:00-05:00,13,53,,17,,58,42,30,50,38,50,,,,13,30,34,21,50
2023-05-25T05:04:30-05:00,13,55,17,17,,58,38,,53,42,50,,,,13,30,25,25,53
2023-05-25T05:05:00-05:00,13,53,,,,58,38,,53,42,53,,,,13,34,42,25,53
2023-05-25T05:05:30-05:00,13,55,17,17,,60,38,,53,42,53,,,,13,30,42,21,53
2023-05-25T05:06:00-05:00,13,,,,,58,42,,50,46,58,,,,13,30,42,25,
2023-05-25T05:06:30-05:00,13,,17,17,,60,38,,53,50,62,,,,13,34,38,21,
2023-05-25T05:07:00-05:00,13,55,,,,62,34,,53,46,60,,,,9,34,42,25,
2023-05-25T05:07:30-05:00,13,55,17,17,,62,38,,46,53,58,,,,9,42,34,30,
2023-05-25T05:08:00-05:00,13,55,17,17,,60,38,,50,50,55,,,,13,38,34,25,
2023-05-25T05:08:30-05:00,13,,13,17,,60,38,,50,46,58,,,,13,42,46,25,
2023-05-25T05:09:00-05:00,13,55,,,,74,38,,50,46,55,,,,13,38,42,30,
2023-05-25T05:09:30-05:00,13,,17,17,,,38,,50,50,58,,,,13,34,30,25,
2023-05-25T05:10:00-05:00,13,,,,,,38,,53,46,58,,,,13,38,30,25,53
2023-05-25T05:10:30-05:00,13,,17,17,,,38,,50,53,55,,,,13,42,30,30,50
2023-05-25T05:11:00-05:00,13,,13,,,64,42,,50,50,55,,,,13,38,34,30,46
2023-05-25T05:11:30-05:00,13,,17,17,,62,38,,46,55,60,,,,13,38,38,30,46
2023-05-25T05:12:00-05:00,13,,,,,62,38,58,46,58,58,,,,13,38,38,30,53
2023-05-25T05:12:30-05:00,13,,17,17,,60,38,50,46,58,58,,,,13,42,42,34,46
2023-05-25T05:13:00-05:00,13,,17,17,,58,38,46,50,64,55,,,,13,42,42,38,50
2023-05-25T05:13:30-05:00,13,,21,17,,60,38,42,50,62,55,,,,13,46,38,34,53
2023-05-25T05:14:00-05:00,13,,17,17,,62,38,,50,62,55,,,,13,42,46,34,53
2023-05-25T05:14:30-05:00,13,,17,17,,60,38,,46,64,60,,,,13,42,34,34,53
2023-05-25T05:15:00-05:00,13,55,,,,60,34,,53,66,60,,,,9,38,38,34,53
2023-05-25T05:15:30-05:00,13,55,17,17,,60,38,,53,64,58,,,,9,38,42,25,50
2023-05-25T05:16:00-05:00,13,,17,,,60,38,62,53,66,62,,,,13,46,25,30,53
2023-05-25T05:16:30-05:00,13,,17,17,,62,38,,,70,60,,,,13,50,34,30,50
2023-05-25T05:17:00-05:00,13,,13,17,,60,38,,53,68,58,,,,13,,42,30,46
2023-05-25T05:17:30-05:00,13,55,13,17,,62,42,55,,68,58,,,,13,50,53,30,50
2023-05-25T05:18:00-05:00,13,,,,,60,42,53,,66,58,,,,13,46,42,30,50
2023-05-25T05:18:30-05:00,13,55,17,17,,60,42,55,,70,55,,,,13,46,34,30,50
2023-05-25T05:19:00-05:00,13,,17,,,64,50,58,,68,58,,,,13,46,34,30,50
2023-05-25T05:19:30-05:00,13,,17,17,,62,46,60,,66,58,,,,13,46,42,25,50
2023-05-25T05:20:00-05:00,13,,17,,,62,50,58,,68,55,,,,9,42,50,25,46
2023-05-25T05:20:30-05:00,13,,13,13,,64,42,,,70,55,,,,9,42,53,25,50
2023-05-25T05:21:00-05:00,13,,13,,,64,46,,,68,60,,,,13,42,30,30,50
2023-05-25T05:21:30-05:00,13,,13,17,,62,46,,,70,58,,,,13,42,50,25,46
2023-05-25T05:22:00-05:00,13,,,,,62,46,,,72,58,,,,13,46,38,34,46
2023-05-25T05:22:30-05:00,13,,17,13,,62,50,,,68,58,,,,9,46,30,34,46
2023-05-25T05:23:00-05:00,13,,17,13,,77,50,,,68,58,,,,13,42,30,30,50
2023-05-25T05:23:30-05:00,13,,13,17,,77,46,,,66,60,,,,9,42,34,25,46
2023-05-25T05:24:00-05:00,13,,13,,,70,46,,,,60,,,,9,46,30,25,50
2023-05-25T05:24:30-05:00,13,,13,17,,72,46,,,,58,,,,13,46,30,30,50
2023-05-25T05:25:00-05:00,13,,17,17,,70,42,,,,58,,,,9,46,25,30,50
2023-05-25T05:25:30-05:00,13,55,17,13,,68,46,,,,55,,,,13,46,30,30,50
2023-05-25T05:26:00-05:00,13,,17,,,68,46,58,,72,60,,,,13,46,38,34,50
2023-05-25T05:26:30-05:00,13,53,17,17,,66,46,55,,62,60,,,,13,46,25,30,50
2023-05-25T05:27:00-05:00,13,,17,,,66,42,53,,60,60,,,,13,42,21,34,50
2023-05-25T05:27:30-05:00,13,55,17,17,,66,46,46,,58,58,,,,13,42,38,34,53
2023-05-25T05:28:00-05:00,13,,13,,,70,42,46,,58,60,,,,13,46,42,38,
2023-05-25T05:28:30-05:00,13,,13,17,,70,42,50,,58,60,,,,9,46,42,34,53
2023-05-25T05:29:00-05:00,13,55,17,17,,72,42,53,,58,60,,,,9,42,38,30,50
2023-05-25T05:29:30-05:00,13,,13,17,,81,42,53,,58,62,,,,9,46,30,30,53
2023-05-25T05:30:00-05:00,13,53,13,17,,70,42,53,,53,60,,,,9,46,38,30,55
2023-05-25T05:30:30-05:00,13,55,13,13,,66,38,55,,53,58,,,,13,46,25,25,55
2023-05-25T05:31:00-05:00,13,,13,,,60,42,55,,55,60,,,,13,46,46,34,
2023-05-25T05:31:30-05:00,13,55,13,13,,58,42,53,,58,62,,,,13,46,38,42,55
2023-05-25T05:32:00-05:00,13,53,13,17,,62,42,58,,55,64,,,,13,46,34,42,53
2023-05-25T05:32:30-05:00,13,55,13,17,,74,38,58,,58,62,,,,9,46,34,38,53
2023-05-25T05:33:00-05:00,13,53,13,13,,,42,53,,55,64,,,,13,42,34,38,53
2023-05-25T05:33:30-05:00,13,53,13,13,,,38,53,,55,64,,,,13,46,34,46,55
2023-05-25T05:34:00-05:00,13,55,17,13,,83,38,60,,55,62,,,,13,42,46,42,53
2023-05-25T05:34:30-05:00,13,55,13,13,,74,42,,,58,60,,,,13,46,46,46,53
2023-05-25T05:35:00-05:00,13,53,17,13,,83,38,,53,55,60,,,,13,46,38,34,53
2023-05-25T05:35:30-05:00,13,53,13,13,,81,34,60,53,62,62,,,,13,46,42,38,53
2023-05-25T05:36:00-05:00,13,55,17,17,,81,38,62,46,66,60,,,,9,50,30,34,55
2023-05-25T05:36:30-05:00,13,53,13,17,,83,38,62,53,62,62,,,,13,,38,30,53
2023-05-25T05:37:00-05:00,13,53,17,13,,62,38,58,42,58,62,,,,13,,38,30,55
2023-05-25T05:37:30-05:00,13,50,13,17,,60,38,60,46,55,62,,,,13,,42,38,55
2023-05-25T05:38:00-05:00,13,55,13,17,,62,38,55,46,58,62,,,,13,,46,34,53
2023-05-25T05:38:30-05:00,13,53,13,13,,62,38,53,50,60,64,,,,13,50,34,34,55
2023-05-25T05:39:00-05:00,13,53,17,13,,64,34,50,,58,64,,,,9,50,38,34,50
2023-05-25T05:39:30-05:00,13,53,13,13,,60,38,53,50,62,62,,,,9,46,34,34,53
2023-05-25T05:40:00-05:00,13,53,13,13,,62,38,55,50,60,62,,,,13,46,30,30,53
2023-05-25T05:40:30-05:00,13,53,17,13,,62,34,55,,60,60,,,,9,50,34,25,53
2023-05-25T05:41:00-05:00,13,53,17,13,,62,38,50,,58,60,,,,13,50,30,34,55
2023-05-25T05:41:30-05:00,13,55,17,13,,60,38,50,,58,60,,,,13,,30,34,50
2023-05-25T05:42:00-05:00,13,55,17,13,,58,38,50,,58,64,,,,9,,38,30,53
2023-05-25T05:42:30-05:00,13,55,17,17,,60,34,53,,55,68,,,,9,,34,30,53
2023-05-25T05:43:00-05:00,13,53,17,17,,58,38,53,,58,64,,,,13,,25,34,53
2023-05-25T05:43:30-05:00,13,53,17,17,,58,34,53,53,58,60,,,,13,,25,34,50
2023-05-25T05:44:00-05:00,13,53,17,17,,60,38,50,53,58,62,,,,13,,30,34,53
2023-05-25T05:44:30-05:00,13,53,17,17,,62,34,55,50,58,62,,,,13,,30,34,53
2023-05-25T05:45:00-05:00,13,53,17,17,,58,34,55,53,58,64,,,,13,,21,34,50
2023-05-25T05:45:30-05:00,13,53,17,17,,55,38,58,53,55,64,,,,13,50,34,34,53
2023-05-25T05:46:00-05:00,13,53,17,17,,55,42,58,53,55,64,,,,13,50,25,34,53
2023-05-25T05:46:30-05:00,13,55,17,17,,53,38,58,53,58,62,,,,13,,38,38,53
2023-05-25T05:47:00-05:00,13,55,17,17,,60,38,58,,55,62,,,,13,,25,34,50
2023-05-25T05:47:30-05:00,13,,13,17,,58,,55,53,58,64,,,,13,,25,34,53
2023-05-25T05:48:00-05:00,13,,17,17,,60,34,53,,58,62,,,,13,,25,42,53
2023-05-25T05:48:30-05:00,13,,13,13,,58,34,53,53,58,62,,,,13,,38,42,50
2023-05-25T05:49:00-05:00,13,,17,17,,60,34,53,53,58,62,,,,13,,30,38,53
2023-05-25T05:49:30-05:00,13,,17,17,,60,38,53,,60,60,,,,13,,17,38,53
2023-05-25T05:50:00-05:00,13,,13,17,,60,38,58,53,58,62,,,,9,,30,34,53
2023-05-25T05:50:30-05:00,13,,13,17,,58,42,58,50,60,64,,,,9,,42,34,55
2023-05-25T05:51:00-05:00,13,,13,17,,53,42,58,53,60,62,,,,9,,34,34,53
2023-05-25T05:51:30-05:00,13,55,13,17,,62,42,60,,60,60,,,,13,,34,38,55
2023-05-25T05:52:00-05:00,13,55,13,13,,58,42,60,53,60,62,,,,13,,46,38,50
2023-05-25T05:52:30-05:00,13,55,13,13,,64,38,60,50,60,62,,,,13,,30,34,53
2023-05-25T05:53:00-05:00,13,,13,13,,66,38,55,53,60,60,,,,13,,34,30,50
2023-05-25T05:53:30-05:00,13,,13,13,,68,38,55,50,58,62,,,,13,,34,30,50
2023-05-25T05:54:00-05:00,13,,13,13,,68,38,55,50,60,60,,,,13,,46,34,50
2023-05-25T05:54:30-05:00,13,,17,17,,70,38,58,53,60,58,,,,9,,42,34,53
2023-05-25T05:55:00-05:00,13,,13,13,,66,38,60,,58,58,,,,9,,34,30,53
2023-05-25T05:55:30-05:00,13,,13,13,,68,38,58,,58,64,,,,9,,42,25,50
2023-05-25T05:56:00-05:00,13,,13,13,,66,38,58,,58,62,,,,13,,38,25,50
2023-05-25T05:56:30-05:00,13,,13,17,,66,38,58,,60,62,,,,9,,34,25,53
2023-05-25T05:57:00-05:00,13,,17,17,,74,38,58,,58,64,,,,9,,34,30,53
2023-05-25T05:57:30-05:00,13,,13,13,,74,38,53,,60,66,,,,13,,38,34,50
2023-05-25T05:58:00-05:00,13,,13,17,,77,42,53,,58,64,,,,9,,42,30,50
2023-05-25T05:58:30-05:00,13,,13,13,,77,38,55,,58,60,,,,9,,42,30,53
2023-05-25T05:59:00-05:00,13,,13,17,,79,38,55,,58,60,,,,13,,30,30,50
2023-05-25T05:59:30-05:00,13,,13,13,,77,34,53,,60,62,,,,9,,46,30,50
2023-05-25T06:00:00-05:00,13,,13,13,,77,38,53,,58,60,,,,9,,53,30,53
2023-05-25T06:00:30-05:00,13,,13,13,,77,38,53,,62,60,,,,13,,58,25,50
2023-05-25T06:01:00-05:00,13,,13,13,,77,38,53,,60,62,,,,9,,64,30,50
2023-05-25T06:01:30-05:00,13,,13,13,,83,42,55,,58,62,,,,13,,64,25,50
2023-05-25T06:02:00-05:00,13,,13,17,,81,38,55,,62,60,,,,9,,58,30,53
2023-05-25T06:02:30-05:00,13,,13,13,,74,38,55,,62,62,,,,13,,53,30,50
2023-05-25T06:03:00-05:00,13,,13,13,,79,42,53,,58,60,,,,9,,58,34,50
2023-05-25T06:03:30-05:00,13,,13,13,,81,38,58,,58,60,,,,9,,50,34,46
2023-05-25T06:04:00-05:00,13,,13,13,,79,38,60,,62,60,,,,13,,53,30,50
2023-05-25T06:04:30-05:00,13,,13,17,,79,42,60,,62,62,,,,9,,50,30,50
2023-05-25T06:05:00-05:00,13,,17,13,,74,42,,,62,60,,,,9,,42,34,50
2023-05-25T06:05:30-05:00,13,,13,13,,83,42,,,66,58,,,,9,,46,30,50
2023-05-25T06:06:00-05:00,13,,13,13,,79,46,,,66,60,,,,9,,46,38,50
2023-05-25T06:07:00-05:00,13,,13,13,,83,42,,,70,60,,,,9,,42,34,50
2023-05-25T06:07:30-05:00,13,,13,13,,83,46,58,,68,60,,,,13,,42,34,50
2023-05-25T06:08:00-05:00,13,,13,13,,83,46,60,,68,58,,,,13,,46,38,46
2023-05-25T06:08:30-05:00,13,,13,13,,79,42,58,,72,58,,,,9,,46,42,50
2023-05-25T06:09:00-05:00,13,,13,17,,79,46,60,,77,62,,,,9,,46,38,50
2023-05-25T06:09:30-05:00,13,,13,13,,81,46,60,,77,60,,,,9,,53,34,50
2023-05-25T06:10:00-05:00,13,,13,17,,72,46,62,,79,60,,,,9,,50,34,53
2023-05-25T06:10:30-05:00,13,,13,13,,79,46,,,81,64,,,,13,,50,38,50
2023-05-25T06:11:00-05:00,13,,13,13,,81,42,,,70,60,,,,9,,50,34,53
2023-05-25T06:11:30-05:00,13,,13,13,,72,42,62,,70,60,,,,13,,42,34,53
2023-05-25T06:12:00-05:00,13,,17,13,,77,42,62,,68,60,,,,13,,58,38,50
2023-05-25T06:12:30-05:00,13,,13,13,,77,46,62,,68,64,,,,9,,50,38,53
2023-05-25T06:13:00-05:00,13,,13,13,,77,42,62,,68,64,,,,9,,38,34,53
2023-05-25T06:13:30-05:00,13,,13,13,,64,42,62,,66,66,,,,13,,46,34,50
2023-05-25T06:14:00-05:00,13,,13,13,,62,42,,,68,66,,,,9,,46,34,50
2023-05-25T06:14:30-05:00,13,,13,13,,58,38,,,68,70,,,,9,,38,38,50
2023-05-25T06:15:00-05:00,13,,13,17,,60,42,,,68,66,,,,9,,42,50,53
2023-05-25T06:15:30-05:00,13,,13,13,,58,42,,,68,64,,,,13,,38,53,53
2023-05-25T06:16:00-05:00,13,,13,17,,58,,,,70,66,,,,9,,38,53,55
2023-05-25T06:16:30-05:00,13,,13,17,,62,46,,,70,66,,,,9,,38,46,55
2023-05-25T06:17:00-05:00,13,,13,13,,64,46,,,70,64,,,,13,,42,42,53
2023-05-25T06:17:30-05:00,13,,9,13,,68,42,,,74,64,,,,9,,38,38,53
2023-05-25T06:18:00-05:00,13,,13,13,,62,46,,,70,64,,,,13,,42,38,53
2023-05-25T06:18:30-05:00,13,,13,13,,62,42,,,70,64,,,,9,,42,34,53
2023-05-25T06:19:00-05:00,13,,13,13,,66,42,,,68,64,,,,9,,38,34,53
2023-05-25T06:19:30-05:00,13,,13,17,,68,42,,,68,62,,,,9,,46,34,53
2023-05-25T06:20:00-05:00,13,,13,17,,64,46,,,64,62,,,,9,,38,38,53
2023-05-25T06:20:30-05:00,13,,13,13,,64,46,,,66,64,,,,9,,38,38,53
2023-05-25T06:21:00-05:00,13,,13,13,,66,46,,,66,64,,,,9,,46,38,50
2023-05-25T06:21:30-05:00,13,,13,13,,68,42,,,64,66,,,,9,,46,42,50
2023-05-25T06:22:00-05:00,13,,13,13,,64,46,,,66,64,,,,9,,38,38,50
2023-05-25T06:22:30-05:00,13,,13,13,,62,50,,,66,66,,,,9,,42,42,53
2023-05-25T06:23:00-05:00,13,,13,13,,68,46,,,62,64,,,,9,,38,42,50
2023-05-25T06:23:30-05:00,13,,13,13,,66,53,,,68,66,,,,13,,38,46,50
2023-05-25T06:24:00-05:00,13,,13,13,,68,50,,,64,64,,,,13,,34,46,55
2023-05-25T06:24:30-05:00,13,,17,13,,68,50,,,64,64,,,,9,,38,42,53
2023-05-25T06:25:00-05:00,13,,13,13,,70,50,,,70,62,,,,9,,34,46,53
2023-05-25T06:25:30-05:00,13,,13,13,,70,50,,,79,62,,,,9,,42,50,53
2023-05-25T06:26:00-05:00,13,,13,13,,68,50,,,81,60,,,,9,,42,50,55
2023-05-25T06:26:30-05:00,13,,13,13,,70,53,,,79,62,,,,9,,34,50,53
2023-05-25T06:27:00-05:00,13,,13,13,,77,50,,,77,64,,,,13,,42,46,50
2023-05-25T06:27:30-05:00,13,,13,13,,70,50,,,70,64,,,,9,,46,46,53
2023-05-25T06:28:00-05:00,13,,13,13,,68,46,,,70,64,,,,9,,42,38,55
2023-05-25T06:28:30-05:00,13,,13,13,,72,46,,,72,62,,,,13,,58,38,53
2023-05-25T06:29:00-05:00,13,,13,13,,66,46,,,70,62,,,,9,,50,38,53
2023-05-25T06:29:30-05:00,13,,13,13,,62,46,,,70,62,,,,9,,53,42,53
2023-05-25T06:30:00-05:00,13,,17,13,,64,46,,,66,62,,,,9,,46,46,55
2023-05-25T06:30:30-05:00,13,,13,13,,62,46,,,66,62,,,,9,,50,53,55
2023-05-25T06:31:00-05:00,13,,13,17,,68,50,,,68,64,,,,13,,46,53,50
2023-05-25T06:31:30-05:00,13,,13,13,,68,50,,,68,62,,,,13,,42,50,55
2023-05-25T06:32:00-05:00,13,,13,17,,64,46,,,68,62,,,,9,,50,53,55
2023-05-25T06:32:30-05:00,13,,13,13,,68,46,,,70,62,,,,9,,42,55,53
2023-05-25T06:33:00-05:00,13,,13,13,,66,46,,,68,64,,,,13,,55,53,53
2023-05-25T06:33:30-05:00,13,,13,13,,68,46,,,68,64,,,,9,,46,53,53
2023-05-25T06:34:00-05:00,13,,13,13,,66,46,,,70,66,,,,13,,46,53,55
2023-05-25T06:34:30-05:00,13,,13,13,,68,46,,,68,64,,,,13,,46,53,55
2023-05-25T06:35:00-05:00,13,,13,13,,64,46,,,70,64,,,,9,,46,58,55
2023-05-25T06:35:30-05:00,13,,13,13,,64,46,,,70,64,,,,13,,53,55,55
2023-05-25T06:36:00-05:00,13,,13,13,,64,50,,,70,64,,,,9,,50,53,55
2023-05-25T06:36:30-05:00,13,,13,13,,66,46,,,70,64,,,,13,,46,53,53
2023-05-25T06:37:00-05:00,13,,13,13,,66,46,,,68,64,,,,9,,42,50,55
2023-05-25T06:37:30-05:00,13,,13,13,,62,46,,,68,64,,,,9,,42,50,55
2023-05-25T06:38:00-05:00,13,,13,13,,64,50,,,68,64,,,,9,,38,46,55
2023-05-25T06:38:30-05:00,13,,13,13,,64,53,,,72,64,,,,13,,50,50,53
2023-05-25T06:39:00-05:00,13,,13,13,,66,50,,,72,64,,,,9,,55,50,55
2023-05-25T06:39:30-05:00,13,,13,13,,66,53,,,72,66,,,,9,,50,53,
2023-05-25T06:40:00-05:00,13,,13,13,,64,53,,,74,64,,,,13,,50,50,55
2023-05-25T06:40:30-05:00,13,,13,13,,60,53,,,72,60,,,,9,,50,50,55
2023-05-25T06:41:00-05:00,13,,13,13,,60,50,,,72,66,,,,13,,50,50,55
2023-05-25T06:41:30-05:00,13,,13,13,,60,55,,,74,66,,,,9,,53,53,55
2023-05-25T06:42:00-05:00,13,,13,13,,64,55,,,72,62,,,,9,,42,50,55
2023-05-25T06:42:30-05:00,13,,13,13,,66,53,,,74,66,,,,9,,46,50,55
2023-05-25T06:43:00-05:00,13,,13,13,,60,50,,,70,62,,,,9,,50,46,
2023-05-25T06:43:30-05:00,13,,13,13,,58,,,,74,64,,,,9,,46,46,
2023-05-25T06:44:00-05:00,13,,13,13,,55,53,,,72,64,,,,9,,46,55,
2023-05-25T06:44:30-05:00,13,,13,13,,58,53,,,70,62,,,,9,,46,55,
2023-05-25T06:45:00-05:00,13,,13,13,,58,55,,,77,66,,,,13,,46,55,
2023-05-25T06:45:30-05:00,13,,13,13,,58,53,,,,66,,,,9,,46,55,55
2023-05-25T06:46:00-05:00,13,,9,13,,62,55,,,,64,,,,13,,42,58,
2023-05-25T06:46:30-05:00,13,,13,13,,58,55,,,74,64,,,,13,,42,55,
2023-05-25T06:47:00-05:00,13,,13,13,,62,55,,,70,64,,,,13,,38,58,
2023-05-25T06:47:30-05:00,13,,13,13,,58,53,,,68,64,,,,9,,50,,
2023-05-25T06:48:00-05:00,13,,13,13,,58,55,,,72,64,,,,13,,46,,
2023-05-25T06:48:30-05:00,13,,13,13,,60,55,,,,62,,,,9,,42,,
2023-05-25T06:49:00-05:00,13,,13,13,,58,53,,,70,62,,,,9,,46,58,
2023-05-25T06:49:30-05:00,13,,9,9,,55,58,,,,66,,,,9,,42,53,
