DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T01:49:30-05:00,42,,,,,53,38,38,30,42,34,42,25,,25,30,38
2023-05-26T01:50:00-05:00,38,,,,,50,42,34,25,46,34,38,25,,30,30,38
2023-05-26T01:50:30-05:00,42,,,,,53,38,38,25,42,38,38,25,,25,30,38
2023-05-26T01:51:00-05:00,38,,,,,53,42,34,30,42,38,38,25,,30,30,38
2023-05-26T01:51:30-05:00,42,,,,,53,38,38,25,42,34,42,25,,21,25,42
2023-05-26T01:52:00-05:00,38,,,,,53,42,38,25,42,34,38,25,,21,30,34
2023-05-26T01:52:30-05:00,34,,,,,53,42,34,25,42,34,38,25,,25,30,34
2023-05-26T01:53:00-05:00,38,,,,,53,42,38,30,42,34,42,21,,34,25,38
2023-05-26T01:53:30-05:00,42,,,,,50,38,34,30,46,30,42,21,,25,25,34
2023-05-26T01:54:00-05:00,38,,,,,50,38,34,30,46,34,42,25,,34,21,38
2023-05-26T01:54:30-05:00,42,,,,,50,38,38,30,46,38,42,25,,30,25,38
2023-05-26T01:55:00-05:00,42,,,,,46,38,34,34,42,34,42,25,,34,30,42
2023-05-26T01:55:30-05:00,38,,,,,50,38,34,30,46,34,42,25,,34,25,38
2023-05-26T01:56:00-05:00,42,,,,,50,42,38,30,46,38,38,21,,30,25,38
2023-05-26T01:56:30-05:00,42,,,,,50,38,38,34,42,34,42,25,,17,30,38
2023-05-26T01:57:00-05:00,38,,,,,46,38,38,30,42,34,42,21,,25,25,34
2023-05-26T01:57:30-05:00,42,,,,,46,38,42,25,38,34,46,25,,30,25,38
2023-05-26T01:58:00-05:00,38,,,,,53,38,46,30,42,30,50,21,,25,30,34
2023-05-26T01:58:30-05:00,38,,,,,53,34,46,25,46,30,50,21,,17,30,34
