DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-09T05:38:30-05:00,16.0,24.0,17.0,36.0,15.0,7.0,9.0,19.0,22.0,11.0,17.0,20.0,29.0
2023-05-09T05:39:00-05:00,15.0,24.0,17.0,39.0,15.0,6.0,10.0,19.0,15.0,12.0,19.0,20.0,28.0
2023-05-09T05:39:30-05:00,16.0,24.0,19.0,35.0,15.0,6.0,10.0,19.0,13.0,11.0,19.0,19.0,27.0
2023-05-09T05:40:00-05:00,16.0,23.0,18.0,37.0,15.0,6.0,9.0,20.0,14.0,12.0,21.0,18.0,28.0
2023-05-09T05:40:30-05:00,17.0,24.0,17.0,37.0,15.0,6.0,10.0,20.0,12.0,12.0,21.0,18.0,28.0
2023-05-09T05:41:00-05:00,16.0,24.0,17.0,39.0,15.0,6.0,10.0,20.0,12.0,12.0,18.0,19.0,27.0
2023-05-09T05:41:30-05:00,16.0,23.0,17.0,40.0,15.0,6.0,10.0,20.0,13.0,12.0,18.0,19.0,26.0
2023-05-09T05:42:00-05:00,16.0,24.0,17.0,39.0,15.0,6.0,11.0,20.0,14.0,13.0,16.0,19.0,28.0
2023-05-09T05:42:30-05:00,16.0,24.0,17.0,41.0,14.0,6.0,10.0,21.0,14.0,12.0,20.0,19.0,27.0
2023-05-09T05:43:00-05:00,17.0,25.0,16.0,39.0,15.0,7.0,10.0,20.0,16.0,12.0,20.0,19.0,26.0
2023-05-09T05:43:30-05:00,17.0,25.0,17.0,39.0,14.0,7.0,10.0,22.0,17.0,12.0,16.0,20.0,28.0
2023-05-09T05:44:00-05:00,16.0,26.0,19.0,40.0,14.0,7.0,9.0,20.0,15.0,12.0,20.0,20.0,26.0
2023-05-09T05:44:30-05:00,16.0,25.0,18.0,40.0,16.0,8.0,9.0,20.0,16.0,12.0,20.0,19.0,29.0
2023-05-09T05:45:00-05:00,16.0,25.0,19.0,38.0,15.0,8.0,9.0,21.0,15.0,11.0,19.0,20.0,30.0
2023-05-09T05:45:30-05:00,18.0,26.0,18.0,43.0,13.0,11.0,8.0,21.0,14.0,12.0,17.0,20.0,29.0
2023-05-09T05:46:00-05:00,18.0,26.0,19.0,,15.0,10.0,9.0,21.0,16.0,12.0,19.0,19.0,31.0
2023-05-09T05:46:30-05:00,17.0,24.0,19.0,,15.0,10.0,9.0,21.0,15.0,12.0,19.0,22.0,31.0
2023-05-09T05:47:00-05:00,17.0,23.0,19.0,,16.0,10.0,9.0,21.0,15.0,12.0,19.0,21.0,31.0
2023-05-09T05:47:30-05:00,17.0,25.0,18.0,,15.0,11.0,12.0,21.0,15.0,12.0,23.0,21.0,30.0
2023-05-09T05:48:00-05:00,18.0,25.0,20.0,,15.0,10.0,9.0,21.0,14.0,11.0,19.0,22.0,31.0
2023-05-09T05:48:30-05:00,18.0,25.0,21.0,,16.0,10.0,9.0,21.0,14.0,11.0,20.0,22.0,31.0
2023-05-09T05:49:00-05:00,18.0,25.0,20.0,,15.0,10.0,10.0,22.0,14.0,11.0,19.0,22.0,30.0
2023-05-09T05:49:30-05:00,17.0,25.0,19.0,,15.0,10.0,11.0,23.0,13.0,11.0,20.0,21.0,31.0
2023-05-09T05:50:00-05:00,17.0,25.0,19.0,,15.0,11.0,12.0,23.0,14.0,11.0,21.0,24.0,33.0
2023-05-09T05:50:30-05:00,19.0,23.0,18.0,,16.0,12.0,11.0,22.0,14.0,11.0,23.0,,30.0
2023-05-09T05:51:00-05:00,21.0,25.0,19.0,,15.0,12.0,11.0,21.0,14.0,12.0,20.0,,30.0
2023-05-09T05:51:30-05:00,19.0,25.0,18.0,,16.0,12.0,12.0,21.0,13.0,12.0,19.0,,34.0
2023-05-09T05:52:00-05:00,18.0,23.0,19.0,,16.0,12.0,13.0,23.0,14.0,12.0,19.0,,33.0
2023-05-09T05:52:30-05:00,17.0,24.0,19.0,,17.0,13.0,14.0,22.0,13.0,13.0,20.0,,
2023-05-09T05:53:00-05:00,17.0,25.0,19.0,,16.0,12.0,12.0,23.0,14.0,13.0,23.0,,35.0
2023-05-09T05:53:30-05:00,17.0,25.0,18.0,,17.0,13.0,12.0,23.0,14.0,14.0,26.0,,36.0
2023-05-09T05:54:00-05:00,17.0,24.0,18.0,,17.0,13.0,13.0,24.0,12.0,14.0,23.0,,
2023-05-09T05:54:30-05:00,18.0,22.0,17.0,,17.0,14.0,13.0,25.0,14.0,16.0,19.0,,
2023-05-09T05:55:00-05:00,17.0,23.0,17.0,,17.0,13.0,13.0,26.0,14.0,15.0,22.0,,
2023-05-09T05:55:30-05:00,16.0,23.0,,,17.0,13.0,12.0,24.0,14.0,15.0,22.0,,
2023-05-09T05:56:00-05:00,16.0,23.0,17.0,46.0,18.0,13.0,13.0,26.0,13.0,14.0,22.0,,
2023-05-09T05:56:30-05:00,16.0,23.0,18.0,,18.0,14.0,13.0,26.0,13.0,13.0,21.0,,
2023-05-09T05:57:00-05:00,18.0,23.0,17.0,,17.0,15.0,12.0,27.0,14.0,14.0,20.0,,
2023-05-09T05:57:30-05:00,17.0,24.0,18.0,,18.0,14.0,13.0,27.0,15.0,14.0,18.0,,
2023-05-09T05:58:00-05:00,17.0,29.0,16.0,,19.0,15.0,13.0,28.0,15.0,14.0,19.0,,
2023-05-09T05:58:30-05:00,15.0,32.0,17.0,,18.0,15.0,12.0,27.0,14.0,13.0,21.0,,
2023-05-09T05:59:00-05:00,17.0,32.0,18.0,,18.0,13.0,13.0,,15.0,15.0,22.0,,
2023-05-09T05:59:30-05:00,18.0,32.0,18.0,,18.0,13.0,13.0,29.0,15.0,13.0,19.0,26.0,
2023-05-09T06:00:00-05:00,17.0,38.0,17.0,45.0,18.0,13.0,12.0,30.0,15.0,15.0,21.0,24.0,
2023-05-09T06:00:30-05:00,16.0,,19.0,44.0,18.0,14.0,13.0,29.0,14.0,15.0,,25.0,
2023-05-09T06:01:00-05:00,16.0,,16.0,45.0,19.0,14.0,16.0,30.0,14.0,13.0,21.0,24.0,
2023-05-09T06:01:30-05:00,16.0,,16.0,43.0,18.0,13.0,13.0,29.0,19.0,16.0,22.0,,
2023-05-09T06:02:00-05:00,17.0,,17.0,44.0,20.0,15.0,16.0,31.0,20.0,16.0,19.0,,
2023-05-09T06:02:30-05:00,16.0,,16.0,43.0,21.0,15.0,16.0,31.0,19.0,16.0,27.0,,
2023-05-09T06:03:00-05:00,15.0,,18.0,42.0,19.0,15.0,13.0,30.0,21.0,16.0,,22.0,
2023-05-09T06:03:30-05:00,16.0,,17.0,43.0,19.0,15.0,16.0,,20.0,17.0,26.0,21.0,
2023-05-09T06:04:00-05:00,17.0,,17.0,42.0,19.0,15.0,21.0,31.0,17.0,17.0,,22.0,
2023-05-09T06:04:30-05:00,19.0,,17.0,40.0,18.0,15.0,17.0,,17.0,16.0,,22.0,
2023-05-09T06:05:00-05:00,17.0,,18.0,39.0,18.0,20.0,14.0,,18.0,15.0,,22.0,
2023-05-09T06:05:30-05:00,16.0,,19.0,38.0,19.0,22.0,14.0,,18.0,18.0,,22.0,
2023-05-09T06:06:00-05:00,17.0,,16.0,37.0,22.0,22.0,16.0,,17.0,17.0,27.0,21.0,
2023-05-09T06:06:30-05:00,17.0,,17.0,37.0,21.0,20.0,21.0,,19.0,17.0,24.0,21.0,
2023-05-09T06:07:00-05:00,16.0,,16.0,37.0,21.0,20.0,18.0,,19.0,18.0,27.0,23.0,
2023-05-09T06:07:30-05:00,16.0,,16.0,39.0,22.0,19.0,14.0,,18.0,20.0,27.0,22.0,
2023-05-09T06:08:00-05:00,17.0,,15.0,37.0,22.0,19.0,14.0,,20.0,18.0,25.0,22.0,
2023-05-09T06:08:30-05:00,15.0,,16.0,38.0,21.0,19.0,19.0,,19.0,18.0,,25.0,
2023-05-09T06:09:00-05:00,16.0,,16.0,40.0,21.0,21.0,21.0,,19.0,20.0,,24.0,
2023-05-09T06:09:30-05:00,16.0,,16.0,38.0,21.0,21.0,15.0,,19.0,19.0,,23.0,
2023-05-09T06:10:00-05:00,17.0,,16.0,40.0,23.0,20.0,15.0,,19.0,18.0,,25.0,
2023-05-09T06:10:30-05:00,18.0,,17.0,39.0,21.0,21.0,14.0,,20.0,20.0,,23.0,
2023-05-09T06:11:00-05:00,16.0,,18.0,39.0,20.0,21.0,20.0,,20.0,19.0,,23.0,
2023-05-09T06:11:30-05:00,16.0,,18.0,38.0,22.0,20.0,17.0,,20.0,19.0,,23.0,
2023-05-09T06:12:00-05:00,18.0,,19.0,37.0,21.0,21.0,18.0,,20.0,19.0,,22.0,
2023-05-09T06:12:30-05:00,17.0,38.0,16.0,39.0,22.0,22.0,26.0,,19.0,19.0,,23.0,
2023-05-09T06:13:00-05:00,18.0,,18.0,37.0,23.0,22.0,26.0,,18.0,19.0,,20.0,
2023-05-09T06:13:30-05:00,16.0,,18.0,37.0,23.0,22.0,24.0,,19.0,17.0,,20.0,
2023-05-09T06:14:00-05:00,16.0,,18.0,39.0,24.0,21.0,23.0,,19.0,19.0,,22.0,
2023-05-09T06:14:30-05:00,16.0,38.0,17.0,38.0,23.0,21.0,24.0,,17.0,18.0,,21.0,
2023-05-09T06:15:00-05:00,15.0,37.0,19.0,43.0,25.0,21.0,24.0,,18.0,19.0,,20.0,
2023-05-09T06:15:30-05:00,16.0,38.0,20.0,,24.0,22.0,23.0,,18.0,21.0,,21.0,
2023-05-09T06:16:00-05:00,16.0,37.0,19.0,,23.0,23.0,23.0,,18.0,20.0,26.0,22.0,
2023-05-09T06:16:30-05:00,17.0,38.0,19.0,,23.0,22.0,22.0,,18.0,19.0,,21.0,
2023-05-09T06:17:00-05:00,16.0,35.0,18.0,,23.0,23.0,21.0,,17.0,,,20.0,
2023-05-09T06:17:30-05:00,16.0,34.0,18.0,,22.0,24.0,23.0,,18.0,20.0,27.0,19.0,
2023-05-09T06:18:00-05:00,18.0,33.0,19.0,45.0,25.0,24.0,21.0,,18.0,20.0,24.0,19.0,
2023-05-09T06:18:30-05:00,19.0,32.0,19.0,45.0,25.0,24.0,21.0,,18.0,20.0,25.0,18.0,
2023-05-09T06:19:00-05:00,19.0,31.0,19.0,46.0,,23.0,22.0,,18.0,20.0,24.0,19.0,
2023-05-09T06:19:30-05:00,18.0,30.0,19.0,46.0,,23.0,21.0,,18.0,19.0,27.0,18.0,
2023-05-09T06:20:00-05:00,19.0,29.0,18.0,,,22.0,21.0,,19.0,20.0,23.0,17.0,
2023-05-09T06:20:30-05:00,18.0,27.0,19.0,,27.0,21.0,19.0,,18.0,19.0,25.0,18.0,
2023-05-09T06:21:00-05:00,17.0,27.0,19.0,44.0,24.0,22.0,20.0,,19.0,20.0,25.0,17.0,
2023-05-09T06:21:30-05:00,18.0,28.0,17.0,45.0,22.0,21.0,22.0,,19.0,21.0,25.0,17.0,
2023-05-09T06:22:00-05:00,18.0,28.0,18.0,42.0,21.0,21.0,21.0,,18.0,20.0,19.0,17.0,
2023-05-09T06:22:30-05:00,16.0,27.0,17.0,38.0,21.0,22.0,19.0,,17.0,20.0,22.0,17.0,
2023-05-09T06:23:00-05:00,17.0,27.0,18.0,38.0,20.0,22.0,22.0,,18.0,20.0,22.0,17.0,
2023-05-09T06:23:30-05:00,16.0,27.0,19.0,38.0,21.0,22.0,24.0,,17.0,20.0,25.0,17.0,
2023-05-09T06:24:00-05:00,17.0,27.0,18.0,37.0,21.0,22.0,21.0,,17.0,21.0,23.0,16.0,
2023-05-09T06:24:30-05:00,16.0,26.0,,39.0,21.0,22.0,21.0,,19.0,22.0,24.0,16.0,
2023-05-09T06:25:00-05:00,17.0,25.0,21.0,39.0,20.0,21.0,21.0,,18.0,21.0,24.0,16.0,
2023-05-09T06:25:30-05:00,18.0,25.0,18.0,37.0,20.0,21.0,21.0,,19.0,23.0,24.0,15.0,
2023-05-09T06:26:00-05:00,18.0,24.0,17.0,37.0,20.0,21.0,20.0,,17.0,22.0,26.0,15.0,
2023-05-09T06:26:30-05:00,17.0,25.0,17.0,35.0,18.0,19.0,22.0,,16.0,22.0,25.0,17.0,
2023-05-09T06:27:00-05:00,17.0,25.0,17.0,36.0,21.0,19.0,20.0,,17.0,22.0,27.0,16.0,
2023-05-09T06:27:30-05:00,17.0,24.0,19.0,35.0,21.0,19.0,20.0,,17.0,23.0,23.0,16.0,
2023-05-09T06:28:00-05:00,19.0,25.0,17.0,34.0,22.0,20.0,20.0,,17.0,21.0,26.0,16.0,
2023-05-09T06:28:30-05:00,17.0,25.0,19.0,33.0,22.0,20.0,20.0,,17.0,22.0,22.0,16.0,
2023-05-09T06:29:00-05:00,17.0,25.0,39.0,33.0,20.0,20.0,20.0,,17.0,22.0,20.0,17.0,
2023-05-09T06:29:30-05:00,18.0,26.0,19.0,32.0,21.0,19.0,21.0,,16.0,22.0,24.0,16.0,
2023-05-09T06:30:00-05:00,18.0,26.0,18.0,32.0,21.0,19.0,20.0,,17.0,23.0,24.0,16.0,
2023-05-09T06:30:30-05:00,17.0,24.0,18.0,31.0,21.0,18.0,19.0,,16.0,24.0,27.0,15.0,
2023-05-09T06:31:00-05:00,15.0,26.0,18.0,30.0,21.0,18.0,20.0,,17.0,23.0,26.0,15.0,
2023-05-09T06:31:30-05:00,17.0,26.0,17.0,29.0,21.0,19.0,19.0,,18.0,23.0,21.0,16.0,
2023-05-09T06:32:00-05:00,17.0,25.0,18.0,30.0,21.0,17.0,20.0,,18.0,23.0,23.0,15.0,
2023-05-09T06:32:30-05:00,18.0,26.0,18.0,29.0,22.0,19.0,20.0,,20.0,23.0,25.0,16.0,
2023-05-09T06:33:00-05:00,18.0,26.0,18.0,30.0,21.0,18.0,21.0,,18.0,21.0,22.0,15.0,
2023-05-09T06:33:30-05:00,18.0,27.0,17.0,30.0,22.0,19.0,20.0,,20.0,22.0,26.0,15.0,
2023-05-09T06:34:00-05:00,18.0,25.0,18.0,30.0,22.0,20.0,21.0,,21.0,22.0,27.0,15.0,
2023-05-09T06:34:30-05:00,19.0,24.0,17.0,29.0,21.0,20.0,21.0,,,22.0,25.0,15.0,
2023-05-09T06:35:00-05:00,16.0,26.0,18.0,30.0,23.0,20.0,19.0,,20.0,23.0,24.0,15.0,
2023-05-09T06:35:30-05:00,18.0,26.0,19.0,32.0,22.0,20.0,20.0,,19.0,23.0,25.0,14.0,
2023-05-09T06:36:00-05:00,23.0,25.0,18.0,32.0,23.0,20.0,20.0,,18.0,23.0,26.0,15.0,
2023-05-09T06:36:30-05:00,,25.0,17.0,34.0,25.0,18.0,21.0,,19.0,23.0,23.0,15.0,
2023-05-09T06:37:00-05:00,25.0,25.0,18.0,39.0,23.0,18.0,20.0,,18.0,23.0,25.0,16.0,
2023-05-09T06:37:30-05:00,21.0,26.0,18.0,39.0,24.0,18.0,23.0,,19.0,,25.0,16.0,
2023-05-09T06:38:00-05:00,17.0,29.0,17.0,38.0,24.0,18.0,21.0,,19.0,23.0,,17.0,
2023-05-09T06:38:30-05:00,19.0,26.0,19.0,40.0,24.0,17.0,22.0,,21.0,23.0,26.0,17.0,
2023-05-09T06:39:00-05:00,18.0,28.0,18.0,42.0,23.0,17.0,23.0,31.0,,22.0,25.0,17.0,34.0
2023-05-09T06:39:30-05:00,19.0,29.0,18.0,42.0,22.0,17.0,23.0,,,,,17.0,35.0
2023-05-09T06:40:00-05:00,17.0,29.0,18.0,42.0,22.0,18.0,22.0,31.0,22.0,24.0,24.0,15.0,36.0
2023-05-09T06:40:30-05:00,,28.0,18.0,41.0,23.0,18.0,22.0,31.0,20.0,24.0,25.0,16.0,35.0
2023-05-09T06:41:00-05:00,24.0,29.0,17.0,41.0,21.0,20.0,23.0,29.0,18.0,25.0,,17.0,36.0
2023-05-09T06:41:30-05:00,20.0,29.0,17.0,41.0,23.0,20.0,23.0,30.0,20.0,23.0,26.0,19.0,
2023-05-09T06:42:00-05:00,19.0,29.0,18.0,37.0,22.0,20.0,23.0,30.0,21.0,24.0,,18.0,35.0
2023-05-09T06:42:30-05:00,18.0,29.0,18.0,36.0,22.0,18.0,22.0,29.0,21.0,23.0,,16.0,
2023-05-09T06:43:00-05:00,18.0,30.0,18.0,36.0,22.0,19.0,20.0,29.0,20.0,25.0,26.0,16.0,
2023-05-09T06:43:30-05:00,18.0,31.0,18.0,37.0,23.0,19.0,21.0,30.0,19.0,24.0,27.0,17.0,36.0
2023-05-09T06:44:00-05:00,17.0,35.0,18.0,34.0,22.0,21.0,21.0,30.0,20.0,24.0,23.0,17.0,
2023-05-09T06:44:30-05:00,16.0,33.0,17.0,33.0,23.0,20.0,21.0,28.0,20.0,25.0,25.0,16.0,
2023-05-09T06:45:00-05:00,17.0,31.0,17.0,34.0,22.0,20.0,20.0,30.0,21.0,25.0,26.0,16.0,
2023-05-09T06:45:30-05:00,16.0,31.0,17.0,34.0,22.0,20.0,21.0,30.0,22.0,25.0,25.0,15.0,
2023-05-09T06:46:00-05:00,16.0,28.0,17.0,34.0,22.0,20.0,22.0,30.0,22.0,29.0,25.0,16.0,
2023-05-09T06:46:30-05:00,16.0,31.0,18.0,32.0,20.0,20.0,22.0,28.0,21.0,,23.0,16.0,
2023-05-09T06:47:00-05:00,16.0,29.0,19.0,33.0,22.0,21.0,21.0,27.0,21.0,27.0,27.0,15.0,
2023-05-09T06:47:30-05:00,16.0,29.0,20.0,33.0,22.0,21.0,22.0,27.0,21.0,24.0,,17.0,
2023-05-09T06:48:00-05:00,16.0,30.0,20.0,32.0,22.0,20.0,21.0,27.0,,33.0,,17.0,36.0
2023-05-09T06:48:30-05:00,14.0,30.0,19.0,33.0,22.0,20.0,21.0,28.0,20.0,,26.0,16.0,35.0
2023-05-09T06:49:00-05:00,15.0,30.0,19.0,34.0,22.0,20.0,22.0,27.0,20.0,29.0,27.0,15.0,35.0
2023-05-09T06:49:30-05:00,16.0,29.0,19.0,33.0,23.0,20.0,22.0,27.0,21.0,26.0,24.0,15.0,33.0
2023-05-09T06:50:00-05:00,16.0,30.0,18.0,35.0,22.0,20.0,22.0,26.0,21.0,25.0,24.0,16.0,32.0
2023-05-09T06:50:30-05:00,16.0,29.0,20.0,37.0,22.0,20.0,21.0,26.0,20.0,25.0,25.0,15.0,32.0
2023-05-09T06:51:00-05:00,18.0,29.0,,35.0,23.0,20.0,23.0,27.0,20.0,25.0,23.0,16.0,32.0
2023-05-09T06:51:30-05:00,18.0,30.0,20.0,35.0,21.0,20.0,21.0,26.0,20.0,23.0,24.0,15.0,31.0
2023-05-09T06:52:00-05:00,17.0,30.0,18.0,35.0,22.0,23.0,20.0,25.0,21.0,23.0,26.0,15.0,31.0
2023-05-09T06:52:30-05:00,18.0,30.0,18.0,35.0,21.0,23.0,21.0,25.0,20.0,24.0,22.0,15.0,31.0
2023-05-09T06:53:00-05:00,18.0,31.0,19.0,36.0,23.0,23.0,20.0,25.0,,24.0,25.0,15.0,31.0
2023-05-09T06:53:30-05:00,18.0,33.0,281.0,39.0,23.0,24.0,21.0,24.0,20.0,24.0,25.0,16.0,31.0
2023-05-09T06:54:00-05:00,19.0,32.0,102.0,38.0,22.0,25.0,21.0,24.0,22.0,24.0,26.0,15.0,28.0
2023-05-09T06:54:30-05:00,18.0,31.0,27.0,39.0,21.0,25.0,21.0,24.0,22.0,23.0,23.0,14.0,28.0
2023-05-09T06:55:00-05:00,19.0,31.0,42.0,40.0,22.0,27.0,22.0,24.0,20.0,23.0,26.0,15.0,29.0
2023-05-09T06:55:30-05:00,19.0,31.0,187.0,39.0,20.0,29.0,21.0,24.0,21.0,23.0,24.0,16.0,29.0
2023-05-09T06:56:00-05:00,20.0,30.0,26.0,38.0,21.0,28.0,20.0,24.0,20.0,24.0,26.0,17.0,27.0
2023-05-09T06:56:30-05:00,19.0,29.0,111.0,40.0,21.0,28.0,19.0,25.0,20.0,23.0,26.0,16.0,30.0
2023-05-09T06:57:00-05:00,21.0,31.0,18.0,39.0,21.0,28.0,20.0,25.0,21.0,23.0,23.0,16.0,29.0
2023-05-09T06:57:30-05:00,21.0,30.0,41.0,41.0,20.0,28.0,19.0,25.0,21.0,24.0,23.0,16.0,31.0
2023-05-09T06:58:00-05:00,21.0,30.0,28.0,41.0,22.0,27.0,19.0,26.0,21.0,23.0,23.0,15.0,32.0
2023-05-09T06:58:30-05:00,20.0,32.0,24.0,39.0,23.0,27.0,19.0,26.0,20.0,22.0,23.0,16.0,31.0
2023-05-09T06:59:00-05:00,22.0,33.0,107.0,,24.0,26.0,20.0,26.0,22.0,23.0,24.0,16.0,31.0
2023-05-09T06:59:30-05:00,22.0,35.0,265.0,,24.0,26.0,20.0,24.0,22.0,23.0,19.0,15.0,32.0
2023-05-09T07:00:00-05:00,22.0,35.0,22.0,,,26.0,19.0,24.0,20.0,23.0,21.0,16.0,32.0
2023-05-09T07:00:30-05:00,20.0,34.0,26.0,,24.0,27.0,18.0,25.0,18.0,22.0,27.0,16.0,32.0
2023-05-09T07:01:00-05:00,22.0,33.0,120.0,,24.0,27.0,19.0,25.0,20.0,27.0,25.0,18.0,33.0
2023-05-09T07:01:30-05:00,20.0,35.0,220.0,,23.0,27.0,20.0,25.0,20.0,26.0,26.0,16.0,34.0
2023-05-09T07:02:00-05:00,21.0,34.0,359.0,,23.0,27.0,19.0,24.0,20.0,26.0,22.0,16.0,33.0
2023-05-09T07:02:30-05:00,22.0,34.0,500.5,,25.0,27.0,18.0,25.0,21.0,26.0,21.0,16.0,33.0
2023-05-09T07:03:00-05:00,21.0,33.0,500.5,,24.0,25.0,19.0,25.0,21.0,24.0,22.0,17.0,32.0
2023-05-09T07:03:30-05:00,21.0,35.0,500.5,,24.0,25.0,19.0,24.0,20.0,23.0,23.0,17.0,32.0
2023-05-09T07:04:00-05:00,22.0,34.0,500.5,,23.0,25.0,19.0,,21.0,22.0,20.0,18.0,33.0
2023-05-09T07:04:30-05:00,22.0,35.0,500.5,,22.0,25.0,18.0,25.0,22.0,23.0,23.0,18.0,35.0
2023-05-09T07:05:00-05:00,22.0,35.0,500.5,,22.0,25.0,18.0,26.0,21.0,23.0,19.0,17.0,33.0
2023-05-09T07:05:30-05:00,22.0,33.0,500.5,,22.0,24.0,19.0,24.0,20.0,22.0,21.0,17.0,33.0
2023-05-09T07:06:00-05:00,22.0,36.0,500.5,,20.0,24.0,19.0,23.0,21.0,23.0,23.0,20.0,33.0
2023-05-09T07:06:30-05:00,24.0,36.0,500.5,,20.0,24.0,19.0,26.0,21.0,21.0,23.0,19.0,33.0
2023-05-09T07:07:00-05:00,24.0,34.0,500.5,,20.0,27.0,18.0,25.0,21.0,22.0,23.0,20.0,33.0
2023-05-09T07:07:30-05:00,24.0,38.0,500.5,,20.0,25.0,19.0,24.0,20.0,23.0,25.0,20.0,31.0
2023-05-09T07:08:00-05:00,23.0,,500.5,,21.0,27.0,19.0,25.0,20.0,21.0,20.0,21.0,31.0
2023-05-09T07:08:30-05:00,22.0,,500.5,,20.0,27.0,19.0,25.0,19.0,21.0,27.0,20.0,32.0
2023-05-09T07:09:00-05:00,24.0,,500.5,46.0,19.0,27.0,20.0,25.0,19.0,23.0,27.0,19.0,33.0
2023-05-09T07:09:30-05:00,22.0,36.0,500.5,45.0,18.0,27.0,18.0,24.0,21.0,23.0,21.0,20.0,32.0
2023-05-09T07:10:00-05:00,22.0,33.0,500.5,43.0,20.0,27.0,20.0,24.0,20.0,23.0,23.0,20.0,32.0
2023-05-09T07:10:30-05:00,23.0,33.0,500.5,46.0,19.0,27.0,20.0,24.0,21.0,22.0,24.0,20.0,31.0
2023-05-09T07:11:00-05:00,23.0,35.0,500.5,44.0,19.0,27.0,19.0,25.0,20.0,21.0,23.0,20.0,32.0
2023-05-09T07:11:30-05:00,23.0,35.0,500.5,,19.0,26.0,19.0,25.0,20.0,23.0,20.0,20.0,32.0
2023-05-09T07:12:00-05:00,24.0,34.0,500.5,,20.0,28.0,21.0,26.0,21.0,23.0,21.0,21.0,33.0
2023-05-09T07:12:30-05:00,21.0,33.0,500.5,,20.0,27.0,21.0,24.0,20.0,22.0,24.0,21.0,32.0
2023-05-09T07:13:00-05:00,21.0,33.0,500.5,46.0,20.0,27.0,21.0,24.0,20.0,21.0,24.0,20.0,31.0
2023-05-09T07:13:30-05:00,22.0,34.0,500.5,45.0,20.0,27.0,20.0,24.0,20.0,23.0,,20.0,32.0
2023-05-09T07:14:00-05:00,20.0,33.0,500.5,42.0,21.0,27.0,20.0,24.0,19.0,22.0,20.0,21.0,32.0
2023-05-09T07:14:30-05:00,22.0,37.0,500.5,43.0,18.0,28.0,21.0,25.0,19.0,21.0,22.0,20.0,30.0
2023-05-09T07:15:00-05:00,22.0,35.0,500.5,41.0,19.0,28.0,20.0,24.0,20.0,21.0,26.0,21.0,30.0
2023-05-09T07:15:30-05:00,22.0,34.0,500.5,41.0,21.0,27.0,22.0,23.0,20.0,20.0,22.0,21.0,29.0
2023-05-09T07:16:00-05:00,23.0,35.0,500.5,39.0,22.0,27.0,22.0,24.0,20.0,26.0,26.0,22.0,28.0
2023-05-09T07:16:30-05:00,23.0,36.0,500.5,41.0,21.0,27.0,24.0,25.0,21.0,25.0,27.0,23.0,29.0
2023-05-09T07:17:00-05:00,23.0,35.0,500.5,41.0,21.0,27.0,23.0,24.0,19.0,23.0,,22.0,29.0
2023-05-09T07:17:30-05:00,21.0,35.0,500.5,41.0,21.0,27.0,22.0,25.0,19.0,22.0,23.0,21.0,30.0
2023-05-09T07:18:00-05:00,22.0,35.0,368.0,39.0,22.0,27.0,22.0,26.0,19.0,24.0,23.0,22.0,27.0
2023-05-09T07:18:30-05:00,21.0,35.0,500.5,38.0,22.0,27.0,22.0,26.0,18.0,22.0,23.0,22.0,27.0
2023-05-09T07:19:00-05:00,21.0,35.0,500.5,36.0,21.0,27.0,24.0,26.0,19.0,23.0,20.0,24.0,28.0
2023-05-09T07:19:30-05:00,21.0,33.0,500.5,35.0,22.0,27.0,24.0,26.0,,22.0,24.0,22.0,28.0
2023-05-09T07:20:00-05:00,23.0,33.0,500.5,34.0,21.0,27.0,22.0,25.0,19.0,22.0,21.0,23.0,28.0
2023-05-09T07:20:30-05:00,22.0,32.0,500.5,34.0,20.0,25.0,23.0,25.0,20.0,22.0,18.0,22.0,27.0
2023-05-09T07:21:00-05:00,23.0,32.0,500.5,36.0,21.0,25.0,22.0,25.0,19.0,22.0,22.0,24.0,27.0
2023-05-09T07:21:30-05:00,21.0,34.0,500.5,36.0,20.0,25.0,23.0,24.0,19.0,22.0,24.0,24.0,29.0
2023-05-09T07:22:00-05:00,21.0,33.0,500.5,36.0,21.0,25.0,23.0,24.0,19.0,21.0,20.0,23.0,29.0
2023-05-09T07:22:30-05:00,20.0,34.0,500.5,35.0,22.0,25.0,22.0,25.0,20.0,20.0,25.0,23.0,28.0
2023-05-09T07:23:00-05:00,19.0,35.0,500.5,36.0,20.0,25.0,23.0,26.0,18.0,21.0,25.0,24.0,27.0
2023-05-09T07:23:30-05:00,20.0,36.0,307.0,38.0,20.0,25.0,23.0,25.0,18.0,22.0,24.0,22.0,26.0
2023-05-09T07:24:00-05:00,22.0,34.0,500.5,42.0,21.0,25.0,23.0,24.0,19.0,22.0,22.0,25.0,26.0
2023-05-09T07:24:30-05:00,21.0,34.0,500.5,43.0,21.0,25.0,24.0,23.0,18.0,22.0,21.0,25.0,26.0
2023-05-09T07:25:00-05:00,20.0,36.0,500.5,,19.0,23.0,24.0,24.0,18.0,22.0,24.0,24.0,27.0
2023-05-09T07:25:30-05:00,19.0,35.0,500.5,43.0,19.0,23.0,22.0,23.0,19.0,20.0,24.0,24.0,27.0
