DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-20T01:22:00-05:00,46,72,42,38,34,,25,34,46,38,34,25,25,,30,30,21,25,30
2023-05-20T01:22:30-05:00,46,74,42,38,38,,25,34,46,38,34,25,21,,38,34,21,21,34
2023-05-20T01:23:00-05:00,46,74,38,34,34,,21,30,46,34,34,30,21,,38,34,17,25,34
2023-05-20T01:23:30-05:00,46,74,38,34,38,,25,30,42,34,34,30,21,,34,30,25,21,34
2023-05-20T01:24:00-05:00,46,70,38,42,38,,25,30,42,34,34,30,21,,38,30,21,21,30
2023-05-20T01:24:30-05:00,46,72,38,,34,,25,34,46,38,34,30,25,,38,34,21,25,30
2023-05-20T01:25:00-05:00,46,72,,30,38,,25,34,42,38,34,30,21,,34,30,21,25,30
2023-05-20T01:25:30-05:00,46,70,38,,38,,25,34,50,34,34,30,21,,38,30,13,25,34
2023-05-20T01:26:00-05:00,46,72,38,34,38,,25,34,53,38,34,30,21,,38,30,13,25,38
2023-05-20T01:26:30-05:00,46,74,42,34,38,,25,38,55,38,34,30,21,,42,30,21,25,34
2023-05-20T01:27:30-05:00,46,74,38,,34,,25,34,58,38,34,30,25,,42,30,17,25,30
2023-05-20T01:28:00-05:00,46,72,,38,34,,25,34,58,38,34,30,25,,42,25,9,25,34
2023-05-20T01:28:30-05:00,46,74,38,38,38,,25,34,60,38,34,30,21,,50,30,17,25,38
2023-05-20T01:29:00-05:00,46,72,38,38,38,,30,34,60,38,34,30,25,,53,34,17,25,38
2023-05-20T01:29:30-05:00,46,70,38,38,42,,25,30,60,38,34,30,21,,58,34,17,30,38
2023-05-20T01:30:00-05:00,46,72,34,34,38,,25,34,58,42,34,30,21,,55,30,13,25,38
2023-05-20T01:30:30-05:00,46,68,38,34,42,,25,34,60,38,34,30,25,,58,30,17,30,38
2023-05-20T01:31:00-05:00,46,72,,34,42,,21,34,62,38,34,30,25,,60,34,13,30,38
2023-05-20T01:31:30-05:00,46,72,46,,38,,25,34,60,38,34,30,21,,60,30,17,30,34
2023-05-20T01:32:00-05:00,46,70,42,34,38,,25,38,60,38,34,30,21,,60,30,17,34,34
2023-05-20T01:32:30-05:00,46,70,38,38,34,,25,34,60,42,34,30,21,130,66,30,21,34,34
2023-05-20T01:33:00-05:00,46,70,38,38,38,,30,34,64,38,34,30,21,122,64,34,17,38,38
2023-05-20T01:33:30-05:00,46,70,,38,38,,30,30,66,46,34,30,21,122,64,34,25,38,34
2023-05-20T01:34:00-05:00,46,70,42,34,38,,30,34,62,46,34,30,21,130,64,30,21,42,34
2023-05-20T01:34:30-05:00,46,70,,38,38,,34,34,62,53,34,30,21,132,62,30,25,38,34
2023-05-20T01:35:00-05:00,46,68,42,38,38,,30,34,60,53,34,30,25,115,62,34,17,38,34
2023-05-20T01:35:30-05:00,46,68,42,,38,,30,38,60,53,34,30,25,105,60,30,17,38,34
2023-05-20T01:36:00-05:00,46,70,,42,34,,34,34,64,50,34,30,21,113,60,30,21,38,38
2023-05-20T01:36:30-05:00,46,68,42,38,38,,30,34,64,46,34,34,25,113,60,30,21,38,34
2023-05-20T01:37:00-05:00,46,70,38,,38,,34,34,62,53,34,34,25,113,58,30,21,42,38
2023-05-20T01:37:30-05:00,46,68,38,34,38,,34,38,64,50,34,34,21,113,55,34,13,46,34
2023-05-20T01:38:00-05:00,46,72,38,38,38,,38,34,64,46,34,34,21,108,55,30,25,42,34
2023-05-20T01:38:30-05:00,46,66,,38,34,,38,34,60,42,34,34,21,103,55,30,25,42,34
2023-05-20T01:39:00-05:00,46,68,42,38,34,,34,34,62,46,34,34,25,103,55,30,25,42,34
2023-05-20T01:40:00-05:00,46,66,38,34,34,,34,34,64,46,34,38,21,100,53,34,30,,38
2023-05-20T01:40:30-05:00,46,66,38,,38,,34,34,62,50,34,38,25,98,55,34,17,38,34
2023-05-20T01:41:00-05:00,46,68,38,38,38,,30,34,60,42,34,38,25,98,58,34,17,34,34
2023-05-20T01:41:30-05:00,46,66,38,34,38,,34,34,58,42,34,30,21,91,58,30,25,30,38
2023-05-20T01:42:00-05:00,46,66,42,34,38,,34,34,60,46,34,30,21,89,58,30,21,30,34
2023-05-20T01:42:30-05:00,46,64,42,42,38,,38,34,62,46,34,30,25,89,60,34,17,30,34
2023-05-20T01:43:00-05:00,46,66,38,38,38,,38,34,60,46,34,30,21,87,58,34,21,30,38
2023-05-20T01:43:30-05:00,46,68,42,38,38,,34,34,60,42,34,34,25,87,58,34,34,30,38
2023-05-20T01:44:00-05:00,46,70,42,34,34,,30,34,58,42,34,34,21,85,58,30,21,30,34
2023-05-20T01:44:30-05:00,46,68,42,38,38,,34,30,58,46,34,34,21,83,58,30,21,30,34
2023-05-20T01:45:00-05:00,46,68,42,,34,,34,34,60,42,34,34,21,83,55,34,25,34,38
2023-05-20T01:45:30-05:00,46,70,42,34,38,,30,,62,42,34,34,17,85,58,30,30,30,34
2023-05-20T01:46:00-05:00,46,66,42,,38,,30,34,60,42,34,34,21,81,55,34,25,34,34
2023-05-20T01:46:30-05:00,46,66,38,38,42,,34,34,60,46,34,34,21,85,55,30,25,30,34
2023-05-20T01:47:00-05:00,46,66,42,38,34,,38,34,60,42,34,34,21,83,53,30,21,25,38
