DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-15T10:50:30-05:00,18.0,10.0,18.0,7.0,,6.0,9.0,8.0,8.0,8.0,8.0,6.0,8.0,10.0,,16.0,11.0,3.0,8.0,11.0
2023-05-15T10:51:00-05:00,18.0,10.0,18.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,10.0,,18.0,11.0,4.0,6.0,
2023-05-15T10:51:30-05:00,18.0,9.0,18.0,7.0,,5.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,10.0,,18.0,11.0,5.0,6.0,12.0
2023-05-15T10:52:00-05:00,18.0,9.0,21.0,6.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,10.0,,19.0,13.0,5.0,6.0,11.0
2023-05-15T10:52:30-05:00,18.0,9.0,19.0,6.0,7.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,,19.0,13.0,4.0,6.0,11.0
2023-05-15T10:53:00-05:00,18.0,10.0,18.0,6.0,7.0,5.0,8.0,7.0,8.0,8.0,8.0,35.0,8.0,11.0,,19.0,13.0,4.0,6.0,
2023-05-15T10:53:30-05:00,18.0,9.0,19.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,20.0,8.0,11.0,,19.0,13.0,5.0,6.0,11.0
2023-05-15T10:54:00-05:00,18.0,10.0,19.0,6.0,6.0,6.0,9.0,10.0,6.0,8.0,8.0,24.0,8.0,11.0,,18.0,13.0,5.0,9.0,
2023-05-15T10:54:30-05:00,18.0,10.0,20.0,7.0,18.0,7.0,8.0,8.0,7.0,8.0,8.0,15.0,8.0,11.0,,19.0,13.0,3.0,7.0,11.0
2023-05-15T10:55:00-05:00,18.0,10.0,18.0,7.0,,6.0,8.0,8.0,8.0,8.0,8.0,11.0,8.0,11.0,,19.0,13.0,5.0,6.0,
2023-05-15T10:55:30-05:00,18.0,9.0,19.0,7.0,21.0,6.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,12.0,,19.0,12.0,4.0,6.0,12.0
2023-05-15T10:56:00-05:00,18.0,9.0,20.0,7.0,19.0,7.0,8.0,8.0,25.0,8.0,7.0,7.0,8.0,11.0,,20.0,13.0,4.0,6.0,11.0
2023-05-15T10:56:30-05:00,18.0,9.0,19.0,7.0,13.0,7.0,9.0,7.0,16.0,8.0,7.0,14.0,9.0,12.0,,19.0,13.0,3.0,7.0,
2023-05-15T10:57:00-05:00,18.0,10.0,19.0,8.0,11.0,7.0,8.0,7.0,10.0,8.0,7.0,14.0,9.0,12.0,,19.0,13.0,3.0,7.0,11.0
2023-05-15T10:57:30-05:00,18.0,10.0,18.0,8.0,,7.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,11.0,,20.0,14.0,5.0,6.0,11.0
2023-05-15T10:58:00-05:00,18.0,9.0,18.0,8.0,12.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,11.0,,19.0,13.0,4.0,6.0,10.0
2023-05-15T10:58:30-05:00,18.0,10.0,19.0,9.0,11.0,7.0,9.0,8.0,16.0,8.0,7.0,10.0,8.0,11.0,,19.0,13.0,5.0,6.0,10.0
2023-05-15T10:59:00-05:00,18.0,10.0,18.0,9.0,,6.0,8.0,8.0,13.0,8.0,7.0,9.0,9.0,11.0,,19.0,13.0,4.0,6.0,11.0
2023-05-15T10:59:30-05:00,18.0,9.0,18.0,9.0,10.0,7.0,9.0,7.0,9.0,8.0,7.0,10.0,9.0,12.0,,19.0,13.0,6.0,5.0,
2023-05-15T11:00:00-05:00,18.0,9.0,19.0,10.0,8.0,6.0,9.0,8.0,9.0,8.0,7.0,11.0,8.0,12.0,,18.0,,5.0,6.0,10.0
2023-05-15T11:00:30-05:00,18.0,8.0,18.0,12.0,9.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,13.0,,17.0,14.0,5.0,6.0,
2023-05-15T11:01:00-05:00,18.0,9.0,18.0,11.0,9.0,6.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,12.0,,17.0,15.0,5.0,6.0,10.0
2023-05-15T11:01:30-05:00,18.0,8.0,20.0,9.0,10.0,6.0,10.0,8.0,8.0,8.0,7.0,7.0,7.0,12.0,,17.0,14.0,7.0,6.0,11.0
2023-05-15T11:02:00-05:00,18.0,9.0,20.0,9.0,,6.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,12.0,,17.0,14.0,6.0,6.0,11.0
2023-05-15T11:02:30-05:00,18.0,9.0,20.0,8.0,10.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,11.0,,18.0,15.0,5.0,7.0,11.0
2023-05-15T11:03:00-05:00,18.0,8.0,20.0,9.0,,6.0,9.0,8.0,8.0,8.0,7.0,9.0,7.0,12.0,,17.0,16.0,7.0,6.0,12.0
2023-05-15T11:03:30-05:00,18.0,9.0,18.0,10.0,9.0,6.0,9.0,7.0,8.0,8.0,7.0,8.0,8.0,11.0,,18.0,16.0,6.0,6.0,11.0
2023-05-15T11:04:00-05:00,18.0,9.0,19.0,11.0,8.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,11.0,,18.0,16.0,4.0,6.0,10.0
2023-05-15T11:04:30-05:00,18.0,8.0,18.0,9.0,,6.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,11.0,,18.0,18.0,7.0,6.0,9.0
2023-05-15T11:05:00-05:00,18.0,8.0,18.0,8.0,10.0,7.0,10.0,8.0,9.0,8.0,7.0,8.0,7.0,12.0,,17.0,19.0,5.0,5.0,10.0
2023-05-15T11:05:30-05:00,18.0,8.0,18.0,8.0,8.0,6.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,10.0,,17.0,23.0,5.0,6.0,10.0
2023-05-15T11:06:00-05:00,18.0,8.0,17.0,10.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,10.0,,18.0,23.0,5.0,5.0,10.0
2023-05-15T11:06:30-05:00,18.0,8.0,18.0,10.0,7.0,7.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,11.0,,17.0,,4.0,5.0,
2023-05-15T11:07:00-05:00,18.0,8.0,18.0,9.0,,6.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,,16.0,25.0,4.0,5.0,9.0
2023-05-15T11:07:30-05:00,18.0,8.0,17.0,7.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,,15.0,22.0,5.0,5.0,10.0
2023-05-15T11:08:00-05:00,18.0,8.0,17.0,8.0,7.0,6.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,10.0,,16.0,21.0,6.0,5.0,10.0
2023-05-15T11:08:30-05:00,18.0,7.0,17.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,11.0,,16.0,21.0,4.0,6.0,11.0
2023-05-15T11:09:00-05:00,18.0,8.0,16.0,7.0,8.0,6.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,12.0,,15.0,19.0,8.0,5.0,10.0
2023-05-15T11:09:30-05:00,18.0,8.0,16.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,11.0,,14.0,16.0,5.0,5.0,10.0
2023-05-15T11:10:00-05:00,18.0,8.0,16.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,,15.0,16.0,5.0,5.0,9.0
2023-05-15T11:10:30-05:00,18.0,8.0,17.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,10.0,,15.0,15.0,5.0,5.0,9.0
2023-05-15T11:11:00-05:00,18.0,8.0,16.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,,16.0,14.0,6.0,6.0,8.0
2023-05-15T11:11:30-05:00,18.0,8.0,16.0,8.0,9.0,6.0,8.0,7.0,8.0,8.0,,7.0,6.0,9.0,,15.0,13.0,4.0,5.0,9.0
2023-05-15T11:12:00-05:00,18.0,7.0,16.0,6.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,11.0,7.0,10.0,,15.0,14.0,5.0,5.0,9.0
2023-05-15T11:12:30-05:00,18.0,8.0,16.0,7.0,8.0,6.0,9.0,7.0,8.0,8.0,8.0,10.0,7.0,10.0,,16.0,12.0,5.0,4.0,9.0
2023-05-15T11:13:00-05:00,18.0,7.0,16.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,81.0,7.0,10.0,,15.0,13.0,5.0,5.0,9.0
2023-05-15T11:13:30-05:00,18.0,7.0,16.0,7.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,17.0,7.0,11.0,,16.0,13.0,5.0,5.0,10.0
2023-05-15T11:14:00-05:00,18.0,7.0,16.0,7.0,9.0,6.0,9.0,7.0,7.0,8.0,8.0,14.0,8.0,11.0,,16.0,14.0,5.0,5.0,10.0
2023-05-15T11:14:30-05:00,18.0,7.0,16.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,,10.0,8.0,11.0,,16.0,14.0,5.0,4.0,9.0
2023-05-15T11:15:00-05:00,18.0,,16.0,16.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,11.0,,15.0,13.0,6.0,5.0,9.0
2023-05-15T11:15:30-05:00,18.0,7.0,17.0,12.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,7.0,11.0,,15.0,13.0,4.0,5.0,9.0
2023-05-15T11:16:00-05:00,18.0,6.0,16.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,,15.0,14.0,5.0,5.0,9.0
2023-05-15T11:16:30-05:00,18.0,7.0,15.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,10.0,,16.0,13.0,4.0,5.0,9.0
2023-05-15T11:17:00-05:00,18.0,7.0,16.0,8.0,8.0,6.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,11.0,,15.0,13.0,5.0,5.0,9.0
2023-05-15T11:17:30-05:00,18.0,7.0,17.0,7.0,7.0,6.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,11.0,,16.0,14.0,5.0,5.0,8.0
2023-05-15T11:18:00-05:00,18.0,7.0,17.0,9.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,,15.0,13.0,4.0,6.0,8.0
2023-05-15T11:18:30-05:00,18.0,7.0,17.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,,16.0,14.0,4.0,6.0,8.0
2023-05-15T11:19:00-05:00,18.0,,16.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,,15.0,13.0,7.0,,9.0
2023-05-15T11:19:30-05:00,18.0,8.0,15.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,,14.0,13.0,7.0,5.0,8.0
2023-05-15T11:20:00-05:00,18.0,7.0,16.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,,14.0,14.0,4.0,5.0,8.0
2023-05-15T11:20:30-05:00,18.0,8.0,16.0,7.0,8.0,6.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,,13.0,13.0,4.0,5.0,8.0
2023-05-15T11:21:00-05:00,18.0,7.0,15.0,6.0,7.0,6.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,,14.0,14.0,5.0,4.0,8.0
2023-05-15T11:21:30-05:00,18.0,7.0,15.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,,15.0,15.0,5.0,5.0,8.0
2023-05-15T11:22:00-05:00,18.0,7.0,15.0,7.0,7.0,6.0,10.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,,15.0,14.0,5.0,4.0,9.0
2023-05-15T11:22:30-05:00,18.0,7.0,15.0,7.0,7.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,,15.0,13.0,7.0,5.0,9.0
2023-05-15T11:23:00-05:00,18.0,7.0,14.0,8.0,9.0,7.0,9.0,10.0,7.0,8.0,8.0,8.0,8.0,10.0,,14.0,,5.0,5.0,8.0
2023-05-15T11:23:30-05:00,18.0,7.0,15.0,8.0,8.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0,8.0,9.0,,14.0,13.0,4.0,5.0,8.0
2023-05-15T11:24:00-05:00,18.0,8.0,14.0,6.0,7.0,7.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,10.0,,14.0,12.0,5.0,5.0,8.0
2023-05-15T11:24:30-05:00,18.0,8.0,15.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,,14.0,12.0,4.0,4.0,8.0
2023-05-15T11:25:00-05:00,18.0,7.0,14.0,8.0,7.0,6.0,8.0,10.0,7.0,8.0,9.0,8.0,8.0,9.0,,14.0,12.0,4.0,4.0,8.0
2023-05-15T11:25:30-05:00,18.0,9.0,14.0,7.0,7.0,6.0,9.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,,13.0,13.0,4.0,4.0,9.0
2023-05-15T11:26:00-05:00,18.0,8.0,15.0,7.0,7.0,6.0,8.0,10.0,7.0,8.0,10.0,7.0,8.0,8.0,,14.0,12.0,4.0,4.0,9.0
2023-05-15T11:26:30-05:00,18.0,7.0,13.0,7.0,9.0,6.0,9.0,10.0,7.0,8.0,10.0,7.0,8.0,9.0,,14.0,13.0,6.0,4.0,9.0
2023-05-15T11:27:00-05:00,18.0,7.0,13.0,11.0,9.0,6.0,9.0,11.0,7.0,8.0,,8.0,8.0,9.0,,13.0,13.0,6.0,5.0,8.0
2023-05-15T11:27:30-05:00,18.0,7.0,14.0,9.0,8.0,6.0,8.0,11.0,7.0,8.0,10.0,8.0,8.0,8.0,,13.0,13.0,5.0,4.0,9.0
2023-05-15T11:28:00-05:00,18.0,7.0,14.0,8.0,7.0,7.0,8.0,10.0,9.0,8.0,10.0,8.0,8.0,8.0,,14.0,12.0,7.0,5.0,9.0
2023-05-15T11:28:30-05:00,18.0,8.0,14.0,7.0,6.0,7.0,8.0,11.0,8.0,8.0,10.0,8.0,8.0,10.0,,14.0,12.0,6.0,6.0,10.0
2023-05-15T11:29:00-05:00,18.0,8.0,14.0,7.0,6.0,7.0,8.0,10.0,7.0,8.0,10.0,8.0,8.0,10.0,,14.0,12.0,5.0,5.0,9.0
2023-05-15T11:29:30-05:00,18.0,8.0,14.0,8.0,7.0,7.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,,13.0,12.0,4.0,5.0,8.0
2023-05-15T11:30:00-05:00,18.0,8.0,14.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,,13.0,13.0,5.0,4.0,9.0
2023-05-15T11:30:30-05:00,18.0,7.0,15.0,7.0,8.0,7.0,7.0,11.0,7.0,8.0,9.0,15.0,8.0,9.0,,13.0,12.0,5.0,4.0,9.0
2023-05-15T11:31:00-05:00,18.0,8.0,13.0,8.0,8.0,7.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,,13.0,12.0,6.0,4.0,8.0
2023-05-15T11:31:30-05:00,18.0,9.0,14.0,8.0,14.0,7.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,,13.0,12.0,6.0,4.0,8.0
2023-05-15T11:32:00-05:00,18.0,7.0,13.0,7.0,22.0,7.0,8.0,10.0,8.0,8.0,9.0,7.0,7.0,9.0,,13.0,13.0,4.0,4.0,8.0
2023-05-15T11:32:30-05:00,18.0,7.0,13.0,7.0,16.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,,14.0,13.0,5.0,4.0,9.0
2023-05-15T11:33:00-05:00,18.0,7.0,15.0,8.0,15.0,7.0,8.0,10.0,8.0,8.0,9.0,8.0,7.0,10.0,,14.0,14.0,5.0,5.0,8.0
2023-05-15T11:33:30-05:00,18.0,7.0,14.0,8.0,10.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,7.0,11.0,,15.0,14.0,5.0,5.0,9.0
2023-05-15T11:34:00-05:00,18.0,7.0,15.0,7.0,8.0,7.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,11.0,,14.0,13.0,5.0,5.0,10.0
2023-05-15T11:34:30-05:00,18.0,7.0,15.0,9.0,6.0,6.0,7.0,10.0,8.0,8.0,9.0,9.0,8.0,10.0,,14.0,12.0,5.0,5.0,9.0
2023-05-15T11:35:00-05:00,18.0,8.0,14.0,9.0,8.0,6.0,7.0,10.0,7.0,8.0,9.0,8.0,8.0,10.0,,13.0,12.0,4.0,5.0,9.0
2023-05-15T11:35:30-05:00,18.0,8.0,14.0,8.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,10.0,,14.0,12.0,5.0,5.0,9.0
2023-05-15T11:36:00-05:00,18.0,8.0,13.0,7.0,8.0,7.0,7.0,11.0,8.0,8.0,9.0,8.0,9.0,10.0,,14.0,12.0,8.0,5.0,9.0
2023-05-15T11:36:30-05:00,18.0,8.0,13.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,,13.0,12.0,6.0,5.0,9.0
2023-05-15T11:37:00-05:00,18.0,7.0,14.0,9.0,8.0,6.0,9.0,9.0,8.0,8.0,9.0,7.0,8.0,10.0,,14.0,12.0,5.0,5.0,9.0
2023-05-15T11:37:30-05:00,18.0,7.0,14.0,8.0,8.0,6.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,,14.0,14.0,4.0,5.0,9.0
2023-05-15T11:38:00-05:00,18.0,8.0,14.0,7.0,7.0,7.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,10.0,,15.0,12.0,5.0,5.0,9.0
2023-05-15T11:38:30-05:00,18.0,9.0,14.0,7.0,7.0,7.0,9.0,11.0,8.0,8.0,9.0,9.0,8.0,9.0,,14.0,11.0,4.0,5.0,8.0
2023-05-15T11:39:00-05:00,18.0,7.0,15.0,8.0,8.0,6.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,,14.0,11.0,5.0,5.0,9.0
2023-05-15T11:39:30-05:00,18.0,8.0,15.0,,7.0,7.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,9.0,,14.0,11.0,5.0,4.0,9.0
2023-05-15T11:40:00-05:00,18.0,8.0,16.0,7.0,12.0,6.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,11.0,,14.0,12.0,6.0,4.0,9.0
2023-05-15T11:40:30-05:00,18.0,9.0,14.0,7.0,10.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,8.0,8.0,,14.0,12.0,6.0,5.0,10.0
2023-05-15T11:41:00-05:00,18.0,8.0,13.0,7.0,8.0,6.0,7.0,10.0,8.0,8.0,9.0,8.0,10.0,10.0,,13.0,11.0,6.0,4.0,10.0
2023-05-15T11:41:30-05:00,18.0,8.0,13.0,,8.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,,14.0,12.0,5.0,5.0,9.0
2023-05-15T11:42:00-05:00,18.0,8.0,14.0,7.0,8.0,6.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,,14.0,12.0,4.0,4.0,9.0
2023-05-15T11:42:30-05:00,18.0,7.0,14.0,7.0,13.0,6.0,6.0,10.0,8.0,8.0,9.0,9.0,8.0,9.0,,14.0,14.0,5.0,5.0,9.0
2023-05-15T11:43:00-05:00,18.0,7.0,13.0,7.0,12.0,6.0,7.0,13.0,8.0,8.0,9.0,8.0,8.0,10.0,,13.0,14.0,5.0,5.0,10.0
2023-05-15T11:43:30-05:00,18.0,8.0,14.0,10.0,13.0,6.0,7.0,14.0,8.0,8.0,9.0,10.0,8.0,10.0,,13.0,14.0,4.0,5.0,10.0
2023-05-15T11:44:00-05:00,18.0,7.0,15.0,10.0,11.0,6.0,7.0,12.0,9.0,8.0,9.0,10.0,8.0,9.0,,13.0,14.0,7.0,4.0,9.0
2023-05-15T11:44:30-05:00,18.0,8.0,14.0,11.0,12.0,7.0,7.0,13.0,8.0,8.0,9.0,10.0,8.0,9.0,,13.0,13.0,7.0,5.0,9.0
2023-05-15T11:45:00-05:00,18.0,8.0,14.0,14.0,12.0,6.0,7.0,11.0,8.0,8.0,9.0,8.0,9.0,10.0,,12.0,17.0,5.0,5.0,9.0
2023-05-15T11:45:30-05:00,18.0,8.0,14.0,9.0,12.0,7.0,7.0,10.0,7.0,8.0,9.0,8.0,9.0,9.0,,12.0,14.0,4.0,5.0,9.0
2023-05-15T11:46:00-05:00,18.0,8.0,13.0,8.0,11.0,6.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,10.0,,12.0,15.0,6.0,5.0,9.0
2023-05-15T11:46:30-05:00,18.0,8.0,13.0,8.0,12.0,6.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,9.0,,14.0,15.0,7.0,4.0,9.0
2023-05-15T11:47:00-05:00,18.0,8.0,14.0,8.0,10.0,6.0,7.0,10.0,9.0,8.0,9.0,8.0,8.0,9.0,,14.0,14.0,4.0,4.0,9.0
2023-05-15T11:47:30-05:00,18.0,8.0,13.0,8.0,10.0,6.0,8.0,10.0,8.0,8.0,9.0,9.0,8.0,10.0,,14.0,14.0,4.0,5.0,10.0
2023-05-15T11:48:00-05:00,18.0,8.0,15.0,7.0,12.0,6.0,6.0,10.0,9.0,8.0,9.0,9.0,8.0,11.0,,13.0,13.0,5.0,5.0,10.0
2023-05-15T11:48:30-05:00,18.0,7.0,14.0,7.0,10.0,6.0,7.0,11.0,8.0,8.0,9.0,8.0,8.0,10.0,,13.0,13.0,5.0,5.0,10.0
2023-05-15T11:49:00-05:00,18.0,8.0,12.0,8.0,11.0,7.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,12.0,,14.0,12.0,8.0,5.0,9.0
2023-05-15T11:49:30-05:00,18.0,8.0,13.0,9.0,10.0,6.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,11.0,,13.0,13.0,7.0,5.0,10.0
2023-05-15T11:50:00-05:00,18.0,9.0,13.0,8.0,9.0,7.0,7.0,10.0,8.0,8.0,9.0,9.0,8.0,11.0,,14.0,13.0,6.0,5.0,9.0
2023-05-15T11:50:30-05:00,18.0,8.0,14.0,8.0,8.0,6.0,6.0,10.0,8.0,8.0,9.0,8.0,9.0,11.0,,12.0,14.0,5.0,5.0,9.0
2023-05-15T11:51:00-05:00,18.0,8.0,14.0,7.0,8.0,6.0,8.0,10.0,8.0,8.0,9.0,8.0,9.0,10.0,,12.0,14.0,6.0,5.0,9.0
2023-05-15T11:51:30-05:00,18.0,8.0,13.0,6.0,9.0,6.0,7.0,11.0,8.0,8.0,9.0,9.0,8.0,11.0,,13.0,14.0,6.0,5.0,9.0
2023-05-15T11:52:00-05:00,18.0,8.0,13.0,8.0,9.0,6.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,,13.0,13.0,5.0,5.0,9.0
2023-05-15T11:52:30-05:00,18.0,8.0,13.0,9.0,8.0,6.0,7.0,10.0,8.0,8.0,9.0,9.0,8.0,10.0,,13.0,13.0,5.0,5.0,10.0
2023-05-15T11:53:00-05:00,18.0,7.0,13.0,10.0,9.0,6.0,7.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,,13.0,13.0,5.0,4.0,9.0
2023-05-15T11:53:30-05:00,18.0,7.0,13.0,8.0,8.0,6.0,7.0,10.0,8.0,8.0,10.0,9.0,9.0,10.0,,13.0,15.0,4.0,5.0,10.0
2023-05-15T11:54:00-05:00,18.0,8.0,13.0,7.0,8.0,6.0,7.0,10.0,8.0,8.0,10.0,9.0,9.0,10.0,,12.0,14.0,5.0,4.0,10.0
2023-05-15T11:54:30-05:00,18.0,8.0,12.0,8.0,8.0,7.0,8.0,10.0,7.0,8.0,10.0,9.0,8.0,9.0,,13.0,14.0,5.0,4.0,10.0
2023-05-15T11:55:00-05:00,18.0,7.0,13.0,9.0,8.0,6.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,9.0,,12.0,13.0,5.0,,9.0
2023-05-15T11:55:30-05:00,18.0,9.0,13.0,7.0,7.0,6.0,7.0,10.0,8.0,8.0,10.0,8.0,9.0,8.0,,12.0,12.0,4.0,4.0,10.0
2023-05-15T11:56:00-05:00,18.0,8.0,13.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,,12.0,12.0,5.0,4.0,10.0
2023-05-15T11:56:30-05:00,18.0,8.0,12.0,8.0,7.0,7.0,7.0,11.0,8.0,8.0,10.0,8.0,8.0,9.0,,12.0,12.0,5.0,6.0,10.0
2023-05-15T11:57:00-05:00,18.0,9.0,14.0,8.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,,12.0,14.0,5.0,5.0,10.0
2023-05-15T11:57:30-05:00,18.0,8.0,13.0,7.0,6.0,7.0,7.0,11.0,7.0,8.0,10.0,8.0,9.0,9.0,,13.0,13.0,4.0,5.0,9.0
2023-05-15T11:58:00-05:00,18.0,8.0,14.0,8.0,7.0,,7.0,10.0,7.0,8.0,10.0,8.0,8.0,10.0,,12.0,14.0,5.0,5.0,9.0
2023-05-15T11:58:30-05:00,18.0,8.0,12.0,9.0,6.0,6.0,6.0,10.0,7.0,8.0,9.0,9.0,9.0,8.0,,13.0,12.0,3.0,5.0,9.0
2023-05-15T11:59:00-05:00,18.0,8.0,14.0,7.0,6.0,,6.0,11.0,8.0,8.0,9.0,8.0,8.0,8.0,,12.0,13.0,3.0,5.0,9.0
2023-05-15T11:59:30-05:00,18.0,8.0,13.0,7.0,6.0,6.0,6.0,11.0,7.0,8.0,11.0,9.0,9.0,9.0,,12.0,14.0,5.0,5.0,9.0
2023-05-15T12:00:00-05:00,18.0,8.0,13.0,8.0,7.0,6.0,7.0,11.0,7.0,8.0,10.0,8.0,8.0,8.0,,12.0,13.0,4.0,6.0,8.0
2023-05-15T12:00:30-05:00,18.0,8.0,13.0,8.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,,13.0,14.0,3.0,5.0,9.0
2023-05-15T12:01:00-05:00,18.0,7.0,12.0,8.0,7.0,8.0,6.0,11.0,8.0,8.0,10.0,9.0,8.0,7.0,,13.0,14.0,5.0,6.0,9.0
2023-05-15T12:01:30-05:00,18.0,7.0,13.0,7.0,7.0,7.0,7.0,10.0,7.0,8.0,10.0,8.0,8.0,9.0,,13.0,14.0,5.0,5.0,8.0
2023-05-15T12:02:00-05:00,18.0,7.0,13.0,7.0,8.0,7.0,7.0,10.0,8.0,8.0,10.0,7.0,8.0,9.0,,14.0,13.0,5.0,5.0,10.0
2023-05-15T12:03:00-05:00,18.0,7.0,13.0,7.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,8.0,9.0,9.0,,12.0,13.0,4.0,6.0,10.0
2023-05-15T12:03:30-05:00,18.0,7.0,13.0,8.0,7.0,7.0,7.0,11.0,8.0,8.0,10.0,8.0,9.0,9.0,,12.0,13.0,4.0,5.0,10.0
2023-05-15T12:04:00-05:00,18.0,7.0,13.0,8.0,7.0,7.0,7.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,,13.0,13.0,6.0,4.0,9.0
