DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T00:49:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:49:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,396.0
2023-05-26T00:50:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,396.0
2023-05-26T00:50:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,396.0
2023-05-26T00:51:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,395.0
2023-05-26T00:51:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,396.0
2023-05-26T00:52:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,397.0
2023-05-26T00:52:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:53:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:53:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:54:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:54:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:55:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T00:55:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T00:56:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:56:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,400.0
2023-05-26T00:57:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,400.0
2023-05-26T00:57:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:58:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T00:58:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,400.0
2023-05-26T00:59:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,
2023-05-26T00:59:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,401.0
2023-05-26T01:00:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,400.0
2023-05-26T01:00:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,401.0
2023-05-26T01:01:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:01:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,404.0
2023-05-26T01:02:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,406.0
2023-05-26T01:02:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,405.0
2023-05-26T01:03:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,405.0
2023-05-26T01:03:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,404.0
2023-05-26T01:04:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,405.0
2023-05-26T01:04:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,173.0,
2023-05-26T01:05:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,404.0
2023-05-26T01:05:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,406.0
2023-05-26T01:06:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,404.0
2023-05-26T01:06:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,402.0
2023-05-26T01:07:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,402.0
2023-05-26T01:07:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,402.0
2023-05-26T01:08:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,401.0
2023-05-26T01:08:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,402.0
2023-05-26T01:09:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,401.0
2023-05-26T01:09:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:10:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:10:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,403.0
2023-05-26T01:11:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175.0,403.0
2023-05-26T01:11:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:12:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,404.0
2023-05-26T01:12:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,404.0
2023-05-26T01:13:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,405.0
2023-05-26T01:13:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,405.0
2023-05-26T01:14:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:14:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,403.0
2023-05-26T01:15:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,401.0
2023-05-26T01:15:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,401.0
2023-05-26T01:16:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T01:16:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,399.0
2023-05-26T01:17:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T01:17:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T01:18:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,398.0
2023-05-26T01:18:30-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
2023-05-26T01:19:00-05:00,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,174.0,397.0
