DATETIME,TANGARA_25CE,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-21T02:42:00-05:00,9,,50,38,21,,34,38,13,30,,34,50,13
2023-05-21T02:42:30-05:00,9,,53,34,21,,34,38,13,34,,34,50,13
2023-05-21T02:43:00-05:00,9,,50,34,17,,34,46,13,34,,34,50,13
2023-05-21T02:43:30-05:00,9,,46,30,21,,34,46,13,34,,34,53,13
2023-05-21T02:44:00-05:00,9,,50,30,21,,34,46,9,30,,34,50,13
2023-05-21T02:44:30-05:00,9,,46,34,25,,34,42,13,30,,42,50,13
2023-05-21T02:45:00-05:00,9,,50,34,25,,34,42,13,30,,42,46,13
2023-05-21T02:45:30-05:00,9,,50,34,25,,34,42,13,30,,38,46,13
2023-05-21T02:46:00-05:00,9,,46,34,21,,34,42,13,30,,38,46,13
2023-05-21T02:46:30-05:00,9,,50,34,21,,34,46,13,30,,38,42,13
2023-05-21T02:47:00-05:00,9,,46,30,25,,34,42,13,30,,30,42,13
2023-05-21T02:47:30-05:00,9,,46,34,25,,34,42,13,30,,34,42,13
2023-05-21T02:48:00-05:00,9,,46,34,21,,34,42,13,30,,42,38,13
2023-05-21T02:48:30-05:00,9,,42,34,21,,34,46,9,30,,38,42,9
2023-05-21T02:49:00-05:00,9,,42,34,21,,34,38,9,25,,38,38,13
2023-05-21T02:49:30-05:00,9,,46,30,21,,34,46,13,30,,38,34,13
2023-05-21T02:50:00-05:00,9,,42,30,17,,34,46,13,34,,42,30,13
2023-05-21T02:50:30-05:00,9,,46,38,21,,34,42,13,30,,38,30,13
2023-05-21T02:51:00-05:00,9,,50,38,21,,34,42,9,30,,50,38,13
2023-05-21T02:51:30-05:00,9,,46,38,21,,34,42,13,30,,42,34,13
2023-05-21T02:52:00-05:00,9,,46,38,21,,34,42,9,30,,42,34,13
2023-05-21T02:52:30-05:00,9,,46,38,21,,34,42,13,30,,42,,13
2023-05-21T02:53:00-05:00,9,,46,38,25,,34,42,13,30,,34,34,13
2023-05-21T02:53:30-05:00,9,,42,42,25,,34,50,13,30,,42,,13
2023-05-21T02:54:00-05:00,9,,50,34,25,,34,50,13,30,,38,34,13
2023-05-21T02:54:30-05:00,9,,50,38,25,,34,38,13,30,,50,34,13
2023-05-21T02:55:00-05:00,9,,50,,25,,34,46,13,30,,46,34,13
2023-05-21T02:55:30-05:00,9,,53,38,21,,34,46,9,30,,42,34,13
2023-05-21T02:56:00-05:00,9,,50,38,25,,34,42,13,34,,42,38,9
2023-05-21T02:56:30-05:00,9,,50,38,30,,34,42,9,34,,42,34,13
2023-05-21T02:57:00-05:00,13,,50,34,34,,34,42,13,30,,38,34,9
2023-05-21T02:57:30-05:00,9,,50,34,30,,34,42,13,30,,42,34,9
2023-05-21T02:58:00-05:00,9,,53,34,34,,34,42,13,30,,38,30,13
2023-05-21T02:58:30-05:00,9,,53,34,25,,34,38,9,34,,46,34,13
2023-05-21T02:59:00-05:00,9,,53,30,30,,34,46,9,34,,38,30,13
2023-05-21T02:59:30-05:00,9,,53,34,30,,34,42,9,34,,50,34,13
2023-05-21T03:00:00-05:00,9,,50,34,30,,34,42,13,30,,46,34,9
2023-05-21T03:00:30-05:00,9,,53,30,30,,34,38,13,34,,38,30,13
2023-05-21T03:01:00-05:00,9,,55,34,34,,34,38,13,34,,42,30,13
2023-05-21T03:01:30-05:00,9,,55,34,34,,34,46,13,34,,50,34,9
2023-05-21T03:02:00-05:00,9,,53,30,30,,34,42,9,34,,46,30,13
2023-05-21T03:02:30-05:00,9,,55,30,25,,34,42,13,30,,46,34,13
2023-05-21T03:03:00-05:00,9,,53,25,25,,34,42,13,34,,50,34,9
2023-05-21T03:03:30-05:00,9,,53,30,25,,34,42,13,34,,38,38,13
2023-05-21T03:04:00-05:00,9,,58,34,25,,34,42,13,34,,42,38,13
2023-05-21T03:04:30-05:00,9,,60,30,,,34,42,13,34,,42,38,13
2023-05-21T03:05:00-05:00,9,,60,30,21,,34,46,13,34,,46,38,13
2023-05-21T03:05:30-05:00,9,,64,30,21,,34,58,13,30,,42,42,13
2023-05-21T03:06:00-05:00,9,,60,30,25,,34,53,13,30,,38,38,13
2023-05-21T03:06:30-05:00,9,,62,30,21,,34,55,13,30,,38,34,9
2023-05-21T03:07:00-05:00,9,,62,30,21,,34,55,13,34,,,34,9
2023-05-21T03:07:30-05:00,9,,62,30,21,,34,50,17,30,,50,38,9
2023-05-21T03:08:00-05:00,9,,64,30,21,,34,46,17,30,,55,34,9
2023-05-21T03:08:30-05:00,9,,68,34,21,,34,42,17,30,,46,34,13
2023-05-21T03:09:00-05:00,9,,64,30,25,,34,42,17,34,,50,34,9
2023-05-21T03:09:30-05:00,9,,64,34,21,,34,46,13,38,,50,34,13
2023-05-21T03:10:00-05:00,9,,66,30,21,,34,46,17,38,,46,34,13
2023-05-21T03:10:30-05:00,9,,62,30,21,,34,42,13,46,,55,34,9
2023-05-21T03:11:00-05:00,9,,62,30,17,,34,46,17,58,,50,34,13
2023-05-21T03:11:30-05:00,9,,64,30,21,,34,46,17,58,,50,34,13
2023-05-21T03:12:00-05:00,9,,60,34,17,,34,46,13,60,,50,34,9
2023-05-21T03:12:30-05:00,9,,62,30,17,,34,50,17,62,,58,34,9
2023-05-21T03:13:00-05:00,9,,66,30,17,,34,50,13,60,,55,34,13
2023-05-21T03:13:30-05:00,9,,62,30,17,,34,46,13,58,,38,30,9
2023-05-21T03:14:00-05:00,9,,64,30,21,,34,58,13,53,,42,34,13
2023-05-21T03:14:30-05:00,9,,66,30,17,,34,58,13,55,,50,30,13
2023-05-21T03:15:00-05:00,9,,66,25,21,,34,50,13,60,,42,34,13
2023-05-21T03:15:30-05:00,9,,66,30,21,,34,46,13,60,,50,34,9
2023-05-21T03:16:00-05:00,9,,68,25,21,,34,60,13,60,,50,34,13
2023-05-21T03:16:30-05:00,9,,70,25,21,,34,53,13,62,,55,34,13
2023-05-21T03:17:00-05:00,9,,68,25,17,,34,50,17,60,,55,30,13
2023-05-21T03:17:30-05:00,9,,64,30,17,,34,46,13,58,,46,30,13
2023-05-21T03:18:00-05:00,9,,62,30,21,,34,50,13,60,,46,34,13
2023-05-21T03:18:30-05:00,13,,64,30,17,,34,50,13,62,,53,34,13
2023-05-21T03:19:00-05:00,9,,62,30,17,,34,50,9,62,,50,30,13
2023-05-21T03:19:30-05:00,9,,60,30,17,,34,46,9,58,,38,34,13
2023-05-21T03:20:00-05:00,9,,60,30,21,,34,50,9,62,,50,34,13
2023-05-21T03:20:30-05:00,9,,58,34,21,,34,46,13,60,,46,30,13
2023-05-21T03:21:00-05:00,9,,58,42,17,,34,50,13,60,,50,34,13
2023-05-21T03:21:30-05:00,9,,60,38,13,,34,53,13,62,,53,38,13
2023-05-21T03:22:00-05:00,9,,60,34,17,,34,50,13,60,,53,38,13
2023-05-21T03:22:30-05:00,9,,62,34,17,,34,64,13,60,,46,42,9
2023-05-21T03:23:00-05:00,9,,60,34,17,,34,55,13,64,,30,38,13
2023-05-21T03:23:30-05:00,13,,62,,21,,34,50,9,60,,42,38,13
2023-05-21T03:24:00-05:00,9,,60,38,21,,34,50,9,58,,34,38,9
2023-05-21T03:24:30-05:00,9,,60,34,17,,34,50,9,60,,42,38,13
2023-05-21T03:25:00-05:00,9,,60,34,17,,34,53,9,62,,42,38,13
2023-05-21T03:25:30-05:00,9,,62,30,17,,34,50,13,68,,38,42,9
2023-05-21T03:26:00-05:00,9,,62,30,21,,34,53,9,64,,30,42,13
2023-05-21T03:26:30-05:00,9,,66,34,21,,34,46,9,64,,30,42,9
2023-05-21T03:27:00-05:00,9,,66,30,21,,34,46,9,70,,42,42,9
2023-05-21T03:27:30-05:00,9,,66,30,21,,34,50,9,70,,30,42,9
2023-05-21T03:28:00-05:00,9,,68,34,21,,34,50,9,64,,38,42,9
2023-05-21T03:28:30-05:00,13,,70,30,21,,34,50,9,62,,38,42,13
2023-05-21T03:29:00-05:00,9,,72,34,55,,34,50,9,62,,38,42,9
2023-05-21T03:29:30-05:00,9,,72,38,,,34,46,9,60,,58,42,13
2023-05-21T03:30:00-05:00,9,,66,38,,,34,50,9,62,,58,38,9
2023-05-21T03:30:30-05:00,9,,72,42,62,,34,50,9,62,,46,42,9
2023-05-21T03:31:00-05:00,9,,72,42,,,34,50,9,62,,42,42,9
2023-05-21T03:31:30-05:00,9,,72,42,,,34,50,9,60,,38,42,9
2023-05-21T03:32:00-05:00,9,,72,42,,,34,50,9,60,,38,38,9
2023-05-21T03:32:30-05:00,9,,72,42,,,34,55,9,55,,34,42,9
2023-05-21T03:33:00-05:00,13,,74,38,,,34,53,9,58,,38,42,9
2023-05-21T03:33:30-05:00,9,,74,38,,,34,50,9,55,,34,42,9
2023-05-21T03:34:00-05:00,9,,74,42,,,34,53,5,58,,38,38,13
2023-05-21T03:34:30-05:00,9,,72,42,,,34,50,9,58,,42,42,13
2023-05-21T03:35:00-05:00,9,,70,46,,,34,50,9,58,,34,42,9
2023-05-21T03:35:30-05:00,9,,70,46,,,34,53,9,58,,38,38,13
2023-05-21T03:36:00-05:00,9,,70,46,,,34,50,9,55,,38,38,13
2023-05-21T03:36:30-05:00,9,,72,50,53,,34,50,9,55,,30,42,13
2023-05-21T03:37:00-05:00,9,,72,46,38,,34,53,9,53,,38,42,9
2023-05-21T03:37:30-05:00,9,,70,38,38,,34,50,5,55,,38,42,13
2023-05-21T03:38:00-05:00,9,,70,38,38,,34,53,5,55,,42,46,9
2023-05-21T03:38:30-05:00,9,,72,42,38,,34,53,9,53,,34,42,13
2023-05-21T03:39:00-05:00,13,,68,42,38,,34,58,9,50,,42,46,13
2023-05-21T03:39:30-05:00,9,,68,38,25,,34,50,9,50,,42,42,13
2023-05-21T03:40:00-05:00,9,,68,38,30,,34,53,9,46,,42,38,13
2023-05-21T03:40:30-05:00,13,,70,42,21,,34,50,9,46,,50,46,9
2023-05-21T03:41:00-05:00,9,,72,42,21,,34,53,9,46,,42,42,13
2023-05-21T03:41:30-05:00,9,,68,42,30,,34,53,9,46,,46,38,13
2023-05-21T03:42:00-05:00,9,,68,42,21,,34,55,5,50,,55,42,13
2023-05-21T03:42:30-05:00,9,,70,42,17,,34,53,9,46,,38,38,9
2023-05-21T03:43:00-05:00,9,,70,46,21,,34,53,9,46,,38,42,13
2023-05-21T03:43:30-05:00,9,,68,46,21,,34,50,9,46,,53,38,13
2023-05-21T03:44:00-05:00,9,,68,46,21,,34,50,9,46,,38,42,13
2023-05-21T03:44:30-05:00,13,,72,50,21,,34,53,9,42,,38,46,13
2023-05-21T03:45:00-05:00,9,,68,50,17,,34,53,9,42,,30,46,9
2023-05-21T03:45:30-05:00,13,,68,50,17,,34,53,5,50,,42,50,13
2023-05-21T03:46:00-05:00,9,,70,46,17,,34,53,9,50,,46,50,13
2023-05-21T03:46:30-05:00,13,,68,50,17,,34,53,9,46,,38,46,13
2023-05-21T03:47:00-05:00,13,,68,53,17,,34,50,9,50,,46,50,13
2023-05-21T03:47:30-05:00,13,,68,53,17,,34,55,5,42,,46,50,13
2023-05-21T03:48:00-05:00,9,,68,55,17,,34,55,5,50,,42,53,13
2023-05-21T03:48:30-05:00,13,,68,53,17,,34,58,9,46,,34,55,13
2023-05-21T03:49:00-05:00,13,,68,53,17,,34,53,9,50,,38,58,13
2023-05-21T03:49:30-05:00,13,,72,53,17,,34,55,9,46,,38,53,13
2023-05-21T03:50:00-05:00,13,,68,53,17,,34,58,9,46,,42,53,9
2023-05-21T03:50:30-05:00,13,,70,53,17,,34,55,9,42,,42,46,13
2023-05-21T03:51:00-05:00,13,,66,50,17,,34,55,9,42,,46,42,13
2023-05-21T03:51:30-05:00,13,,66,53,17,,34,55,9,46,,38,50,13
2023-05-21T03:52:00-05:00,13,,68,53,17,,34,58,9,46,,50,50,13
2023-05-21T03:52:30-05:00,13,,70,46,17,,34,58,5,50,,38,55,13
2023-05-21T03:53:00-05:00,13,,70,53,17,,34,58,5,53,,42,58,13
2023-05-21T03:55:30-05:00,9,,64,50,21,,34,58,5,46,,34,58,9
2023-05-21T03:56:00-05:00,13,,66,50,21,,34,55,9,50,,42,55,13
2023-05-21T03:56:30-05:00,9,,66,46,21,,34,55,5,53,,34,53,9
2023-05-21T03:57:00-05:00,9,,66,50,21,,34,55,9,50,,30,,13
2023-05-21T03:57:30-05:00,9,,66,50,21,,34,58,5,50,,34,53,13
2023-05-21T03:58:00-05:00,13,,64,50,21,,34,58,5,50,,30,53,13
2023-05-21T03:58:30-05:00,9,,64,50,17,,34,58,5,53,,42,53,13
2023-05-21T03:59:00-05:00,9,,64,42,17,,34,58,5,55,,30,53,13
2023-05-21T03:59:30-05:00,9,,64,46,17,,34,60,5,60,,38,50,9
2023-05-21T04:00:00-05:00,9,,62,42,13,,34,58,9,60,,34,50,9
2023-05-21T04:00:30-05:00,9,,64,46,13,,34,58,9,58,,42,50,9
2023-05-21T04:01:00-05:00,9,,64,46,13,,34,60,9,60,,42,46,9
2023-05-21T04:01:30-05:00,9,,64,46,13,,34,55,5,60,,38,42,9
2023-05-21T04:02:00-05:00,9,,64,46,13,,34,58,5,62,,34,42,13
2023-05-21T04:02:30-05:00,9,,66,46,9,,34,60,9,60,,46,42,9
2023-05-21T04:03:00-05:00,9,,62,46,13,,34,58,9,58,,38,38,13
2023-05-21T04:03:30-05:00,9,,62,50,13,,34,55,5,62,,38,42,9
2023-05-21T04:04:00-05:00,9,,64,46,13,,34,58,5,62,,25,42,9
2023-05-21T04:04:30-05:00,9,,62,50,17,,34,58,5,60,,34,38,13
2023-05-21T04:05:00-05:00,9,,64,50,17,,34,58,9,62,,46,46,13
2023-05-21T04:05:30-05:00,5,,62,50,13,,34,58,9,62,,38,46,9
2023-05-21T04:06:00-05:00,9,,60,50,9,,34,60,5,62,,53,42,9
2023-05-21T04:06:30-05:00,9,,62,50,9,,34,70,9,58,,46,42,13
2023-05-21T04:07:00-05:00,9,,62,46,13,,34,64,9,55,,55,42,13
2023-05-21T04:07:30-05:00,9,,62,50,13,,34,60,9,53,,53,42,13
2023-05-21T04:08:00-05:00,9,,62,50,13,,34,60,9,50,,42,42,9
2023-05-21T04:08:30-05:00,9,,62,50,17,,34,58,9,53,,46,42,9
2023-05-21T04:09:00-05:00,9,,62,50,13,,34,60,9,53,,42,42,9
2023-05-21T04:09:30-05:00,9,,60,50,13,,34,58,5,53,,42,38,9
2023-05-21T04:10:00-05:00,9,,62,50,13,,34,55,5,53,,53,38,9
2023-05-21T04:10:30-05:00,9,,62,50,13,,34,60,9,50,,38,38,9
2023-05-21T04:11:00-05:00,9,,62,53,13,,34,62,9,53,,42,38,9
2023-05-21T04:11:30-05:00,9,,64,50,13,,34,60,9,55,,42,42,9
2023-05-21T04:12:00-05:00,9,,62,50,13,,34,60,9,50,,34,38,13
2023-05-21T04:12:30-05:00,5,,62,50,13,,34,58,9,50,,34,42,13
2023-05-21T04:13:00-05:00,9,,60,53,13,,34,58,9,53,,42,34,13
2023-05-21T04:13:30-05:00,9,,64,53,13,,34,58,9,55,,34,42,13
2023-05-21T04:14:00-05:00,5,,60,50,13,,34,58,13,60,,38,42,9
2023-05-21T04:14:30-05:00,9,,62,50,13,,34,58,9,58,,53,38,13
2023-05-21T04:15:00-05:00,9,,62,46,13,,34,58,13,55,,46,42,13
2023-05-21T04:15:30-05:00,9,,60,50,13,,34,58,13,50,,34,38,13
2023-05-21T04:16:00-05:00,5,,60,50,17,,34,58,13,53,,34,42,17
2023-05-21T04:16:30-05:00,9,,62,50,17,,34,55,13,50,,38,46,9
2023-05-21T04:17:00-05:00,9,,62,50,13,,34,58,17,53,,50,46,9
2023-05-21T04:17:30-05:00,5,,62,50,17,,34,58,13,55,,50,50,13
2023-05-21T04:18:00-05:00,9,,62,53,25,,34,58,17,53,,50,42,13
2023-05-21T04:18:30-05:00,9,,60,55,34,,34,60,13,55,,42,46,13
2023-05-21T04:19:00-05:00,9,,62,53,34,,34,60,17,53,,42,46,13
2023-05-21T04:19:30-05:00,5,,58,53,38,,34,58,21,50,,42,46,9
2023-05-21T04:20:00-05:00,9,,60,53,46,,34,58,17,53,,34,42,13
2023-05-21T04:20:30-05:00,9,,60,53,50,,34,55,17,55,,34,42,9
2023-05-21T04:21:00-05:00,9,,62,53,42,,34,58,17,53,,34,42,13
2023-05-21T04:21:30-05:00,9,,62,53,34,,34,60,,53,,38,46,13
2023-05-21T04:22:00-05:00,9,,62,55,38,,34,60,17,50,,30,46,13
2023-05-21T04:22:30-05:00,9,,62,53,38,,34,60,17,46,,38,42,9
2023-05-21T04:23:00-05:00,5,,58,53,50,,34,58,17,53,,34,46,13
2023-05-21T04:23:30-05:00,9,,60,53,58,,34,58,17,50,,30,46,9
2023-05-21T04:24:00-05:00,5,,60,58,62,,34,58,17,46,,30,42,9
2023-05-21T04:24:30-05:00,9,,64,53,,,34,60,17,46,,38,46,9
2023-05-21T04:25:00-05:00,9,,62,55,53,,34,58,13,42,,38,42,9
2023-05-21T04:25:30-05:00,9,,62,55,46,,34,60,17,50,,30,42,13
2023-05-21T04:26:00-05:00,9,,62,58,38,,34,58,17,53,,30,55,13
2023-05-21T04:26:30-05:00,9,,64,55,30,,34,58,17,53,,25,,13
2023-05-21T04:27:00-05:00,9,,62,58,30,,34,58,17,50,,25,62,9
2023-05-21T04:27:30-05:00,9,,64,55,30,,34,68,13,46,,25,58,13
2023-05-21T04:28:00-05:00,9,,64,58,25,,34,68,13,50,,21,55,13
2023-05-21T04:28:30-05:00,9,,64,58,34,,34,70,9,46,,21,53,9
2023-05-21T04:29:00-05:00,9,,66,58,30,,34,60,9,50,,25,53,13
2023-05-21T04:29:30-05:00,9,,64,60,25,,34,60,9,53,,25,53,9
2023-05-21T04:30:00-05:00,9,,64,60,25,,34,60,9,53,,21,50,13
2023-05-21T04:30:30-05:00,9,,62,60,30,,34,58,9,53,,17,46,13
2023-05-21T04:31:00-05:00,9,,64,60,30,,34,58,9,53,,17,50,13
2023-05-21T04:31:30-05:00,9,,64,58,25,,34,60,9,53,,25,46,9
2023-05-21T04:32:00-05:00,9,,62,60,21,,34,60,9,55,,25,46,9
2023-05-21T04:32:30-05:00,9,,62,62,17,,34,60,9,55,,21,46,9
2023-05-21T04:33:00-05:00,9,,64,62,21,,34,60,9,55,,17,38,9
2023-05-21T04:33:30-05:00,9,,62,64,17,,34,58,9,55,,21,38,9
2023-05-21T04:34:00-05:00,9,,62,60,17,,34,58,9,55,,17,38,9
2023-05-21T04:34:30-05:00,9,,62,60,13,,34,60,9,53,,17,42,9
2023-05-21T04:35:00-05:00,9,,62,60,13,,34,62,9,53,,17,42,9
2023-05-21T04:35:30-05:00,9,,66,60,13,,34,62,9,46,,17,46,9
2023-05-21T04:36:00-05:00,9,,60,62,17,,34,62,9,46,,17,53,9
2023-05-21T04:36:30-05:00,9,,64,58,17,,34,60,9,50,,17,53,9
2023-05-21T04:37:00-05:00,9,,64,58,17,,34,58,9,53,,21,55,9
2023-05-21T04:37:30-05:00,9,,64,62,13,,34,60,9,50,,17,50,9
2023-05-21T04:38:00-05:00,9,,64,64,13,,34,60,9,50,,17,53,9
2023-05-21T04:38:30-05:00,9,,62,64,13,,34,60,9,50,,13,50,9
2023-05-21T04:39:00-05:00,9,,62,64,13,,34,60,5,50,,13,55,9
2023-05-21T04:39:30-05:00,9,,64,62,13,,34,60,5,53,,13,55,9
2023-05-21T04:40:00-05:00,9,,64,62,13,,34,58,9,53,,9,53,9
2023-05-21T04:40:30-05:00,9,,64,64,9,,34,58,9,46,,13,53,9
2023-05-21T04:41:00-05:00,9,,66,62,13,,34,60,9,50,,13,50,9
2023-05-21T04:41:30-05:00,9,,66,62,13,,34,58,9,53,,17,53,9
2023-05-21T04:42:00-05:00,9,,66,64,13,,34,60,5,55,,13,50,9
2023-05-21T04:42:30-05:00,9,,64,66,13,,34,60,9,53,,13,53,9
2023-05-21T04:43:00-05:00,9,,64,64,13,,34,62,9,50,,9,50,9
2023-05-21T04:43:30-05:00,9,,64,64,13,,34,60,9,50,,9,46,9
2023-05-21T04:44:00-05:00,9,,64,64,13,,34,60,9,46,,5,50,9
2023-05-21T04:44:30-05:00,9,,64,64,13,,34,58,9,50,,5,53,9
2023-05-21T04:45:00-05:00,9,,64,64,13,,34,58,9,46,,5,50,9
2023-05-21T04:45:30-05:00,9,,66,64,13,,34,60,9,50,,9,50,9
2023-05-21T04:46:00-05:00,9,,66,62,13,,34,60,9,46,,5,53,9
2023-05-21T04:46:30-05:00,9,,64,62,13,,34,60,9,50,,9,50,9
2023-05-21T04:47:00-05:00,9,,64,64,13,,34,60,9,42,,5,46,9
2023-05-21T04:47:30-05:00,9,,64,62,13,,34,62,9,46,,5,50,9
2023-05-21T04:48:00-05:00,9,,64,62,13,,34,64,9,38,,5,50,9
2023-05-21T04:48:30-05:00,9,,66,58,13,,34,62,9,42,,9,46,9
2023-05-21T04:49:00-05:00,9,,66,60,9,,34,62,9,46,,9,42,9
2023-05-21T04:49:30-05:00,9,,64,58,13,,34,62,9,46,,9,38,9
2023-05-21T04:50:00-05:00,9,,66,58,13,,34,64,9,46,,5,46,9
2023-05-21T04:50:30-05:00,9,,64,58,13,,34,60,9,46,,5,42,9
2023-05-21T04:51:00-05:00,9,,64,60,13,,34,58,9,46,,5,42,9
2023-05-21T04:51:30-05:00,9,,60,60,13,,34,62,9,46,,5,46,9
2023-05-21T04:52:00-05:00,9,,64,60,13,,34,62,9,46,,9,42,9
2023-05-21T04:52:30-05:00,9,,66,60,13,,34,62,9,46,,5,46,9
2023-05-21T04:53:00-05:00,9,,66,58,13,,34,60,9,46,,9,46,9
2023-05-21T04:53:30-05:00,9,,64,55,13,,34,62,9,50,,9,46,9
2023-05-21T04:54:00-05:00,9,,62,60,13,,34,64,9,50,,13,46,9
2023-05-21T04:54:30-05:00,9,,60,62,13,,34,62,9,50,,9,50,9
2023-05-21T04:55:00-05:00,9,,62,62,13,,34,53,9,50,,5,53,9
2023-05-21T04:55:30-05:00,9,,64,60,13,,34,58,9,50,,9,55,9
2023-05-21T04:56:00-05:00,9,,64,62,17,,34,62,9,46,,13,55,9
2023-05-21T04:56:30-05:00,9,,66,62,17,,34,60,9,46,,9,55,9
2023-05-21T04:57:00-05:00,9,,64,62,13,,34,62,9,46,,9,50,9
2023-05-21T04:57:30-05:00,9,,64,62,13,,34,64,9,46,,9,53,9
2023-05-21T04:58:00-05:00,9,,68,62,13,,34,60,5,42,,9,50,9
2023-05-21T04:58:30-05:00,9,,68,58,13,,34,62,5,42,,5,50,13
2023-05-21T04:59:00-05:00,9,,,,,,34,,5,42,,,50,
2023-05-21T04:59:30-05:00,9,,,,,,,,5,42,,,46,
2023-05-21T05:00:00-05:00,9,,,,,,34,,9,42,,,50,
2023-05-21T05:00:30-05:00,9,,62,50,17,,34,62,9,46,,0,53,0
2023-05-21T05:01:00-05:00,9,,64,62,13,,34,58,9,46,,0,50,9
2023-05-21T05:01:30-05:00,9,,66,60,17,,34,58,9,53,,0,46,13
2023-05-21T05:02:00-05:00,9,,66,60,21,,34,53,9,53,,9,50,9
2023-05-21T05:02:30-05:00,9,,66,60,21,,34,55,9,50,,5,46,9
2023-05-21T05:03:00-05:00,9,,68,62,21,,34,55,5,50,,5,50,13
2023-05-21T05:03:30-05:00,9,,68,62,21,,34,55,9,46,,9,53,13
2023-05-21T05:04:00-05:00,9,,66,62,25,,34,53,9,46,,5,50,13
2023-05-21T05:04:30-05:00,9,,68,68,21,,34,50,9,50,,9,46,13
2023-05-21T05:05:00-05:00,9,,66,68,21,,34,53,5,46,,5,46,13
2023-05-21T05:05:30-05:00,9,,68,72,25,,34,53,9,46,,9,46,13
2023-05-21T05:06:00-05:00,9,,68,72,25,,34,50,9,50,,9,42,13
2023-05-21T05:06:30-05:00,9,,70,,21,,34,50,9,50,,9,42,13
2023-05-21T05:07:00-05:00,9,,68,72,17,,34,42,9,50,,5,42,13
2023-05-21T05:07:30-05:00,9,,70,,17,,34,46,9,46,,9,38,13
2023-05-21T05:08:00-05:00,9,,72,,21,,34,46,9,46,,5,42,13
2023-05-21T05:08:30-05:00,9,,68,,17,,34,46,5,46,,5,42,13
2023-05-21T05:09:00-05:00,9,,72,,21,,34,34,9,50,,5,38,9
2023-05-21T05:09:30-05:00,9,,68,,25,,34,42,9,50,,9,38,13
2023-05-21T05:10:00-05:00,9,,70,,30,,34,46,9,50,,5,42,13
2023-05-21T05:10:30-05:00,13,,68,,34,,34,46,9,46,,5,42,13
2023-05-21T05:11:00-05:00,9,,72,,30,,34,38,9,46,,5,46,13
2023-05-21T05:11:30-05:00,9,,68,,34,,34,38,9,50,,9,42,13
2023-05-21T05:12:00-05:00,9,,70,,30,,34,38,9,50,,5,42,13
2023-05-21T05:12:30-05:00,9,,72,,34,,34,38,9,53,,9,42,13
2023-05-21T05:13:00-05:00,9,,70,,34,,34,42,9,53,,5,46,13
2023-05-21T05:13:30-05:00,9,,72,,25,,34,38,9,53,,5,42,13
2023-05-21T05:14:00-05:00,9,,64,,46,,34,34,9,55,,5,46,13
2023-05-21T05:14:30-05:00,9,,64,,42,,34,34,9,55,,0,46,13
2023-05-21T05:15:00-05:00,9,,66,,55,,34,34,9,55,,5,46,13
2023-05-21T05:15:30-05:00,13,,66,,50,,34,34,9,62,,9,50,13
2023-05-21T05:16:00-05:00,13,,62,,50,,34,34,9,66,,5,50,13
2023-05-21T05:16:30-05:00,9,,64,,50,,34,34,9,68,,0,50,13
2023-05-21T05:17:00-05:00,13,,62,,53,,34,34,9,62,,5,50,13
2023-05-21T05:17:30-05:00,13,,64,,46,,34,30,9,66,,5,53,13
2023-05-21T05:18:00-05:00,13,,64,,53,,34,30,9,74,,13,53,13
2023-05-21T05:18:30-05:00,13,,62,,42,,34,25,9,74,,9,53,13
2023-05-21T05:19:00-05:00,13,,62,,42,,34,30,9,70,,5,55,9
2023-05-21T05:19:30-05:00,9,,64,,55,,34,25,9,70,,9,53,9
2023-05-21T05:20:00-05:00,9,,62,,58,,34,21,9,70,,9,53,9
2023-05-21T05:20:30-05:00,13,,62,,,,34,25,9,74,,5,53,13
2023-05-21T05:21:00-05:00,13,,62,,60,,34,25,9,70,,5,53,9
2023-05-21T05:21:30-05:00,13,,62,,55,,34,21,9,70,,9,55,9
2023-05-21T05:22:00-05:00,13,,60,,46,,34,30,9,70,,13,53,9
2023-05-21T05:22:30-05:00,13,,55,,38,,34,25,9,68,,9,53,9
2023-05-21T05:23:00-05:00,13,,55,,38,,34,25,13,66,,5,55,13
2023-05-21T05:23:30-05:00,13,,55,,42,,34,25,9,66,,9,53,9
2023-05-21T05:24:00-05:00,13,,55,,42,,34,25,13,68,,5,53,13
2023-05-21T05:24:30-05:00,9,,58,,42,,34,25,9,66,,5,50,9
2023-05-21T05:25:00-05:00,13,,55,,58,,34,25,13,68,,9,53,9
2023-05-21T05:25:30-05:00,13,,53,,58,,34,25,9,68,,9,53,9
2023-05-21T05:26:00-05:00,13,,53,,42,,34,21,9,68,,5,58,9
2023-05-21T05:26:30-05:00,13,,55,72,50,,34,21,9,66,,5,55,9
2023-05-21T05:27:00-05:00,13,,55,68,42,,34,21,9,72,,9,55,9
2023-05-21T05:27:30-05:00,9,,55,70,46,,34,21,13,70,,9,60,9
2023-05-21T05:28:00-05:00,9,,50,68,46,,34,13,13,72,,9,60,9
2023-05-21T05:28:30-05:00,9,,50,70,42,,34,17,9,68,,9,62,9
2023-05-21T05:29:00-05:00,9,,53,,42,,34,21,9,68,,9,58,9
